date,주택법
2023-05-30,49.38398
2023-05-31,46.6119
2023-06-01,47.22792
2023-06-02,37.78234
2023-06-03,9.54825
2023-06-04,9.95893
2023-06-05,29.87679
2023-06-06,12.52566
2023-06-07,47.33059
2023-06-08,48.9733
2023-06-09,47.53593
2023-06-10,12.32032
2023-06-11,11.70431
2023-06-12,47.33059
2023-06-13,53.69609
2023-06-14,41.06776
2023-06-15,48.25462
2023-06-16,41.68377
2023-06-17,12.11498
2023-06-18,10.47227
2023-06-19,49.28131
2023-06-20,41.06776
2023-06-21,40.75975
2023-06-22,41.99178
2023-06-23,34.80492
2023-06-24,9.95893
2023-06-25,10.98562
2023-06-26,47.02258
2023-06-27,48.25462
2023-06-28,43.83983
2023-06-29,40.86242
2023-06-30,41.06776
2023-07-01,9.34291
2023-07-02,10.47227
2023-07-03,44.25051
2023-07-04,48.35728
2023-07-05,44.55852
2023-07-06,47.12525
2023-07-07,28.8501
2023-07-08,10.3696
2023-07-09,12.11498
2023-07-10,53.79876
2023-07-11,55.64681
2023-07-12,50.10266
2023-07-13,40.75975
2023-07-14,41.17043
2023-07-15,14.88706
2023-07-16,14.57905
2023-07-17,49.48665
2023-07-18,53.08008
2023-07-19,54.72279
2023-07-20,51.84804
2023-07-21,43.83983
2023-07-22,12.32032
2023-07-23,12.01232
2023-07-24,47.94661
2023-07-25,45.2772
2023-07-26,46.09856
2023-07-27,53.08008
2023-07-28,56.16016
2023-07-29,10.78028
2023-07-30,10.16427
2023-07-31,53.49075
2023-08-01,46.20123
2023-08-02,48.04928
2023-08-03,44.76386
2023-08-04,35.83162
2023-08-05,13.03901
2023-08-06,12.42299
2023-08-07,49.38398
2023-08-08,53.90143
2023-08-09,49.69199
2023-08-10,36.24229
2023-08-11,43.42915
2023-08-12,14.57905
2023-08-13,10.0616
2023-08-14,36.65297
2023-08-15,12.93634
2023-08-16,53.08008
2023-08-17,46.81724
2023-08-18,44.14784
2023-08-19,10.57494
2023-08-20,14.47638
2023-08-21,52.15605
2023-08-22,54.92813
2023-08-23,52.15605
2023-08-24,56.67351
2023-08-25,39.83572
2023-08-26,13.14168
2023-08-27,12.93634
2023-08-28,55.23613
2023-08-29,56.67351
2023-08-30,48.45995
2023-08-31,44.25051
2023-09-01,45.48254
2023-09-02,11.60164
2023-09-03,15.81108
2023-09-04,48.66529
2023-09-05,54.51745
2023-09-06,51.3347
2023-09-07,52.15605
2023-09-08,45.07186
2023-09-09,13.86036
2023-09-10,17.45379
2023-09-11,54.51745
2023-09-12,49.79466
2023-09-13,53.79876
2023-09-14,52.46406
2023-09-15,44.76386
2023-09-16,16.94045
2023-09-17,10.78028
2023-09-18,52.97741
2023-09-19,53.69609
2023-09-20,49.89733
2023-09-21,55.23613
2023-09-22,35.83162
2023-09-23,9.44558
2023-09-24,12.32032
2023-09-25,44.45585
2023-09-26,38.19301
2023-09-27,25.87268
2023-09-28,7.08418
2023-09-29,4.72279
2023-09-30,6.67351
2023-10-01,6.98151
2023-10-02,10.0616
2023-10-03,12.21765
2023-10-04,42.71047
2023-10-05,42.81314
2023-10-06,36.65297
2023-10-07,10.78028
2023-10-08,9.95893
2023-10-09,15.19507
2023-10-10,49.89733
2023-10-11,51.23203
2023-10-12,47.43326
2023-10-13,43.73716
2023-10-14,13.86036
2023-10-15,16.01642
2023-10-16,50.82135
2023-10-17,48.9733
2023-10-18,46.3039
2023-10-19,57.59753
2023-10-20,47.33059
2023-10-21,13.03901
2023-10-22,12.62833
2023-10-23,58.00821
2023-10-24,47.02258
2023-10-25,51.12936
2023-10-26,46.81724
2023-10-27,34.90759
2023-10-28,11.19096
2023-10-29,11.08829
2023-10-30,47.74127
2023-10-31,51.02669
2023-11-01,48.66529
2023-11-02,47.33059
2023-11-03,46.09856
2023-11-04,10.47227
2023-11-05,9.54825
2023-11-06,46.71457
2023-11-07,45.37987
2023-11-08,55.13347
2023-11-09,51.23203
2023-11-10,41.37577
2023-11-11,9.44558
2023-11-12,9.44558
2023-11-13,43.53182
2023-11-14,49.48665
2023-11-15,54.31211
2023-11-16,49.38398
2023-11-17,39.32238
2023-11-18,9.0349
2023-11-19,10.88295
2023-11-20,43.12114
2023-11-21,41.17043
2023-11-22,45.89322
2023-11-23,43.73716
2023-11-24,37.47433
2023-11-25,10.3696
2023-11-26,10.88295
2023-11-27,40.04106
2023-11-28,51.95071
2023-11-29,51.64271
2023-11-30,39.32238
2023-12-01,39.83572
2023-12-02,12.21765
2023-12-03,10.88295
2023-12-04,51.23203
2023-12-05,53.59342
2023-12-06,54.10677
2023-12-07,61.70431
2023-12-08,43.42915
2023-12-09,12.93634
2023-12-10,12.32032
2023-12-11,49.89733
2023-12-12,55.3388
2023-12-13,45.37987
2023-12-14,42.50513
2023-12-15,36.34496
2023-12-16,13.24435
2023-12-17,10.67761
2023-12-18,41.37577
2023-12-19,58.00821
2023-12-20,41.2731
2023-12-21,51.84804
2023-12-22,30.28747
2023-12-23,8.62422
2023-12-24,10.57494
2023-12-25,6.77618
2023-12-26,44.14784
2023-12-27,36.13963
2023-12-28,34.39425
2023-12-29,21.66324
2023-12-30,10.0616
2023-12-31,9.54825
2024-01-01,6.3655
2024-01-02,40.55441
2024-01-03,47.74127
2024-01-04,53.90143
2024-01-05,40.96509
2024-01-06,12.42299
2024-01-07,10.88295
2024-01-08,42.81314
2024-01-09,46.50924
2024-01-10,62.62833
2024-01-11,54.92813
2024-01-12,44.86652
2024-01-13,11.70431
2024-01-14,13.55236
2024-01-15,51.43737
2024-01-16,56.26283
2024-01-17,60.88295
2024-01-18,50.20533
2024-01-19,49.69199
2024-01-20,11.90965
2024-01-21,14.27104
2024-01-22,49.89733
2024-01-23,52.6694
2024-01-24,53.28542
2024-01-25,52.97741
2024-01-26,46.3039
2024-01-27,13.7577
2024-01-28,12.52566
2024-01-29,58.31622
2024-01-30,53.08008
2024-01-31,51.64271
2024-02-01,52.87474
2024-02-02,45.48254
2024-02-03,10.0616
2024-02-04,9.75359
2024-02-05,56.87885
2024-02-06,50.0
2024-02-07,52.6694
2024-02-08,28.33675
2024-02-09,7.7002
2024-02-10,5.13347
2024-02-11,7.08418
2024-02-12,9.54825
2024-02-13,49.38398
2024-02-14,56.57084
2024-02-15,47.43326
2024-02-16,43.32648
2024-02-17,11.49897
2024-02-18,9.65092
2024-02-19,55.0308
2024-02-20,57.7002
2024-02-21,54.92813
2024-02-22,55.54414
2024-02-23,41.78644
2024-02-24,11.08829
2024-02-25,10.47227
2024-02-26,48.04928
2024-02-27,57.7002
2024-02-28,54.72279
2024-02-29,55.23613
2024-03-01,14.47638
2024-03-02,11.70431
2024-03-03,13.03901
2024-03-04,52.36139
2024-03-05,55.64681
2024-03-06,51.43737
2024-03-07,51.74537
2024-03-08,42.91581
2024-03-09,11.70431
2024-03-10,12.731
2024-03-11,49.69199
2024-03-12,50.61601
2024-03-13,51.84804
2024-03-14,50.0
2024-03-15,35.52361
2024-03-16,11.29363
2024-03-17,10.67761
2024-03-18,51.84804
2024-03-19,53.90143
2024-03-20,54.51745
