date,주식종목추천
2023-05-30,9.55882
2023-05-31,8.33333
2023-06-01,7.92483
2023-06-02,7.43464
2023-06-03,2.77777
2023-06-04,2.94117
2023-06-05,6.20915
2023-06-06,4.73856
2023-06-07,9.80392
2023-06-08,7.59803
2023-06-09,8.16993
2023-06-10,4.24836
2023-06-11,3.51307
2023-06-12,9.23202
2023-06-13,9.55882
2023-06-14,10.62091
2023-06-15,8.49673
2023-06-16,8.25163
2023-06-17,2.77777
2023-06-18,3.26797
2023-06-19,8.00653
2023-06-20,7.67973
2023-06-21,11.5196
2023-06-22,6.29084
2023-06-23,7.02614
2023-06-24,4.00326
2023-06-25,2.69607
2023-06-26,6.04575
2023-06-27,6.29084
2023-06-28,6.12745
2023-06-29,5.55555
2023-06-30,4.90196
2023-07-01,3.02287
2023-07-02,3.02287
2023-07-03,6.45424
2023-07-04,7.76143
2023-07-05,8.16993
2023-07-06,6.86274
2023-07-07,4.90196
2023-07-08,2.45098
2023-07-09,3.51307
2023-07-10,6.78104
2023-07-11,8.82352
2023-07-12,9.80392
2023-07-13,10.13071
2023-07-14,9.96732
2023-07-15,3.51307
2023-07-16,4.65686
2023-07-17,8.25163
2023-07-18,10.78431
2023-07-19,9.96732
2023-07-20,10.21241
2023-07-21,8.74183
2023-07-22,3.83986
2023-07-23,4.57516
2023-07-24,10.04901
2023-07-25,9.88562
2023-07-26,11.02941
2023-07-27,11.7647
2023-07-28,7.43464
2023-07-29,3.10457
2023-07-30,3.10457
2023-07-31,8.98692
2023-08-01,9.55882
2023-08-02,8.33333
2023-08-03,9.39542
2023-08-04,7.51633
2023-08-05,4.82026
2023-08-06,4.82026
2023-08-07,8.41503
2023-08-08,8.08823
2023-08-09,8.74183
2023-08-10,9.47712
2023-08-11,8.41503
2023-08-12,4.49346
2023-08-13,4.41176
2023-08-14,7.59803
2023-08-15,4.08496
2023-08-16,8.16993
2023-08-17,7.27124
2023-08-18,8.16993
2023-08-19,2.53267
2023-08-20,3.83986
2023-08-21,9.39542
2023-08-22,7.27124
2023-08-23,9.96732
2023-08-24,11.19281
2023-08-25,6.94444
2023-08-26,3.43137
2023-08-27,4.49346
2023-08-28,9.23202
2023-08-29,9.72222
2023-08-30,9.88562
2023-08-31,8.82352
2023-09-01,7.43464
2023-09-02,3.26797
2023-09-03,2.69607
2023-09-04,8.16993
2023-09-05,7.84313
2023-09-06,7.59803
2023-09-07,8.98692
2023-09-08,6.53594
2023-09-09,5.22875
2023-09-10,3.10457
2023-09-11,8.16993
2023-09-12,10.37581
2023-09-13,7.84313
2023-09-14,6.53594
2023-09-15,5.88235
2023-09-16,3.26797
2023-09-17,2.85947
2023-09-18,8.66013
2023-09-19,7.35294
2023-09-20,8.00653
2023-09-21,6.78104
2023-09-22,4.41176
2023-09-23,1.47058
2023-09-24,2.85947
2023-09-25,5.06535
2023-09-26,5.55555
2023-09-27,2.85947
2023-09-28,1.63398
2023-09-29,1.06209
2023-09-30,1.22549
2023-10-01,1.79738
2023-10-02,4.33006
2023-10-03,3.83986
2023-10-04,7.76143
2023-10-05,3.75816
2023-10-06,4.33006
2023-10-07,1.63398
2023-10-08,2.53267
2023-10-09,2.53267
2023-10-10,5.06535
2023-10-11,5.63725
2023-10-12,7.10784
2023-10-13,4.08496
2023-10-14,2.77777
2023-10-15,2.77777
2023-10-16,4.57516
2023-10-17,5.80065
2023-10-18,6.69934
2023-10-19,6.29084
2023-10-20,5.14705
2023-10-21,2.36928
2023-10-22,2.69607
2023-10-23,4.73856
2023-10-24,5.96405
2023-10-25,6.69934
2023-10-26,5.31045
2023-10-27,5.14705
2023-10-28,2.85947
2023-10-29,2.12418
2023-10-30,3.83986
2023-10-31,4.24836
2023-11-01,5.39215
2023-11-02,4.98366
2023-11-03,6.69934
2023-11-04,3.10457
2023-11-05,2.94117
2023-11-06,6.45424
2023-11-07,7.27124
2023-11-08,6.78104
2023-11-09,8.82352
2023-11-10,4.90196
2023-11-11,2.69607
2023-11-12,2.28758
2023-11-13,7.27124
2023-11-14,7.10784
2023-11-15,5.71895
2023-11-16,7.51633
2023-11-17,5.55555
2023-11-18,1.63398
2023-11-19,2.28758
2023-11-20,7.35294
2023-11-21,6.94444
2023-11-22,6.61764
2023-11-23,6.37254
2023-11-24,6.53594
2023-11-25,1.71568
2023-11-26,2.20588
2023-11-27,5.63725
2023-11-28,6.04575
2023-11-29,7.02614
2023-11-30,5.31045
2023-12-01,4.08496
2023-12-02,1.63398
2023-12-03,2.61437
2023-12-04,6.20915
2023-12-05,5.31045
2023-12-06,7.10784
2023-12-07,6.12745
2023-12-08,5.31045
2023-12-09,3.02287
2023-12-10,2.69607
2023-12-11,5.22875
2023-12-12,7.76143
2023-12-13,5.55555
2023-12-14,5.39215
2023-12-15,7.27124
2023-12-16,2.69607
2023-12-17,2.53267
2023-12-18,5.39215
2023-12-19,7.02614
2023-12-20,7.92483
2023-12-21,6.61764
2023-12-22,4.16666
2023-12-23,3.75816
2023-12-24,1.79738
2023-12-25,2.53267
2023-12-26,6.04575
2023-12-27,9.39542
2023-12-28,6.53594
2023-12-29,3.02287
2023-12-30,2.85947
2023-12-31,2.61437
2024-01-01,2.77777
2024-01-02,7.67973
2024-01-03,7.02614
2024-01-04,7.27124
2024-01-05,5.39215
2024-01-06,3.26797
2024-01-07,3.51307
2024-01-08,4.82026
2024-01-09,8.25163
2024-01-10,9.31372
2024-01-11,7.92483
2024-01-12,6.78104
2024-01-13,2.20588
2024-01-14,2.69607
2024-01-15,7.02614
2024-01-16,6.12745
2024-01-17,6.86274
2024-01-18,6.53594
2024-01-19,6.53594
2024-01-20,2.36928
2024-01-21,3.59477
2024-01-22,8.16993
2024-01-23,7.18954
2024-01-24,5.14705
2024-01-25,7.76143
2024-01-26,6.53594
2024-01-27,3.34967
2024-01-28,3.10457
2024-01-29,6.12745
2024-01-30,8.25163
2024-01-31,6.61764
2024-02-01,5.71895
2024-02-02,6.45424
2024-02-03,3.26797
2024-02-04,4.33006
2024-02-05,7.27124
2024-02-06,6.78104
2024-02-07,6.45424
2024-02-08,6.12745
2024-02-09,2.77777
2024-02-10,4.00326
2024-02-11,3.43137
2024-02-12,4.82026
2024-02-13,9.15032
2024-02-14,8.74183
2024-02-15,8.98692
2024-02-16,7.76143
2024-02-17,3.92156
2024-02-18,3.83986
2024-02-19,8.16993
2024-02-20,7.59803
2024-02-21,9.80392
2024-02-22,9.55882
2024-02-23,8.98692
2024-02-24,3.43137
2024-02-25,4.16666
2024-02-26,8.49673
2024-02-27,8.74183
2024-02-28,8.25163
2024-02-29,7.27124
2024-03-01,3.67647
2024-03-02,5.06535
2024-03-03,4.33006
2024-03-04,8.00653
2024-03-05,9.80392
2024-03-06,8.33333
2024-03-07,10.13071
2024-03-08,9.23202
2024-03-09,4.08496
2024-03-10,3.34967
2024-03-11,8.82352
2024-03-12,10.37581
2024-03-13,9.47712
2024-03-14,9.96732
2024-03-15,7.67973
2024-03-16,3.51307
2024-03-17,5.22875
2024-03-18,8.49673
2024-03-19,6.61764
2024-03-20,7.92483
