date,마멘토
2023-06-08,39.20454
2023-06-09,43.75
2023-06-10,18.75
2023-06-11,10.22727
2023-06-12,40.90909
2023-06-13,50.56818
2023-06-14,59.0909
2023-06-15,53.97727
2023-06-16,46.5909
2023-06-17,19.88636
2023-06-18,15.3409
2023-06-19,51.70454
2023-06-20,57.38636
2023-06-21,48.29545
2023-06-22,54.54545
2023-06-23,47.72727
2023-06-24,21.5909
2023-06-25,19.31818
2023-06-26,51.13636
2023-06-27,60.79545
2023-06-28,47.72727
2023-06-29,44.31818
2023-06-30,46.02272
2023-07-01,17.04545
2023-07-02,18.75
2023-07-03,59.0909
2023-07-04,49.43181
2023-07-05,55.68181
2023-07-06,52.27272
2023-07-07,53.40909
2023-07-08,21.5909
2023-07-09,14.20454
2023-07-10,63.63636
2023-07-11,50.56818
2023-07-12,47.72727
2023-07-13,53.40909
2023-07-14,47.15909
2023-07-15,15.90909
2023-07-16,25.56818
2023-07-17,64.77272
2023-07-18,38.06818
2023-07-19,47.72727
2023-07-20,40.3409
2023-07-21,42.61363
2023-07-22,19.31818
2023-07-23,25.0
2023-07-24,52.8409
2023-07-25,47.15909
2023-07-26,52.8409
2023-07-27,44.88636
2023-07-28,35.79545
2023-07-29,20.45454
2023-07-30,21.02272
2023-07-31,44.88636
2023-08-01,46.02272
2023-08-02,34.65909
2023-08-03,30.11363
2023-08-04,38.06818
2023-08-05,15.3409
2023-08-06,11.93181
2023-08-07,48.86363
2023-08-08,61.36363
2023-08-09,48.29545
2023-08-10,59.65909
2023-08-11,42.61363
2023-08-12,17.61363
2023-08-13,12.5
2023-08-14,44.88636
2023-08-15,19.31818
2023-08-16,50.0
2023-08-17,45.45454
2023-08-18,38.63636
2023-08-19,19.31818
2023-08-20,30.11363
2023-08-21,65.3409
2023-08-22,55.11363
2023-08-23,51.70454
2023-08-24,53.40909
2023-08-25,42.04545
2023-08-26,21.02272
2023-08-27,19.31818
2023-08-28,57.38636
2023-08-29,56.25
2023-08-30,61.36363
2023-08-31,69.31818
2023-09-01,48.86363
2023-09-02,27.8409
2023-09-03,20.45454
2023-09-04,100.0
2023-09-05,58.52272
2023-09-06,55.68181
2023-09-07,52.8409
2023-09-08,70.45454
2023-09-09,14.20454
2023-09-10,21.02272
2023-09-11,54.54545
2023-09-12,58.52272
2023-09-13,53.97727
2023-09-14,44.31818
2023-09-15,46.02272
2023-09-16,26.13636
2023-09-17,26.13636
2023-09-18,56.25
2023-09-19,57.95454
2023-09-20,53.40909
2023-09-21,57.95454
2023-09-22,47.15909
2023-09-23,19.88636
2023-09-24,15.3409
2023-09-25,60.22727
2023-09-26,45.45454
2023-09-27,37.5
2023-09-28,18.18181
2023-09-29,14.20454
2023-09-30,9.0909
2023-10-01,16.47727
2023-10-02,23.86363
2023-10-03,31.25
2023-10-04,58.52272
2023-10-05,60.79545
2023-10-06,51.13636
2023-10-07,16.47727
2023-10-08,19.31818
2023-10-09,30.11363
2023-10-10,77.27272
2023-10-11,61.36363
2023-10-12,70.45454
2023-10-13,49.43181
2023-10-14,27.8409
2023-10-15,20.45454
2023-10-16,62.5
2023-10-17,75.56818
2023-10-18,81.81818
2023-10-19,70.45454
2023-10-20,59.0909
2023-10-21,28.40909
2023-10-22,33.52272
2023-10-23,99.43181
2023-10-24,77.27272
2023-10-25,82.38636
2023-10-26,78.40909
2023-10-27,57.38636
2023-10-28,26.70454
2023-10-29,32.95454
2023-10-30,59.0909
2023-10-31,60.79545
2023-11-01,61.36363
2023-11-02,62.5
2023-11-03,52.27272
2023-11-04,31.25
2023-11-05,37.5
2023-11-06,86.36363
2023-11-07,70.45454
2023-11-08,72.15909
2023-11-09,72.72727
2023-11-10,72.15909
2023-11-11,44.31818
2023-11-12,48.86363
2023-11-13,88.06818
2023-11-14,76.70454
2023-11-15,88.06818
2023-11-16,72.15909
2023-11-17,81.25
2023-11-18,51.70454
2023-11-19,36.93181
2023-11-20,87.5
2023-11-21,78.40909
2023-11-22,78.97727
2023-11-23,75.56818
2023-11-24,65.90909
2023-11-25,42.04545
2023-11-26,28.40909
2023-11-27,71.02272
2023-11-28,68.75
2023-11-29,64.77272
2023-11-30,52.27272
2023-12-01,57.95454
2023-12-02,39.20454
2023-12-03,34.65909
2023-12-04,76.13636
2023-12-05,68.75
2023-12-06,66.47727
2023-12-07,65.3409
2023-12-08,58.52272
2023-12-09,32.38636
2023-12-10,27.8409
2023-12-11,67.04545
2023-12-12,87.5
2023-12-13,56.81818
2023-12-14,73.29545
2023-12-15,59.65909
2023-12-16,24.43181
2023-12-17,21.02272
2023-12-18,64.77272
2023-12-19,70.45454
2023-12-20,66.47727
2023-12-21,73.29545
2023-12-22,63.06818
2023-12-23,21.02272
2023-12-24,22.15909
2023-12-25,17.61363
2023-12-26,56.81818
2023-12-27,69.31818
2023-12-28,63.06818
2023-12-29,71.02272
2023-12-30,21.5909
2023-12-31,17.04545
2024-01-01,25.0
2024-01-02,69.88636
2024-01-03,59.0909
2024-01-04,71.5909
2024-01-05,60.79545
2024-01-06,27.8409
2024-01-07,30.11363
2024-01-08,58.52272
2024-01-09,75.0
2024-01-10,76.13636
2024-01-11,64.20454
2024-01-12,68.75
2024-01-13,29.54545
2024-01-14,23.29545
2024-01-15,67.61363
2024-01-16,59.65909
2024-01-17,59.65909
2024-01-18,64.20454
2024-01-19,61.36363
2024-01-20,27.27272
2024-01-21,27.27272
2024-01-22,69.88636
2024-01-23,62.5
2024-01-24,65.3409
2024-01-25,65.3409
2024-01-26,51.70454
2024-01-27,26.13636
2024-01-28,27.27272
2024-01-29,93.75
2024-01-30,72.72727
2024-01-31,64.77272
2024-02-01,71.5909
2024-02-02,69.31818
2024-02-03,25.56818
2024-02-04,21.5909
2024-02-05,70.45454
2024-02-06,80.11363
2024-02-07,60.79545
2024-02-08,44.88636
2024-02-09,21.02272
2024-02-10,19.88636
2024-02-11,19.88636
2024-02-12,31.25
2024-02-13,64.20454
2024-02-14,67.04545
2024-02-15,72.72727
2024-02-16,48.86363
2024-02-17,25.56818
2024-02-18,31.81818
2024-02-19,74.43181
2024-02-20,81.25
2024-02-21,66.47727
2024-02-22,77.8409
2024-02-23,62.5
2024-02-24,24.43181
2024-02-25,19.88636
2024-02-26,71.5909
2024-02-27,72.72727
2024-02-28,64.20454
2024-02-29,52.27272
2024-03-01,27.8409
2024-03-02,22.72727
2024-03-03,21.5909
2024-03-04,64.20454
2024-03-05,77.8409
2024-03-06,64.20454
2024-03-07,57.38636
2024-03-08,58.52272
2024-03-09,30.11363
2024-03-10,26.13636
2024-03-11,72.15909
2024-03-12,58.52272
2024-03-13,63.06818
2024-03-14,61.36363
2024-03-15,53.40909
2024-03-16,34.0909
2024-03-17,27.8409
2024-03-18,73.86363
2024-03-19,73.86363
2024-03-20,68.75
