date,디지털화폐
2023-05-30,1.15576
2023-05-31,0.91188
2023-06-01,0.78464
2023-06-02,0.6468
2023-06-03,0.40292
2023-06-04,0.48775
2023-06-05,0.61499
2023-06-06,0.61499
2023-06-07,0.73162
2023-06-08,0.55137
2023-06-09,0.41352
2023-06-10,0.56197
2023-06-11,0.56197
2023-06-12,0.50895
2023-06-13,0.63619
2023-06-14,0.55137
2023-06-15,0.62559
2023-06-16,0.56197
2023-06-17,0.24387
2023-06-18,0.30749
2023-06-19,0.48775
2023-06-20,0.78464
2023-06-21,0.58318
2023-06-22,0.60438
2023-06-23,0.42413
2023-06-24,0.3287
2023-06-25,0.31809
2023-06-26,0.46654
2023-06-27,0.48775
2023-06-28,0.47714
2023-06-29,0.76343
2023-06-30,0.69981
2023-07-01,0.48775
2023-07-02,0.94369
2023-07-03,0.82705
2023-07-04,0.60438
2023-07-05,0.62559
2023-07-06,0.62559
2023-07-07,0.45594
2023-07-08,0.29689
2023-07-09,0.37111
2023-07-10,0.73162
2023-07-11,0.60438
2023-07-12,0.9861
2023-07-13,0.54076
2023-07-14,0.668
2023-07-15,0.27568
2023-07-16,0.44533
2023-07-17,0.59378
2023-07-18,0.55137
2023-07-19,0.61499
2023-07-20,0.50895
2023-07-21,0.55137
2023-07-22,0.27568
2023-07-23,0.39232
2023-07-24,0.55137
2023-07-25,0.48775
2023-07-26,0.48775
2023-07-27,0.59378
2023-07-28,0.40292
2023-07-29,0.40292
2023-07-30,0.39232
2023-07-31,0.61499
2023-08-01,0.6468
2023-08-02,0.55137
2023-08-03,0.38171
2023-08-04,0.39232
2023-08-05,0.37111
2023-08-06,0.27568
2023-08-07,0.57257
2023-08-08,0.77404
2023-08-09,0.67861
2023-08-10,0.61499
2023-08-11,0.6574
2023-08-12,0.48775
2023-08-13,0.42413
2023-08-14,0.45594
2023-08-15,0.47714
2023-08-16,0.71042
2023-08-17,0.51956
2023-08-18,0.55137
2023-08-19,0.40292
2023-08-20,0.3393
2023-08-21,0.56197
2023-08-22,1.35722
2023-08-23,1.09214
2023-08-24,0.90128
2023-08-25,0.56197
2023-08-26,0.62559
2023-08-27,0.46654
2023-08-28,0.58318
2023-08-29,0.6574
2023-08-30,0.51956
2023-08-31,0.49835
2023-09-01,0.58318
2023-09-02,0.43473
2023-09-03,0.55137
2023-09-04,0.68921
2023-09-05,0.6574
2023-09-06,0.84826
2023-09-07,0.69981
2023-09-08,0.59378
2023-09-09,0.55137
2023-09-10,0.41352
2023-09-11,0.68921
2023-09-12,0.57257
2023-09-13,0.69981
2023-09-14,0.51956
2023-09-15,0.57257
2023-09-16,0.23327
2023-09-17,0.43473
2023-09-18,0.56197
2023-09-19,0.72102
2023-09-20,0.47714
2023-09-21,0.60438
2023-09-22,0.30749
2023-09-23,0.39232
2023-09-24,0.39232
2023-09-25,0.668
2023-09-26,0.59378
2023-09-27,0.61499
2023-09-28,0.27568
2023-09-29,0.26508
2023-09-30,0.31809
2023-10-01,0.37111
2023-10-02,0.50895
2023-10-03,0.41352
2023-10-04,8.66292
2023-10-05,4.41098
2023-10-06,2.29031
2023-10-07,0.91188
2023-10-08,1.14515
2023-10-09,1.06033
2023-10-10,1.3042
2023-10-11,2.07825
2023-10-12,1.2936
2023-10-13,1.00731
2023-10-14,0.67861
2023-10-15,0.82705
2023-10-16,1.01791
2023-10-17,0.79524
2023-10-18,0.73162
2023-10-19,1.10274
2023-10-20,0.60438
2023-10-21,0.37111
2023-10-22,0.51956
2023-10-23,0.80585
2023-10-24,0.71042
2023-10-25,0.82705
2023-10-26,0.53016
2023-10-27,0.61499
2023-10-28,0.41352
2023-10-29,0.63619
2023-10-30,1.38903
2023-10-31,0.60438
2023-11-01,0.79524
2023-11-02,0.63619
2023-11-03,0.72102
2023-11-04,0.42413
2023-11-05,0.47714
2023-11-06,0.59378
2023-11-07,0.668
2023-11-08,0.68921
2023-11-09,0.61499
2023-11-10,0.58318
2023-11-11,0.48775
2023-11-12,0.43473
2023-11-13,0.46654
2023-11-14,0.83766
2023-11-15,0.50895
2023-11-16,0.77404
2023-11-17,0.55137
2023-11-18,0.43473
2023-11-19,0.50895
2023-11-20,0.73162
2023-11-21,1.22998
2023-11-22,0.62559
2023-11-23,1.67532
2023-11-24,2.78867
2023-11-25,0.63619
2023-11-26,0.73162
2023-11-27,1.16636
2023-11-28,1.31481
2023-11-29,1.04972
2023-11-30,1.09214
2023-12-01,0.59378
2023-12-02,1.24058
2023-12-03,1.03912
2023-12-04,1.3042
2023-12-05,1.3042
2023-12-06,1.24058
2023-12-07,2.01463
2023-12-08,1.38903
2023-12-09,0.91188
2023-12-10,0.88007
2023-12-11,1.51627
2023-12-12,1.25119
2023-12-13,0.88007
2023-12-14,3.35065
2023-12-15,1.38903
2023-12-16,0.60438
2023-12-17,0.61499
2023-12-18,0.91188
2023-12-19,0.81645
2023-12-20,0.61499
2023-12-21,0.63619
2023-12-22,0.55137
2023-12-23,0.47714
2023-12-24,0.26508
2023-12-25,0.31809
2023-12-26,0.62559
2023-12-27,0.43473
2023-12-28,0.3287
2023-12-29,0.41352
2023-12-30,0.43473
2023-12-31,0.40292
2024-01-01,1.13455
2024-01-02,0.75283
2024-01-03,0.55137
2024-01-04,0.47714
2024-01-05,0.56197
2024-01-06,0.25447
2024-01-07,0.78464
2024-01-08,0.6574
2024-01-09,0.75283
2024-01-10,0.56197
2024-01-11,0.84826
2024-01-12,0.668
2024-01-13,0.6574
2024-01-14,0.43473
2024-01-15,0.60438
2024-01-16,0.42413
2024-01-17,0.49835
2024-01-18,1.09214
2024-01-19,1.09214
2024-01-20,0.38171
2024-01-21,0.26508
2024-01-22,0.6574
2024-01-23,0.57257
2024-01-24,0.56197
2024-01-25,0.49835
2024-01-26,0.48775
2024-01-27,0.29689
2024-01-28,0.24387
2024-01-29,0.53016
2024-01-30,0.49835
2024-01-31,0.38171
2024-02-01,0.29689
2024-02-02,0.31809
2024-02-03,0.15904
2024-02-04,0.30749
2024-02-05,0.3499
2024-02-06,0.45594
2024-02-07,0.3287
2024-02-08,0.58318
2024-02-09,0.37111
2024-02-10,0.19085
2024-02-11,0.19085
2024-02-12,0.27568
2024-02-13,0.51956
2024-02-14,0.39232
2024-02-15,0.68921
2024-02-16,0.48775
2024-02-17,0.22266
2024-02-18,0.28628
2024-02-19,0.42413
2024-02-20,0.50895
2024-02-21,0.50895
2024-02-22,0.39232
2024-02-23,0.49835
2024-02-24,0.27568
2024-02-25,0.16965
2024-02-26,0.3393
2024-02-27,0.49835
2024-02-28,0.39232
2024-02-29,0.47714
2024-03-01,0.43473
2024-03-02,0.37111
2024-03-03,0.56197
2024-03-04,0.42413
2024-03-05,0.50895
2024-03-06,0.43473
2024-03-07,0.56197
2024-03-08,1.14515
2024-03-09,0.46654
2024-03-10,0.45594
2024-03-11,0.46654
2024-03-12,0.63619
2024-03-13,0.58318
2024-03-14,0.58318
2024-03-15,0.37111
2024-03-16,0.29689
2024-03-17,0.24387
2024-03-18,0.46654
2024-03-19,0.44533
2024-03-20,0.63619
