date,원달러환율
2023-05-30,4.33947
2023-05-31,4.43309
2023-06-01,4.1185
2023-06-02,4.55749
2023-06-03,1.54087
2023-06-04,1.0171
2023-06-05,3.98952
2023-06-06,1.91243
2023-06-07,4.7156
2023-06-08,4.39152
2023-06-09,4.62263
2023-06-10,1.58638
2023-06-11,1.12447
2023-06-12,4.74441
2023-06-13,5.76577
2023-06-14,6.00081
2023-06-15,5.64399
2023-06-16,4.98862
2023-06-17,1.68688
2023-06-18,1.18569
2023-06-19,4.79744
2023-06-20,4.70676
2023-06-21,4.9549
2023-06-22,4.77747
2023-06-23,4.93002
2023-06-24,1.7003
2023-06-25,1.26687
2023-06-26,4.79711
2023-06-27,4.55127
2023-06-28,4.64882
2023-06-29,5.11989
2023-06-30,4.89925
2023-07-01,1.60766
2023-07-02,1.10418
2023-07-03,4.58433
2023-07-04,4.37318
2023-07-05,4.54276
2023-07-06,4.49071
2023-07-07,4.20132
2023-07-08,1.43448
2023-07-09,0.98698
2023-07-10,4.25992
2023-07-11,4.52901
2023-07-12,4.80202
2023-07-13,5.80865
2023-07-14,5.88362
2023-07-15,1.81913
2023-07-16,1.19289
2023-07-17,4.94246
2023-07-18,5.23676
2023-07-19,4.90743
2023-07-20,4.67566
2023-07-21,4.76536
2023-07-22,1.60667
2023-07-23,1.10811
2023-07-24,4.53686
2023-07-25,4.37089
2023-07-26,4.50609
2023-07-27,4.97389
2023-07-28,4.45961
2023-07-29,1.34249
2023-07-30,0.81381
2023-07-31,3.99672
2023-08-01,4.31819
2023-08-02,5.36148
2023-08-03,5.69866
2023-08-04,5.29143
2023-08-05,1.71568
2023-08-06,1.13168
2023-08-07,4.84196
2023-08-08,5.29306
2023-08-09,5.35133
2023-08-10,4.73033
2023-08-11,4.99484
2023-08-12,1.9193
2023-08-13,1.3055
2023-08-14,5.62893
2023-08-15,2.80972
2023-08-16,6.53114
2023-08-17,6.63065
2023-08-18,5.93829
2023-08-19,2.07611
2023-08-20,1.45118
2023-08-21,5.5543
2023-08-22,5.18438
2023-08-23,4.91824
2023-08-24,5.55986
2023-08-25,4.8999
2023-08-26,1.77035
2023-08-27,1.16867
2023-08-28,4.37842
2023-08-29,4.41509
2023-08-30,4.32834
2023-08-31,4.24912
2023-09-01,3.89982
2023-09-02,1.43154
2023-09-03,1.02954
2023-09-04,3.83435
2023-09-05,4.41279
2023-09-06,4.76863
2023-09-07,4.39381
2023-09-08,4.02258
2023-09-09,1.41386
2023-09-10,1.05638
2023-09-11,3.88837
2023-09-12,4.12996
2023-09-13,4.01735
2023-09-14,3.71585
2023-09-15,3.5561
2023-09-16,1.37097
2023-09-17,0.92642
2023-09-18,3.52729
2023-09-19,3.60749
2023-09-20,3.54824
2023-09-21,4.99582
2023-09-22,4.18102
2023-09-23,1.36705
2023-09-24,0.93788
2023-09-25,3.74662
2023-09-26,5.30812
2023-09-27,5.25902
2023-09-28,2.25812
2023-09-29,1.72485
2023-09-30,1.49242
2023-10-01,1.21843
2023-10-02,1.89082
2023-10-03,2.59857
2023-10-04,7.0716
2023-10-05,5.73205
2023-10-06,4.53981
2023-10-07,1.75955
2023-10-08,1.15688
2023-10-09,2.26041
2023-10-10,5.33497
2023-10-11,4.74867
2023-10-12,4.35682
2023-10-13,4.32375
2023-10-14,1.53171
2023-10-15,1.02496
2023-10-16,4.47074
2023-10-17,4.34372
2023-10-18,4.13094
2023-10-19,5.24101
2023-10-20,5.57819
2023-10-21,1.81618
2023-10-22,1.17489
2023-10-23,4.50184
2023-10-24,4.65995
2023-10-25,4.60626
2023-10-26,5.44201
2023-10-27,4.81905
2023-10-28,1.6584
2023-10-29,1.1703
2023-10-30,4.27301
2023-10-31,4.67828
2023-11-01,4.80464
2023-11-02,5.1415
2023-11-03,6.21491
2023-11-04,2.3871
2023-11-05,1.61649
2023-11-06,7.83664
2023-11-07,7.39962
2023-11-08,6.37204
2023-11-09,5.40469
2023-11-10,4.99942
2023-11-11,1.83844
2023-11-12,1.27604
2023-11-13,4.79679
2023-11-14,4.97061
2023-11-15,6.48465
2023-11-16,6.10131
2023-11-17,5.67116
2023-11-18,1.88264
2023-11-19,1.29797
2023-11-20,5.50454
2023-11-21,5.64039
2023-11-22,5.2397
2023-11-23,4.83967
2023-11-24,4.99026
2023-11-25,1.66658
2023-11-26,1.19846
2023-11-27,4.52082
2023-11-28,4.63213
2023-11-29,4.97978
2023-11-30,4.84687
2023-12-01,4.83378
2023-12-02,1.76773
2023-12-03,1.23021
2023-12-04,4.64948
2023-12-05,5.02692
2023-12-06,4.9202
2023-12-07,5.35264
2023-12-08,5.06162
2023-12-09,1.89049
2023-12-10,1.32449
2023-12-11,4.81676
2023-12-12,4.53817
2023-12-13,4.59219
2023-12-14,6.32621
2023-12-15,5.45772
2023-12-16,1.93141
2023-12-17,1.22988
2023-12-18,4.73099
2023-12-19,4.77682
2023-12-20,4.64064
2023-12-21,4.47499
2023-12-22,4.0766
2023-12-23,1.44758
2023-12-24,0.81872
2023-12-25,1.02888
2023-12-26,4.12145
2023-12-27,4.08511
2023-12-28,4.46746
2023-12-29,3.40027
2023-12-30,1.56543
2023-12-31,1.03936
2024-01-01,1.14051
2024-01-02,5.26917
2024-01-03,5.24134
2024-01-04,4.69367
2024-01-05,4.5074
2024-01-06,1.61027
2024-01-07,1.10581
2024-01-08,3.96268
2024-01-09,4.42327
2024-01-10,4.50871
2024-01-11,4.27792
2024-01-12,4.0671
2024-01-13,1.46885
2024-01-14,1.02365
2024-01-15,4.09198
2024-01-16,5.30223
2024-01-17,7.31025
2024-01-18,6.18021
2024-01-19,4.85015
2024-01-20,1.78607
2024-01-21,1.06588
2024-01-22,4.68516
2024-01-23,4.60954
2024-01-24,4.53195
2024-01-25,4.42622
2024-01-26,3.87462
2024-01-27,1.34708
2024-01-28,1.00139
2024-01-29,3.84614
2024-01-30,3.98035
2024-01-31,3.89164
2024-02-01,3.90113
2024-02-02,3.75742
2024-02-03,1.50683
2024-02-04,0.97127
2024-02-05,4.11915
2024-02-06,3.9797
2024-02-07,3.5669
2024-02-08,3.3073
2024-02-09,1.48719
2024-02-10,1.08584
2024-02-11,0.90776
2024-02-12,1.29012
2024-02-13,3.83533
2024-02-14,4.1987
2024-02-15,3.64383
2024-02-16,3.39143
2024-02-17,1.26786
2024-02-18,0.93853
2024-02-19,3.25231
2024-02-20,3.42155
2024-02-21,3.41239
2024-02-22,3.40682
2024-02-23,3.28242
2024-02-24,1.22072
2024-02-25,0.88812
2024-02-26,3.04967
2024-02-27,3.0919
2024-02-28,2.84082
2024-02-29,2.9639
2024-03-01,1.48784
2024-03-02,1.20173
2024-03-03,0.88223
2024-03-04,3.07782
2024-03-05,3.34757
2024-03-06,3.27588
2024-03-07,3.24216
2024-03-08,3.38947
2024-03-09,1.42172
2024-03-10,0.98109
2024-03-11,3.8517
2024-03-12,3.94565
2024-03-13,3.74793
2024-03-14,3.33284
2024-03-15,3.66314
2024-03-16,1.28946
2024-03-17,0.97552
2024-03-18,3.4844
2024-03-19,4.02455
2024-03-20,3.67198
