date,원자력관련주
2023-05-30,1.50283
2023-05-31,1.76353
2023-06-01,1.01211
2023-06-02,1.10412
2023-06-03,0.42938
2023-06-04,0.75141
2023-06-05,0.99677
2023-06-06,1.42616
2023-06-07,1.50283
2023-06-08,1.19613
2023-06-09,2.1469
2023-06-10,0.95077
2023-06-11,1.25747
2023-06-12,1.97822
2023-06-13,1.90154
2023-06-14,1.93221
2023-06-15,1.36482
2023-06-16,1.64085
2023-06-17,1.87087
2023-06-18,1.54884
2023-06-19,2.02422
2023-06-20,2.34626
2023-06-21,2.03956
2023-06-22,1.36482
2023-06-23,1.65618
2023-06-24,1.11946
2023-06-25,0.87409
2023-06-26,1.33415
2023-06-27,2.22358
2023-06-28,1.96288
2023-06-29,1.33415
2023-06-30,0.82809
2023-07-01,0.67474
2023-07-02,1.1808
2023-07-03,2.17758
2023-07-04,1.54884
2023-07-05,1.25747
2023-07-06,1.64085
2023-07-07,1.34948
2023-07-08,0.9661
2023-07-09,0.79742
2023-07-10,1.88621
2023-07-11,6.94678
2023-07-12,3.08234
2023-07-13,4.67719
2023-07-14,4.32449
2023-07-15,1.36482
2023-07-16,1.05811
2023-07-17,1.77886
2023-07-18,1.87087
2023-07-19,1.74819
2023-07-20,1.61018
2023-07-21,1.56417
2023-07-22,1.10412
2023-07-23,1.25747
2023-07-24,1.73286
2023-07-25,1.68685
2023-07-26,2.59162
2023-07-27,1.65618
2023-07-28,1.19613
2023-07-29,0.9201
2023-07-30,1.04278
2023-07-31,2.11623
2023-08-01,2.23892
2023-08-02,2.76031
2023-08-03,1.80953
2023-08-04,1.02744
2023-08-05,1.31881
2023-08-06,1.11946
2023-08-07,2.1469
2023-08-08,1.51817
2023-08-09,1.15013
2023-08-10,1.64085
2023-08-11,1.38015
2023-08-12,0.75141
2023-08-13,1.15013
2023-08-14,1.45683
2023-08-15,1.45683
2023-08-16,1.74819
2023-08-17,1.45683
2023-08-18,1.1808
2023-08-19,0.69007
2023-08-20,0.88943
2023-08-21,1.42616
2023-08-22,1.38015
2023-08-23,2.34626
2023-08-24,2.34626
2023-08-25,2.17758
2023-08-26,1.36482
2023-08-27,1.21147
2023-08-28,4.7692
2023-08-29,3.98711
2023-08-30,3.43505
2023-08-31,4.03312
2023-09-01,2.3616
2023-09-02,0.84342
2023-09-03,0.87409
2023-09-04,1.50283
2023-09-05,1.36482
2023-09-06,1.50283
2023-09-07,2.08556
2023-09-08,2.37693
2023-09-09,1.24214
2023-09-10,0.9201
2023-09-11,1.65618
2023-09-12,1.44149
2023-09-13,1.10412
2023-09-14,1.31881
2023-09-15,0.88943
2023-09-16,0.90476
2023-09-17,0.79742
2023-09-18,1.34948
2023-09-19,5.48995
2023-09-20,2.72964
2023-09-21,1.94755
2023-09-22,1.39549
2023-09-23,0.75141
2023-09-24,1.07345
2023-09-25,1.36482
2023-09-26,1.2268
2023-09-27,0.79742
2023-09-28,0.52139
2023-09-29,0.42938
2023-09-30,0.36804
2023-10-01,0.49072
2023-10-02,2.76031
2023-10-03,1.05811
2023-10-04,1.61018
2023-10-05,1.2268
2023-10-06,0.88943
2023-10-07,0.52139
2023-10-08,0.38337
2023-10-09,0.98144
2023-10-10,1.01211
2023-10-11,0.98144
2023-10-12,1.45683
2023-10-13,4.03312
2023-10-14,0.73608
2023-10-15,1.2268
2023-10-16,1.71752
2023-10-17,0.95077
2023-10-18,0.78208
2023-10-19,0.76675
2023-10-20,1.01211
2023-10-21,0.39871
2023-10-22,0.50605
2023-10-23,0.6134
2023-10-24,0.39871
2023-10-25,0.6134
2023-10-26,0.44471
2023-10-27,0.55206
2023-10-28,0.26069
2023-10-29,0.44471
2023-10-30,0.47538
2023-10-31,0.6594
2023-11-01,0.69007
2023-11-02,0.55206
2023-11-03,0.6594
2023-11-04,1.13479
2023-11-05,0.56739
2023-11-06,1.01211
2023-11-07,0.82809
2023-11-08,0.95077
2023-11-09,1.24214
2023-11-10,0.79742
2023-11-11,0.44471
2023-11-12,0.46005
2023-11-13,0.82809
2023-11-14,0.72074
2023-11-15,0.84342
2023-11-16,2.54562
2023-11-17,1.01211
2023-11-18,0.49072
2023-11-19,0.79742
2023-11-20,0.84342
2023-11-21,0.85876
2023-11-22,0.95077
2023-11-23,1.16546
2023-11-24,0.67474
2023-11-25,0.62873
2023-11-26,1.07345
2023-11-27,1.15013
2023-11-28,0.9201
2023-11-29,0.42938
2023-11-30,1.10412
2023-12-01,0.6134
2023-12-02,0.9201
2023-12-03,3.77242
2023-12-04,3.8951
2023-12-05,2.68363
2023-12-06,2.1009
2023-12-07,1.38015
2023-12-08,1.44149
2023-12-09,1.57951
2023-12-10,1.68685
2023-12-11,2.95966
2023-12-12,2.30026
2023-12-13,1.31881
2023-12-14,1.13479
2023-12-15,1.33415
2023-12-16,0.78208
2023-12-17,0.90476
2023-12-18,2.30026
2023-12-19,1.54884
2023-12-20,1.47216
2023-12-21,1.08879
2023-12-22,1.13479
2023-12-23,0.58273
2023-12-24,0.84342
2023-12-25,1.01211
2023-12-26,1.08879
2023-12-27,0.72074
2023-12-28,1.36482
2023-12-29,1.10412
2023-12-30,1.21147
2023-12-31,0.85876
2024-01-01,0.72074
2024-01-02,1.33415
2024-01-03,0.90476
2024-01-04,0.95077
2024-01-05,0.78208
2024-01-06,0.6594
2024-01-07,0.55206
2024-01-08,0.84342
2024-01-09,0.88943
2024-01-10,1.04278
2024-01-11,1.51817
2024-01-12,1.44149
2024-01-13,0.73608
2024-01-14,1.25747
2024-01-15,2.83698
2024-01-16,3.18969
2024-01-17,2.56095
2024-01-18,1.73286
2024-01-19,3.20502
2024-01-20,1.56417
2024-01-21,2.07023
2024-01-22,1.71752
2024-01-23,1.82487
2024-01-24,3.22036
2024-01-25,2.37693
2024-01-26,1.5335
2024-01-27,0.58273
2024-01-28,4.90722
2024-01-29,2.77564
2024-01-30,1.42616
2024-01-31,1.10412
2024-02-01,7.94356
2024-02-02,17.91136
2024-02-03,2.86765
2024-02-04,2.48428
2024-02-05,3.87977
2024-02-06,2.51495
2024-02-07,2.1009
2024-02-08,1.76353
2024-02-09,1.08879
2024-02-10,0.90476
2024-02-11,1.05811
2024-02-12,1.44149
2024-02-13,2.22358
2024-02-14,2.07023
2024-02-15,1.88621
2024-02-16,1.57951
2024-02-17,1.13479
2024-02-18,1.93221
2024-02-19,2.00889
2024-02-20,1.76353
2024-02-21,1.51817
2024-02-22,11.39395
2024-02-23,7.49884
2024-02-24,1.88621
2024-02-25,1.88621
2024-02-26,5.13724
2024-02-27,3.78776
2024-02-28,2.4076
2024-02-29,1.94755
2024-03-01,1.54884
2024-03-02,1.21147
2024-03-03,1.21147
2024-03-04,2.1009
2024-03-05,2.56095
2024-03-06,2.76031
2024-03-07,1.93221
2024-03-08,2.05489
2024-03-09,1.76353
2024-03-10,1.38015
2024-03-11,5.29059
2024-03-12,4.32449
2024-03-13,3.41972
2024-03-14,4.67719
2024-03-15,3.11301
2024-03-16,1.87087
2024-03-17,2.25425
2024-03-18,2.72964
2024-03-19,3.32771
2024-03-20,2.49961
