date,자동차보험비교사이트
2023-05-29,4.41767
2023-05-30,12.04819
2023-05-31,14.65863
2023-06-01,12.8514
2023-06-02,13.0522
2023-06-03,6.6265
2023-06-04,4.21686
2023-06-05,8.23293
2023-06-06,7.02811
2023-06-07,9.43775
2023-06-08,12.8514
2023-06-09,9.43775
2023-06-10,4.21686
2023-06-11,3.41365
2023-06-12,14.85943
2023-06-13,12.8514
2023-06-14,7.63052
2023-06-15,8.63453
2023-06-16,9.03614
2023-06-17,6.02409
2023-06-18,8.43373
2023-06-19,9.83935
2023-06-20,13.0522
2023-06-21,16.06425
2023-06-22,9.83935
2023-06-23,8.83534
2023-06-24,6.22489
2023-06-25,5.82329
2023-06-26,12.8514
2023-06-27,9.83935
2023-06-28,12.8514
2023-06-29,10.64257
2023-06-30,13.85542
2023-07-01,7.63052
2023-07-02,4.01606
2023-07-03,13.0522
2023-07-04,14.45783
2023-07-05,10.84337
2023-07-06,8.83534
2023-07-07,12.24899
2023-07-08,7.42971
2023-07-09,4.21686
2023-07-10,10.84337
2023-07-11,8.83534
2023-07-12,20.48192
2023-07-13,12.04819
2023-07-14,11.44578
2023-07-15,7.83132
2023-07-16,6.8273
2023-07-17,19.87951
2023-07-18,13.65461
2023-07-19,15.46184
2023-07-20,11.84738
2023-07-21,14.05622
2023-07-22,7.42971
2023-07-23,8.83534
2023-07-24,17.87148
2023-07-25,10.04016
2023-07-26,7.02811
2023-07-27,12.04819
2023-07-28,18.47389
2023-07-29,11.44578
2023-07-30,12.44979
2023-07-31,24.89959
2023-08-01,17.67068
2023-08-02,24.69879
2023-08-03,24.29718
2023-08-04,17.46987
2023-08-05,9.63855
2023-08-06,13.45381
2023-08-07,22.69076
2023-08-08,23.09236
2023-08-09,22.89156
2023-08-10,21.88755
2023-08-11,18.67469
2023-08-12,10.64257
2023-08-13,5.22088
2023-08-14,22.08835
2023-08-15,13.0522
2023-08-16,20.08032
2023-08-17,22.08835
2023-08-18,24.69879
2023-08-19,15.86345
2023-08-20,14.25702
2023-08-21,22.08835
2023-08-22,17.26907
2023-08-23,20.68273
2023-08-24,17.87148
2023-08-25,17.26907
2023-08-26,17.67068
2023-08-27,18.07228
2023-08-28,24.09638
2023-08-29,29.71887
2023-08-30,25.3012
2023-08-31,30.72289
2023-09-01,21.68674
2023-09-02,11.64658
2023-09-03,14.05622
2023-09-04,27.71084
2023-09-05,36.94779
2023-09-06,31.3253
2023-09-07,29.91967
2023-09-08,21.28514
2023-09-09,15.06024
2023-09-10,10.64257
2023-09-11,25.1004
2023-09-12,30.12048
2023-09-13,27.51004
2023-09-14,29.91967
2023-09-15,31.12449
2023-09-16,19.87951
2023-09-17,17.87148
2023-09-18,21.08433
2023-09-19,21.48594
2023-09-20,26.50602
2023-09-21,28.11244
2023-09-22,32.32931
2023-09-23,21.68674
2023-09-24,20.68273
2023-09-25,36.14457
2023-09-26,27.51004
2023-09-27,20.08032
2023-09-28,7.63052
2023-09-29,9.63855
2023-09-30,9.63855
2023-10-01,15.06024
2023-10-02,11.84738
2023-10-03,19.67871
2023-10-04,24.89959
2023-10-05,22.28915
2023-10-06,20.08032
2023-10-07,14.65863
2023-10-08,7.63052
2023-10-09,14.25702
2023-10-10,25.90361
2023-10-11,26.10441
2023-10-12,24.29718
2023-10-13,26.50602
2023-10-14,13.85542
2023-10-15,13.45381
2023-10-16,24.89959
2023-10-17,32.32931
2023-10-18,34.53815
2023-10-19,42.97188
2023-10-20,39.95983
2023-10-21,27.71084
2023-10-22,26.90763
2023-10-23,35.74297
2023-10-24,28.11244
2023-10-25,22.28915
2023-10-26,23.29317
2023-10-27,25.502
2023-10-28,21.88755
2023-10-29,24.09638
2023-10-30,26.90763
2023-10-31,19.67871
2023-11-01,20.88353
2023-11-02,23.29317
2023-11-03,24.49799
2023-11-04,20.48192
2023-11-05,23.29317
2023-11-06,40.96385
2023-11-07,40.56224
2023-11-08,35.74297
2023-11-09,40.56224
2023-11-10,36.94779
2023-11-11,14.25702
2023-11-12,21.68674
2023-11-13,42.57028
2023-11-14,33.13253
2023-11-15,31.92771
2023-11-16,30.52208
2023-11-17,29.31726
2023-11-18,20.88353
2023-11-19,23.09236
2023-11-20,41.56626
2023-11-21,38.75502
2023-11-22,38.35341
2023-11-23,30.12048
2023-11-24,29.11646
2023-11-25,21.48594
2023-11-26,21.68674
2023-11-27,44.37751
2023-11-28,36.14457
2023-11-29,38.55421
2023-11-30,23.49397
2023-12-01,24.29718
2023-12-02,16.46586
2023-12-03,15.86345
2023-12-04,23.29317
2023-12-05,21.28514
2023-12-06,12.6506
2023-12-07,18.07228
2023-12-08,19.87951
2023-12-09,11.84738
2023-12-10,8.43373
2023-12-11,21.48594
2023-12-12,16.66666
2023-12-13,18.27309
2023-12-14,16.86746
2023-12-15,16.26506
2023-12-16,7.63052
2023-12-17,7.83132
2023-12-18,15.06024
2023-12-19,23.49397
2023-12-20,18.07228
2023-12-21,15.86345
2023-12-22,19.47791
2023-12-23,7.63052
2023-12-24,4.81927
2023-12-25,10.64257
2023-12-26,23.29317
2023-12-27,18.07228
2023-12-28,19.0763
2023-12-29,13.65461
2023-12-30,9.83935
2023-12-31,12.04819
2024-01-01,8.03212
2024-01-02,26.70682
2024-01-03,21.28514
2024-01-04,23.49397
2024-01-05,19.67871
2024-01-06,15.26104
2024-01-07,13.65461
2024-01-08,21.68674
2024-01-09,25.70281
2024-01-10,25.1004
2024-01-11,14.25702
2024-01-12,22.08835
2024-01-13,9.23694
2024-01-14,14.05622
2024-01-15,29.91967
2024-01-16,26.10441
2024-01-17,24.09638
2024-01-18,23.29317
2024-01-19,75.3012
2024-01-20,69.87951
2024-01-21,65.06024
2024-01-22,74.49799
2024-01-23,81.5261
2024-01-24,100.0
2024-01-25,98.59437
2024-01-26,82.73092
2024-01-27,70.08032
2024-01-28,59.23694
2024-01-29,72.89156
2024-01-30,69.47791
2024-01-31,66.06425
2024-02-01,68.47389
2024-02-02,71.28514
2024-02-03,68.27309
2024-02-04,64.85943
2024-02-05,79.91967
2024-02-06,72.48995
2024-02-07,71.88755
2024-02-08,69.0763
2024-02-09,70.28112
2024-02-10,66.86746
2024-02-11,75.70281
2024-02-12,73.29317
2024-02-13,86.34538
2024-02-14,76.10441
2024-02-15,79.31726
2024-02-16,81.7269
2024-02-17,60.04016
2024-02-18,68.67469
2024-02-19,71.48594
2024-02-20,84.53815
2024-02-21,85.94377
2024-02-22,69.0763
2024-02-23,67.67068
2024-02-24,64.65863
2024-02-25,66.66666
2024-02-26,73.29317
2024-02-27,73.29317
2024-02-28,74.69879
2024-02-29,65.06024
2024-03-01,73.29317
2024-03-02,59.03614
2024-03-03,41.36546
2024-03-04,64.85943
2024-03-05,77.10843
2024-03-06,69.87951
2024-03-07,56.02409
2024-03-08,60.84337
2024-03-09,49.79919
2024-03-10,45.98393
2024-03-11,53.61445
2024-03-12,64.05622
2024-03-13,69.87951
2024-03-14,76.90763
2024-03-15,70.48192
2024-03-16,60.04016
2024-03-17,64.85943
2024-03-18,71.08433
2024-03-19,65.66265
2024-03-20,65.66265
