date,CAFE
2023-05-30,63.19845
2023-05-31,66.08863
2023-06-01,60.88631
2023-06-02,55.87668
2023-06-03,52.40847
2023-06-04,58.57418
2023-06-05,64.93256
2023-06-06,58.18882
2023-06-07,64.73988
2023-06-08,60.88631
2023-06-09,66.08863
2023-06-10,54.52793
2023-06-11,59.73025
2023-06-12,63.96917
2023-06-13,69.17148
2023-06-14,73.21772
2023-06-15,64.35452
2023-06-16,56.84007
2023-06-17,49.71098
2023-06-18,51.2524
2023-06-19,63.39113
2023-06-20,55.684
2023-06-21,60.1156
2023-06-22,59.15221
2023-06-23,58.76685
2023-06-24,49.71098
2023-06-25,57.80346
2023-06-26,58.3815
2023-06-27,62.23506
2023-06-28,58.3815
2023-06-29,52.60115
2023-06-30,51.63776
2023-07-01,52.21579
2023-07-02,47.7842
2023-07-03,62.42774
2023-07-04,56.06936
2023-07-05,59.15221
2023-07-06,61.84971
2023-07-07,56.64739
2023-07-08,49.32562
2023-07-09,50.86705
2023-07-10,55.87668
2023-07-11,66.28131
2023-07-12,52.60115
2023-07-13,58.95953
2023-07-14,54.52793
2023-07-15,43.93063
2023-07-16,55.49132
2023-07-17,56.26204
2023-07-18,57.41811
2023-07-19,55.684
2023-07-20,50.28901
2023-07-21,47.01348
2023-07-22,50.09633
2023-07-23,51.2524
2023-07-24,56.26204
2023-07-25,53.17919
2023-07-26,57.41811
2023-07-27,58.18882
2023-07-28,58.95953
2023-07-29,49.32562
2023-07-30,49.5183
2023-07-31,61.65703
2023-08-01,58.3815
2023-08-02,57.80346
2023-08-03,54.72061
2023-08-04,46.8208
2023-08-05,49.5183
2023-08-06,49.5183
2023-08-07,56.64739
2023-08-08,56.64739
2023-08-09,51.2524
2023-08-10,47.20616
2023-08-11,52.40847
2023-08-12,50.28901
2023-08-13,48.94026
2023-08-14,48.36223
2023-08-15,55.29865
2023-08-16,58.57418
2023-08-17,53.17919
2023-08-18,56.06936
2023-08-19,54.52793
2023-08-20,51.63776
2023-08-21,64.73988
2023-08-22,61.84971
2023-08-23,61.27167
2023-08-24,53.37186
2023-08-25,51.2524
2023-08-26,48.94026
2023-08-27,48.16955
2023-08-28,52.79383
2023-08-29,54.91329
2023-08-30,61.46435
2023-08-31,54.52793
2023-09-01,52.60115
2023-09-02,48.74759
2023-09-03,53.37186
2023-09-04,63.77649
2023-09-05,57.41811
2023-09-06,56.06936
2023-09-07,52.02312
2023-09-08,52.98651
2023-09-09,49.13294
2023-09-10,49.90366
2023-09-11,56.84007
2023-09-12,66.08863
2023-09-13,64.5472
2023-09-14,52.98651
2023-09-15,55.29865
2023-09-16,48.94026
2023-09-17,53.37186
2023-09-18,57.80346
2023-09-19,54.52793
2023-09-20,58.18882
2023-09-21,57.03275
2023-09-22,42.77456
2023-09-23,47.01348
2023-09-24,48.16955
2023-09-25,52.98651
2023-09-26,47.97687
2023-09-27,46.8208
2023-09-28,42.19653
2023-09-29,47.59152
2023-09-30,48.16955
2023-10-01,49.5183
2023-10-02,48.36223
2023-10-03,57.03275
2023-10-04,50.86705
2023-10-05,52.79383
2023-10-06,50.67437
2023-10-07,42.77456
2023-10-08,44.31599
2023-10-09,50.86705
2023-10-10,56.64739
2023-10-11,65.12524
2023-10-12,46.8208
2023-10-13,53.37186
2023-10-14,38.921
2023-10-15,52.40847
2023-10-16,53.56454
2023-10-17,55.10597
2023-10-18,58.76685
2023-10-19,61.65703
2023-10-20,47.39884
2023-10-21,45.85741
2023-10-22,54.14258
2023-10-23,53.17919
2023-10-24,62.04238
2023-10-25,50.48169
2023-10-26,49.5183
2023-10-27,54.14258
2023-10-28,45.27938
2023-10-29,53.9499
2023-10-30,52.98651
2023-10-31,56.64739
2023-11-01,57.80346
2023-11-02,59.92292
2023-11-03,56.26204
2023-11-04,52.21579
2023-11-05,52.21579
2023-11-06,54.72061
2023-11-07,53.17919
2023-11-08,55.684
2023-11-09,55.49132
2023-11-10,52.02312
2023-11-11,48.74759
2023-11-12,42.38921
2023-11-13,51.44508
2023-11-14,53.17919
2023-11-15,47.59152
2023-11-16,47.7842
2023-11-17,42.19653
2023-11-18,48.36223
2023-11-19,48.36223
2023-11-20,55.29865
2023-11-21,55.684
2023-11-22,56.64739
2023-11-23,51.63776
2023-11-24,51.63776
2023-11-25,44.50867
2023-11-26,43.3526
2023-11-27,53.37186
2023-11-28,53.56454
2023-11-29,46.8208
2023-11-30,47.59152
2023-12-01,49.13294
2023-12-02,46.24277
2023-12-03,52.60115
2023-12-04,54.14258
2023-12-05,56.06936
2023-12-06,49.90366
2023-12-07,52.21579
2023-12-08,50.09633
2023-12-09,44.12331
2023-12-10,46.8208
2023-12-11,54.52793
2023-12-12,48.55491
2023-12-13,51.2524
2023-12-14,54.14258
2023-12-15,43.73795
2023-12-16,39.88439
2023-12-17,45.85741
2023-12-18,49.90366
2023-12-19,46.62813
2023-12-20,48.16955
2023-12-21,55.29865
2023-12-22,48.36223
2023-12-23,37.57225
2023-12-24,50.28901
2023-12-25,44.89402
2023-12-26,52.98651
2023-12-27,60.30828
2023-12-28,51.05973
2023-12-29,42.77456
2023-12-30,42.77456
2023-12-31,37.57225
2024-01-01,46.43545
2024-01-02,52.60115
2024-01-03,52.79383
2024-01-04,58.95953
2024-01-05,50.28901
2024-01-06,52.79383
2024-01-07,53.37186
2024-01-08,50.09633
2024-01-09,52.02312
2024-01-10,49.71098
2024-01-11,60.1156
2024-01-12,60.30828
2024-01-13,52.98651
2024-01-14,53.17919
2024-01-15,60.30828
2024-01-16,56.26204
2024-01-17,55.49132
2024-01-18,55.10597
2024-01-19,52.02312
2024-01-20,55.10597
2024-01-21,49.71098
2024-01-22,55.87668
2024-01-23,56.84007
2024-01-24,47.20616
2024-01-25,58.57418
2024-01-26,54.33526
2024-01-27,45.85741
2024-01-28,53.75722
2024-01-29,57.80346
2024-01-30,54.33526
2024-01-31,54.14258
2024-02-01,52.40847
2024-02-02,48.55491
2024-02-03,43.73795
2024-02-04,51.2524
2024-02-05,57.22543
2024-02-06,53.37186
2024-02-07,48.55491
2024-02-08,47.20616
2024-02-09,40.46242
2024-02-10,44.70134
2024-02-11,47.01348
2024-02-12,52.21579
2024-02-13,55.684
2024-02-14,56.84007
2024-02-15,58.95953
2024-02-16,51.83044
2024-02-17,46.43545
2024-02-18,53.17919
2024-02-19,53.56454
2024-02-20,56.45472
2024-02-21,51.83044
2024-02-22,50.86705
2024-02-23,52.40847
2024-02-24,44.12331
2024-02-25,49.32562
2024-02-26,52.21579
2024-02-27,54.33526
2024-02-28,57.03275
2024-02-29,51.83044
2024-03-01,56.64739
2024-03-02,46.8208
2024-03-03,53.17919
2024-03-04,57.22543
2024-03-05,65.89595
2024-03-06,62.04238
2024-03-07,50.86705
2024-03-08,55.87668
2024-03-09,50.28901
2024-03-10,50.67437
2024-03-11,57.03275
2024-03-12,58.3815
2024-03-13,59.92292
2024-03-14,46.43545
2024-03-15,50.86705
2024-03-16,42.77456
2024-03-17,52.40847
2024-03-18,63.39113
2024-03-19,55.29865
2024-03-20,56.26204
