date,미선물지수
2023-05-30,6.4851
2023-05-31,6.58833
2023-06-01,6.55797
2023-06-02,4.31733
2023-06-03,0.65883
2023-06-04,0.28539
2023-06-05,4.49949
2023-06-06,3.91656
2023-06-07,5.46194
2023-06-08,6.42134
2023-06-09,4.36287
2023-06-10,0.71955
2023-06-11,0.3704
2023-06-12,5.05206
2023-06-13,5.38907
2023-06-14,5.94468
2023-06-15,5.51962
2023-06-16,3.46722
2023-06-17,0.54649
2023-06-18,0.23681
2023-06-19,4.06533
2023-06-20,5.66232
2023-06-21,5.87788
2023-06-22,5.66839
2023-06-23,4.45699
2023-06-24,0.67097
2023-06-25,0.31879
2023-06-26,4.85472
2023-06-27,5.14922
2023-06-28,5.31317
2023-06-29,4.87901
2023-06-30,3.4824
2023-07-01,0.51917
2023-07-02,0.17912
2023-07-03,3.52187
2023-07-04,3.40043
2023-07-05,4.78185
2023-07-06,5.26155
2023-07-07,4.64826
2023-07-08,0.69526
2023-07-09,0.33093
2023-07-10,5.11279
2023-07-11,4.16249
2023-07-12,4.66952
2023-07-13,4.26268
2023-07-14,3.78905
2023-07-15,0.59507
2023-07-16,0.21556
2023-07-17,4.04104
2023-07-18,3.9621
2023-07-19,3.97121
2023-07-20,4.33554
2023-07-21,3.91353
2023-07-22,0.57078
2023-07-23,0.2945
2023-07-24,3.80119
2023-07-25,3.43686
2023-07-26,4.04104
2023-07-27,4.16856
2023-07-28,3.38828
2023-07-29,0.5222
2023-07-30,0.21252
2023-07-31,3.50973
2023-08-01,3.82548
2023-08-02,7.76026
2023-08-03,7.76634
2023-08-04,4.41145
2023-08-05,0.57382
2023-08-06,0.19127
2023-08-07,4.52075
2023-08-08,4.93062
2023-08-09,4.67559
2023-08-10,5.60767
2023-08-11,4.26571
2023-08-12,0.68008
2023-08-13,0.18216
2023-08-14,3.74958
2023-08-15,3.43686
2023-08-16,6.61869
2023-08-17,5.88396
2023-08-18,5.53784
2023-08-19,0.88957
2023-08-20,0.25199
2023-08-21,4.91848
2023-08-22,4.85775
2023-08-23,5.34353
2023-08-24,5.36478
2023-08-25,5.51659
2023-08-26,0.66794
2023-08-27,0.16394
2023-08-28,4.36591
2023-08-29,4.56022
2023-08-30,4.97009
2023-08-31,4.4327
2023-09-01,3.53401
2023-09-02,0.51917
2023-09-03,0.20038
2023-09-04,3.12718
2023-09-05,4.81221
2023-09-06,4.45395
2023-09-07,6.01754
2023-09-08,4.63612
2023-09-09,0.5556
2023-09-10,0.18823
2023-09-11,3.79512
2023-09-12,5.23423
2023-09-13,6.69459
2023-09-14,5.02474
2023-09-15,3.68886
2023-09-16,0.61632
2023-09-17,0.23074
2023-09-18,5.1644
2023-09-19,5.14922
2023-09-20,5.18869
2023-09-21,7.40808
2023-09-22,5.70483
2023-09-23,0.71044
2023-09-24,0.21252
2023-09-25,5.49533
2023-09-26,5.65625
2023-09-27,4.35376
2023-09-28,2.28618
2023-09-29,2.45013
2023-09-30,0.78027
2023-10-01,0.3704
2023-10-02,2.71123
2023-10-03,3.87406
2023-10-04,9.24795
2023-10-05,7.7299
2023-10-06,6.13595
2023-10-07,0.86225
2023-10-08,0.49184
2023-10-09,8.33105
2023-10-10,8.1671
2023-10-11,6.50332
2023-10-12,6.28776
2023-10-13,5.92039
2023-10-14,0.88957
2023-10-15,0.44934
2023-10-16,7.67525
2023-10-17,6.43349
2023-10-18,6.77657
2023-10-19,9.12347
2023-10-20,7.84831
2023-10-21,1.18711
2023-10-22,0.5556
2023-10-23,9.76105
2023-10-24,7.81188
2023-10-25,8.43428
2023-10-26,12.90342
2023-10-27,9.18116
2023-10-28,1.2539
2023-10-29,0.5131
2023-10-30,7.20162
2023-10-31,9.39976
2023-11-01,8.53143
2023-11-02,7.35343
2023-11-03,6.88283
2023-11-04,0.98066
2023-11-05,0.38254
2023-11-06,6.224
2023-11-07,7.00428
2023-11-08,6.6703
2023-11-09,5.83841
2023-11-10,5.09457
2023-11-11,0.86528
2023-11-12,0.28539
2023-11-13,5.89003
2023-11-14,5.89003
2023-11-15,6.34848
2023-11-16,6.47903
2023-11-17,4.9792
2023-11-18,0.73169
2023-11-19,0.26414
2023-11-20,4.6847
2023-11-21,4.77274
2023-11-22,5.383
2023-11-23,4.16856
2023-11-24,3.18183
2023-11-25,0.51917
2023-11-26,0.21859
2023-11-27,4.34769
2023-11-28,4.35983
2023-11-29,4.29304
2023-11-30,4.13213
2023-12-01,3.81637
2023-12-02,0.56775
2023-12-03,0.11233
2023-12-04,3.76476
2023-12-05,5.37389
2023-12-06,4.65434
2023-12-07,5.35264
2023-12-08,3.68886
2023-12-09,0.68312
2023-12-10,0.18216
2023-12-11,4.20499
2023-12-12,4.52986
2023-12-13,4.32644
2023-12-14,4.48128
2023-12-15,3.29113
2023-12-16,0.54346
2023-12-17,0.15484
2023-12-18,3.49758
2023-12-19,4.05622
2023-12-20,4.11998
2023-12-21,5.62589
2023-12-22,3.35185
2023-12-23,0.49792
2023-12-24,0.09715
2023-12-25,0.51613
2023-12-26,3.40043
2023-12-27,3.20612
2023-12-28,2.3135
2023-12-29,1.16282
2023-12-30,0.29753
2023-12-31,0.09715
2024-01-01,0.35522
2024-01-02,4.67255
2024-01-03,6.74317
2024-01-04,6.51546
2024-01-05,4.5845
2024-01-06,0.72866
2024-01-07,0.15787
2024-01-08,4.52682
2024-01-09,5.11886
2024-01-10,5.34353
2024-01-11,5.24334
2024-01-12,4.51164
2024-01-13,0.57382
2024-01-14,0.21556
2024-01-15,3.87102
2024-01-16,5.90217
2024-01-17,7.17126
2024-01-18,6.45474
2024-01-19,4.21714
2024-01-20,0.57989
2024-01-21,0.20645
2024-01-22,4.85168
2024-01-23,4.66648
2024-01-24,4.57843
2024-01-25,4.93973
2024-01-26,3.84673
2024-01-27,0.6649
2024-01-28,0.21252
2024-01-29,4.10177
2024-01-30,4.26875
2024-01-31,5.14618
2024-02-01,4.92151
2024-02-02,3.89227
2024-02-03,0.6649
2024-02-04,0.17609
2024-02-05,4.0623
2024-02-06,4.10177
2024-02-07,3.71314
2024-02-08,2.36512
2024-02-09,1.47554
2024-02-10,0.44023
2024-02-11,0.11537
2024-02-12,2.33476
2024-02-13,4.79703
2024-02-14,5.56516
2024-02-15,5.0551
2024-02-16,3.71922
2024-02-17,0.55864
2024-02-18,0.21859
2024-02-19,3.35488
2024-02-20,4.86079
2024-02-21,5.13404
2024-02-22,4.62701
2024-02-23,3.42168
2024-02-24,0.63454
2024-02-25,0.21252
2024-02-26,3.65242
2024-02-27,3.72832
2024-02-28,3.62813
2024-02-29,3.18486
2024-03-01,1.96435
2024-03-02,0.55864
2024-03-03,0.14269
2024-03-04,3.71618
2024-03-05,4.77274
2024-03-06,5.12189
2024-03-07,5.13404
2024-03-08,3.41864
2024-03-09,0.57078
2024-03-10,0.23681
2024-03-11,4.92455
2024-03-12,4.64523
2024-03-13,4.32644
2024-03-14,4.35073
2024-03-15,3.953
2024-03-16,0.61329
2024-03-17,0.26414
2024-03-18,3.86495
2024-03-19,4.6847
2024-03-20,4.09266
