date,이더리움시세
2023-05-30,4.26246
2023-05-31,4.01696
2023-06-01,3.60461
2023-06-02,3.57226
2023-06-03,3.11654
2023-06-04,2.72844
2023-06-05,3.4576
2023-06-06,3.74426
2023-06-07,4.20733
2023-06-08,3.48847
2023-06-09,3.3275
2023-06-10,3.60828
2023-06-11,3.26281
2023-06-12,4.09046
2023-06-13,4.03901
2023-06-14,3.94346
2023-06-15,4.38154
2023-06-16,3.75455
2023-06-17,3.33411
2023-06-18,2.85781
2023-06-19,3.36719
2023-06-20,3.44878
2023-06-21,4.97986
2023-06-22,6.4558
2023-06-23,4.75346
2023-06-24,4.97471
2023-06-25,4.37051
2023-06-26,4.70495
2023-06-27,4.30803
2023-06-28,4.03607
2023-06-29,3.83467
2023-06-30,4.2779
2023-07-01,4.18749
2023-07-02,3.41864
2023-07-03,4.63439
2023-07-04,4.56309
2023-07-05,3.66194
2023-07-06,3.58623
2023-07-07,3.27384
2023-07-08,2.50573
2023-07-09,2.2639
2023-07-10,2.89677
2023-07-11,2.94748
2023-07-12,3.04892
2023-07-13,2.73285
2023-07-14,4.37345
2023-07-15,3.10919
2023-07-16,2.63068
2023-07-17,3.09229
2023-07-18,2.99232
2023-07-19,2.99894
2023-07-20,2.82988
2023-07-21,2.66964
2023-07-22,2.09999
2023-07-23,2.06103
2023-07-24,2.60349
2023-07-25,2.53733
2023-07-26,2.49691
2023-07-27,2.60349
2023-07-28,2.25067
2023-07-29,1.77804
2023-07-30,1.72586
2023-07-31,2.28522
2023-08-01,2.21686
2023-08-02,2.55792
2023-08-03,2.3205
2023-08-04,2.06765
2023-08-05,1.68837
2023-08-06,1.69351
2023-08-07,2.19922
2023-08-08,2.24332
2023-08-09,2.73212
2023-08-10,2.22862
2023-08-11,2.10587
2023-08-12,1.92505
2023-08-13,1.68175
2023-08-14,1.99194
2023-08-15,1.9155
2023-08-16,2.30359
2023-08-17,2.23156
2023-08-18,2.97395
2023-08-19,2.20657
2023-08-20,1.91991
2023-08-21,2.42561
2023-08-22,2.21612
2023-08-23,2.25949
2023-08-24,2.1463
2023-08-25,2.0478
2023-08-26,1.59429
2023-08-27,1.47668
2023-08-28,2.0184
2023-08-29,1.94343
2023-08-30,2.56306
2023-08-31,2.14409
2023-09-01,1.98973
2023-09-02,1.46565
2023-09-03,1.37598
2023-09-04,1.86404
2023-09-05,1.94122
2023-09-06,1.8148
2023-09-07,1.80009
2023-09-08,1.80009
2023-09-09,1.3429
2023-09-10,1.32526
2023-09-11,1.84199
2023-09-12,2.25949
2023-09-13,1.87874
2023-09-14,1.89785
2023-09-15,1.92211
2023-09-16,1.52887
2023-09-17,1.34952
2023-09-18,1.89491
2023-09-19,1.88609
2023-09-20,1.8736
2023-09-21,1.89418
2023-09-22,1.62883
2023-09-23,1.29439
2023-09-24,1.154
2023-09-25,1.59282
2023-09-26,1.59061
2023-09-27,1.53842
2023-09-28,1.30983
2023-09-29,1.56488
2023-09-30,1.57958
2023-10-01,1.69499
2023-10-02,2.21392
2023-10-03,2.08529
2023-10-04,2.15365
2023-10-05,1.90888
2023-10-06,1.73321
2023-10-07,1.53401
2023-10-08,1.33188
2023-10-09,1.60017
2023-10-10,1.91256
2023-10-11,1.85743
2023-10-12,2.01105
2023-10-13,1.63251
2023-10-14,1.63398
2023-10-15,1.22162
2023-10-16,1.91697
2023-10-17,2.00737
2023-10-18,1.82729
2023-10-19,1.84934
2023-10-20,2.12792
2023-10-21,1.7876
2023-10-22,1.8589
2023-10-23,3.00482
2023-10-24,5.61713
2023-10-25,4.11104
2023-10-26,4.3073
2023-10-27,3.25326
2023-10-28,2.46898
2023-10-29,2.34108
2023-10-30,3.26281
2023-10-31,2.98277
2023-11-01,3.44143
2023-11-02,4.03975
2023-11-03,3.03422
2023-11-04,2.46089
2023-11-05,3.1114
2023-11-06,4.06327
2023-11-07,3.41717
2023-11-08,3.0989
2023-11-09,4.05665
2023-11-10,7.92808
2023-11-11,5.08423
2023-11-12,3.62519
2023-11-13,4.4793
2023-11-14,4.30877
2023-11-15,3.85378
2023-11-16,4.73582
2023-11-17,3.71413
2023-11-18,3.08273
2023-11-19,2.5785
2023-11-20,3.47671
2023-11-21,3.76852
2023-11-22,3.28487
2023-11-23,3.87583
2023-11-24,3.74059
2023-11-25,3.47744
2023-11-26,2.95704
2023-11-27,3.21504
2023-11-28,3.06656
2023-11-29,3.18931
2023-11-30,2.91147
2023-12-01,3.56785
2023-12-02,4.00814
2023-12-03,5.23491
2023-12-04,10.30004
2023-12-05,8.43672
2023-12-06,10.35737
2023-12-07,7.84355
2023-12-08,8.63224
2023-12-09,6.89977
2023-12-10,5.74576
2023-12-11,6.75129
2023-12-12,5.76634
2023-12-13,4.85196
2023-12-14,5.70974
2023-12-15,5.01661
2023-12-16,3.88392
2023-12-17,3.36939
2023-12-18,4.4668
2023-12-19,4.38742
2023-12-20,4.02872
2023-12-21,4.2632
2023-12-22,4.58735
2023-12-23,3.68178
2023-12-24,3.65091
2023-12-25,3.58182
2023-12-26,3.95375
2023-12-27,3.88465
2023-12-28,5.10775
2023-12-29,4.29554
2023-12-30,3.33632
2023-12-31,2.96218
2024-01-01,3.34367
2024-01-02,5.46498
2024-01-03,5.31577
2024-01-04,4.54104
2024-01-05,4.00299
2024-01-06,3.17167
2024-01-07,2.96807
2024-01-08,3.6884
2024-01-09,5.5767
2024-01-10,6.52416
2024-01-11,21.70557
2024-01-12,14.6066
2024-01-13,9.17396
2024-01-14,6.89609
2024-01-15,7.67817
2024-01-16,6.0802
2024-01-17,6.00523
2024-01-18,5.24447
2024-01-19,5.19522
2024-01-20,3.63107
2024-01-21,3.14815
2024-01-22,4.38301
2024-01-23,5.08349
2024-01-24,4.86445
2024-01-25,4.04636
2024-01-26,3.70898
2024-01-27,3.28707
2024-01-28,3.27898
2024-01-29,3.47891
2024-01-30,4.29333
2024-01-31,4.09708
2024-02-01,3.62592
2024-02-02,3.35175
2024-02-03,2.79974
2024-02-04,2.38224
2024-02-05,3.03863
2024-02-06,3.03054
2024-02-07,3.37013
2024-02-08,4.11398
2024-02-09,4.37639
2024-02-10,4.40212
2024-02-11,4.31097
2024-02-12,4.08679
2024-02-13,8.41026
2024-02-14,7.53043
2024-02-15,10.06997
2024-02-16,9.35846
2024-02-17,6.0508
2024-02-18,5.36134
2024-02-19,9.76567
2024-02-20,10.76752
2024-02-21,10.57273
2024-02-22,9.5481
2024-02-23,7.80753
2024-02-24,5.7193
2024-02-25,6.34555
2024-02-26,9.64659
2024-02-27,16.24206
2024-02-28,17.13145
2024-02-29,22.28404
2024-03-01,13.28722
2024-03-02,11.34526
2024-03-03,9.32023
2024-03-04,14.54413
2024-03-05,23.65929
2024-03-06,21.90844
2024-03-07,16.98885
2024-03-08,16.1149
2024-03-09,13.05568
2024-03-10,11.46801
2024-03-11,17.97159
2024-03-12,19.28731
2024-03-13,17.20422
2024-03-14,15.96421
2024-03-15,14.93443
2024-03-16,10.08835
2024-03-17,10.11407
2024-03-18,11.23721
2024-03-19,11.77378
2024-03-20,11.73188
