date,가상자산거래소
2023-12-30,11.58798
2023-12-31,4.29184
2024-01-01,4.50643
2024-01-02,12.66094
2024-01-03,10.9442
2024-01-04,10.30042
2024-01-05,8.79828
2024-01-06,7.51072
2024-01-07,2.5751
2024-01-08,11.15879
2024-01-09,11.80257
2024-01-10,12.44635
2024-01-11,27.25321
2024-01-12,16.30901
2024-01-13,3.86266
2024-01-14,7.93991
2024-01-15,15.87982
2024-01-16,7.93991
2024-01-17,8.58369
2024-01-18,9.65665
2024-01-19,7.51072
2024-01-20,3.64806
2024-01-21,6.43776
2024-01-22,7.51072
2024-01-23,10.51502
2024-01-24,8.79828
2024-01-25,7.51072
2024-01-26,7.08154
2024-01-27,1.93133
2024-01-28,3.43347
2024-01-29,6.86695
2024-01-30,7.51072
2024-01-31,7.08154
2024-02-01,8.1545
2024-02-02,7.93991
2024-02-03,3.86266
2024-02-04,4.93562
2024-02-05,7.29613
2024-02-06,6.22317
2024-02-07,10.51502
2024-02-08,7.51072
2024-02-09,1.50214
2024-02-10,4.29184
2024-02-11,3.00429
2024-02-12,5.79399
2024-02-13,13.30472
2024-02-14,13.51931
2024-02-15,13.09012
2024-02-16,14.37768
2024-02-17,6.22317
2024-02-18,5.15021
2024-02-19,12.87553
2024-02-20,12.01716
2024-02-21,11.37339
2024-02-22,12.44635
2024-02-23,8.58369
2024-02-24,5.3648
2024-02-25,7.93991
2024-02-26,7.93991
2024-02-27,12.44635
2024-02-28,13.51931
2024-02-29,18.24034
2024-03-01,7.29613
2024-03-02,9.65665
2024-03-03,10.08583
2024-03-04,18.24034
2024-03-05,28.75536
2024-03-06,20.17167
2024-03-07,16.30901
2024-03-08,16.09442
2024-03-09,9.65665
2024-03-10,11.58798
2024-03-11,18.88412
2024-03-12,26.60944
2024-03-13,21.67381
2024-03-14,20.38626
2024-03-15,15.23605
2024-03-16,11.15879
2024-03-17,6.22317
2024-03-18,14.80686
2024-03-19,11.58798
2024-03-20,23.17596
