date,주택연금
2023-05-30,6.98333
2023-05-31,7.02286
2023-06-01,7.26003
2023-06-02,6.53534
2023-06-03,4.86856
2023-06-04,6.1137
2023-06-05,7.72778
2023-06-06,8.10988
2023-06-07,9.11786
2023-06-08,7.89248
2023-06-09,6.82521
2023-06-10,5.65913
2023-06-11,6.21253
2023-06-12,9.45385
2023-06-13,7.46425
2023-06-14,10.90322
2023-06-15,12.75446
2023-06-16,6.78569
2023-06-17,5.03985
2023-06-18,6.45628
2023-06-19,7.58284
2023-06-20,6.96356
2023-06-21,14.18407
2023-06-22,15.6005
2023-06-23,8.29435
2023-06-24,7.20732
2023-06-25,6.52216
2023-06-26,7.6026
2023-06-27,7.62896
2023-06-28,12.16153
2023-06-29,8.03083
2023-06-30,6.40358
2023-07-01,5.70525
2023-07-02,5.82383
2023-07-03,21.50339
2023-07-04,13.35397
2023-07-05,8.41293
2023-07-06,7.63554
2023-07-07,8.45905
2023-07-08,6.2257
2023-07-09,6.50899
2023-07-10,7.66848
2023-07-11,7.36543
2023-07-12,16.19342
2023-07-13,10.89663
2023-07-14,7.37202
2023-07-15,6.47605
2023-07-16,7.41814
2023-07-17,10.00065
2023-07-18,8.23506
2023-07-19,7.27979
2023-07-20,7.62237
2023-07-21,7.88589
2023-07-22,6.19276
2023-07-23,6.81204
2023-07-24,32.97318
2023-07-25,15.03392
2023-07-26,9.77666
2023-07-27,8.64352
2023-07-28,8.17576
2023-07-29,7.61578
2023-07-30,6.86474
2023-07-31,9.08491
2023-08-01,9.08491
2023-08-02,7.94518
2023-08-03,7.63554
2023-08-04,6.42993
2023-08-05,10.73193
2023-08-06,11.03498
2023-08-07,9.73713
2023-08-08,8.23506
2023-08-09,8.32729
2023-08-10,7.2205
2023-08-11,8.78845
2023-08-12,6.88451
2023-08-13,10.90322
2023-08-14,10.34982
2023-08-15,7.46425
2023-08-16,9.84254
2023-08-17,9.53949
2023-08-18,10.40252
2023-08-19,6.97674
2023-08-20,7.0558
2023-08-21,13.20903
2023-08-22,9.29573
2023-08-23,10.43547
2023-08-24,9.9743
2023-08-25,15.77837
2023-08-26,11.05474
2023-08-27,8.41293
2023-08-28,11.29191
2023-08-29,41.95269
2023-08-30,28.68436
2023-08-31,13.69655
2023-09-01,13.0641
2023-09-02,8.85433
2023-09-03,9.01903
2023-09-04,14.21042
2023-09-05,12.81375
2023-09-06,9.26938
2023-09-07,8.7094
2023-09-08,7.70801
2023-09-09,7.34567
2023-09-10,9.26279
2023-09-11,10.48817
2023-09-12,11.60155
2023-09-13,11.20627
2023-09-14,9.71078
2023-09-15,7.81342
2023-09-16,7.58284
2023-09-17,8.34705
2023-09-18,14.15771
2023-09-19,23.71038
2023-09-20,7.72119
2023-09-21,11.85848
2023-09-22,7.55649
2023-09-23,6.46287
2023-09-24,6.90427
2023-09-25,8.05059
2023-09-26,7.24685
2023-09-27,7.1612
2023-09-28,17.66914
2023-09-29,19.11193
2023-09-30,12.80057
2023-10-01,10.28394
2023-10-02,10.84392
2023-10-03,10.92298
2023-10-04,13.53844
2023-10-05,12.89281
2023-10-06,30.27867
2023-10-07,13.09045
2023-10-08,11.83213
2023-10-09,16.57553
2023-10-10,15.89037
2023-10-11,21.36504
2023-10-12,38.48079
2023-10-13,15.33697
2023-10-14,10.9691
2023-10-15,13.51867
2023-10-16,14.98781
2023-10-17,15.02075
2023-10-18,12.63587
2023-10-19,14.17748
2023-10-20,14.83628
2023-10-21,10.01383
2023-10-22,11.41708
2023-10-23,30.93747
2023-10-24,19.87614
2023-10-25,14.15112
2023-10-26,15.02734
2023-10-27,13.46597
2023-10-28,8.8741
2023-10-29,9.82278
2023-10-30,11.97707
2023-10-31,10.363
2023-11-01,10.34323
2023-11-02,10.58699
2023-11-03,9.11127
2023-11-04,7.37202
2023-11-05,8.40635
2023-11-06,9.46702
2023-11-07,7.99789
2023-11-08,9.43408
2023-11-09,8.4854
2023-11-10,8.34705
2023-11-11,6.02806
2023-11-12,6.70663
2023-11-13,8.47881
2023-11-14,8.49199
2023-11-15,7.45108
2023-11-16,8.2087
2023-11-17,6.62757
2023-11-18,6.14664
2023-11-19,6.65392
2023-11-20,8.47223
2023-11-21,8.23506
2023-11-22,8.90045
2023-11-23,8.13624
2023-11-24,8.94657
2023-11-25,7.87271
2023-11-26,8.51834
2023-11-27,10.251
2023-11-28,9.05856
2023-11-29,16.66776
2023-11-30,9.23644
2023-12-01,15.2118
2023-12-02,10.75828
2023-12-03,10.29053
2023-12-04,9.77666
2023-12-05,10.85051
2023-12-06,8.62375
2023-12-07,8.47881
2023-12-08,8.66328
2023-12-09,6.71322
2023-12-10,7.76072
2023-12-11,7.89248
2023-12-12,8.31411
2023-12-13,9.00586
2023-12-14,7.8266
2023-12-15,6.7791
2023-12-16,5.80407
2023-12-17,6.33111
2023-12-18,7.35885
2023-12-19,8.18235
2023-12-20,8.22188
2023-12-21,7.33249
2023-12-22,6.37064
2023-12-23,6.95698
2023-12-24,6.28499
2023-12-25,6.3377
2023-12-26,8.37341
2023-12-27,8.72916
2023-12-28,8.9268
2023-12-29,8.47881
2023-12-30,8.12306
2023-12-31,7.57625
2024-01-01,8.5974
2024-01-02,10.81098
2024-01-03,9.13762
2024-01-04,9.3155
2024-01-05,8.74892
2024-01-06,7.12826
2024-01-07,7.76731
2024-01-08,8.55128
2024-01-09,9.03221
2024-01-10,9.14421
2024-01-11,8.65669
2024-01-12,8.36682
2024-01-13,6.93721
2024-01-14,7.99789
2024-01-15,9.34844
2024-01-16,19.86296
2024-01-17,18.63759
2024-01-18,10.01383
2024-01-19,9.57243
2024-01-20,7.82001
2024-01-21,7.97812
2024-01-22,9.9743
2024-01-23,10.31029
2024-01-24,9.9216
2024-01-25,10.00065
2024-01-26,10.58699
2024-01-27,7.45108
2024-01-28,8.93998
2024-01-29,11.22603
2024-01-30,11.75307
2024-01-31,9.24962
2024-02-01,12.35918
2024-02-02,10.49476
2024-02-03,7.47743
2024-02-04,8.16259
2024-02-05,10.02701
2024-02-06,11.9046
2024-02-07,8.14941
2024-02-08,9.73054
2024-02-09,9.46043
2024-02-10,12.93892
2024-02-11,10.59358
2024-02-12,10.6924
2024-02-13,13.5582
2024-02-14,10.48158
2024-02-15,10.47499
2024-02-16,8.68304
2024-02-17,7.46425
2024-02-18,8.92021
2024-02-19,10.61334
2024-02-20,14.07207
2024-02-21,10.54087
2024-02-22,8.97951
2024-02-23,8.19553
2024-02-24,7.74754
2024-02-25,8.23506
2024-02-26,11.10086
2024-02-27,9.59219
2024-02-28,9.26938
2024-02-29,8.99927
2024-03-01,7.60919
2024-03-02,9.51973
2024-03-03,9.01245
2024-03-04,10.04677
2024-03-05,9.57243
2024-03-06,9.49996
2024-03-07,9.44726
2024-03-08,10.02042
2024-03-09,9.19691
2024-03-10,7.41814
2024-03-11,10.09947
2024-03-12,10.46182
2024-03-13,9.18374
2024-03-14,11.25238
2024-03-15,10.23782
2024-03-16,8.3207
2024-03-17,8.37999
2024-03-18,9.90842
2024-03-19,10.98227
2024-03-20,10.28394
