date,서울전시회
2023-05-30,44.58772
2023-05-31,42.89761
2023-06-01,43.5717
2023-06-02,50.21492
2023-06-03,50.61547
2023-06-04,51.84642
2023-06-05,58.01094
2023-06-06,44.29464
2023-06-07,42.37983
2023-06-08,43.88432
2023-06-09,49.82415
2023-06-10,47.59671
2023-06-11,43.65963
2023-06-12,44.59749
2023-06-13,43.49355
2023-06-14,42.40914
2023-06-15,43.59124
2023-06-16,47.77256
2023-06-17,46.483
2023-06-18,46.68815
2023-06-19,49.18913
2023-06-20,44.3728
2023-06-21,48.86674
2023-06-22,50.31262
2023-06-23,52.57913
2023-06-24,52.41305
2023-06-25,49.57014
2023-06-26,50.33216
2023-06-27,52.66705
2023-06-28,50.53731
2023-06-29,51.27979
2023-06-30,57.8937
2023-07-01,62.80773
2023-07-02,58.02071
2023-07-03,54.92379
2023-07-04,53.16529
2023-07-05,56.32082
2023-07-06,56.47713
2023-07-07,58.98788
2023-07-08,61.03946
2023-07-09,53.66354
2023-07-10,53.52676
2023-07-11,47.45994
2023-07-12,52.11996
2023-07-13,49.43337
2023-07-14,52.02227
2023-07-15,55.8812
2023-07-16,56.87768
2023-07-17,61.43024
2023-07-18,57.71785
2023-07-19,59.55451
2023-07-20,58.6948
2023-07-21,59.8769
2023-07-22,61.83079
2023-07-23,60.7073
2023-07-24,67.34075
2023-07-25,64.89839
2023-07-26,66.26611
2023-07-27,66.92067
2023-07-28,72.01055
2023-07-29,69.54865
2023-07-30,68.77686
2023-07-31,71.11176
2023-08-01,69.66588
2023-08-02,63.6186
2023-08-03,60.69753
2023-08-04,57.85463
2023-08-05,57.13169
2023-08-06,53.07737
2023-08-07,56.35013
2023-08-08,51.65103
2023-08-09,44.51934
2023-08-10,43.65963
2023-08-11,58.16725
2023-08-12,60.50214
2023-08-13,65.96326
2023-08-14,69.18718
2023-08-15,55.35365
2023-08-16,52.97967
2023-08-17,50.27354
2023-08-18,51.47518
2023-08-19,47.67487
2023-08-20,44.28487
2023-08-21,45.89683
2023-08-22,44.69519
2023-08-23,41.6862
2023-08-24,43.47401
2023-08-25,48.26103
2023-08-26,48.47596
2023-08-27,45.62329
2023-08-28,45.79914
2023-08-29,43.61078
2023-08-30,41.18796
2023-08-31,41.50058
2023-09-01,48.43688
2023-09-02,48.50527
2023-09-03,43.28839
2023-09-04,43.56193
2023-09-05,43.27862
2023-09-06,44.57796
2023-09-07,46.40484
2023-09-08,48.9742
2023-09-09,49.27706
2023-09-10,43.37631
2023-09-11,42.09652
2023-09-12,38.96053
2023-09-13,40.33802
2023-09-14,38.82375
2023-09-15,44.53888
2023-09-16,43.78663
2023-09-17,37.49511
2023-09-18,37.64165
2023-09-19,34.82805
2023-09-20,32.37592
2023-09-21,32.96209
2023-09-22,37.50488
2023-09-23,35.81477
2023-09-24,35.16998
2023-09-25,33.31379
2023-09-26,30.81281
2023-09-27,33.06955
2023-09-28,31.59437
2023-09-29,33.27471
2023-09-30,40.92418
2023-10-01,46.29738
2023-10-02,42.36029
2023-10-03,35.94177
2023-10-04,34.62289
2023-10-05,34.42751
2023-10-06,38.67721
2023-10-07,38.25713
2023-10-08,43.70847
2023-10-09,36.23485
2023-10-10,34.43728
2023-10-11,32.69831
2023-10-12,33.03048
2023-10-13,38.9703
2023-10-14,35.68776
2023-10-15,31.97538
2023-10-16,33.89019
2023-10-17,32.415
2023-10-18,32.55177
2023-10-19,32.12192
2023-10-20,35.36537
2023-10-21,33.51895
2023-10-22,31.1059
2023-10-23,31.81906
2023-10-24,31.16451
2023-10-25,29.21062
2023-10-26,29.27901
2023-10-27,34.22235
2023-10-28,33.16725
2023-10-29,32.33685
2023-10-30,34.1735
2023-10-31,34.0465
2023-11-01,35.75615
2023-11-02,36.73309
2023-11-03,36.21531
2023-11-04,38.33528
2023-11-05,35.5803
2023-11-06,34.63266
2023-11-07,34.60336
2023-11-08,32.83509
2023-11-09,32.11215
2023-11-10,35.76592
2023-11-11,33.8218
2023-11-12,31.87768
2023-11-13,33.8218
2023-11-14,33.05978
2023-11-15,33.2454
2023-11-16,31.11567
2023-11-17,38.00312
2023-11-18,38.05197
2023-11-19,33.27471
2023-11-20,36.36186
2023-11-21,33.33333
2023-11-22,32.62016
2023-11-23,33.38218
2023-11-24,35.96131
2023-11-25,34.99413
2023-11-26,33.07932
2023-11-27,34.38843
2023-11-28,32.46385
2023-11-29,31.54552
2023-11-30,31.59437
2023-12-01,34.80851
2023-12-02,33.20633
2023-12-03,34.54474
2023-12-04,36.35209
2023-12-05,33.15748
2023-12-06,36.13716
2023-12-07,34.8769
2023-12-08,36.93825
2023-12-09,35.18952
2023-12-10,36.01016
2023-12-11,35.47284
2023-12-12,32.40523
2023-12-13,33.04025
2023-12-14,33.29425
2023-12-15,34.03673
2023-12-16,34.83782
2023-12-17,34.85736
2023-12-18,36.43024
2023-12-19,34.70105
2023-12-20,30.4318
2023-12-21,32.24892
2023-12-22,34.32981
2023-12-23,39.37084
2023-12-24,40.18171
2023-12-25,36.55724
2023-12-26,40.7581
2023-12-27,40.31848
2023-12-28,41.29542
2023-12-29,41.07073
2023-12-30,38.75537
2023-12-31,33.98788
2024-01-01,38.9996
2024-01-02,42.77061
2024-01-03,40.81672
2024-01-04,43.75732
2024-01-05,45.74052
2024-01-06,43.75732
2024-01-07,44.4998
2024-01-08,40.53341
2024-01-09,38.76514
2024-01-10,39.26338
2024-01-11,41.16842
2024-01-12,45.25205
2024-01-13,47.38178
2024-01-14,42.57522
2024-01-15,42.48729
2024-01-16,40.97303
2024-01-17,38.22782
2024-01-18,42.64361
2024-01-19,44.59749
2024-01-20,41.50058
2024-01-21,42.39937
2024-01-22,37.75889
2024-01-23,36.03946
2024-01-24,35.11137
2024-01-25,35.24814
2024-01-26,39.77139
2024-01-27,41.27588
2024-01-28,38.36459
2024-01-29,39.59554
2024-01-30,37.5635
2024-01-31,32.62993
2024-02-01,23.07542
2024-02-02,22.85072
2024-02-03,21.35599
2024-02-04,19.74404
2024-02-05,20.15435
2024-02-06,17.32121
2024-02-07,16.4615
2024-02-08,17.14536
2024-02-09,16.24658
2024-02-10,17.09652
2024-02-11,20.25205
2024-02-12,20.63305
2024-02-13,21.76631
2024-02-14,20.71121
2024-02-15,20.67213
2024-02-16,24.06213
2024-02-17,22.88003
2024-02-18,21.01406
2024-02-19,22.45017
2024-02-20,22.01055
2024-02-21,22.13755
2024-02-22,21.40484
2024-02-23,23.69089
2024-02-24,21.74677
2024-02-25,21.71746
2024-02-26,25.17584
2024-02-27,22.5674
2024-02-28,22.30363
2024-02-29,24.5506
2024-03-01,25.59593
2024-03-02,25.93786
2024-03-03,22.6651
2024-03-04,21.44392
2024-03-05,23.00703
2024-03-06,25.254
2024-03-07,26.36772
2024-03-08,31.41852
2024-03-09,32.55177
2024-03-10,28.4193
2024-03-11,26.48495
2024-03-12,26.96365
2024-03-13,26.14302
2024-03-14,28.28253
2024-03-15,31.04728
2024-03-16,30.18757
2024-03-17,28.58538
2024-03-18,29.16178
2024-03-19,28.65377
2024-03-20,35.27745
