date,강제집행
2023-05-30,30.23255
2023-05-31,31.91214
2023-06-01,27.51937
2023-06-02,26.35658
2023-06-03,12.1447
2023-06-04,9.04392
2023-06-05,26.61498
2023-06-06,13.82428
2023-06-07,24.9354
2023-06-08,27.00258
2023-06-09,26.74418
2023-06-10,11.6279
2023-06-11,10.33591
2023-06-12,27.13178
2023-06-13,28.16537
2023-06-14,29.45736
2023-06-15,26.09819
2023-06-16,25.19379
2023-06-17,9.04392
2023-06-18,9.94832
2023-06-19,22.73901
2023-06-20,28.29457
2023-06-21,23.7726
2023-06-22,24.9354
2023-06-23,22.99741
2023-06-24,9.04392
2023-06-25,9.04392
2023-06-26,21.83462
2023-06-27,29.19896
2023-06-28,27.39018
2023-06-29,27.77777
2023-06-30,23.7726
2023-07-01,9.94832
2023-07-02,10.85271
2023-07-03,30.49095
2023-07-04,29.06976
2023-07-05,29.45736
2023-07-06,26.48578
2023-07-07,26.35658
2023-07-08,11.4987
2023-07-09,10.07751
2023-07-10,24.9354
2023-07-11,28.42377
2023-07-12,27.00258
2023-07-13,28.55297
2023-07-14,20.28423
2023-07-15,9.43152
2023-07-16,9.17312
2023-07-17,25.96899
2023-07-18,31.13695
2023-07-19,28.42377
2023-07-20,27.64857
2023-07-21,20.67183
2023-07-22,12.53229
2023-07-23,12.0155
2023-07-24,24.4186
2023-07-25,25.06459
2023-07-26,25.45219
2023-07-27,25.71059
2023-07-28,20.67183
2023-07-29,8.65633
2023-07-30,10.20671
2023-07-31,25.71059
2023-08-01,27.90697
2023-08-02,17.95865
2023-08-03,19.89664
2023-08-04,15.76227
2023-08-05,7.88113
2023-08-06,8.78552
2023-08-07,24.031
2023-08-08,23.64341
2023-08-09,25.06459
2023-08-10,23.64341
2023-08-11,19.37984
2023-08-12,9.56072
2023-08-13,10.98191
2023-08-14,22.48062
2023-08-15,13.17829
2023-08-16,29.97416
2023-08-17,29.06976
2023-08-18,21.70542
2023-08-19,9.56072
2023-08-20,10.33591
2023-08-21,22.73901
2023-08-22,30.87855
2023-08-23,26.35658
2023-08-24,24.4186
2023-08-25,23.38501
2023-08-26,11.24031
2023-08-27,9.30232
2023-08-28,26.09819
2023-08-29,36.04651
2023-08-30,28.68217
2023-08-31,26.09819
2023-09-01,25.58139
2023-09-02,12.1447
2023-09-03,12.66149
2023-09-04,26.87338
2023-09-05,29.45736
2023-09-06,25.45219
2023-09-07,29.58656
2023-09-08,24.2894
2023-09-09,11.6279
2023-09-10,12.53229
2023-09-11,28.03617
2023-09-12,28.03617
2023-09-13,25.96899
2023-09-14,28.29457
2023-09-15,26.74418
2023-09-16,9.56072
2023-09-17,10.46511
2023-09-18,29.06976
2023-09-19,31.26614
2023-09-20,29.45736
2023-09-21,26.48578
2023-09-22,20.41343
2023-09-23,11.4987
2023-09-24,9.04392
2023-09-25,24.1602
2023-09-26,26.22739
2023-09-27,19.50904
2023-09-28,9.68992
2023-09-29,7.23514
2023-09-30,4.78036
2023-10-01,8.65633
2023-10-02,7.62273
2023-10-03,8.01033
2023-10-04,29.06976
2023-10-05,24.2894
2023-10-06,22.09302
2023-10-07,9.94832
2023-10-08,7.23514
2023-10-09,10.33591
2023-10-10,27.13178
2023-10-11,29.19896
2023-10-12,26.48578
2023-10-13,23.9018
2023-10-14,9.17312
2023-10-15,8.78552
2023-10-16,24.9354
2023-10-17,28.03617
2023-10-18,27.90697
2023-10-19,27.39018
2023-10-20,20.80103
2023-10-21,8.78552
2023-10-22,10.33591
2023-10-23,26.09819
2023-10-24,29.71576
2023-10-25,22.35142
2023-10-26,25.71059
2023-10-27,21.18863
2023-10-28,8.26873
2023-10-29,10.59431
2023-10-30,25.45219
2023-10-31,28.29457
2023-11-01,24.8062
2023-11-02,29.19896
2023-11-03,19.50904
2023-11-04,9.68992
2023-11-05,9.68992
2023-11-06,21.83462
2023-11-07,28.55297
2023-11-08,27.51937
2023-11-09,27.00258
2023-11-10,22.35142
2023-11-11,8.52713
2023-11-12,8.91472
2023-11-13,26.87338
2023-11-14,28.16537
2023-11-15,23.25581
2023-11-16,17.31266
2023-11-17,16.40826
2023-11-18,7.75193
2023-11-19,8.65633
2023-11-20,27.90697
2023-11-21,28.16537
2023-11-22,27.64857
2023-11-23,20.28423
2023-11-24,17.05426
2023-11-25,8.01033
2023-11-26,8.26873
2023-11-27,25.45219
2023-11-28,22.99741
2023-11-29,24.677
2023-11-30,27.51937
2023-12-01,23.51421
2023-12-02,8.13953
2023-12-03,9.04392
2023-12-04,27.77777
2023-12-05,24.031
2023-12-06,24.4186
2023-12-07,24.677
2023-12-08,20.80103
2023-12-09,12.66149
2023-12-10,12.4031
2023-12-11,25.32299
2023-12-12,25.96899
2023-12-13,28.16537
2023-12-14,27.64857
2023-12-15,24.5478
2023-12-16,8.65633
2023-12-17,12.53229
2023-12-18,26.35658
2023-12-19,26.61498
2023-12-20,29.58656
2023-12-21,23.38501
2023-12-22,19.63824
2023-12-23,12.2739
2023-12-24,8.39793
2023-12-25,9.81912
2023-12-26,25.45219
2023-12-27,26.87338
2023-12-28,20.28423
2023-12-29,20.15503
2023-12-30,11.24031
2023-12-31,9.04392
2024-01-01,8.65633
2024-01-02,21.83462
2024-01-03,25.96899
2024-01-04,24.1602
2024-01-05,20.02583
2024-01-06,14.72868
2024-01-07,10.20671
2024-01-08,22.99741
2024-01-09,25.96899
2024-01-10,28.16537
2024-01-11,25.45219
2024-01-12,26.22739
2024-01-13,14.85788
2024-01-14,13.17829
2024-01-15,28.42377
2024-01-16,26.87338
2024-01-17,25.45219
2024-01-18,28.16537
2024-01-19,24.9354
2024-01-20,12.0155
2024-01-21,13.17829
2024-01-22,27.26098
2024-01-23,33.72093
2024-01-24,28.81136
2024-01-25,28.55297
2024-01-26,25.83979
2024-01-27,9.68992
2024-01-28,11.24031
2024-01-29,30.62015
2024-01-30,29.71576
2024-01-31,31.78294
2024-02-01,31.65374
2024-02-02,29.06976
2024-02-03,13.56589
2024-02-04,12.91989
2024-02-05,25.32299
2024-02-06,26.74418
2024-02-07,25.71059
2024-02-08,21.44702
2024-02-09,9.04392
2024-02-10,7.62273
2024-02-11,7.36434
2024-02-12,12.79069
2024-02-13,28.81136
2024-02-14,30.74935
2024-02-15,28.42377
2024-02-16,26.87338
2024-02-17,15.63307
2024-02-18,13.04909
2024-02-19,27.90697
2024-02-20,25.58139
2024-02-21,30.36175
2024-02-22,29.71576
2024-02-23,22.73901
2024-02-24,10.72351
2024-02-25,12.91989
2024-02-26,27.26098
2024-02-27,30.62015
2024-02-28,31.13695
2024-02-29,25.96899
2024-03-01,11.8863
2024-03-02,9.68992
2024-03-03,10.85271
2024-03-04,25.71059
2024-03-05,29.45736
2024-03-06,25.06459
2024-03-07,28.68217
2024-03-08,22.35142
2024-03-09,12.0155
2024-03-10,15.11627
2024-03-11,26.09819
2024-03-12,28.42377
2024-03-13,31.13695
2024-03-14,27.77777
2024-03-15,26.35658
2024-03-16,9.56072
2024-03-17,12.0155
2024-03-18,27.39018
2024-03-19,27.26098
2024-03-20,29.19896
