date,에어비앤비주가
2023-07-04,9.66487
2023-07-05,7.06163
2023-07-06,7.80969
2023-07-07,6.73249
2023-07-08,4.96708
2023-07-09,1.67564
2023-07-10,5.17654
2023-07-11,7.4207
2023-07-12,12.83662
2023-07-13,11.34051
2023-07-14,12.32794
2023-07-15,8.28845
2023-07-16,2.72292
2023-07-17,6.58288
2023-07-18,12.74685
2023-07-19,9.69479
2023-07-20,9.15619
2023-07-21,8.34829
2023-07-22,6.13405
2023-07-23,3.26152
2023-07-24,5.5356
2023-07-25,7.98922
2023-07-26,8.4979
2023-07-27,10.83183
2023-07-28,9.15619
2023-07-29,7.57031
2023-07-30,2.51346
2023-07-31,6.64272
2023-08-01,8.61759
2023-08-02,9.3058
2023-08-03,8.64751
2023-08-04,11.75942
2023-08-05,4.30879
2023-08-06,1.97486
2023-08-07,5.20646
2023-08-08,6.64272
2023-08-09,6.04428
2023-08-10,5.68521
2023-08-11,6.37342
2023-08-12,3.9198
2023-08-13,1.40634
2023-08-14,3.29144
2023-08-15,5.11669
2023-08-16,5.11669
2023-08-17,4.69778
2023-08-18,4.66786
2023-08-19,4.09934
2023-08-20,1.49611
2023-08-21,3.20167
2023-08-22,5.5356
2023-08-23,4.84739
2023-08-24,7.39078
2023-08-25,4.39856
2023-08-26,2.66307
2023-08-27,1.34649
2023-08-28,3.9198
2023-08-29,5.71514
2023-08-30,7.66008
2023-08-31,6.13405
2023-09-01,7.21125
2023-09-02,7.60023
2023-09-03,2.15439
2023-09-04,6.13405
2023-09-05,14.99102
2023-09-06,20.4967
2023-09-07,11.34051
2023-09-08,8.4979
2023-09-09,5.23638
2023-09-10,3.14183
2023-09-11,6.0742
2023-09-12,9.42549
2023-09-13,8.73728
2023-09-14,8.28845
2023-09-15,7.24117
2023-09-16,4.06941
2023-09-17,1.73548
2023-09-18,4.81747
2023-09-19,6.52304
2023-09-20,4.90724
2023-09-21,4.93716
2023-09-22,4.27887
2023-09-23,2.24416
2023-09-24,0.74805
2023-09-25,2.12447
2023-09-26,3.94973
2023-09-27,2.72292
2023-09-28,2.66307
2023-09-29,3.05206
2023-09-30,2.21424
2023-10-01,0.95751
2023-10-02,2.304
2023-10-03,5.08677
2023-10-04,7.09156
2023-10-05,6.43327
2023-10-06,4.997
2023-10-07,3.02214
2023-10-08,1.61579
2023-10-09,2.8426
2023-10-10,5.02692
2023-10-11,5.59545
2023-10-12,5.17654
2023-10-13,5.50568
2023-10-14,3.20167
2023-10-15,1.37642
2023-10-16,2.5733
2023-10-17,5.05685
2023-10-18,3.80011
2023-10-19,4.24895
2023-10-20,4.57809
2023-10-21,2.36385
2023-10-22,0.80789
2023-10-23,3.23159
2023-10-24,4.4584
2023-10-25,5.20646
2023-10-26,3.3812
2023-10-27,3.59066
2023-10-28,2.87253
2023-10-29,1.07719
2023-10-30,1.82525
2023-10-31,4.21903
2023-11-01,4.21903
2023-11-02,8.67743
2023-11-03,5.62537
2023-11-04,4.42848
2023-11-05,1.85517
2023-11-06,4.09934
2023-11-07,5.8049
2023-11-08,5.20646
2023-11-09,6.31358
2023-11-10,4.96708
2023-11-11,4.03949
2023-11-12,1.52603
2023-11-13,2.93237
2023-11-14,4.87731
2023-11-15,8.97666
2023-11-16,7.39078
2023-11-17,5.02692
2023-11-18,3.14183
2023-11-19,1.31657
2023-11-20,2.81268
2023-11-21,5.20646
2023-11-22,4.51825
2023-11-23,4.09934
2023-11-24,2.90245
2023-11-25,2.81268
2023-11-26,1.52603
2023-11-27,2.8426
2023-11-28,4.54817
2023-11-29,4.24895
2023-11-30,4.48833
2023-12-01,3.85996
2023-12-02,6.76241
2023-12-03,2.36385
2023-12-04,5.50568
2023-12-05,5.41591
2023-12-06,5.41591
2023-12-07,5.98444
2023-12-08,7.9593
2023-12-09,3.83004
2023-12-10,1.52603
2023-12-11,4.63794
2023-12-12,8.16876
2023-12-13,6.55296
2023-12-14,9.09634
2023-12-15,8.25852
2023-12-16,4.69778
2023-12-17,1.79533
2023-12-18,3.44105
2023-12-19,6.16397
2023-12-20,6.43327
2023-12-21,6.01436
2023-12-22,5.98444
2023-12-23,3.74027
2023-12-24,1.49611
2023-12-25,1.52603
2023-12-26,3.85996
2023-12-27,6.10412
2023-12-28,5.71514
2023-12-29,4.7277
2023-12-30,2.5733
2023-12-31,1.31657
2024-01-01,1.04727
2024-01-02,2.75284
2024-01-03,4.93716
2024-01-04,3.85996
2024-01-05,3.68043
2024-01-06,1.97486
2024-01-07,2.54338
2024-01-08,2.90245
2024-01-09,6.97187
2024-01-10,6.6128
2024-01-11,4.96708
2024-01-12,4.27887
2024-01-13,2.51346
2024-01-14,1.04727
2024-01-15,1.70556
2024-01-16,2.96229
2024-01-17,3.74027
2024-01-18,3.44105
2024-01-19,4.42848
2024-01-20,3.29144
2024-01-21,1.13704
2024-01-22,3.50089
2024-01-23,5.23638
2024-01-24,5.2663
2024-01-25,4.4584
2024-01-26,4.24895
2024-01-27,6.94195
2024-01-28,2.18432
2024-01-29,4.93716
2024-01-30,8.37821
2024-01-31,5.17654
2024-02-01,4.27887
2024-02-02,5.50568
2024-02-03,4.27887
2024-02-04,2.21424
2024-02-05,3.80011
2024-02-06,4.93716
2024-02-07,4.4584
2024-02-08,5.2663
2024-02-09,6.43327
2024-02-10,4.12926
2024-02-11,2.87253
2024-02-12,4.30879
2024-02-13,12.20825
2024-02-14,14.60203
2024-02-15,8.79712
2024-02-16,10.53261
2024-02-17,4.09934
2024-02-18,2.75284
2024-02-19,3.6505
2024-02-20,4.54817
2024-02-21,5.29622
2024-02-22,5.95451
2024-02-23,6.91202
2024-02-24,3.17175
2024-02-25,1.10712
2024-02-26,1.97486
2024-02-27,4.24895
2024-02-28,4.03949
2024-02-29,4.12926
2024-03-01,4.4584
2024-03-02,4.69778
2024-03-03,2.24416
2024-03-04,4.4584
2024-03-05,5.59545
2024-03-06,6.3435
2024-03-07,6.79233
2024-03-08,6.40335
2024-03-09,3.85996
2024-03-10,2.0347
2024-03-11,3.71035
2024-03-12,4.66786
2024-03-13,6.04428
2024-03-14,6.85218
2024-03-15,4.42848
2024-03-16,3.23159
2024-03-17,1.19688
2024-03-18,3.3812
2024-03-19,6.04428
2024-03-20,3.97965
