date,시급계산기
2023-05-30,39.5435
2023-05-31,47.99918
2023-06-01,44.57254
2023-06-02,37.50912
2023-06-03,21.51425
2023-06-04,21.02974
2023-06-05,39.66901
2023-06-06,24.29
2023-06-07,40.60301
2023-06-08,40.18563
2023-06-09,44.14932
2023-06-10,25.83111
2023-06-11,21.34496
2023-06-12,42.46811
2023-06-13,37.21432
2023-06-14,36.08767
2023-06-15,39.42675
2023-06-16,32.17652
2023-06-17,19.85347
2023-06-18,19.12378
2023-06-19,35.88044
2023-06-20,36.94871
2023-06-21,35.88336
2023-06-22,40.43956
2023-06-23,38.76127
2023-06-24,21.46172
2023-06-25,22.34027
2023-06-26,39.90543
2023-06-27,39.76241
2023-06-28,38.5015
2023-06-29,38.96266
2023-06-30,43.95668
2023-07-01,27.24672
2023-07-02,22.83354
2023-07-03,44.24564
2023-07-04,42.47686
2023-07-05,47.94664
2023-07-06,41.36189
2023-07-07,35.4222
2023-07-08,21.00639
2023-07-09,21.18735
2023-07-10,54.24243
2023-07-11,40.1039
2023-07-12,38.06952
2023-07-13,37.9265
2023-07-14,35.15367
2023-07-15,21.49674
2023-07-16,20.84877
2023-07-17,36.4963
2023-07-18,39.75657
2023-07-19,71.91558
2023-07-20,39.13779
2023-07-21,31.69784
2023-07-22,19.87974
2023-07-23,20.13367
2023-07-24,36.99249
2023-07-25,42.39514
2023-07-26,34.78298
2023-07-27,34.09415
2023-07-28,31.78541
2023-07-29,20.47225
2023-07-30,20.91591
2023-07-31,45.56784
2023-08-01,41.21304
2023-08-02,34.04162
2023-08-03,32.25533
2023-08-04,34.49403
2023-08-05,22.43075
2023-08-06,19.21718
2023-08-07,35.76661
2023-08-08,35.44263
2023-08-09,34.78882
2023-08-10,49.73001
2023-08-11,34.28971
2023-08-12,19.71629
2023-08-13,18.71223
2023-08-14,33.05507
2023-08-15,24.41259
2023-08-16,38.11914
2023-08-17,35.72575
2023-08-18,33.47246
2023-08-19,19.91477
2023-08-20,19.78342
2023-08-21,38.58906
2023-08-22,36.86699
2023-08-23,35.38717
2023-08-24,35.72575
2023-08-25,37.01876
2023-08-26,21.40918
2023-08-27,20.99471
2023-08-28,38.59198
2023-08-29,39.54934
2023-08-30,39.57561
2023-08-31,46.30045
2023-09-01,42.0478
2023-09-02,23.43189
2023-09-03,22.61463
2023-09-04,42.77166
2023-09-05,48.44867
2023-09-06,39.50264
2023-09-07,37.71051
2023-09-08,41.28309
2023-09-09,22.15638
2023-09-10,24.36005
2023-09-11,43.1511
2023-09-12,37.65214
2023-09-13,33.84022
2023-09-14,32.3604
2023-09-15,34.33349
2023-09-16,19.05957
2023-09-17,19.45068
2023-09-18,34.71877
2023-09-19,33.72639
2023-09-20,33.00545
2023-09-21,31.40305
2023-09-22,28.67108
2023-09-23,18.30069
2023-09-24,18.01173
2023-09-25,37.2114
2023-09-26,32.8099
2023-09-27,31.21041
2023-09-28,16.56694
2023-09-29,13.61314
2023-09-30,16.0795
2023-10-01,17.65272
2023-10-02,18.92238
2023-10-03,20.01984
2023-10-04,38.25924
2023-10-05,42.40098
2023-10-06,34.22258
2023-10-07,18.88736
2023-10-08,16.94638
2023-10-09,21.66311
2023-10-10,52.5116
2023-10-11,38.41685
2023-10-12,34.46776
2023-10-13,32.43921
2023-10-14,19.48863
2023-10-15,19.83596
2023-10-16,36.60138
2023-10-17,33.44327
2023-10-18,32.59391
2023-10-19,31.53147
2023-10-20,28.86372
2023-10-21,17.81033
2023-10-22,18.05843
2023-10-23,34.59618
2023-10-24,34.19923
2023-10-25,38.15708
2023-10-26,33.09885
2023-10-27,29.36283
2023-10-28,19.48863
2023-10-29,20.01109
2023-10-30,38.14249
2023-10-31,45.28764
2023-11-01,43.58892
2023-11-02,37.49452
2023-11-03,36.11394
2023-11-04,20.65613
2023-11-05,22.58544
2023-11-06,38.48399
2023-11-07,35.00189
2023-11-08,32.64644
2023-11-09,34.25469
2023-11-10,43.18321
2023-11-11,19.79218
2023-11-12,17.7432
2023-11-13,34.95519
2023-11-14,34.14085
2023-11-15,36.86115
2023-11-16,30.46904
2023-11-17,27.11829
2023-11-18,17.43381
2023-11-19,18.31236
2023-11-20,35.61483
2023-11-21,34.31598
2023-11-22,33.07258
2023-11-23,32.94708
2023-11-24,33.32068
2023-11-25,19.49738
2023-11-26,19.43901
2023-11-27,36.14897
2023-11-28,35.7958
2023-11-29,36.44668
2023-11-30,43.7582
2023-12-01,40.06012
2023-12-02,22.56793
2023-12-03,21.4909
2023-12-04,40.19439
2023-12-05,47.57596
2023-12-06,39.61355
2023-12-07,38.268
2023-12-08,40.82776
2023-12-09,22.86273
2023-12-10,24.40675
2023-12-11,43.09856
2023-12-12,38.60949
2023-12-13,36.75315
2023-12-14,35.57981
2023-12-15,37.04503
2023-12-16,20.05487
2023-12-17,19.75423
2023-12-18,35.24123
2023-12-19,34.93184
2023-12-20,37.48868
2023-12-21,35.94757
2023-12-22,35.10113
2023-12-23,19.99941
2023-12-24,16.68077
2023-12-25,19.46819
2023-12-26,40.8336
2023-12-27,40.90948
2023-12-28,43.011
2023-12-29,41.47281
2023-12-30,26.33606
2023-12-31,25.44876
2024-01-01,32.46256
2024-01-02,66.13642
2024-01-03,59.31525
2024-01-04,57.13785
2024-01-05,57.04445
2024-01-06,30.64417
2024-01-07,28.29164
2024-01-08,48.10717
2024-01-09,53.01363
2024-01-10,69.01141
2024-01-11,52.70132
2024-01-12,44.97241
2024-01-13,26.88187
2024-01-14,25.07515
2024-01-15,52.21096
2024-01-16,47.43002
2024-01-17,45.30515
2024-01-18,44.64259
2024-01-19,42.8096
2024-01-20,26.44698
2024-01-21,25.47211
2024-01-22,46.68573
2024-01-23,46.82875
2024-01-24,48.06339
2024-01-25,54.66565
2024-01-26,43.52762
2024-01-27,26.34774
2024-01-28,25.56551
2024-01-29,49.48483
2024-01-30,51.44041
2024-01-31,61.30585
2024-02-01,56.70587
2024-02-02,46.36467
2024-02-03,25.67058
2024-02-04,25.49254
2024-02-05,59.30066
2024-02-06,47.6139
2024-02-07,42.26671
2024-02-08,50.84206
2024-02-09,24.05066
2024-02-10,20.20081
2024-02-11,18.02924
2024-02-12,22.36362
2024-02-13,45.64665
2024-02-14,43.40211
2024-02-15,48.37862
2024-02-16,39.35086
2024-02-17,23.0291
2024-02-18,22.47453
2024-02-19,42.89425
2024-02-20,45.33434
2024-02-21,43.88663
2024-02-22,39.55226
2024-02-23,41.39108
2024-02-24,24.11488
2024-02-25,24.12947
2024-02-26,45.57952
2024-02-27,44.23688
2024-02-28,44.03257
2024-02-29,49.92265
2024-03-01,29.67514
2024-03-02,24.63442
2024-03-03,25.10434
2024-03-04,48.84854
2024-03-05,55.20854
2024-03-06,45.02495
2024-03-07,41.96316
2024-03-08,47.05058
2024-03-09,26.16094
2024-03-10,26.94025
2024-03-11,46.73243
2024-03-12,42.35136
2024-03-13,39.62814
2024-03-14,38.10746
2024-03-15,39.4034
2024-03-16,21.60765
2024-03-17,20.85753
2024-03-18,39.64274
2024-03-19,39.18157
2024-03-20,39.14071
