date,창업대출
2023-05-30,88.92944
2023-05-31,82.48175
2023-06-01,75.66909
2023-06-02,65.81508
2023-06-03,35.76642
2023-06-04,42.09245
2023-06-05,67.15328
2023-06-06,52.55474
2023-06-07,78.10218
2023-06-08,70.43795
2023-06-09,62.77372
2023-06-10,41.48418
2023-06-11,40.38929
2023-06-12,88.32116
2023-06-13,76.64233
2023-06-14,74.20924
2023-06-15,70.3163
2023-06-16,63.01703
2023-06-17,34.06326
2023-06-18,43.55231
2023-06-19,74.08759
2023-06-20,73.236
2023-06-21,71.04622
2023-06-22,55.23114
2023-06-23,48.41849
2023-06-24,34.91484
2023-06-25,43.309
2023-06-26,67.51824
2023-06-27,73.60097
2023-06-28,61.07055
2023-06-29,60.58394
2023-06-30,51.94647
2023-07-01,32.48175
2023-07-02,40.99756
2023-07-03,72.01946
2023-07-04,63.99026
2023-07-05,64.47688
2023-07-06,69.95133
2023-07-07,57.05596
2023-07-08,33.69829
2023-07-09,39.41605
2023-07-10,78.83211
2023-07-11,59.85401
2023-07-12,58.63746
2023-07-13,58.51581
2023-07-14,47.20194
2023-07-15,32.6034
2023-07-16,36.73965
2023-07-17,75.42579
2023-07-18,67.76155
2023-07-19,67.6399
2023-07-20,59.73236
2023-07-21,50.36496
2023-07-22,34.54987
2023-07-23,36.25304
2023-07-24,65.20681
2023-07-25,69.34306
2023-07-26,63.86861
2023-07-27,57.78588
2023-07-28,52.79805
2023-07-29,32.84671
2023-07-30,32.96836
2023-07-31,62.53041
2023-08-01,55.96107
2023-08-02,59.24574
2023-08-03,54.62287
2023-08-04,52.06812
2023-08-05,32.11678
2023-08-06,40.6326
2023-08-07,63.50364
2023-08-08,65.69343
2023-08-09,59.36739
2023-08-10,58.75912
2023-08-11,54.2579
2023-08-12,32.36009
2023-08-13,40.14598
2023-08-14,63.13868
2023-08-15,50.72992
2023-08-16,77.85888
2023-08-17,72.01946
2023-08-18,65.20681
2023-08-19,36.37469
2023-08-20,39.41605
2023-08-21,80.77858
2023-08-22,74.20924
2023-08-23,66.90997
2023-08-24,65.32846
2023-08-25,59.12408
2023-08-26,41.36253
2023-08-27,42.82238
2023-08-28,75.42579
2023-08-29,73.236
2023-08-30,63.6253
2023-08-31,61.43552
2023-09-01,54.86618
2023-09-02,36.618
2023-09-03,40.26763
2023-09-04,75.18248
2023-09-05,73.236
2023-09-06,69.58637
2023-09-07,66.66666
2023-09-08,57.78588
2023-09-09,30.77858
2023-09-10,35.2798
2023-09-11,73.47931
2023-09-12,67.27493
2023-09-13,59.36739
2023-09-14,60.34063
2023-09-15,55.47445
2023-09-16,27.73722
2023-09-17,37.46958
2023-09-18,68.9781
2023-09-19,58.63746
2023-09-20,56.9343
2023-09-21,53.52798
2023-09-22,50.0
2023-09-23,30.77858
2023-09-24,32.84671
2023-09-25,55.35279
2023-09-26,50.48661
2023-09-27,36.86131
2023-09-28,21.53284
2023-09-29,18.24817
2023-09-30,22.74939
2023-10-01,26.27737
2023-10-02,33.09002
2023-10-03,40.87591
2023-10-04,68.73479
2023-10-05,62.53041
2023-10-06,58.51581
2023-10-07,32.72506
2023-10-08,29.68369
2023-10-09,44.76885
2023-10-10,72.38442
2023-10-11,70.92457
2023-10-12,59.12408
2023-10-13,47.81021
2023-10-14,28.22384
2023-10-15,34.30656
2023-10-16,59.97566
2023-10-17,63.26034
2023-10-18,64.11192
2023-10-19,60.21897
2023-10-20,49.51338
2023-10-21,26.64233
2023-10-22,34.18491
2023-10-23,64.84184
2023-10-24,61.55717
2023-10-25,61.92214
2023-10-26,59.12408
2023-10-27,45.49878
2023-10-28,27.37226
2023-10-29,37.83454
2023-10-30,65.08515
2023-10-31,63.6253
2023-11-01,62.89537
2023-11-02,63.99026
2023-11-03,50.85158
2023-11-04,33.57664
2023-11-05,38.19951
2023-11-06,58.2725
2023-11-07,60.82725
2023-11-08,51.45985
2023-11-09,48.6618
2023-11-10,45.49878
2023-11-11,27.73722
2023-11-12,30.04866
2023-11-13,56.9343
2023-11-14,58.39416
2023-11-15,57.54257
2023-11-16,43.79562
2023-11-17,44.52554
2023-11-18,25.54744
2023-11-19,29.68369
2023-11-20,64.72019
2023-11-21,54.01459
2023-11-22,58.2725
2023-11-23,51.33819
2023-11-24,49.63503
2023-11-25,25.9124
2023-11-26,28.5888
2023-11-27,64.11192
2023-11-28,55.23114
2023-11-29,58.39416
2023-11-30,46.95863
2023-12-01,43.91727
2023-12-02,29.07542
2023-12-03,31.87347
2023-12-04,50.97323
2023-12-05,57.90754
2023-12-06,50.48661
2023-12-07,48.05352
2023-12-08,45.9854
2023-12-09,27.12895
2023-12-10,34.67153
2023-12-11,57.42092
2023-12-12,58.88077
2023-12-13,55.5961
2023-12-14,50.72992
2023-12-15,45.74209
2023-12-16,31.99513
2023-12-17,31.75182
2023-12-18,57.05596
2023-12-19,56.44768
2023-12-20,45.13381
2023-12-21,43.43065
2023-12-22,34.54987
2023-12-23,22.26277
2023-12-24,21.89781
2023-12-25,30.29197
2023-12-26,52.43309
2023-12-27,50.72992
2023-12-28,48.17518
2023-12-29,40.6326
2023-12-30,24.5742
2023-12-31,26.03406
2024-01-01,28.83211
2024-01-02,59.85401
2024-01-03,57.05596
2024-01-04,61.67883
2024-01-05,50.72992
2024-01-06,34.18491
2024-01-07,45.25547
2024-01-08,61.67883
2024-01-09,60.70559
2024-01-10,63.50364
2024-01-11,59.36739
2024-01-12,56.9343
2024-01-13,39.90267
2024-01-14,37.59124
2024-01-15,71.41119
2024-01-16,57.29927
2024-01-17,64.84184
2024-01-18,63.99026
2024-01-19,53.40632
2024-01-20,30.77858
2024-01-21,39.65936
2024-01-22,58.51581
2024-01-23,56.9343
2024-01-24,57.90754
2024-01-25,53.04136
2024-01-26,48.17518
2024-01-27,34.79318
2024-01-28,34.42822
2024-01-29,59.85401
2024-01-30,64.23357
2024-01-31,59.85401
2024-02-01,59.73236
2024-02-02,46.59367
2024-02-03,33.45498
2024-02-04,34.91484
2024-02-05,56.08272
2024-02-06,54.62287
2024-02-07,47.20194
2024-02-08,36.00973
2024-02-09,17.39659
2024-02-10,19.70802
2024-02-11,25.18248
2024-02-12,36.73965
2024-02-13,72.01946
2024-02-14,59.73236
2024-02-15,52.18978
2024-02-16,52.43309
2024-02-17,33.33333
2024-02-18,33.9416
2024-02-19,68.85644
2024-02-20,57.54257
2024-02-21,59.36739
2024-02-22,53.77128
2024-02-23,41.24087
2024-02-24,29.07542
2024-02-25,33.21167
2024-02-26,70.55961
2024-02-27,70.43795
2024-02-28,72.01946
2024-02-29,59.00243
2024-03-01,45.13381
2024-03-02,47.44525
2024-03-03,48.78345
2024-03-04,71.77615
2024-03-05,68.12652
2024-03-06,75.18248
2024-03-07,73.236
2024-03-08,55.71776
2024-03-09,44.16058
2024-03-10,48.6618
2024-03-11,71.28953
2024-03-12,70.19464
2024-03-13,71.89781
2024-03-14,71.41119
2024-03-15,52.06812
2024-03-16,37.46958
2024-03-17,40.51094
2024-03-18,73.84428
2024-03-19,68.73479
2024-03-20,70.19464
