date,청년창업지원
2023-05-30,74.88151
2023-05-31,73.93364
2023-06-01,70.37914
2023-06-02,64.9289
2023-06-03,37.44075
2023-06-04,40.28436
2023-06-05,58.76777
2023-06-06,61.61137
2023-06-07,73.93364
2023-06-08,62.32227
2023-06-09,60.90047
2023-06-10,31.99052
2023-06-11,47.15639
2023-06-12,71.09004
2023-06-13,58.05687
2023-06-14,70.14218
2023-06-15,60.90047
2023-06-16,56.16113
2023-06-17,33.88625
2023-06-18,38.38862
2023-06-19,68.95734
2023-06-20,57.34597
2023-06-21,62.0853
2023-06-22,52.8436
2023-06-23,47.63033
2023-06-24,36.49289
2023-06-25,31.04265
2023-06-26,60.42654
2023-06-27,61.61137
2023-06-28,55.21327
2023-06-29,47.86729
2023-06-30,50.47393
2023-07-01,31.75355
2023-07-02,41.70616
2023-07-03,57.34597
2023-07-04,55.21327
2023-07-05,66.35071
2023-07-06,60.18957
2023-07-07,41.46919
2023-07-08,30.33175
2023-07-09,44.78672
2023-07-10,60.18957
2023-07-11,56.87203
2023-07-12,53.5545
2023-07-13,52.8436
2023-07-14,48.57819
2023-07-15,31.99052
2023-07-16,32.22748
2023-07-17,62.32227
2023-07-18,61.13744
2023-07-19,52.36966
2023-07-20,47.39336
2023-07-21,39.57345
2023-07-22,31.99052
2023-07-23,32.93838
2023-07-24,52.36966
2023-07-25,65.16587
2023-07-26,54.50236
2023-07-27,45.49763
2023-07-28,41.46919
2023-07-29,29.85781
2023-07-30,31.51658
2023-07-31,50.7109
2023-08-01,47.39336
2023-08-02,50.94786
2023-08-03,44.54976
2023-08-04,46.44549
2023-08-05,31.99052
2023-08-06,31.27962
2023-08-07,50.23696
2023-08-08,49.28909
2023-08-09,46.20853
2023-08-10,46.91943
2023-08-11,35.30805
2023-08-12,23.22274
2023-08-13,32.22748
2023-08-14,52.36966
2023-08-15,38.38862
2023-08-16,59.71563
2023-08-17,54.9763
2023-08-18,45.73459
2023-08-19,29.62085
2023-08-20,33.88625
2023-08-21,73.45971
2023-08-22,54.2654
2023-08-23,60.6635
2023-08-24,54.9763
2023-08-25,49.28909
2023-08-26,31.27962
2023-08-27,42.65402
2023-08-28,65.16587
2023-08-29,63.03317
2023-08-30,58.05687
2023-08-31,54.73933
2023-09-01,45.26066
2023-09-02,34.12322
2023-09-03,42.41706
2023-09-04,59.2417
2023-09-05,65.87677
2023-09-06,52.1327
2023-09-07,50.7109
2023-09-08,53.08056
2023-09-09,28.67298
2023-09-10,33.41232
2023-09-11,55.21327
2023-09-12,69.43127
2023-09-13,56.16113
2023-09-14,56.3981
2023-09-15,43.36492
2023-09-16,34.36018
2023-09-17,41.70616
2023-09-18,63.74407
2023-09-19,60.6635
2023-09-20,50.7109
2023-09-21,51.18483
2023-09-22,48.34123
2023-09-23,24.88151
2023-09-24,33.17535
2023-09-25,49.05213
2023-09-26,49.28909
2023-09-27,33.88625
2023-09-28,28.43601
2023-09-29,22.27488
2023-09-30,26.77725
2023-10-01,25.82938
2023-10-02,28.90995
2023-10-03,38.86255
2023-10-04,55.92417
2023-10-05,49.52606
2023-10-06,42.65402
2023-10-07,32.46445
2023-10-08,26.54028
2023-10-09,40.28436
2023-10-10,63.27014
2023-10-11,57.109
2023-10-12,55.21327
2023-10-13,51.65876
2023-10-14,33.17535
2023-10-15,37.44075
2023-10-16,60.18957
2023-10-17,50.0
2023-10-18,53.08056
2023-10-19,57.109
2023-10-20,44.78672
2023-10-21,24.88151
2023-10-22,32.46445
2023-10-23,66.82464
2023-10-24,54.02843
2023-10-25,46.20853
2023-10-26,56.16113
2023-10-27,47.63033
2023-10-28,31.75355
2023-10-29,40.28436
2023-10-30,57.109
2023-10-31,57.109
2023-11-01,58.29383
2023-11-02,62.0853
2023-11-03,47.86729
2023-11-04,25.11848
2023-11-05,36.01895
2023-11-06,58.5308
2023-11-07,60.42654
2023-11-08,57.34597
2023-11-09,54.73933
2023-11-10,46.68246
2023-11-11,26.54028
2023-11-12,31.75355
2023-11-13,54.9763
2023-11-14,51.4218
2023-11-15,57.58293
2023-11-16,50.47393
2023-11-17,36.01895
2023-11-18,29.14691
2023-11-19,31.99052
2023-11-20,61.13744
2023-11-21,58.76777
2023-11-22,56.87203
2023-11-23,53.08056
2023-11-24,50.23696
2023-11-25,36.01895
2023-11-26,37.20379
2023-11-27,60.90047
2023-11-28,57.58293
2023-11-29,51.18483
2023-11-30,54.2654
2023-12-01,44.54976
2023-12-02,37.44075
2023-12-03,34.59715
2023-12-04,59.47867
2023-12-05,57.109
2023-12-06,69.19431
2023-12-07,47.39336
2023-12-08,43.60189
2023-12-09,29.85781
2023-12-10,39.33649
2023-12-11,46.44549
2023-12-12,51.4218
2023-12-13,60.90047
2023-12-14,54.73933
2023-12-15,43.36492
2023-12-16,30.09478
2023-12-17,29.38388
2023-12-18,50.23696
2023-12-19,51.4218
2023-12-20,57.58293
2023-12-21,55.21327
2023-12-22,49.52606
2023-12-23,26.77725
2023-12-24,26.77725
2023-12-25,30.09478
2023-12-26,54.50236
2023-12-27,59.2417
2023-12-28,54.9763
2023-12-29,44.54976
2023-12-30,32.70142
2023-12-31,34.36018
2024-01-01,41.94312
2024-01-02,89.09952
2024-01-03,76.54028
2024-01-04,87.44075
2024-01-05,71.56398
2024-01-06,47.63033
2024-01-07,44.07582
2024-01-08,66.58767
2024-01-09,77.48815
2024-01-10,75.59241
2024-01-11,63.98104
2024-01-12,63.27014
2024-01-13,42.65402
2024-01-14,50.94786
2024-01-15,74.40758
2024-01-16,79.38388
2024-01-17,79.62085
2024-01-18,69.19431
2024-01-19,65.63981
2024-01-20,45.26066
2024-01-21,56.16113
2024-01-22,82.70142
2024-01-23,79.38388
2024-01-24,72.03791
2024-01-25,70.37914
2024-01-26,60.6635
2024-01-27,36.96682
2024-01-28,56.16113
2024-01-29,76.54028
2024-01-30,63.98104
2024-01-31,61.84834
2024-02-01,59.9526
2024-02-02,62.32227
2024-02-03,33.88625
2024-02-04,49.05213
2024-02-05,72.03791
2024-02-06,48.57819
2024-02-07,50.94786
2024-02-08,43.60189
2024-02-09,34.36018
2024-02-10,36.01895
2024-02-11,35.30805
2024-02-12,46.68246
2024-02-13,75.59241
2024-02-14,67.77251
2024-02-15,56.3981
2024-02-16,55.92417
2024-02-17,39.81042
2024-02-18,40.28436
2024-02-19,71.32701
2024-02-20,62.7962
2024-02-21,68.24644
2024-02-22,63.5071
2024-02-23,51.4218
2024-02-24,36.01895
2024-02-25,45.02369
2024-02-26,69.19431
2024-02-27,61.61137
2024-02-28,57.8199
2024-02-29,54.73933
2024-03-01,36.96682
2024-03-02,36.49289
2024-03-03,49.28909
2024-03-04,62.0853
2024-03-05,67.29857
2024-03-06,67.53554
2024-03-07,70.61611
2024-03-08,57.34597
2024-03-09,42.89099
2024-03-10,48.81516
2024-03-11,69.90521
2024-03-12,71.09004
2024-03-13,68.95734
2024-03-14,67.06161
2024-03-15,56.16113
2024-03-16,34.12322
2024-03-17,35.30805
2024-03-18,70.14218
2024-03-19,76.06635
2024-03-20,67.53554
