date,정부지원
2023-05-31,5.16832
2023-06-01,4.55192
2023-06-02,3.03461
2023-06-03,1.37505
2023-06-04,1.65955
2023-06-05,3.36652
2023-06-06,1.65955
2023-06-07,4.22
2023-06-08,4.31484
2023-06-09,4.55192
2023-06-10,1.89663
2023-06-11,1.32764
2023-06-12,4.69416
2023-06-13,5.02607
2023-06-14,5.07349
2023-06-15,5.16832
2023-06-16,3.27169
2023-06-17,1.99146
2023-06-18,1.89663
2023-06-19,5.26315
2023-06-20,4.93124
2023-06-21,4.83641
2023-06-22,5.16832
2023-06-23,4.17259
2023-06-24,2.22854
2023-06-25,1.89663
2023-06-26,4.22
2023-06-27,5.59506
2023-06-28,4.22
2023-06-29,4.40967
2023-06-30,4.22
2023-07-01,1.61213
2023-07-02,2.32337
2023-07-03,5.26315
2023-07-04,3.88809
2023-07-05,4.40967
2023-07-06,4.22
2023-07-07,3.50877
2023-07-08,1.75438
2023-07-09,3.03461
2023-07-10,3.98293
2023-07-11,4.74158
2023-07-12,4.64675
2023-07-13,4.26742
2023-07-14,3.41394
2023-07-15,2.65528
2023-07-16,2.89236
2023-07-17,6.44855
2023-07-18,4.74158
2023-07-19,5.02607
2023-07-20,4.83641
2023-07-21,4.07776
2023-07-22,2.03888
2023-07-23,2.65528
2023-07-24,3.79326
2023-07-25,4.26742
2023-07-26,4.12517
2023-07-27,5.02607
2023-07-28,4.69416
2023-07-29,1.89663
2023-07-30,1.89663
2023-07-31,3.50877
2023-08-01,3.93551
2023-08-02,4.45708
2023-08-03,4.07776
2023-08-04,2.93978
2023-08-05,1.8018
2023-08-06,2.22854
2023-08-07,4.59933
2023-08-08,4.12517
2023-08-09,4.12517
2023-08-10,4.59933
2023-08-11,3.84068
2023-08-12,2.13371
2023-08-13,2.18112
2023-08-14,4.40967
2023-08-15,3.46135
2023-08-16,3.79326
2023-08-17,5.12091
2023-08-18,3.36652
2023-08-19,2.37079
2023-08-20,2.37079
2023-08-21,5.73731
2023-08-22,5.45282
2023-08-23,5.26315
2023-08-24,4.22
2023-08-25,5.16832
2023-08-26,3.08202
2023-08-27,2.93978
2023-08-28,4.55192
2023-08-29,6.82788
2023-08-30,5.83214
2023-08-31,5.21574
2023-09-01,4.40967
2023-09-02,2.51303
2023-09-03,2.75011
2023-09-04,5.35798
2023-09-05,4.78899
2023-09-06,4.93124
2023-09-07,4.74158
2023-09-08,3.6036
2023-09-09,2.22854
2023-09-10,2.32337
2023-09-11,5.16832
2023-09-12,3.98293
2023-09-13,4.03034
2023-09-14,4.36225
2023-09-15,3.65101
2023-09-16,1.65955
2023-09-17,2.18112
2023-09-18,3.27169
2023-09-19,3.79326
2023-09-20,4.88383
2023-09-21,2.89236
2023-09-22,3.79326
2023-09-23,1.61213
2023-09-24,1.84921
2023-09-25,3.55618
2023-09-26,4.5045
2023-09-27,3.46135
2023-09-28,1.37505
2023-09-29,1.84921
2023-09-30,2.03888
2023-10-01,2.08629
2023-10-02,1.61213
2023-10-03,2.4182
2023-10-04,3.3191
2023-10-05,3.17686
2023-10-06,4.17259
2023-10-07,1.75438
2023-10-08,1.75438
2023-10-09,2.27596
2023-10-10,2.84495
2023-10-11,3.46135
2023-10-12,3.12944
2023-10-13,2.51303
2023-10-14,2.13371
2023-10-15,1.56472
2023-10-16,3.08202
2023-10-17,3.46135
2023-10-18,3.88809
2023-10-19,3.3191
2023-10-20,3.41394
2023-10-21,2.03888
2023-10-22,1.70697
2023-10-23,3.41394
2023-10-24,3.93551
2023-10-25,4.22
2023-10-26,3.6036
2023-10-27,3.08202
2023-10-28,2.03888
2023-10-29,1.89663
2023-10-30,3.3191
2023-10-31,4.12517
2023-11-01,3.65101
2023-11-02,3.84068
2023-11-03,2.84495
2023-11-04,1.70697
2023-11-05,1.89663
2023-11-06,4.12517
2023-11-07,3.36652
2023-11-08,3.50877
2023-11-09,4.03034
2023-11-10,3.93551
2023-11-11,1.65955
2023-11-12,1.99146
2023-11-13,4.83641
2023-11-14,5.4054
2023-11-15,5.78473
2023-11-16,3.74585
2023-11-17,3.41394
2023-11-18,1.32764
2023-11-19,1.37505
2023-11-20,3.6036
2023-11-21,4.97866
2023-11-22,3.12944
2023-11-23,3.41394
2023-11-24,3.50877
2023-11-25,2.51303
2023-11-26,1.94404
2023-11-27,4.45708
2023-11-28,2.93978
2023-11-29,3.22427
2023-11-30,3.84068
2023-12-01,3.36652
2023-12-02,1.89663
2023-12-03,2.60787
2023-12-04,4.40967
2023-12-05,4.03034
2023-12-06,4.12517
2023-12-07,4.03034
2023-12-08,3.12944
2023-12-09,1.65955
2023-12-10,1.8018
2023-12-11,3.98293
2023-12-12,3.65101
2023-12-13,5.16832
2023-12-14,3.41394
2023-12-15,3.03461
2023-12-16,1.8018
2023-12-17,1.84921
2023-12-18,4.55192
2023-12-19,4.26742
2023-12-20,3.88809
2023-12-21,3.46135
2023-12-22,4.74158
2023-12-23,1.84921
2023-12-24,2.56045
2023-12-25,2.51303
2023-12-26,3.88809
2023-12-27,4.97866
2023-12-28,4.45708
2023-12-29,3.46135
2023-12-30,2.32337
2023-12-31,1.89663
2024-01-01,2.98719
2024-01-02,5.50023
2024-01-03,5.64248
2024-01-04,4.93124
2024-01-05,4.97866
2024-01-06,3.84068
2024-01-07,3.46135
2024-01-08,4.5045
2024-01-09,5.59506
2024-01-10,5.21574
2024-01-11,5.07349
2024-01-12,4.5045
2024-01-13,2.79753
2024-01-14,3.6036
2024-01-15,5.21574
2024-01-16,5.73731
2024-01-17,5.54765
2024-01-18,5.73731
2024-01-19,6.44855
2024-01-20,5.26315
2024-01-21,4.31484
2024-01-22,5.83214
2024-01-23,7.58653
2024-01-24,8.29777
2024-01-25,7.96586
2024-01-26,5.78473
2024-01-27,4.74158
2024-01-28,4.74158
2024-01-29,7.53911
2024-01-30,7.63394
2024-01-31,6.92271
2024-02-01,6.21147
2024-02-02,7.15979
2024-02-03,4.31484
2024-02-04,4.88383
2024-02-05,5.59506
2024-02-06,6.82788
2024-02-07,7.01754
2024-02-08,5.50023
2024-02-09,4.36225
2024-02-10,4.26742
2024-02-11,4.17259
2024-02-12,4.78899
2024-02-13,7.58653
2024-02-14,8.29777
2024-02-15,5.21574
2024-02-16,7.30203
2024-02-17,4.12517
2024-02-18,4.40967
2024-02-19,6.5908
2024-02-20,5.73731
2024-02-21,6.21147
2024-02-22,5.92697
2024-02-23,5.45282
2024-02-24,1.99146
2024-02-25,2.4182
2024-02-26,5.31057
2024-02-27,5.97439
2024-02-28,4.97866
2024-02-29,5.50023
2024-03-01,4.22
2024-03-02,3.50877
2024-03-03,2.46562
2024-03-04,5.21574
2024-03-05,5.59506
2024-03-06,6.78046
2024-03-07,6.06922
2024-03-08,7.11237
2024-03-09,2.7027
2024-03-10,3.41394
2024-03-11,6.68563
2024-03-12,7.30203
2024-03-13,6.49596
2024-03-14,6.54338
2024-03-15,6.5908
2024-03-16,4.36225
2024-03-17,4.97866
2024-03-18,7.34945
2024-03-19,7.4917
2024-03-20,6.97012
