date,지급명령
2023-05-31,86.15702
2023-06-01,79.75206
2023-06-02,72.10743
2023-06-03,27.27272
2023-06-04,21.4876
2023-06-05,68.38842
2023-06-06,34.91735
2023-06-07,77.27272
2023-06-08,73.96694
2023-06-09,69.83471
2023-06-10,34.91735
2023-06-11,28.30578
2023-06-12,79.75206
2023-06-13,85.12396
2023-06-14,85.95041
2023-06-15,76.23966
2023-06-16,58.67768
2023-06-17,30.99173
2023-06-18,32.43801
2023-06-19,75.41322
2023-06-20,78.92561
2023-06-21,75.61983
2023-06-22,79.95867
2023-06-23,73.76033
2023-06-24,23.55371
2023-06-25,22.10743
2023-06-26,81.40495
2023-06-27,81.40495
2023-06-28,73.76033
2023-06-29,73.55371
2023-06-30,70.04132
2023-07-01,32.02479
2023-07-02,29.75206
2023-07-03,82.64462
2023-07-04,68.18181
2023-07-05,75.20661
2023-07-06,69.42148
2023-07-07,63.01652
2023-07-08,20.66115
2023-07-09,29.13223
2023-07-10,80.78512
2023-07-11,81.81818
2023-07-12,72.72727
2023-07-13,71.69421
2023-07-14,66.1157
2023-07-15,28.92561
2023-07-16,26.65289
2023-07-17,82.64462
2023-07-18,78.30578
2023-07-19,73.55371
2023-07-20,80.16528
2023-07-21,64.87603
2023-07-22,32.2314
2023-07-23,25.20661
2023-07-24,78.92561
2023-07-25,75.61983
2023-07-26,79.13223
2023-07-27,77.68595
2023-07-28,64.4628
2023-07-29,28.30578
2023-07-30,23.76033
2023-07-31,72.31404
2023-08-01,71.07438
2023-08-02,69.42148
2023-08-03,68.59504
2023-08-04,59.0909
2023-08-05,23.3471
2023-08-06,20.45454
2023-08-07,70.86776
2023-08-08,80.99173
2023-08-09,70.45454
2023-08-10,66.1157
2023-08-11,59.71074
2023-08-12,27.27272
2023-08-13,19.62809
2023-08-14,61.77685
2023-08-15,34.29752
2023-08-16,77.47933
2023-08-17,79.54545
2023-08-18,72.72727
2023-08-19,30.3719
2023-08-20,23.55371
2023-08-21,83.67768
2023-08-22,84.91735
2023-08-23,71.4876
2023-08-24,82.64462
2023-08-25,69.42148
2023-08-26,28.51239
2023-08-27,29.54545
2023-08-28,71.07438
2023-08-29,78.09917
2023-08-30,76.03305
2023-08-31,81.19834
2023-09-01,61.77685
2023-09-02,27.47933
2023-09-03,27.06611
2023-09-04,79.75206
2023-09-05,72.72727
2023-09-06,71.07438
2023-09-07,70.66115
2023-09-08,64.25619
2023-09-09,24.38016
2023-09-10,28.719
2023-09-11,78.92561
2023-09-12,78.30578
2023-09-13,73.76033
2023-09-14,77.06611
2023-09-15,72.31404
2023-09-16,29.75206
2023-09-17,21.28099
2023-09-18,81.40495
2023-09-19,79.13223
2023-09-20,65.49586
2023-09-21,72.31404
2023-09-22,58.05785
2023-09-23,25.20661
2023-09-24,28.09917
2023-09-25,71.90082
2023-09-26,73.96694
2023-09-27,49.38016
2023-09-28,20.86776
2023-09-29,14.66942
2023-09-30,15.70247
2023-10-01,15.90909
2023-10-02,17.56198
2023-10-03,24.79338
2023-10-04,71.69421
2023-10-05,70.45454
2023-10-06,59.29752
2023-10-07,34.50413
2023-10-08,21.28099
2023-10-09,28.719
2023-10-10,69.83471
2023-10-11,77.89256
2023-10-12,81.61157
2023-10-13,71.69421
2023-10-14,26.23966
2023-10-15,25.41322
2023-10-16,76.65289
2023-10-17,78.30578
2023-10-18,76.44628
2023-10-19,69.62809
2023-10-20,67.56198
2023-10-21,28.09917
2023-10-22,25.82644
2023-10-23,74.79338
2023-10-24,76.8595
2023-10-25,72.31404
2023-10-26,75.0
2023-10-27,66.52892
2023-10-28,25.20661
2023-10-29,21.69421
2023-10-30,79.75206
2023-10-31,84.71074
2023-11-01,76.8595
2023-11-02,79.13223
2023-11-03,68.38842
2023-11-04,25.41322
2023-11-05,21.28099
2023-11-06,74.38016
2023-11-07,78.719
2023-11-08,73.76033
2023-11-09,73.55371
2023-11-10,66.32231
2023-11-11,24.58677
2023-11-12,25.41322
2023-11-13,73.76033
2023-11-14,74.17355
2023-11-15,80.57851
2023-11-16,77.89256
2023-11-17,67.9752
2023-11-18,25.0
2023-11-19,24.38016
2023-11-20,77.89256
2023-11-21,75.0
2023-11-22,79.95867
2023-11-23,62.80991
2023-11-24,70.45454
2023-11-25,30.78512
2023-11-26,20.66115
2023-11-27,80.57851
2023-11-28,79.54545
2023-11-29,75.0
2023-11-30,71.69421
2023-12-01,66.73553
2023-12-02,25.82644
2023-12-03,26.65289
2023-12-04,64.4628
2023-12-05,68.18181
2023-12-06,63.22314
2023-12-07,73.76033
2023-12-08,70.86776
2023-12-09,25.82644
2023-12-10,24.17355
2023-12-11,75.61983
2023-12-12,78.30578
2023-12-13,71.69421
2023-12-14,66.1157
2023-12-15,72.52066
2023-12-16,29.13223
2023-12-17,28.92561
2023-12-18,70.24793
2023-12-19,65.90909
2023-12-20,69.83471
2023-12-21,63.42975
2023-12-22,56.19834
2023-12-23,26.23966
2023-12-24,16.73553
2023-12-25,21.69421
2023-12-26,69.83471
2023-12-27,79.33884
2023-12-28,62.6033
2023-12-29,66.1157
2023-12-30,27.27272
2023-12-31,25.41322
2024-01-01,23.3471
2024-01-02,70.24793
2024-01-03,69.00826
2024-01-04,72.93388
2024-01-05,68.59504
2024-01-06,22.72727
2024-01-07,27.68595
2024-01-08,65.49586
2024-01-09,80.16528
2024-01-10,86.15702
2024-01-11,100.0
2024-01-12,89.66942
2024-01-13,44.00826
2024-01-14,34.0909
2024-01-15,79.54545
2024-01-16,85.12396
2024-01-17,81.61157
2024-01-18,86.77685
2024-01-19,80.16528
2024-01-20,34.71074
2024-01-21,32.85123
2024-01-22,77.47933
2024-01-23,82.64462
2024-01-24,81.40495
2024-01-25,80.78512
2024-01-26,67.14876
2024-01-27,27.47933
2024-01-28,26.65289
2024-01-29,75.82644
2024-01-30,84.0909
2024-01-31,75.0
2024-02-01,83.47107
2024-02-02,69.42148
2024-02-03,30.57851
2024-02-04,31.40495
2024-02-05,80.99173
2024-02-06,82.43801
2024-02-07,65.70247
2024-02-08,57.43801
2024-02-09,26.44628
2024-02-10,21.69421
2024-02-11,24.58677
2024-02-12,24.17355
2024-02-13,79.54545
2024-02-14,88.42975
2024-02-15,85.7438
2024-02-16,77.68595
2024-02-17,29.54545
2024-02-18,31.61157
2024-02-19,77.68595
2024-02-20,85.33057
2024-02-21,76.44628
2024-02-22,76.03305
2024-02-23,71.07438
2024-02-24,34.71074
2024-02-25,29.95867
2024-02-26,84.50413
2024-02-27,88.22314
2024-02-28,86.77685
2024-02-29,82.02479
2024-03-01,35.33057
2024-03-02,22.31404
2024-03-03,32.02479
2024-03-04,74.17355
2024-03-05,92.76859
2024-03-06,85.53719
2024-03-07,75.20661
2024-03-08,75.82644
2024-03-09,29.95867
2024-03-10,26.65289
2024-03-11,78.09917
2024-03-12,79.95867
2024-03-13,88.01652
2024-03-14,85.33057
2024-03-15,78.30578
2024-03-16,32.85123
2024-03-17,33.47107
2024-03-18,78.09917
2024-03-19,84.71074
2024-03-20,73.3471
