date,현대오토에버주가
2023-05-30,10.08951
2023-05-31,10.55365
2023-06-01,9.75798
2023-06-02,10.42104
2023-06-03,1.65764
2023-06-04,1.37031
2023-06-05,10.67521
2023-06-06,2.15493
2023-06-07,11.26091
2023-06-08,9.9569
2023-06-09,9.73588
2023-06-10,1.43662
2023-06-11,1.10509
2023-06-12,10.29948
2023-06-13,9.57011
2023-06-14,8.65288
2023-06-15,9.18333
2023-06-16,9.90164
2023-06-17,1.37031
2023-06-18,1.07194
2023-06-19,8.04508
2023-06-20,7.83511
2023-06-21,9.68062
2023-06-22,8.03403
2023-06-23,6.85158
2023-06-24,0.93933
2023-06-25,0.86197
2023-06-26,8.15559
2023-06-27,7.74671
2023-06-28,16.01281
2023-06-29,27.41739
2023-06-30,27.18532
2023-07-01,2.72958
2023-07-02,2.4312
2023-07-03,20.20112
2023-07-04,21.93612
2023-07-05,20.10166
2023-07-06,26.32335
2023-07-07,20.72052
2023-07-08,4.34302
2023-07-09,1.94496
2023-07-10,19.79224
2023-07-11,20.53265
2023-07-12,18.12354
2023-07-13,16.25593
2023-07-14,25.40612
2023-07-15,6.86263
2023-07-16,5.53652
2023-07-17,24.65465
2023-07-18,21.22886
2023-07-19,18.09039
2023-07-20,16.26699
2023-07-21,14.94087
2023-07-22,3.72416
2023-07-23,2.89534
2023-07-24,17.31683
2023-07-25,17.67046
2023-07-26,17.67046
2023-07-27,18.28931
2023-07-28,14.99613
2023-07-29,3.50314
2023-07-30,2.24334
2023-07-31,20.4995
2023-08-01,24.00265
2023-08-02,26.90905
2023-08-03,23.08542
2023-08-04,19.81434
2023-08-05,2.78483
2023-08-06,5.32655
2023-08-07,30.01436
2023-08-08,21.98032
2023-08-09,18.55453
2023-08-10,17.75886
2023-08-11,14.96297
2023-08-12,1.93391
2023-08-13,1.49187
2023-08-14,14.21151
2023-08-15,2.21018
2023-08-16,12.65333
2023-08-17,13.22798
2023-08-18,11.23881
2023-08-19,1.32611
2023-08-20,1.14929
2023-08-21,10.78572
2023-08-22,11.26091
2023-08-23,11.86871
2023-08-24,11.22775
2023-08-25,10.66416
2023-08-26,1.2819
2023-08-27,1.40346
2023-08-28,10.631
2023-08-29,11.36037
2023-08-30,28.84296
2023-08-31,24.00265
2023-09-01,36.93225
2023-09-02,5.32655
2023-09-03,5.2713
2023-09-04,28.34567
2023-09-05,25.2293
2023-09-06,38.60095
2023-09-07,42.38037
2023-09-08,33.74958
2023-09-09,6.68582
2023-09-10,6.36534
2023-09-11,49.1325
2023-09-12,62.28312
2023-09-13,45.58514
2023-09-14,34.11426
2023-09-15,32.51187
2023-09-16,5.50337
2023-09-17,5.14974
2023-09-18,26.00287
2023-09-19,24.83147
2023-09-20,20.70947
2023-09-21,21.52724
2023-09-22,24.6436
2023-09-23,3.94518
2023-09-24,3.52525
2023-09-25,18.7203
2023-09-26,18.70924
2023-09-27,21.42778
2023-09-28,2.9285
2023-09-29,2.63012
2023-09-30,2.72958
2023-10-01,2.68537
2023-10-02,3.24897
2023-10-03,2.87324
2023-10-04,18.07934
2023-10-05,15.89125
2023-10-06,18.64294
2023-10-07,3.19372
2023-10-08,2.87324
2023-10-09,2.61907
2023-10-10,15.86915
2023-10-11,16.43275
2023-10-12,16.93004
2023-10-13,13.61476
2023-10-14,1.93391
2023-10-15,1.41452
2023-10-16,12.01237
2023-10-17,13.00696
2023-10-18,11.91291
2023-10-19,11.42667
2023-10-20,12.73068
2023-10-21,1.96706
2023-10-22,1.53608
2023-10-23,12.47651
2023-10-24,12.68648
2023-10-25,13.71422
2023-10-26,12.80804
2023-10-27,12.44336
2023-10-28,1.73499
2023-10-29,1.43662
2023-10-30,19.21759
2023-10-31,16.47695
2023-11-01,14.37727
2023-11-02,14.85246
2023-11-03,16.33329
2023-11-04,2.64117
2023-11-05,2.55276
2023-11-06,21.01889
2023-11-07,15.63708
2023-11-08,14.25571
2023-11-09,12.96275
2023-11-10,10.88518
2023-11-11,1.46977
2023-11-12,1.18245
2023-11-13,10.66416
2023-11-14,14.37727
2023-11-15,18.1567
2023-11-16,25.27351
2023-11-17,24.84252
2023-11-18,3.97834
2023-11-19,2.9727
2023-11-20,24.77621
2023-11-21,25.69344
2023-11-22,24.6215
2023-11-23,25.31771
2023-11-24,22.33395
2023-11-25,4.96187
2023-11-26,6.03381
2023-11-27,30.32379
2023-11-28,32.02563
2023-11-29,37.03171
2023-11-30,29.06398
2023-12-01,23.69322
2023-12-02,6.22168
2023-12-03,3.34843
2023-12-04,23.11857
2023-12-05,20.5216
2023-12-06,20.78682
2023-12-07,18.56558
2023-12-08,16.65377
2023-12-09,2.23229
2023-12-10,1.71289
2023-12-11,20.70947
2023-12-12,20.00221
2023-12-13,18.88606
2023-12-14,22.47762
2023-12-15,20.46634
2023-12-16,2.59697
2023-12-17,1.79025
2023-12-18,18.38877
2023-12-19,17.0516
2023-12-20,27.67156
2023-12-21,38.72251
2023-12-22,27.87048
2023-12-23,3.94518
2023-12-24,3.42579
2023-12-25,3.37053
2023-12-26,23.00806
2023-12-27,32.48977
2023-12-28,28.19096
2023-12-29,7.6804
2023-12-30,3.75732
2023-12-31,2.69643
2024-01-01,4.24356
2024-01-02,24.48889
2024-01-03,21.85876
2024-01-04,23.04122
2024-01-05,21.05204
2024-01-06,4.1441
2024-01-07,3.48104
2024-01-08,21.31727
2024-01-09,19.50491
2024-01-10,19.43861
2024-01-11,21.54934
2024-01-12,18.43297
2024-01-13,3.07216
2024-01-14,3.40369
2024-01-15,17.93568
2024-01-16,15.54867
2024-01-17,16.84163
2024-01-18,18.58768
2024-01-19,17.41628
2024-01-20,2.32069
2024-01-21,2.01127
2024-01-22,15.8139
2024-01-23,18.64294
2024-01-24,16.25593
2024-01-25,15.62603
2024-01-26,18.21195
2024-01-27,5.82384
2024-01-28,2.71853
2024-01-29,40.55696
2024-01-30,36.9212
2024-01-31,28.27936
2024-02-01,29.09713
2024-02-02,30.42325
2024-02-03,7.42623
2024-02-04,4.11095
2024-02-05,32.93181
2024-02-06,24.77621
2024-02-07,29.73809
2024-02-08,28.77666
2024-02-09,3.91203
2024-02-10,2.27649
2024-02-11,6.81843
2024-02-12,4.25461
2024-02-13,31.40678
2024-02-14,25.2514
2024-02-15,27.03061
2024-02-16,23.96949
2024-02-17,2.57487
2024-02-18,2.25439
2024-02-19,26.01392
2024-02-20,22.13504
2024-02-21,20.34478
2024-02-22,23.16278
2024-02-23,19.40545
2024-02-24,2.21018
2024-02-25,2.11073
2024-02-26,16.75323
2024-02-27,21.53829
2024-02-28,19.15128
2024-02-29,14.54304
2024-03-01,2.78483
2024-03-02,2.71853
2024-03-03,1.95601
2024-03-04,18.97447
2024-03-05,17.04055
2024-03-06,17.0516
2024-03-07,18.10144
2024-03-08,17.15106
2024-03-09,1.7571
2024-03-10,2.22123
2024-03-11,16.83058
2024-03-12,17.5489
2024-03-13,19.71488
2024-03-14,20.46634
2024-03-15,15.99071
2024-03-16,2.4091
2024-03-17,2.06652
2024-03-18,16.78638
2024-03-19,14.41043
2024-03-20,19.14023
