date,사업자대출한도
2022-02-09,25.91093
2022-02-10,23.48178
2022-02-11,27.1255
2022-02-12,15.38461
2022-02-13,16.59919
2022-02-14,31.57894
2022-02-15,33.60323
2022-02-16,30.76923
2022-02-17,30.76923
2022-02-18,22.67206
2022-02-19,14.57489
2022-02-20,22.67206
2022-02-21,32.38866
2022-02-22,30.36437
2022-02-23,37.65182
2022-02-24,26.31578
2022-02-25,29.55465
2022-02-26,19.83805
2022-02-27,18.21862
2022-02-28,25.50607
2022-03-01,19.83805
2022-03-02,26.31578
2022-03-03,26.31578
2022-03-04,21.45748
2022-03-05,15.38461
2022-03-06,17.81376
2022-03-07,29.14979
2022-03-08,31.57894
2022-03-09,22.67206
2022-03-10,16.59919
2022-03-11,26.72064
2022-03-12,11.74089
2022-03-13,12.5506
2022-03-14,32.79352
2022-03-15,26.31578
2022-03-16,24.29149
2022-03-17,29.14979
2022-03-18,23.07692
2022-03-19,21.45748
2022-03-20,19.83805
2022-03-21,30.76923
2022-03-22,31.17408
2022-03-23,29.55465
2022-03-24,27.53036
2022-03-25,25.91093
2022-03-26,17.4089
2022-03-27,20.64777
2022-03-28,39.27125
2022-03-29,27.53036
2022-03-30,27.53036
2022-03-31,23.07692
2022-04-01,28.34008
2022-04-02,16.19433
2022-04-03,18.21862
2022-04-04,31.57894
2022-04-05,29.14979
2022-04-06,31.57894
2022-04-07,27.53036
2022-04-08,25.91093
2022-04-09,17.4089
2022-04-10,11.74089
2022-04-11,33.60323
2022-04-12,29.14979
2022-04-13,32.79352
2022-04-14,31.17408
2022-04-15,28.74493
2022-04-16,12.14574
2022-04-17,17.00404
2022-04-18,34.41295
2022-04-19,28.74493
2022-04-20,29.95951
2022-04-21,22.67206
2022-04-22,29.55465
2022-04-23,13.76518
2022-04-24,17.00404
2022-04-25,29.95951
2022-04-26,28.74493
2022-04-27,34.41295
2022-04-28,27.1255
2022-04-29,21.45748
2022-04-30,11.74089
2022-05-01,14.97975
2022-05-02,25.10121
2022-05-03,29.55465
2022-05-04,21.45748
2022-05-05,11.33603
2022-05-06,26.72064
2022-05-07,12.5506
2022-05-08,20.24291
2022-05-09,35.62753
2022-05-10,28.34008
2022-05-11,32.79352
2022-05-12,33.19838
2022-05-13,25.50607
2022-05-14,15.78947
2022-05-15,14.97975
2022-05-16,34.00809
2022-05-17,26.72064
2022-05-18,28.74493
2022-05-19,37.24696
2022-05-20,29.55465
2022-05-21,15.38461
2022-05-22,20.24291
2022-05-23,31.9838
2022-05-24,27.53036
2022-05-25,29.14979
2022-05-26,45.34412
2022-05-27,32.38866
2022-05-28,16.19433
2022-05-29,22.67206
2022-05-30,45.34412
2022-05-31,26.31578
2022-06-01,18.21862
2022-06-02,26.72064
2022-06-03,24.69635
2022-06-04,22.2672
2022-06-05,13.36032
2022-06-06,19.43319
2022-06-07,37.65182
2022-06-08,34.41295
2022-06-09,37.24696
2022-06-10,26.72064
2022-06-11,11.74089
2022-06-12,15.38461
2022-06-13,36.8421
2022-06-14,28.34008
2022-06-15,36.03238
2022-06-16,35.22267
2022-06-17,37.65182
2022-06-18,15.78947
2022-06-19,22.2672
2022-06-20,38.86639
2022-06-21,31.57894
2022-06-22,36.03238
2022-06-23,30.36437
2022-06-24,28.34008
2022-06-25,12.95546
2022-06-26,20.64777
2022-06-27,42.51012
2022-06-28,31.57894
2022-06-29,42.10526
2022-06-30,30.76923
2022-07-01,42.91497
2022-07-02,13.76518
2022-07-03,15.78947
2022-07-04,45.74898
2022-07-05,40.48582
2022-07-06,34.00809
2022-07-07,30.36437
2022-07-08,25.50607
2022-07-09,19.83805
2022-07-10,14.17004
2022-07-11,35.22267
2022-07-12,29.95951
2022-07-13,42.10526
2022-07-14,43.31983
2022-07-15,33.19838
2022-07-16,17.4089
2022-07-17,16.59919
2022-07-18,36.03238
2022-07-19,31.9838
2022-07-20,32.38866
2022-07-21,36.43724
2022-07-22,29.95951
2022-07-23,11.74089
2022-07-24,23.48178
2022-07-25,36.8421
2022-07-26,36.03238
2022-07-27,33.19838
2022-07-28,27.1255
2022-07-29,29.55465
2022-07-30,15.78947
2022-07-31,17.4089
2022-08-01,27.1255
2022-08-02,27.93522
2022-08-03,25.91093
2022-08-04,22.67206
2022-08-05,23.07692
2022-08-06,14.57489
2022-08-07,16.59919
2022-08-08,31.9838
2022-08-09,33.60323
2022-08-10,31.17408
2022-08-11,20.64777
2022-08-12,25.50607
2022-08-13,19.02834
2022-08-14,11.33603
2022-08-15,21.86234
2022-08-16,36.43724
2022-08-17,31.57894
2022-08-18,31.9838
2022-08-19,23.88663
2022-08-20,12.95546
2022-08-21,19.02834
2022-08-22,31.17408
2022-08-23,31.17408
2022-08-24,33.19838
2022-08-25,30.76923
2022-08-26,23.48178
2022-08-27,19.02834
2022-08-28,20.64777
2022-08-29,30.76923
2022-08-30,34.00809
2022-08-31,39.27125
2022-09-01,34.41295
2022-09-02,27.1255
2022-09-03,14.57489
2022-09-04,13.76518
2022-09-05,31.57894
2022-09-06,29.55465
2022-09-07,36.43724
2022-09-08,17.4089
2022-09-09,11.74089
2022-09-10,6.47773
2022-09-11,16.59919
2022-09-12,17.00404
2022-09-13,33.19838
2022-09-14,40.89068
2022-09-15,42.51012
2022-09-16,26.31578
2022-09-17,15.38461
2022-09-18,16.59919
2022-09-19,46.15384
2022-09-20,31.9838
2022-09-21,46.96356
2022-09-22,42.91497
2022-09-23,27.53036
2022-09-24,14.57489
2022-09-25,17.00404
2022-09-26,31.9838
2022-09-27,25.50607
2022-09-28,43.72469
2022-09-29,31.9838
2022-09-30,33.60323
2022-10-01,14.97975
2022-10-02,18.21862
2022-10-03,22.67206
2022-10-04,33.19838
2022-10-05,45.34412
2022-10-06,38.86639
2022-10-07,25.10121
2022-10-08,19.43319
2022-10-09,12.95546
2022-10-10,22.2672
2022-10-11,40.08097
2022-10-12,32.38866
2022-10-13,36.8421
2022-10-14,24.29149
2022-10-15,16.59919
2022-10-16,19.43319
2022-10-17,34.00809
2022-10-18,27.53036
2022-10-19,27.93522
2022-10-20,34.41295
2022-10-21,27.93522
2022-10-22,14.17004
2022-10-23,20.24291
2022-10-24,36.03238
2022-10-25,30.76923
2022-10-26,35.22267
2022-10-27,27.53036
2022-10-28,21.86234
2022-10-29,14.97975
2022-10-30,17.4089
2022-10-31,34.00809
2022-11-01,35.62753
2022-11-02,31.57894
2022-11-03,28.34008
2022-11-04,19.43319
2022-11-05,12.95546
2022-11-06,17.00404
2022-11-07,34.81781
2022-11-08,29.55465
2022-11-09,33.19838
2022-11-10,34.41295
2022-11-11,25.50607
2022-11-12,11.74089
2022-11-13,13.76518
2022-11-14,28.34008
2022-11-15,30.76923
2022-11-16,28.74493
2022-11-17,25.91093
2022-11-18,34.41295
2022-11-19,23.48178
2022-11-20,14.97975
2022-11-21,34.81781
2022-11-22,38.05668
2022-11-23,32.79352
2022-11-24,21.05263
2022-11-25,25.91093
2022-11-26,15.38461
2022-11-27,16.59919
2022-11-28,29.55465
2022-11-29,28.74493
2022-11-30,25.50607
2022-12-01,31.9838
2022-12-02,26.72064
2022-12-03,9.31174
2022-12-04,10.12145
2022-12-05,38.05668
2022-12-06,24.69635
2022-12-07,22.2672
2022-12-08,25.50607
2022-12-09,28.74493
2022-12-10,16.59919
2022-12-11,19.83805
2022-12-12,34.41295
2022-12-13,23.48178
2022-12-14,30.36437
2022-12-15,21.05263
2022-12-16,25.50607
2022-12-17,22.2672
2022-12-18,14.17004
2022-12-19,30.76923
2022-12-20,34.00809
2022-12-21,24.29149
2022-12-22,29.55465
2022-12-23,21.05263
2022-12-24,10.52631
2022-12-25,11.74089
2022-12-26,34.00809
2022-12-27,27.1255
2022-12-28,34.41295
2022-12-29,19.02834
2022-12-30,28.34008
2022-12-31,10.93117
2023-01-01,15.78947
2023-01-02,24.69635
2023-01-03,31.9838
2023-01-04,36.43724
2023-01-05,28.34008
2023-01-06,27.53036
2023-01-07,18.62348
2023-01-08,25.91093
2023-01-09,26.72064
2023-01-10,38.05668
2023-01-11,40.89068
2023-01-12,42.91497
2023-01-13,28.34008
2023-01-14,16.19433
2023-01-15,13.76518
2023-01-16,34.41295
2023-01-17,27.53036
2023-01-18,26.72064
2023-01-19,27.93522
2023-01-20,21.05263
2023-01-21,14.17004
2023-01-22,9.71659
2023-01-23,16.59919
2023-01-24,16.19433
2023-01-25,32.79352
2023-01-26,32.38866
2023-01-27,22.67206
2023-01-28,20.24291
2023-01-29,23.88663
2023-01-30,44.53441
2023-01-31,40.89068
2023-02-01,33.19838
2023-02-02,38.86639
2023-02-03,31.17408
2023-02-04,18.62348
2023-02-05,23.48178
2023-02-06,39.67611
2023-02-07,32.38866
2023-02-08,36.03238
2023-02-09,28.74493
2023-02-10,27.53036
2023-02-11,17.00404
2023-02-12,20.64777
2023-02-13,38.46153
2023-02-14,34.00809
2023-02-15,34.81781
2023-02-16,33.19838
2023-02-17,23.88663
2023-02-18,17.00404
2023-02-19,14.57489
2023-02-20,36.43724
2023-02-21,33.19838
2023-02-22,33.19838
2023-02-23,25.91093
2023-02-24,21.86234
2023-02-25,19.43319
2023-02-26,14.17004
2023-02-27,29.55465
2023-02-28,23.48178
2023-03-01,17.00404
2023-03-02,26.31578
2023-03-03,25.10121
2023-03-04,12.95546
2023-03-05,18.62348
2023-03-06,24.29149
2023-03-07,30.36437
2023-03-08,27.53036
2023-03-09,31.17408
2023-03-10,26.31578
2023-03-11,18.62348
2023-03-12,17.4089
2023-03-13,23.88663
2023-03-14,31.57894
2023-03-15,29.14979
2023-03-16,34.00809
2023-03-17,27.53036
2023-03-18,14.57489
2023-03-19,18.21862
2023-03-20,36.43724
2023-03-21,28.74493
2023-03-22,38.46153
2023-03-23,38.05668
2023-03-24,26.31578
2023-03-25,15.78947
2023-03-26,16.59919
2023-03-27,34.81781
2023-03-28,36.03238
2023-03-29,25.91093
2023-03-30,30.36437
2023-03-31,19.43319
2023-04-01,17.81376
2023-04-02,14.57489
2023-04-03,26.31578
2023-04-04,34.81781
2023-04-05,21.05263
2023-04-06,28.74493
2023-04-07,23.88663
2023-04-08,17.00404
2023-04-09,19.02834
2023-04-10,31.9838
2023-04-11,34.81781
2023-04-12,29.95951
2023-04-13,38.05668
2023-04-14,19.83805
2023-04-15,20.64777
2023-04-16,17.00404
2023-04-17,31.17408
2023-04-18,29.95951
2023-04-19,34.00809
2023-04-20,27.1255
2023-04-21,30.36437
2023-04-22,10.93117
2023-04-23,15.38461
2023-04-24,36.8421
2023-04-25,34.41295
2023-04-26,27.1255
2023-04-27,34.81781
2023-04-28,21.05263
2023-04-29,16.19433
2023-04-30,14.97975
2023-05-01,18.62348
2023-05-02,27.93522
2023-05-03,19.43319
2023-05-04,25.91093
2023-05-05,19.83805
2023-05-06,10.52631
2023-05-07,23.88663
2023-05-08,34.00809
2023-05-09,29.55465
2023-05-10,34.81781
2023-05-11,28.34008
2023-05-12,21.45748
2023-05-13,10.93117
2023-05-14,16.59919
2023-05-15,27.53036
2023-05-16,26.72064
2023-05-17,31.9838
2023-05-18,34.00809
2023-05-19,24.69635
2023-05-20,11.74089
2023-05-21,21.45748
2023-05-22,36.8421
2023-05-23,26.72064
2023-05-24,34.81781
2023-05-25,35.22267
2023-05-26,30.36437
2023-05-27,14.17004
2023-05-28,15.38461
