date,기아자동차주가
2023-05-30,6.6779
2023-05-31,6.35946
2023-06-01,5.74532
2023-06-02,5.92461
2023-06-03,0.59139
2023-06-04,0.40942
2023-06-05,5.52322
2023-06-06,0.72385
2023-06-07,7.34556
2023-06-08,6.23636
2023-06-09,6.21228
2023-06-10,0.61413
2023-06-11,0.40674
2023-06-12,5.80955
2023-06-13,5.95405
2023-06-14,5.94736
2023-06-15,5.63293
2023-06-16,5.23287
2023-06-17,0.52984
2023-06-18,0.34386
2023-06-19,5.43223
2023-06-20,4.9238
2023-06-21,5.73194
2023-06-22,5.45632
2023-06-23,4.95457
2023-06-24,0.42414
2023-06-25,0.32513
2023-06-26,5.90722
2023-06-27,5.77342
2023-06-28,5.46434
2023-06-29,5.15393
2023-06-30,6.33939
2023-07-01,0.64223
2023-07-02,0.39738
2023-07-03,6.27115
2023-07-04,6.64847
2023-07-05,5.8149
2023-07-06,5.91525
2023-07-07,5.35864
2023-07-08,0.5178
2023-07-09,0.34118
2023-07-10,5.40146
2023-07-11,5.30914
2023-07-12,5.37069
2023-07-13,5.27836
2023-07-14,5.91525
2023-07-15,0.53118
2023-07-16,0.36259
2023-07-17,5.4523
2023-07-18,5.25428
2023-07-19,5.25696
2023-07-20,5.20611
2023-07-21,4.89704
2023-07-22,0.45759
2023-07-23,0.30104
2023-07-24,5.07499
2023-07-25,5.08302
2023-07-26,5.48441
2023-07-27,6.64044
2023-07-28,6.5334
2023-07-29,0.57934
2023-07-30,0.4121
2023-07-31,5.1847
2023-08-01,5.4242
2023-08-02,5.60885
2023-08-03,5.53392
2023-08-04,4.96795
2023-08-05,0.51111
2023-08-06,0.31977
2023-08-07,5.87243
2023-08-08,5.36266
2023-08-09,5.21682
2023-08-10,5.00006
2023-08-11,5.75603
2023-08-12,0.45759
2023-08-13,0.29168
2023-08-14,4.97063
2023-08-15,0.65293
2023-08-16,4.77796
2023-08-17,5.28907
2023-08-18,5.19942
2023-08-19,0.4509
2023-08-20,0.27963
2023-08-21,4.78866
2023-08-22,4.54113
2023-08-23,4.23741
2023-08-24,4.58529
2023-08-25,3.99122
2023-08-26,0.37597
2023-08-27,0.28499
2023-08-28,4.43811
2023-08-29,4.78465
2023-08-30,4.80739
2023-08-31,4.45684
2023-09-01,4.58395
2023-09-02,0.48167
2023-09-03,0.30104
2023-09-04,4.81542
2023-09-05,4.30163
2023-09-06,4.2722
2023-09-07,3.87749
2023-09-08,3.8039
2023-09-09,0.34921
2023-09-10,0.22076
2023-09-11,4.1598
2023-09-12,4.15178
2023-09-13,4.49296
2023-09-14,4.68697
2023-09-15,4.69901
2023-09-16,0.48702
2023-09-17,0.24752
2023-09-18,4.09826
2023-09-19,3.94305
2023-09-20,4.86626
2023-09-21,4.40599
2023-09-22,3.98185
2023-09-23,0.34252
2023-09-24,0.25689
2023-09-25,4.30029
2023-09-26,4.04875
2023-09-27,3.6313
2023-09-28,0.35322
2023-09-29,0.2221
2023-09-30,0.2114
2023-10-01,0.18196
2023-10-02,0.43618
2023-10-03,0.32646
2023-10-04,4.33241
2023-10-05,4.37388
2023-10-06,4.695
2023-10-07,0.46695
2023-10-08,0.26625
2023-10-09,0.53118
2023-10-10,4.73648
2023-10-11,4.93316
2023-10-12,4.39663
2023-10-13,4.03403
2023-10-14,0.40808
2023-10-15,0.23414
2023-10-16,4.13037
2023-10-17,4.31635
2023-10-18,4.67627
2023-10-19,4.45282
2023-10-20,4.01263
2023-10-21,0.40541
2023-10-22,0.3278
2023-10-23,4.09157
2023-10-24,4.09558
2023-10-25,3.90425
2023-10-26,4.00326
2023-10-27,4.55317
2023-10-28,0.51244
2023-10-29,0.2997
2023-10-30,4.38191
2023-10-31,4.44881
2023-11-01,4.27487
2023-11-02,4.6562
2023-11-03,4.35247
2023-11-04,0.47231
2023-11-05,0.35456
2023-11-06,6.3608
2023-11-07,5.14724
2023-11-08,4.42874
2023-11-09,4.50768
2023-11-10,3.95509
2023-11-11,0.3559
2023-11-12,0.23548
2023-11-13,3.90291
2023-11-14,4.38994
2023-11-15,5.99553
2023-11-16,6.40763
2023-11-17,5.80018
2023-11-18,0.49505
2023-11-19,0.34787
2023-11-20,5.00675
2023-11-21,5.50984
2023-11-22,4.52909
2023-11-23,5.16196
2023-11-24,4.45015
2023-11-25,0.39203
2023-11-26,0.29168
2023-11-27,4.65085
2023-11-28,4.65352
2023-11-29,5.40681
2023-11-30,5.03351
2023-12-01,4.33642
2023-12-02,0.4335
2023-12-03,0.30104
2023-12-04,4.51036
2023-12-05,4.27353
2023-12-06,4.40332
2023-12-07,4.21466
2023-12-08,4.61606
2023-12-09,0.44555
2023-12-10,0.27696
2023-12-11,4.76725
2023-12-12,5.25027
2023-12-13,4.78465
2023-12-14,5.41618
2023-12-15,6.90135
2023-12-16,0.60477
2023-12-17,0.40139
2023-12-18,6.06376
2023-12-19,5.44695
2023-12-20,10.12189
2023-12-21,9.04213
2023-12-22,8.0199
2023-12-23,0.86032
2023-12-24,0.53118
2023-12-25,0.61681
2023-12-26,7.06592
2023-12-27,7.25457
2023-12-28,10.73602
2023-12-29,4.05946
2023-12-30,0.72652
2023-12-31,0.59941
2024-01-01,0.64758
2024-01-02,8.83875
2024-01-03,7.75097
2024-01-04,6.85452
2024-01-05,6.58826
2024-01-06,0.64892
2024-01-07,0.48301
2024-01-08,6.20827
2024-01-09,6.52002
2024-01-10,6.60297
2024-01-11,6.57621
2024-01-12,5.86173
2024-01-13,0.59139
2024-01-14,0.47364
2024-01-15,6.90937
2024-01-16,6.07848
2024-01-17,5.87377
2024-01-18,5.97144
2024-01-19,5.9982
2024-01-20,0.60343
2024-01-21,0.36928
2024-01-22,5.9313
2024-01-23,5.90989
2024-01-24,5.39075
2024-01-25,9.75661
2024-01-26,9.48099
2024-01-27,0.89645
2024-01-28,0.62484
2024-01-29,11.46924
2024-01-30,11.68064
2024-01-31,12.04458
2024-02-01,13.68361
2024-02-02,18.99945
2024-02-03,2.17824
2024-02-04,1.34066
2024-02-05,15.62504
2024-02-06,12.0807
2024-02-07,12.10746
2024-02-08,10.33329
2024-02-09,1.14264
2024-02-10,0.87638
2024-02-11,0.7292
2024-02-12,1.04764
2024-02-13,12.66674
2024-02-14,11.05982
2024-02-15,10.07639
2024-02-16,10.25435
2024-02-17,1.20686
2024-02-18,0.80279
2024-02-19,10.66645
2024-02-20,9.66697
2024-02-21,8.99262
2024-02-22,10.21153
2024-02-23,9.01403
2024-02-24,0.82955
2024-02-25,0.67836
2024-02-26,8.8508
2024-02-27,8.47214
2024-02-28,9.22008
2024-02-29,12.47006
2024-03-01,1.48516
2024-03-02,0.85765
2024-03-03,0.64223
2024-03-04,10.83102
2024-03-05,9.48233
2024-03-06,9.68303
2024-03-07,9.38599
2024-03-08,9.82887
2024-03-09,1.03292
2024-03-10,0.83222
2024-03-11,9.44085
2024-03-12,8.81601
2024-03-13,8.21926
2024-03-14,8.81735
2024-03-15,8.65545
2024-03-16,0.81751
2024-03-17,0.54589
2024-03-18,8.62601
2024-03-19,9.6857
2024-03-20,9.9252
