date,오늘금시세
2023-05-31,15.75773
2023-06-01,15.61055
2023-06-02,14.13076
2023-06-03,9.40344
2023-06-04,7.6053
2023-06-05,14.71948
2023-06-06,10.28971
2023-06-07,14.88585
2023-06-08,13.51005
2023-06-09,13.60764
2023-06-10,9.10108
2023-06-11,7.53011
2023-06-12,14.16596
2023-06-13,14.44112
2023-06-14,15.61055
2023-06-15,16.03449
2023-06-16,13.8876
2023-06-17,9.32025
2023-06-18,7.56691
2023-06-19,14.5435
2023-06-20,14.01878
2023-06-21,13.1693
2023-06-22,13.56764
2023-06-23,13.09091
2023-06-24,8.87392
2023-06-25,6.79422
2023-06-26,13.63003
2023-06-27,13.8476
2023-06-28,13.24129
2023-06-29,12.20624
2023-06-30,12.24143
2023-07-01,8.70914
2023-07-02,6.71903
2023-07-03,12.57578
2023-07-04,12.28943
2023-07-05,12.81255
2023-07-06,12.06866
2023-07-07,11.84629
2023-07-08,7.79727
2023-07-09,6.14951
2023-07-10,12.24463
2023-07-11,10.88643
2023-07-12,11.67831
2023-07-13,12.01107
2023-07-14,11.22398
2023-07-15,7.84047
2023-07-16,5.87755
2023-07-17,11.89268
2023-07-18,12.24143
2023-07-19,11.94867
2023-07-20,12.16944
2023-07-21,12.4862
2023-07-22,8.35079
2023-07-23,6.95899
2023-07-24,12.93253
2023-07-25,12.92933
2023-07-26,12.60778
2023-07-27,12.74376
2023-07-28,12.34222
2023-07-29,8.02124
2023-07-30,6.09032
2023-07-31,11.54233
2023-08-01,11.23038
2023-08-02,11.38236
2023-08-03,11.55033
2023-08-04,10.86723
2023-08-05,7.92365
2023-08-06,6.1959
2023-08-07,11.88148
2023-08-08,12.16144
2023-08-09,11.68631
2023-08-10,10.44329
2023-08-11,11.36796
2023-08-12,7.98764
2023-08-13,6.33348
2023-08-14,11.72471
2023-08-15,8.75073
2023-08-16,12.59978
2023-08-17,11.95027
2023-08-18,11.90388
2023-08-19,8.38919
2023-08-20,6.57345
2023-08-21,11.66871
2023-08-22,11.41115
2023-08-23,12.14385
2023-08-24,12.10065
2023-08-25,11.26077
2023-08-26,7.56851
2023-08-27,6.31749
2023-08-28,10.70565
2023-08-29,10.85123
2023-08-30,11.18238
2023-08-31,11.42395
2023-09-01,11.43195
2023-09-02,7.93165
2023-09-03,6.46146
2023-09-04,11.7663
2023-09-05,11.93268
2023-09-06,11.39675
2023-09-07,11.57753
2023-09-08,11.096
2023-09-09,7.54611
2023-09-10,5.87915
2023-09-11,11.7375
2023-09-12,10.96642
2023-09-13,10.67846
2023-09-14,10.28971
2023-09-15,10.54888
2023-09-16,6.99739
2023-09-17,5.5176
2023-09-18,10.55528
2023-09-19,10.4017
2023-09-20,10.18893
2023-09-21,10.54088
2023-09-22,10.06895
2023-09-23,6.63584
2023-09-24,5.41202
2023-09-25,11.61432
2023-09-26,10.44169
2023-09-27,8.55556
2023-09-28,5.04087
2023-09-29,4.37217
2023-09-30,4.99768
2023-10-01,5.55919
2023-10-02,7.44692
2023-10-03,7.5957
2023-10-04,13.1885
2023-10-05,13.19969
2023-10-06,11.98227
2023-10-07,7.93805
2023-10-08,5.92234
2023-10-09,9.60501
2023-10-10,15.97689
2023-10-11,14.23475
2023-10-12,13.53245
2023-10-13,13.03492
2023-10-14,9.33625
2023-10-15,7.6149
2023-10-16,15.57695
2023-10-17,14.65548
2023-10-18,14.97064
2023-10-19,17.42789
2023-10-20,17.88702
2023-10-21,10.57927
2023-10-22,8.16202
2023-10-23,16.26645
2023-10-24,15.43137
2023-10-25,15.10342
2023-10-26,16.16567
2023-10-27,15.59935
2023-10-28,9.97936
2023-10-29,7.88686
2023-10-30,19.13804
2023-10-31,26.53857
2023-11-01,22.64633
2023-11-02,19.30442
2023-11-03,16.69679
2023-11-04,11.0624
2023-11-05,8.92831
2023-11-06,16.6024
2023-11-07,15.74973
2023-11-08,15.53376
2023-11-09,14.29714
2023-11-10,12.93253
2023-11-11,8.47717
2023-11-12,6.935
2023-11-13,15.02983
2023-11-14,13.34367
2023-11-15,13.21409
2023-11-16,12.4862
2023-11-17,11.7439
2023-11-18,11.41755
2023-11-19,9.39224
2023-11-20,14.43152
2023-11-21,13.74202
2023-11-22,13.39007
2023-11-23,15.34978
2023-11-24,14.27794
2023-11-25,9.37784
2023-11-26,7.33494
2023-11-27,14.88265
2023-11-28,17.69825
2023-11-29,17.11433
2023-11-30,18.85648
2023-12-01,15.20581
2023-12-02,10.93442
2023-12-03,13.45566
2023-12-04,28.19274
2023-12-05,26.05544
2023-12-06,21.18894
2023-12-07,18.58612
2023-12-08,16.87437
2023-12-09,14.59469
2023-12-10,9.94096
2023-12-11,18.09659
2023-12-12,16.53681
2023-12-13,15.07622
2023-12-14,16.47922
2023-12-15,16.04089
2023-12-16,10.23692
2023-12-17,7.98285
2023-12-18,14.71468
2023-12-19,14.26834
2023-12-20,13.74842
2023-12-21,13.67483
2023-12-22,13.21729
2023-12-23,9.50743
2023-12-24,7.88366
2023-12-25,9.16348
2023-12-26,15.19461
2023-12-27,15.51936
2023-12-28,16.40083
2023-12-29,14.62669
2023-12-30,10.61927
2023-12-31,7.65489
2024-01-01,9.59381
2024-01-02,16.27925
2024-01-03,15.83451
2024-01-04,16.16087
2024-01-05,16.82797
2024-01-06,11.27197
2024-01-07,9.37624
2024-01-08,14.5611
2024-01-09,14.98664
2024-01-10,14.96904
2024-01-11,15.29379
2024-01-12,14.59949
2024-01-13,11.0896
2024-01-14,8.76833
2024-01-15,17.44548
2024-01-16,17.90622
2024-01-17,18.76689
2024-01-18,17.60066
2024-01-19,16.99435
2024-01-20,11.48314
2024-01-21,9.37305
2024-01-22,16.57681
2024-01-23,16.56721
2024-01-24,16.06168
2024-01-25,15.70493
2024-01-26,14.70988
2024-01-27,9.91537
2024-01-28,8.10283
2024-01-29,14.97384
2024-01-30,14.66988
2024-01-31,14.48911
2024-02-01,14.61389
2024-02-02,14.68428
2024-02-03,9.52982
2024-02-04,8.16682
2024-02-05,14.35793
2024-02-06,13.54204
2024-02-07,12.09585
2024-02-08,10.88483
2024-02-09,6.16871
2024-02-10,6.40387
2024-02-11,6.73023
2024-02-12,8.2932
2024-02-13,14.28114
2024-02-14,14.94184
2024-02-15,14.5179
2024-02-16,13.56124
2024-02-17,9.54742
2024-02-18,8.14122
2024-02-19,14.87625
2024-02-20,14.26994
2024-02-21,13.70042
2024-02-22,13.20289
2024-02-23,12.20464
2024-02-24,8.65475
2024-02-25,7.07418
2024-02-26,13.27488
2024-02-27,12.98213
2024-02-28,12.52459
2024-02-29,12.32142
2024-03-01,9.24186
2024-03-02,8.9971
2024-03-03,7.66129
2024-03-04,17.66625
2024-03-05,36.50994
2024-03-06,32.02578
2024-03-07,30.16525
2024-03-08,28.89823
2024-03-09,21.85445
2024-03-10,19.29162
2024-03-11,31.16831
2024-03-12,28.34471
2024-03-13,25.30675
2024-03-14,24.09413
2024-03-15,24.75803
2024-03-16,15.60255
2024-03-17,14.24914
2024-03-18,23.75337
2024-03-19,25.49712
2024-03-20,23.74858
