date,코스맥스주가
2023-05-29,3.23046
2023-05-30,13.4436
2023-05-31,13.59902
2023-06-01,14.52042
2023-06-02,14.76465
2023-06-03,2.17584
2023-06-04,1.46536
2023-06-05,16.1523
2023-06-06,2.90852
2023-06-07,14.17628
2023-06-08,13.95426
2023-06-09,16.57415
2023-06-10,1.99822
2023-06-11,1.8095
2023-06-12,15.77486
2023-06-13,14.03197
2023-06-14,14.13188
2023-06-15,16.74067
2023-06-16,22.10257
2023-06-17,3.36367
2023-06-18,2.7531
2023-06-19,16.24111
2023-06-20,17.9285
2023-06-21,16.84058
2023-06-22,13.17717
2023-06-23,12.94404
2023-06-24,1.75399
2023-06-25,1.17673
2023-06-26,13.09946
2023-06-27,11.54529
2023-06-28,15.37522
2023-06-29,14.86456
2023-06-30,15.56394
2023-07-01,1.70959
2023-07-02,1.54307
2023-07-03,14.3539
2023-07-04,16.34103
2023-07-05,15.1865
2023-07-06,14.06527
2023-07-07,12.17806
2023-07-08,1.93161
2023-07-09,1.21003
2023-07-10,11.80062
2023-07-11,11.14564
2023-07-12,12.72202
2023-07-13,12.14476
2023-07-14,14.3095
2023-07-15,1.92051
2023-07-16,1.36545
2023-07-17,18.43916
2023-07-18,19.7047
2023-07-19,16.66296
2023-07-20,16.72957
2023-07-21,16.1523
2023-07-22,2.12033
2023-07-23,1.97602
2023-07-24,16.81838
2023-07-25,14.83126
2023-07-26,14.59813
2023-07-27,22.76865
2023-07-28,16.9849
2023-07-29,1.8095
2023-07-30,1.48756
2023-07-31,14.24289
2023-08-01,14.04307
2023-08-02,12.12255
2023-08-03,12.41119
2023-08-04,19.39387
2023-08-05,2.53108
2023-08-06,2.14253
2023-08-07,20.02664
2023-08-08,15.71936
2023-08-09,14.79795
2023-08-10,53.35257
2023-08-11,70.38188
2023-08-12,10.53507
2023-08-13,12.33348
2023-08-14,70.31527
2023-08-15,10.54618
2023-08-16,46.92495
2023-08-17,37.47779
2023-08-18,38.28818
2023-08-19,4.80683
2023-08-20,3.91873
2023-08-21,30.20648
2023-08-22,23.13499
2023-08-23,23.33481
2023-08-24,26.7984
2023-08-25,31.40541
2023-08-26,3.88543
2023-08-27,4.00754
2023-08-28,30.03996
2023-08-29,37.16696
2023-08-30,29.99555
2023-08-31,34.09191
2023-09-01,27.95293
2023-09-02,3.24156
2023-09-03,2.40896
2023-09-04,25.14431
2023-09-05,19.92673
2023-09-06,19.16074
2023-09-07,16.86278
2023-09-08,17.0404
2023-09-09,2.24245
2023-09-10,1.69849
2023-09-11,16.41873
2023-09-12,16.88499
2023-09-13,17.35124
2023-09-14,16.24111
2023-09-15,14.74245
2023-09-16,2.35346
2023-09-17,1.67628
2023-09-18,16.71847
2023-09-19,15.31971
2023-09-20,14.56483
2023-09-21,12.17806
2023-09-22,11.50088
2023-09-23,1.39875
2023-09-24,1.12122
2023-09-25,14.40941
2023-09-26,11.52309
2023-09-27,10.23534
2023-09-28,1.55417
2023-09-29,0.82149
2023-09-30,0.99911
2023-10-01,1.24333
2023-10-02,1.36545
2023-10-03,1.38765
2023-10-04,10.36856
2023-10-05,9.95781
2023-10-06,9.60257
2023-10-07,1.37655
2023-10-08,0.84369
2023-10-09,1.28774
2023-10-10,10.91252
2023-10-11,10.7904
2023-10-12,10.29085
2023-10-13,19.53818
2023-10-14,2.64209
2023-10-15,1.865
2023-10-16,12.72202
2023-10-17,17.42895
2023-10-18,14.26509
2023-10-19,16.9849
2023-10-20,13.62122
2023-10-21,1.56527
2023-10-22,1.35435
2023-10-23,16.76287
2023-10-24,16.71847
2023-10-25,19.42717
2023-10-26,17.9174
2023-10-27,13.61012
2023-10-28,1.54307
2023-10-29,1.89831
2023-10-30,13.4547
2023-10-31,15.39742
2023-11-01,15.54174
2023-11-02,14.57593
2023-11-03,14.24289
2023-11-04,1.98712
2023-11-05,1.55417
2023-11-06,16.71847
2023-11-07,17.98401
2023-11-08,14.3428
2023-11-09,11.44538
2023-11-10,11.34547
2023-11-11,1.59857
2023-11-12,1.32104
2023-11-13,12.5888
2023-11-14,16.21891
2023-11-15,16.38543
2023-11-16,12.16696
2023-11-17,11.26776
2023-11-18,1.30994
2023-11-19,1.21003
2023-11-20,12.5333
2023-11-21,11.54529
2023-11-22,12.88854
2023-11-23,11.27886
2023-11-24,9.91341
2023-11-25,1.16563
2023-11-26,1.16563
2023-11-27,9.69138
2023-11-28,10.41296
2023-11-29,8.57015
2023-11-30,9.05861
2023-12-01,9.02531
2023-12-02,1.28774
2023-12-03,1.28774
2023-12-04,12.23357
2023-12-05,12.85523
2023-12-06,11.43428
2023-12-07,10.10213
2023-12-08,9.81349
2023-12-09,1.37655
2023-12-10,1.22113
2023-12-11,10.19094
2023-12-12,8.01509
2023-12-13,9.09191
2023-12-14,10.67939
2023-12-15,9.31394
2023-12-16,1.34325
2023-12-17,1.23223
2023-12-18,8.61456
2023-12-19,8.50355
2023-12-20,9.62477
2023-12-21,10.43516
2023-12-22,9.49156
2023-12-23,1.26554
2023-12-24,1.06571
2023-12-25,1.03241
2023-12-26,8.21492
2023-12-27,7.84857
2023-12-28,10.60168
2023-12-29,3.89653
2023-12-30,1.24333
2023-12-31,1.05461
2024-01-01,1.21003
2024-01-02,9.08081
2024-01-03,10.61278
2024-01-04,8.76998
2024-01-05,9.30284
2024-01-06,1.42095
2024-01-07,1.7984
2024-01-08,8.65896
2024-01-09,9.40275
2024-01-10,8.59236
2024-01-11,8.0817
2024-01-12,6.48312
2024-01-13,1.52087
2024-01-14,1.13232
2024-01-15,7.82637
2024-01-16,10.20204
2024-01-17,15.93028
2024-01-18,14.18738
2024-01-19,11.13454
2024-01-20,1.67628
2024-01-21,1.58747
2024-01-22,11.20115
2024-01-23,12.59991
2024-01-24,13.28818
2024-01-25,10.87921
2024-01-26,10.40186
2024-01-27,1.87611
2024-01-28,1.38765
2024-01-29,11.27886
2024-01-30,9.8912
2024-01-31,10.92362
2024-02-01,10.03552
2024-02-02,11.72291
2024-02-03,1.87611
2024-02-04,1.21003
2024-02-05,10.16873
2024-02-06,10.15763
2024-02-07,11.21225
2024-02-08,8.9365
2024-02-09,1.39875
2024-02-10,1.11012
2024-02-11,0.9214
2024-02-12,1.36545
2024-02-13,11.00133
2024-02-14,9.51376
2024-02-15,10.89031
2024-02-16,10.7793
2024-02-17,1.50976
2024-02-18,1.06571
2024-02-19,11.19005
2024-02-20,10.21314
2024-02-21,12.18916
2024-02-22,10.7904
2024-02-23,9.50266
2024-02-24,2.29795
2024-02-25,1.77619
2024-02-26,10.20204
2024-02-27,11.09014
2024-02-28,12.30017
2024-02-29,10.47957
2024-03-01,1.7873
2024-03-02,2.35346
2024-03-03,1.37655
2024-03-04,11.12344
2024-03-05,9.48046
2024-03-06,10.55728
2024-03-07,12.45559
2024-03-08,16.78507
2024-03-09,2.17584
2024-03-10,1.74289
2024-03-11,11.32326
2024-03-12,11.55639
2024-03-13,10.96802
2024-03-14,10.53507
2024-03-15,9.66918
2024-03-16,1.48756
2024-03-17,1.19893
2024-03-18,11.05683
2024-03-19,11.47868
2024-03-20,17.30683
