date,직장인부업
2023-05-29,54.35244
2023-05-30,64.33121
2023-05-31,54.77707
2023-06-01,46.07218
2023-06-02,37.57961
2023-06-03,24.62845
2023-06-04,36.51804
2023-06-05,48.83227
2023-06-06,43.52441
2023-06-07,61.57112
2023-06-08,57.74946
2023-06-09,42.03821
2023-06-10,32.05944
2023-06-11,40.12738
2023-06-12,65.60509
2023-06-13,62.20806
2023-06-14,58.81104
2023-06-15,53.07855
2023-06-16,42.67515
2023-06-17,27.17622
2023-06-18,34.18259
2023-06-19,67.72823
2023-06-20,75.58386
2023-06-21,57.53715
2023-06-22,54.35244
2023-06-23,40.97664
2023-06-24,27.38853
2023-06-25,33.12101
2023-06-26,65.39278
2023-06-27,71.33757
2023-06-28,54.77707
2023-06-29,50.53078
2023-06-30,42.03821
2023-07-01,24.84076
2023-07-02,38.00424
2023-07-03,61.57112
2023-07-04,50.31847
2023-07-05,45.22292
2023-07-06,51.38004
2023-07-07,38.42887
2023-07-08,23.35456
2023-07-09,44.58598
2023-07-10,70.48832
2023-07-11,51.80467
2023-07-12,49.46921
2023-07-13,44.37367
2023-07-14,41.8259
2023-07-15,28.87473
2023-07-16,36.30573
2023-07-17,56.05095
2023-07-18,53.50318
2023-07-19,48.19532
2023-07-20,38.64118
2023-07-21,40.97664
2023-07-22,26.32696
2023-07-23,42.25053
2023-07-24,65.18046
2023-07-25,63.05732
2023-07-26,55.62632
2023-07-27,52.65392
2023-07-28,41.40127
2023-07-29,23.9915
2023-07-30,34.60721
2023-07-31,45.01061
2023-08-01,39.49044
2023-08-02,40.3397
2023-08-03,41.18895
2023-08-04,40.3397
2023-08-05,25.90233
2023-08-06,39.91507
2023-08-07,61.78343
2023-08-08,52.22929
2023-08-09,47.13375
2023-08-10,43.52441
2023-08-11,42.25053
2023-08-12,28.4501
2023-08-13,39.49044
2023-08-14,56.26326
2023-08-15,48.83227
2023-08-16,73.03609
2023-08-17,66.02972
2023-08-18,50.95541
2023-08-19,32.48407
2023-08-20,40.97664
2023-08-21,84.28874
2023-08-22,68.36518
2023-08-23,60.72186
2023-08-24,54.77707
2023-08-25,44.37367
2023-08-26,32.27176
2023-08-27,45.22292
2023-08-28,71.54989
2023-08-29,68.7898
2023-08-30,57.53715
2023-08-31,47.55838
2023-09-01,36.09341
2023-09-02,26.11464
2023-09-03,39.06581
2023-09-04,61.35881
2023-09-05,59.44798
2023-09-06,51.38004
2023-09-07,51.59235
2023-09-08,43.94904
2023-09-09,23.56687
2023-09-10,35.45647
2023-09-11,58.59872
2023-09-12,53.92781
2023-09-13,48.40764
2023-09-14,45.64755
2023-09-15,33.54564
2023-09-16,30.57324
2023-09-17,29.72399
2023-09-18,56.90021
2023-09-19,50.53078
2023-09-20,42.25053
2023-09-21,41.18895
2023-09-22,36.73036
2023-09-23,22.92993
2023-09-24,31.84713
2023-09-25,47.98301
2023-09-26,43.09978
2023-09-27,29.08704
2023-09-28,20.80679
2023-09-29,21.0191
2023-09-30,25.05307
2023-10-01,28.02547
2023-10-02,31.63481
2023-10-03,47.98301
2023-10-04,62.63269
2023-10-05,49.68152
2023-10-06,37.79193
2023-10-07,22.92993
2023-10-08,33.33333
2023-10-09,57.96178
2023-10-10,65.60509
2023-10-11,63.90658
2023-10-12,53.50318
2023-10-13,44.58598
2023-10-14,28.66242
2023-10-15,34.81953
2023-10-16,65.60509
2023-10-17,66.45435
2023-10-18,63.05732
2023-10-19,51.80467
2023-10-20,46.07218
2023-10-21,28.02547
2023-10-22,36.94267
2023-10-23,66.66666
2023-10-24,59.02335
2023-10-25,66.02972
2023-10-26,54.98938
2023-10-27,42.67515
2023-10-28,25.4777
2023-10-29,42.88747
2023-10-30,63.69426
2023-10-31,47.55838
2023-11-01,47.7707
2023-11-02,43.09978
2023-11-03,30.78556
2023-11-04,24.20382
2023-11-05,40.3397
2023-11-06,52.65392
2023-11-07,50.10615
2023-11-08,48.61995
2023-11-09,42.03821
2023-11-10,35.45647
2023-11-11,25.4777
2023-11-12,38.21656
2023-11-13,66.02972
2023-11-14,57.32484
2023-11-15,48.83227
2023-11-16,44.37367
2023-11-17,32.48407
2023-11-18,22.08067
2023-11-19,36.51804
2023-11-20,57.32484
2023-11-21,50.74309
2023-11-22,47.7707
2023-11-23,47.55838
2023-11-24,39.27813
2023-11-25,22.71762
2023-11-26,32.9087
2023-11-27,59.44798
2023-11-28,57.32484
2023-11-29,51.16772
2023-11-30,43.52441
2023-12-01,29.72399
2023-12-02,27.17622
2023-12-03,32.9087
2023-12-04,47.98301
2023-12-05,58.17409
2023-12-06,53.92781
2023-12-07,43.73673
2023-12-08,35.24416
2023-12-09,26.11464
2023-12-10,33.75796
2023-12-11,57.74946
2023-12-12,48.83227
2023-12-13,45.01061
2023-12-14,42.46284
2023-12-15,32.05944
2023-12-16,18.68365
2023-12-17,37.3673
2023-12-18,60.29723
2023-12-19,49.2569
2023-12-20,40.97664
2023-12-21,36.30573
2023-12-22,32.69639
2023-12-23,26.75159
2023-12-24,19.5329
2023-12-25,32.9087
2023-12-26,49.89384
2023-12-27,47.98301
2023-12-28,42.46284
2023-12-29,33.12101
2023-12-30,27.17622
2023-12-31,30.99787
2024-01-01,52.65392
2024-01-02,73.03609
2024-01-03,63.26963
2024-01-04,55.41401
2024-01-05,52.01698
2024-01-06,33.75796
2024-01-07,47.13375
2024-01-08,88.74734
2024-01-09,73.88535
2024-01-10,74.7346
2024-01-11,60.08492
2024-01-12,50.10615
2024-01-13,36.30573
2024-01-14,47.7707
2024-01-15,74.30997
2024-01-16,58.17409
2024-01-17,54.98938
2024-01-18,46.49681
2024-01-19,42.46284
2024-01-20,32.48407
2024-01-21,42.46284
2024-01-22,61.78343
2024-01-23,50.31847
2024-01-24,60.72186
2024-01-25,63.05732
2024-01-26,42.67515
2024-01-27,33.33333
2024-01-28,43.09978
2024-01-29,62.42038
2024-01-30,46.2845
2024-01-31,46.70912
2024-02-01,38.42887
2024-02-02,36.73036
2024-02-03,21.86836
2024-02-04,34.3949
2024-02-05,51.80467
2024-02-06,45.22292
2024-02-07,36.94267
2024-02-08,36.94267
2024-02-09,24.41613
2024-02-10,29.29936
2024-02-11,31.21019
2024-02-12,40.12738
2024-02-13,59.44798
2024-02-14,52.22929
2024-02-15,46.92144
2024-02-16,42.88747
2024-02-17,29.29936
2024-02-18,38.21656
2024-02-19,58.17409
2024-02-20,57.96178
2024-02-21,52.22929
2024-02-22,57.53715
2024-02-23,44.7983
2024-02-24,23.35456
2024-02-25,38.42887
2024-02-26,56.47558
2024-02-27,54.35244
2024-02-28,49.68152
2024-02-29,33.12101
2024-03-01,28.66242
2024-03-02,34.18259
2024-03-03,45.01061
2024-03-04,67.72823
2024-03-05,59.44798
2024-03-06,57.53715
2024-03-07,47.34607
2024-03-08,37.15498
2024-03-09,19.95753
2024-03-10,40.97664
2024-03-11,52.22929
2024-03-12,57.74946
2024-03-13,56.47558
2024-03-14,46.92144
2024-03-15,37.79193
2024-03-16,24.20382
2024-03-17,35.66878
2024-03-18,45.22292
2024-03-19,46.92144
2024-03-20,46.49681
