date,법인자동차보험
2023-06-06,12.36842
2023-06-07,30.26315
2023-06-08,29.21052
2023-06-09,24.73684
2023-06-10,9.73684
2023-06-11,6.8421
2023-06-12,42.63157
2023-06-13,33.68421
2023-06-14,17.10526
2023-06-15,27.36842
2023-06-16,29.21052
2023-06-17,5.26315
2023-06-18,5.26315
2023-06-19,30.26315
2023-06-20,36.8421
2023-06-21,25.26315
2023-06-22,27.89473
2023-06-23,28.68421
2023-06-24,2.63157
2023-06-25,5.26315
2023-06-26,36.57894
2023-06-27,33.15789
2023-06-28,28.94736
2023-06-29,36.05263
2023-06-30,26.05263
2023-07-01,7.10526
2023-07-02,6.8421
2023-07-03,32.89473
2023-07-04,25.52631
2023-07-05,30.52631
2023-07-06,22.89473
2023-07-07,19.73684
2023-07-08,6.31578
2023-07-09,4.21052
2023-07-10,26.05263
2023-07-11,28.94736
2023-07-12,29.47368
2023-07-13,16.05263
2023-07-14,20.0
2023-07-15,7.63157
2023-07-16,7.36842
2023-07-17,23.42105
2023-07-18,29.47368
2023-07-19,22.63157
2023-07-20,27.36842
2023-07-21,23.42105
2023-07-22,5.26315
2023-07-23,3.94736
2023-07-24,32.10526
2023-07-25,22.36842
2023-07-26,32.63157
2023-07-27,28.94736
2023-07-28,20.52631
2023-07-29,7.89473
2023-07-30,4.47368
2023-07-31,23.42105
2023-08-01,24.47368
2023-08-02,21.57894
2023-08-03,18.15789
2023-08-04,19.21052
2023-08-05,8.42105
2023-08-06,5.26315
2023-08-07,26.57894
2023-08-08,25.0
2023-08-09,20.52631
2023-08-10,22.36842
2023-08-11,19.73684
2023-08-12,6.31578
2023-08-13,8.94736
2023-08-14,17.63157
2023-08-15,8.15789
2023-08-16,25.78947
2023-08-17,25.26315
2023-08-18,29.47368
2023-08-19,5.78947
2023-08-20,6.05263
2023-08-21,35.26315
2023-08-22,29.73684
2023-08-23,30.0
2023-08-24,21.31578
2023-08-25,17.89473
2023-08-26,5.78947
2023-08-27,6.57894
2023-08-28,31.8421
2023-08-29,29.47368
2023-08-30,26.57894
2023-08-31,24.47368
2023-09-01,22.10526
2023-09-02,5.78947
2023-09-03,6.57894
2023-09-04,28.15789
2023-09-05,21.31578
2023-09-06,22.10526
2023-09-07,17.89473
2023-09-08,19.47368
2023-09-09,5.0
2023-09-10,6.57894
2023-09-11,26.8421
2023-09-12,21.05263
2023-09-13,23.68421
2023-09-14,17.10526
2023-09-15,19.47368
2023-09-16,6.57894
2023-09-17,9.21052
2023-09-18,25.52631
2023-09-19,23.68421
2023-09-20,27.10526
2023-09-21,19.21052
2023-09-22,15.26315
2023-09-23,6.8421
2023-09-24,8.42105
2023-09-25,24.47368
2023-09-26,26.8421
2023-09-27,16.57894
2023-09-28,6.31578
2023-09-29,4.47368
2023-09-30,6.05263
2023-10-01,5.52631
2023-10-02,2.10526
2023-10-03,7.63157
2023-10-04,25.26315
2023-10-05,19.47368
2023-10-06,16.8421
2023-10-07,6.57894
2023-10-08,5.78947
2023-10-09,7.63157
2023-10-10,22.63157
2023-10-11,30.52631
2023-10-12,22.36842
2023-10-13,20.52631
2023-10-14,11.31578
2023-10-15,7.89473
2023-10-16,23.42105
2023-10-17,26.05263
2023-10-18,23.42105
2023-10-19,22.10526
2023-10-20,20.0
2023-10-21,2.63157
2023-10-22,14.47368
2023-10-23,21.8421
2023-10-24,25.26315
2023-10-25,24.73684
2023-10-26,27.10526
2023-10-27,24.21052
2023-10-28,12.89473
2023-10-29,8.15789
2023-10-30,23.94736
2023-10-31,18.42105
2023-11-01,22.10526
2023-11-02,28.15789
2023-11-03,18.15789
2023-11-04,7.63157
2023-11-05,7.10526
2023-11-06,23.15789
2023-11-07,20.26315
2023-11-08,23.94736
2023-11-09,25.0
2023-11-10,20.26315
2023-11-11,7.36842
2023-11-12,7.10526
2023-11-13,30.0
2023-11-14,22.89473
2023-11-15,19.47368
2023-11-16,17.89473
2023-11-17,23.94736
2023-11-18,13.15789
2023-11-19,8.68421
2023-11-20,29.47368
2023-11-21,25.52631
2023-11-22,30.26315
2023-11-23,29.73684
2023-11-24,21.31578
2023-11-25,9.73684
2023-11-26,8.68421
2023-11-27,25.78947
2023-11-28,27.89473
2023-11-29,35.0
2023-11-30,29.47368
2023-12-01,21.31578
2023-12-02,9.21052
2023-12-03,6.57894
2023-12-04,30.0
2023-12-05,30.0
2023-12-06,27.36842
2023-12-07,21.57894
2023-12-08,24.73684
2023-12-09,7.36842
2023-12-10,7.89473
2023-12-11,28.42105
2023-12-12,22.36842
2023-12-13,27.10526
2023-12-14,25.26315
2023-12-15,20.52631
2023-12-16,6.8421
2023-12-17,9.47368
2023-12-18,27.10526
2023-12-19,27.10526
2023-12-20,37.36842
2023-12-21,28.68421
2023-12-22,21.05263
2023-12-23,6.8421
2023-12-24,8.15789
2023-12-25,11.8421
2023-12-26,44.21052
2023-12-27,26.57894
2023-12-28,31.57894
2023-12-29,16.57894
2023-12-30,8.68421
2023-12-31,7.10526
2024-01-01,7.10526
2024-01-02,30.52631
2024-01-03,25.52631
2024-01-04,25.0
2024-01-05,22.63157
2024-01-06,11.05263
2024-01-07,7.10526
2024-01-08,26.8421
2024-01-09,25.0
2024-01-10,32.36842
2024-01-11,22.89473
2024-01-12,20.0
2024-01-13,6.57894
2024-01-14,7.10526
2024-01-15,29.21052
2024-01-16,31.05263
2024-01-17,24.47368
2024-01-18,23.68421
2024-01-19,79.47368
2024-01-20,70.0
2024-01-21,83.68421
2024-01-22,87.36842
2024-01-23,80.78947
2024-01-24,66.05263
2024-01-25,75.52631
2024-01-26,65.26315
2024-01-27,55.0
2024-01-28,51.31578
2024-01-29,78.42105
2024-01-30,74.47368
2024-01-31,63.94736
2024-02-01,66.31578
2024-02-02,68.42105
2024-02-03,58.15789
2024-02-04,68.94736
2024-02-05,81.8421
2024-02-06,70.78947
2024-02-07,79.21052
2024-02-08,72.36842
2024-02-09,60.52631
2024-02-10,59.21052
2024-02-11,54.21052
2024-02-12,62.36842
2024-02-13,84.47368
2024-02-14,88.68421
2024-02-15,72.89473
2024-02-16,76.05263
2024-02-17,57.36842
2024-02-18,61.31578
2024-02-19,90.26315
2024-02-20,91.31578
2024-02-21,78.42105
2024-02-22,71.05263
2024-02-23,67.89473
2024-02-24,56.05263
2024-02-25,58.42105
2024-02-26,65.0
2024-02-27,71.57894
2024-02-28,64.47368
2024-02-29,75.78947
2024-03-01,72.36842
2024-03-02,42.10526
2024-03-03,22.36842
2024-03-04,68.42105
2024-03-05,73.15789
2024-03-06,79.21052
2024-03-07,82.36842
2024-03-08,78.42105
2024-03-09,55.26315
2024-03-10,61.57894
2024-03-11,74.73684
2024-03-12,84.47368
2024-03-13,99.21052
2024-03-14,84.73684
2024-03-15,93.94736
2024-03-16,68.68421
2024-03-17,53.42105
2024-03-18,100.0
2024-03-19,93.42105
2024-03-20,84.21052
