date,회계
2023-05-30,62.87471
2023-05-31,62.79784
2023-06-01,54.11222
2023-06-02,58.95465
2023-06-03,36.27978
2023-06-04,42.58262
2023-06-05,52.19062
2023-06-06,38.04765
2023-06-07,61.41429
2023-06-08,56.72559
2023-06-09,58.26287
2023-06-10,40.58416
2023-06-11,49.26979
2023-06-12,59.03151
2023-06-13,62.33666
2023-06-14,58.95465
2023-06-15,61.72175
2023-06-16,45.50345
2023-06-17,38.50883
2023-06-18,51.03766
2023-06-19,55.4189
2023-06-20,53.88162
2023-06-21,52.11375
2023-06-22,58.49346
2023-06-23,52.42121
2023-06-24,38.50883
2023-06-25,46.65641
2023-06-26,53.42044
2023-06-27,54.41967
2023-06-28,55.88009
2023-06-29,54.88086
2023-06-30,48.8086
2023-07-01,38.35511
2023-07-02,41.73712
2023-07-03,56.95618
2023-07-04,56.72559
2023-07-05,61.02997
2023-07-06,62.0292
2023-07-07,57.03305
2023-07-08,34.12759
2023-07-09,40.04611
2023-07-10,59.64642
2023-07-11,57.87855
2023-07-12,58.64719
2023-07-13,59.87701
2023-07-14,56.41813
2023-07-15,33.43581
2023-07-16,43.12067
2023-07-17,54.11222
2023-07-18,54.18908
2023-07-19,58.03228
2023-07-20,47.1176
2023-07-21,43.88931
2023-07-22,30.66871
2023-07-23,36.6641
2023-07-24,45.65718
2023-07-25,49.65411
2023-07-26,48.11683
2023-07-27,51.88316
2023-07-28,47.65564
2023-07-29,28.51652
2023-07-30,36.20292
2023-07-31,47.73251
2023-08-01,51.72943
2023-08-02,48.11683
2023-08-03,44.96541
2023-08-04,47.34819
2023-08-05,38.5857
2023-08-06,40.58416
2023-08-07,47.9631
2023-08-08,52.72867
2023-08-09,52.42121
2023-08-10,42.04458
2023-08-11,45.04227
2023-08-12,32.35972
2023-08-13,36.51037
2023-08-14,44.42736
2023-08-15,37.5096
2023-08-16,54.34281
2023-08-17,50.34588
2023-08-18,47.27132
2023-08-19,34.51191
2023-08-20,41.19907
2023-08-21,56.34127
2023-08-22,54.03535
2023-08-23,56.34127
2023-08-24,62.79784
2023-08-25,51.03766
2023-08-26,34.28132
2023-08-27,36.74096
2023-08-28,55.57263
2023-08-29,55.11145
2023-08-30,58.33973
2023-08-31,53.7279
2023-09-01,55.88009
2023-09-02,32.97463
2023-09-03,46.11837
2023-09-04,63.56648
2023-09-05,61.49116
2023-09-06,66.9485
2023-09-07,66.41045
2023-09-08,49.11606
2023-09-09,34.51191
2023-09-10,44.81168
2023-09-11,59.49269
2023-09-12,62.87471
2023-09-13,70.02305
2023-09-14,57.95541
2023-09-15,49.19292
2023-09-16,34.28132
2023-09-17,44.04304
2023-09-18,55.18831
2023-09-19,52.34435
2023-09-20,51.72943
2023-09-21,50.57647
2023-09-22,48.73174
2023-09-23,33.05149
2023-09-24,42.81322
2023-09-25,50.65334
2023-09-26,48.42428
2023-09-27,40.35357
2023-09-28,22.29054
2023-09-29,24.44273
2023-09-30,24.90392
2023-10-01,28.28593
2023-10-02,29.05457
2023-10-03,32.20599
2023-10-04,51.8063
2023-10-05,53.42044
2023-10-06,49.50038
2023-10-07,29.74634
2023-10-08,41.73712
2023-10-09,33.05149
2023-10-10,55.49577
2023-10-11,53.7279
2023-10-12,50.19215
2023-10-13,51.65257
2023-10-14,30.36126
2023-10-15,41.42966
2023-10-16,54.49654
2023-10-17,57.87855
2023-10-18,55.26518
2023-10-19,55.49577
2023-10-20,50.7302
2023-10-21,28.36279
2023-10-22,37.27901
2023-10-23,56.80245
2023-10-24,55.03458
2023-10-25,59.64642
2023-10-26,59.10837
2023-10-27,47.9631
2023-10-28,32.66717
2023-10-29,43.96617
2023-10-30,60.49192
2023-10-31,62.18293
2023-11-01,59.56956
2023-11-02,56.11068
2023-11-03,53.18985
2023-11-04,35.35741
2023-11-05,43.96617
2023-11-06,52.80553
2023-11-07,56.64873
2023-11-08,57.03305
2023-11-09,54.80399
2023-11-10,46.65641
2023-11-11,29.90007
2023-11-12,41.96771
2023-11-13,51.57571
2023-11-14,53.26671
2023-11-15,53.34358
2023-11-16,51.34511
2023-11-17,49.0392
2023-11-18,32.43658
2023-11-19,40.81475
2023-11-20,62.2598
2023-11-21,61.87548
2023-11-22,62.95157
2023-11-23,56.495
2023-11-24,50.03843
2023-11-25,37.74019
2023-11-26,49.0392
2023-11-27,60.03074
2023-11-28,54.80399
2023-11-29,60.87624
2023-11-30,61.41429
2023-12-01,57.41737
2023-12-02,45.42659
2023-12-03,53.4973
2023-12-04,61.64488
2023-12-05,60.03074
2023-12-06,58.57033
2023-12-07,57.49423
2023-12-08,51.96003
2023-12-09,40.5073
2023-12-10,51.72943
2023-12-11,60.03074
2023-12-12,58.80092
2023-12-13,61.64488
2023-12-14,57.49423
2023-12-15,52.19062
2023-12-16,35.28055
2023-12-17,46.11837
2023-12-18,59.2621
2023-12-19,53.57417
2023-12-20,54.49654
2023-12-21,59.64642
2023-12-22,48.50115
2023-12-23,32.05226
2023-12-24,37.43274
2023-12-25,41.12221
2023-12-26,56.80245
2023-12-27,58.18601
2023-12-28,55.4189
2023-12-29,46.73328
2023-12-30,38.66256
2023-12-31,43.65872
2024-01-01,39.35434
2024-01-02,60.03074
2024-01-03,65.18063
2024-01-04,60.49192
2024-01-05,57.57109
2024-01-06,42.89008
2024-01-07,51.72943
2024-01-08,55.18831
2024-01-09,61.41429
2024-01-10,60.72252
2024-01-11,60.3382
2024-01-12,53.34358
2024-01-13,39.96925
2024-01-14,43.50499
2024-01-15,60.03074
2024-01-16,55.18831
2024-01-17,56.95618
2024-01-18,56.87932
2024-01-19,54.11222
2024-01-20,37.04842
2024-01-21,49.73097
2024-01-22,56.41813
2024-01-23,55.95695
2024-01-24,52.57494
2024-01-25,55.6495
2024-01-26,48.57801
2024-01-27,34.89623
2024-01-28,43.19754
2024-01-29,53.34358
2024-01-30,57.41737
2024-01-31,53.11299
2024-02-01,58.26287
2024-02-02,51.42198
2024-02-03,34.7425
2024-02-04,47.80937
2024-02-05,54.95772
2024-02-06,56.18754
2024-02-07,46.42582
2024-02-08,41.81398
2024-02-09,28.28593
2024-02-10,26.90238
2024-02-11,27.59415
2024-02-12,35.35741
2024-02-13,56.495
2024-02-14,52.42121
2024-02-15,54.49654
2024-02-16,50.42275
2024-02-17,34.35818
2024-02-18,40.66102
2024-02-19,53.65103
2024-02-20,56.495
2024-02-21,55.72636
2024-02-22,60.72252
2024-02-23,53.80476
2024-02-24,33.43581
2024-02-25,45.96464
2024-02-26,56.57186
2024-02-27,57.49423
2024-02-28,56.26441
2024-02-29,51.8063
2024-03-01,35.20368
2024-03-02,35.97232
2024-03-03,49.80784
2024-03-04,72.40584
2024-03-05,77.01767
2024-03-06,78.09377
2024-03-07,78.93927
2024-03-08,61.64488
2024-03-09,41.42966
2024-03-10,55.11145
2024-03-11,65.18063
2024-03-12,71.56033
2024-03-13,68.17832
2024-03-14,66.33358
2024-03-15,53.95849
2024-03-16,41.73712
2024-03-17,52.03689
2024-03-18,62.2598
2024-03-19,61.26056
2024-03-20,64.18139
