date,시가총액순위
2023-05-30,22.20401
2023-05-31,19.87675
2023-06-01,17.58227
2023-06-02,18.0805
2023-06-03,4.29395
2023-06-04,3.15982
2023-06-05,17.18893
2023-06-06,5.09374
2023-06-07,18.0215
2023-06-08,17.11026
2023-06-09,18.81473
2023-06-10,4.2874
2023-06-11,3.7105
2023-06-12,17.14304
2023-06-13,18.89996
2023-06-14,18.8934
2023-06-15,17.76583
2023-06-16,16.78248
2023-06-17,4.17595
2023-06-18,3.14671
2023-06-19,16.32358
2023-06-20,16.6907
2023-06-21,16.54647
2023-06-22,16.65137
2023-06-23,17.24137
2023-06-24,3.63183
2023-06-25,2.71404
2023-06-26,16.93326
2023-06-27,16.76937
2023-06-28,16.42847
2023-06-29,17.81827
2023-06-30,15.28779
2023-07-01,4.5824
2023-07-02,2.79271
2023-07-03,19.79153
2023-07-04,17.48393
2023-07-05,16.55303
2023-07-06,17.43149
2023-07-07,17.89038
2023-07-08,4.24151
2023-07-09,3.35649
2023-07-10,17.42493
2023-07-11,17.62816
2023-07-12,18.21161
2023-07-13,18.17883
2023-07-14,19.47685
2023-07-15,4.48406
2023-07-16,3.43516
2023-07-17,17.94283
2023-07-18,22.23023
2023-07-19,20.30942
2023-07-20,18.19194
2023-07-21,23.30536
2023-07-22,5.81486
2023-07-23,4.14317
2023-07-24,35.95122
2023-07-25,31.37537
2023-07-26,44.16546
2023-07-27,31.70971
2023-07-28,25.21305
2023-07-29,5.68375
2023-07-30,4.35951
2023-07-31,22.69568
2023-08-01,23.31847
2023-08-02,20.80765
2023-08-03,20.78799
2023-08-04,18.34928
2023-08-05,4.20873
2023-08-06,3.44827
2023-08-07,18.90651
2023-08-08,18.64429
2023-08-09,18.84751
2023-08-10,18.38206
2023-08-11,16.8677
2023-08-12,4.03828
2023-08-13,3.16638
2023-08-14,16.19247
2023-08-15,5.03474
2023-08-16,18.10017
2023-08-17,18.55906
2023-08-18,17.56916
2023-08-19,4.07761
2023-08-20,2.72715
2023-08-21,15.11734
2023-08-22,16.25803
2023-08-23,15.98924
2023-08-24,19.02451
2023-08-25,15.39268
2023-08-26,3.67116
2023-08-27,3.20571
2023-08-28,15.14356
2023-08-29,15.88435
2023-08-30,15.61557
2023-08-31,15.33368
2023-09-01,17.87727
2023-09-02,4.10384
2023-09-03,2.98937
2023-09-04,17.53638
2023-09-05,16.19902
2023-09-06,15.39923
2023-09-07,15.26812
2023-09-08,15.43201
2023-09-09,3.75639
2023-09-10,3.04182
2023-09-11,15.46479
2023-09-12,16.78903
2023-09-13,16.38258
2023-09-14,16.85459
2023-09-15,17.47082
2023-09-16,4.0645
2023-09-17,2.87793
2023-09-18,15.64835
2023-09-19,14.12744
2023-09-20,14.74367
2023-09-21,15.46479
2023-09-22,13.56365
2023-09-23,3.04182
2023-09-24,2.47148
2023-09-25,14.27166
2023-09-26,14.55355
2023-09-27,13.4522
2023-09-28,3.00904
2023-09-29,2.79271
2023-09-30,2.52392
2023-10-01,2.22892
2023-10-02,2.85826
2023-10-03,2.82548
2023-10-04,16.79559
2023-10-05,16.70381
2023-10-06,13.87177
2023-10-07,3.33682
2023-10-08,2.2617
2023-10-09,2.95004
2023-10-10,16.83492
2023-10-11,16.78903
2023-10-12,15.98924
2023-10-13,13.53087
2023-10-14,3.06149
2023-10-15,2.66159
2023-10-16,13.57021
2023-10-17,15.68768
2023-10-18,15.44512
2023-10-19,15.86469
2023-10-20,15.73357
2023-10-21,3.23193
2023-10-22,2.58292
2023-10-23,15.77946
2023-10-24,15.98269
2023-10-25,16.8677
2023-10-26,20.61098
2023-10-27,17.47082
2023-10-28,3.73672
2023-10-29,3.12049
2023-10-30,16.09413
2023-10-31,17.87727
2023-11-01,17.09059
2023-11-02,20.0472
2023-11-03,18.84095
2023-11-04,3.92683
2023-11-05,3.16638
2023-11-06,28.46466
2023-11-07,21.86967
2023-11-08,18.21161
2023-11-09,17.11026
2023-11-10,16.26458
2023-11-11,3.60561
2023-11-12,2.51737
2023-11-13,17.2676
2023-11-14,17.5036
2023-11-15,19.21463
2023-11-16,18.24439
2023-11-17,15.86469
2023-11-18,3.14015
2023-11-19,2.47803
2023-11-20,15.7598
2023-11-21,17.37249
2023-11-22,16.49403
2023-11-23,15.20256
2023-11-24,13.83899
2023-11-25,3.1926
2023-11-26,2.45181
2023-11-27,14.52078
2023-11-28,15.11734
2023-11-29,15.52379
2023-11-30,15.1829
2023-12-01,14.10121
2023-12-02,3.10082
2023-12-03,2.45837
2023-12-04,14.73056
2023-12-05,14.95345
2023-12-06,15.24845
2023-12-07,15.08456
2023-12-08,14.56011
2023-12-09,3.39583
2023-12-10,3.1336
2023-12-11,15.79913
2023-12-12,15.61557
2023-12-13,15.62213
2023-12-14,19.8833
2023-12-15,19.60797
2023-12-16,4.01861
2023-12-17,3.17949
2023-12-18,16.69725
2023-12-19,16.31703
2023-12-20,19.7653
2023-12-21,18.38861
2023-12-22,18.03461
2023-12-23,4.14317
2023-12-24,2.83204
2023-12-25,2.91071
2023-12-26,16.49403
2023-12-27,19.11629
2023-12-28,19.75219
2023-12-29,8.16834
2023-12-30,3.35649
2023-12-31,3.03526
2024-01-01,2.66159
2024-01-02,20.66998
2024-01-03,19.12285
2024-01-04,17.59538
2024-01-05,16.22525
2024-01-06,3.54661
2024-01-07,2.95004
2024-01-08,15.42546
2024-01-09,17.64127
2024-01-10,16.84148
2024-01-11,18.6574
2024-01-12,17.67405
2024-01-13,4.42506
2024-01-14,3.0156
2024-01-15,16.72348
2024-01-16,16.6317
2024-01-17,19.23429
2024-01-18,17.54949
2024-01-19,19.11629
2024-01-20,4.36606
2024-01-21,3.43516
2024-01-22,18.55251
2024-01-23,18.7164
2024-01-24,16.64481
2024-01-25,19.62763
2024-01-26,18.17228
2024-01-27,4.22184
2024-01-28,3.18604
2024-01-29,19.41785
2024-01-30,19.95542
2024-01-31,19.33263
2024-02-01,22.01389
2024-02-02,26.22263
2024-02-03,6.05087
2024-02-04,3.97272
2024-02-05,21.79756
2024-02-06,19.7653
2024-02-07,20.61754
2024-02-08,20.33564
2024-02-09,4.71351
2024-02-10,4.24151
2024-02-11,2.88448
2024-02-12,3.81539
2024-02-13,22.93824
2024-02-14,19.30641
2024-02-15,18.81473
2024-02-16,18.89996
2024-02-17,3.95306
2024-02-18,3.40894
2024-02-19,19.16874
2024-02-20,16.40881
2024-02-21,16.37603
2024-02-22,18.34272
2024-02-23,19.4113
2024-02-24,5.12652
2024-02-25,3.41549
2024-02-26,17.2676
2024-02-27,16.40225
2024-02-28,18.0805
2024-02-29,17.96905
2024-03-01,5.17241
2024-03-02,4.54962
2024-03-03,2.84515
2024-03-04,19.87019
2024-03-05,19.69975
2024-03-06,18.4345
2024-03-07,18.41484
2024-03-08,20.32909
2024-03-09,4.99541
2024-03-10,3.95961
2024-03-11,16.34325
2024-03-12,18.55251
2024-03-13,19.07696
2024-03-14,18.8344
2024-03-15,18.10672
2024-03-16,4.41195
2024-03-17,3.29749
2024-03-18,16.22525
2024-03-19,17.98872
2024-03-20,20.97154
