date,대여금
2023-06-02,31.4456
2023-06-03,13.26378
2023-06-04,9.23994
2023-06-05,29.21013
2023-06-06,12.66766
2023-06-07,30.10432
2023-06-08,33.8301
2023-06-09,30.84947
2023-06-10,12.07153
2023-06-11,11.9225
2023-06-12,30.84947
2023-06-13,35.32041
2023-06-14,35.91654
2023-06-15,35.32041
2023-06-16,28.91207
2023-06-17,8.94187
2023-06-18,8.34575
2023-06-19,32.93591
2023-06-20,33.8301
2023-06-21,30.9985
2023-06-22,29.80625
2023-06-23,27.42175
2023-06-24,7.1535
2023-06-25,6.7064
2023-06-26,34.12816
2023-06-27,31.89269
2023-06-28,31.59463
2023-06-29,30.10432
2023-06-30,30.9985
2023-07-01,9.98509
2023-07-02,7.60059
2023-07-03,30.70044
2023-07-04,32.93591
2023-07-05,33.23397
2023-07-06,34.12816
2023-07-07,32.19076
2023-07-08,8.34575
2023-07-09,9.538
2023-07-10,31.74366
2023-07-11,26.08047
2023-07-12,30.25335
2023-07-13,32.78688
2023-07-14,28.46497
2023-07-15,8.34575
2023-07-16,7.30253
2023-07-17,32.93591
2023-07-18,32.63785
2023-07-19,30.70044
2023-07-20,31.89269
2023-07-21,28.16691
2023-07-22,11.62444
2023-07-23,10.58122
2023-07-24,34.27719
2023-07-25,32.33979
2023-07-26,28.16691
2023-07-27,31.14754
2023-07-28,27.57078
2023-07-29,7.1535
2023-07-30,7.30253
2023-07-31,38.30104
2023-08-01,31.29657
2023-08-02,28.01788
2023-08-03,24.59016
2023-08-04,32.04172
2023-08-05,11.77347
2023-08-06,6.7064
2023-08-07,26.08047
2023-08-08,26.82563
2023-08-09,26.08047
2023-08-10,29.21013
2023-08-11,24.14307
2023-08-12,7.30253
2023-08-13,5.21609
2023-08-14,25.93144
2023-08-15,9.68703
2023-08-16,32.04172
2023-08-17,28.31594
2023-08-18,27.42175
2023-08-19,8.79284
2023-08-20,6.40834
2023-08-21,34.57526
2023-08-22,32.04172
2023-08-23,27.57078
2023-08-24,31.89269
2023-08-25,29.21013
2023-08-26,7.60059
2023-08-27,7.60059
2023-08-28,33.97913
2023-08-29,33.08494
2023-08-30,33.97913
2023-08-31,34.72429
2023-09-01,26.08047
2023-09-02,10.73025
2023-09-03,8.34575
2023-09-04,30.84947
2023-09-05,33.38301
2023-09-06,32.78688
2023-09-07,33.23397
2023-09-08,25.78241
2023-09-09,10.87928
2023-09-10,11.62444
2023-09-11,34.27719
2023-09-12,29.80625
2023-09-13,31.59463
2023-09-14,32.78688
2023-09-15,26.52757
2023-09-16,10.87928
2023-09-17,10.58122
2023-09-18,29.21013
2023-09-19,66.16989
2023-09-20,44.56035
2023-09-21,37.25782
2023-09-22,30.40238
2023-09-23,13.26378
2023-09-24,10.28315
2023-09-25,36.81073
2023-09-26,34.27719
2023-09-27,28.01788
2023-09-28,7.60059
2023-09-29,6.11028
2023-09-30,6.40834
2023-10-01,9.0909
2023-10-02,9.98509
2023-10-03,12.36959
2023-10-04,37.40685
2023-10-05,40.08941
2023-10-06,29.35916
2023-10-07,12.81669
2023-10-08,14.00894
2023-10-09,15.35022
2023-10-10,41.4307
2023-10-11,37.25782
2023-10-12,33.38301
2023-10-13,33.97913
2023-10-14,15.79731
2023-10-15,14.90312
2023-10-16,34.72429
2023-10-17,38.30104
2023-10-18,38.15201
2023-10-19,39.94038
2023-10-20,31.4456
2023-10-21,15.64828
2023-10-22,18.77794
2023-10-23,41.87779
2023-10-24,38.45007
2023-10-25,39.49329
2023-10-26,37.40685
2023-10-27,28.91207
2023-10-28,10.43219
2023-10-29,10.28315
2023-10-30,35.02235
2023-10-31,37.10879
2023-11-01,35.61847
2023-11-02,30.40238
2023-11-03,32.48882
2023-11-04,11.9225
2023-11-05,10.28315
2023-11-06,31.74366
2023-11-07,32.19076
2023-11-08,30.70044
2023-11-09,26.2295
2023-11-10,31.74366
2023-11-11,8.34575
2023-11-12,8.19672
2023-11-13,27.57078
2023-11-14,37.40685
2023-11-15,31.59463
2023-11-16,32.48882
2023-11-17,29.0611
2023-11-18,9.83606
2023-11-19,8.19672
2023-11-20,30.40238
2023-11-21,34.42622
2023-11-22,33.38301
2023-11-23,28.01788
2023-11-24,29.21013
2023-11-25,11.32637
2023-11-26,9.0909
2023-11-27,30.25335
2023-11-28,37.40685
2023-11-29,32.33979
2023-11-30,36.81073
2023-12-01,35.17138
2023-12-02,12.66766
2023-12-03,10.73025
2023-12-04,31.74366
2023-12-05,32.19076
2023-12-06,33.08494
2023-12-07,37.85394
2023-12-08,30.25335
2023-12-09,11.17734
2023-12-10,11.4754
2023-12-11,36.2146
2023-12-12,36.2146
2023-12-13,34.57526
2023-12-14,31.59463
2023-12-15,28.91207
2023-12-16,10.28315
2023-12-17,11.32637
2023-12-18,31.59463
2023-12-19,30.84947
2023-12-20,35.02235
2023-12-21,28.31594
2023-12-22,24.44113
2023-12-23,5.96125
2023-12-24,6.55737
2023-12-25,7.30253
2023-12-26,29.95529
2023-12-27,32.19076
2023-12-28,32.63785
2023-12-29,27.86885
2023-12-30,9.0909
2023-12-31,8.94187
2024-01-01,9.23994
2024-01-02,35.61847
2024-01-03,33.53204
2024-01-04,29.0611
2024-01-05,31.74366
2024-01-06,13.26378
2024-01-07,11.32637
2024-01-08,32.63785
2024-01-09,35.46944
2024-01-10,30.70044
2024-01-11,33.08494
2024-01-12,36.81073
2024-01-13,9.68703
2024-01-14,9.538
2024-01-15,42.77198
2024-01-16,33.38301
2024-01-17,31.59463
2024-01-18,31.4456
2024-01-19,28.16691
2024-01-20,10.58122
2024-01-21,10.87928
2024-01-22,31.29657
2024-01-23,30.55141
2024-01-24,34.12816
2024-01-25,35.17138
2024-01-26,30.70044
2024-01-27,11.17734
2024-01-28,9.98509
2024-01-29,29.95529
2024-01-30,30.10432
2024-01-31,37.10879
2024-02-01,35.02235
2024-02-02,31.29657
2024-02-03,13.11475
2024-02-04,12.66766
2024-02-05,30.40238
2024-02-06,30.40238
2024-02-07,28.614
2024-02-08,28.01788
2024-02-09,7.00447
2024-02-10,5.36512
2024-02-11,7.1535
2024-02-12,10.87928
2024-02-13,31.59463
2024-02-14,30.70044
2024-02-15,34.42622
2024-02-16,30.55141
2024-02-17,9.38897
2024-02-18,11.32637
2024-02-19,31.59463
2024-02-20,35.17138
2024-02-21,31.89269
2024-02-22,34.12816
2024-02-23,26.97466
2024-02-24,9.68703
2024-02-25,10.43219
2024-02-26,34.27719
2024-02-27,36.2146
2024-02-28,35.46944
2024-02-29,36.06557
2024-03-01,13.85991
2024-03-02,9.68703
2024-03-03,11.17734
2024-03-04,40.9836
2024-03-05,39.04619
2024-03-06,36.81073
2024-03-07,34.57526
2024-03-08,30.40238
2024-03-09,10.73025
2024-03-10,9.23994
2024-03-11,36.06557
2024-03-12,36.95976
2024-03-13,36.06557
2024-03-14,34.27719
2024-03-15,35.17138
2024-03-16,12.81669
2024-03-17,15.20119
2024-03-18,40.38748
2024-03-19,41.28166
2024-03-20,42.32488
