date,잠실장미아파트
2023-05-30,21.262
2023-05-31,19.66163
2023-06-01,18.93004
2023-06-02,17.10105
2023-06-03,18.38134
2023-06-04,16.6438
2023-06-05,20.48468
2023-06-06,19.84453
2023-06-07,20.57613
2023-06-08,22.03932
2023-06-09,19.98171
2023-06-10,17.28395
2023-06-11,16.59807
2023-06-12,21.35345
2023-06-13,20.8962
2023-06-14,18.70141
2023-06-15,19.79881
2023-06-16,20.48468
2023-06-17,20.3475
2023-06-18,17.1925
2023-06-19,20.98765
2023-06-20,18.74714
2023-06-21,17.46684
2023-06-22,23.22816
2023-06-23,22.45084
2023-06-24,20.25605
2023-06-25,17.23822
2023-06-26,21.67352
2023-06-27,19.02149
2023-06-28,22.08504
2023-06-29,20.57613
2023-06-30,17.1925
2023-07-01,17.87837
2023-07-02,18.51851
2023-07-03,19.70736
2023-07-04,19.15866
2023-07-05,18.65569
2023-07-06,19.47873
2023-07-07,18.38134
2023-07-08,17.96982
2023-07-09,17.0096
2023-07-10,21.58207
2023-07-11,19.93598
2023-07-12,19.29583
2023-07-13,17.23822
2023-07-14,24.09693
2023-07-15,23.31961
2023-07-16,17.1925
2023-07-17,22.13077
2023-07-18,21.4449
2023-07-19,21.03337
2023-07-20,20.7133
2023-07-21,22.13077
2023-07-22,16.73525
2023-07-23,21.49062
2023-07-24,22.54229
2023-07-25,20.5304
2023-07-26,20.07315
2023-07-27,19.25011
2023-07-28,19.47873
2023-07-29,19.34156
2023-07-30,14.26611
2023-07-31,22.49657
2023-08-01,20.30178
2023-08-02,20.66758
2023-08-03,22.26794
2023-08-04,25.65157
2023-08-05,18.70141
2023-08-06,18.93004
2023-08-07,23.18244
2023-08-08,23.50251
2023-08-09,24.32556
2023-08-10,22.03932
2023-08-11,20.3475
2023-08-12,22.67946
2023-08-13,17.78692
2023-08-14,24.50845
2023-08-15,21.30772
2023-08-16,22.77091
2023-08-17,26.61179
2023-08-18,24.27983
2023-08-19,20.66758
2023-08-20,18.28989
2023-08-21,22.77091
2023-08-22,23.45679
2023-08-23,19.47873
2023-08-24,20.3475
2023-08-25,19.75308
2023-08-26,20.39323
2023-08-27,20.43895
2023-08-28,19.15866
2023-08-29,21.6278
2023-08-30,18.83859
2023-08-31,20.57613
2023-09-01,21.03337
2023-09-02,16.4609
2023-09-03,15.50068
2023-09-04,19.06721
2023-09-05,19.52446
2023-09-06,16.96387
2023-09-07,19.11294
2023-09-08,18.42706
2023-09-09,18.74714
2023-09-10,21.21627
2023-09-11,23.18244
2023-09-12,21.90214
2023-09-13,20.85048
2023-09-14,22.40512
2023-09-15,22.13077
2023-09-16,20.30178
2023-09-17,19.93598
2023-09-18,24.73708
2023-09-19,22.77091
2023-09-20,20.57613
2023-09-21,21.4449
2023-09-22,20.1646
2023-09-23,19.47873
2023-09-24,17.3754
2023-09-25,18.47279
2023-09-26,19.98171
2023-09-27,17.69547
2023-09-28,15.22633
2023-09-29,16.59807
2023-09-30,17.0096
2023-10-01,14.99771
2023-10-02,18.70141
2023-10-03,22.86236
2023-10-04,21.99359
2023-10-05,20.62185
2023-10-06,19.93598
2023-10-07,17.32967
2023-10-08,16.96387
2023-10-09,20.66758
2023-10-10,20.75903
2023-10-11,19.43301
2023-10-12,23.91403
2023-10-13,32.37311
2023-10-14,29.17238
2023-10-15,28.02926
2023-10-16,30.08687
2023-10-17,24.64563
2023-10-18,25.10288
2023-10-19,22.13077
2023-10-20,20.98765
2023-10-21,18.19844
2023-10-22,17.1925
2023-10-23,22.81664
2023-10-24,20.66758
2023-10-25,20.62185
2023-10-26,18.38134
2023-10-27,20.07315
2023-10-28,18.19844
2023-10-29,19.38728
2023-10-30,24.73708
2023-10-31,21.49062
2023-11-01,21.71925
2023-11-02,20.3475
2023-11-03,21.67352
2023-11-04,19.06721
2023-11-05,19.70736
2023-11-06,23.68541
2023-11-07,20.62185
2023-11-08,18.19844
2023-11-09,21.30772
2023-11-10,19.79881
2023-11-11,15.7293
2023-11-12,15.86648
2023-11-13,21.94787
2023-11-14,22.90809
2023-11-15,23.13671
2023-11-16,21.67352
2023-11-17,19.15866
2023-11-18,20.5304
2023-11-19,17.51257
2023-11-20,18.88431
2023-11-21,20.94192
2023-11-22,20.02743
2023-11-23,19.25011
2023-11-24,18.15272
2023-11-25,16.23228
2023-11-26,18.01554
2023-11-27,20.66758
2023-11-28,18.47279
2023-11-29,19.34156
2023-11-30,18.93004
2023-12-01,18.56424
2023-12-02,18.06127
2023-12-03,19.75308
2023-12-04,22.40512
2023-12-05,20.5304
2023-12-06,19.11294
2023-12-07,19.61591
2023-12-08,19.38728
2023-12-09,17.51257
2023-12-10,19.02149
2023-12-11,19.89026
2023-12-12,20.5304
2023-12-13,17.78692
2023-12-14,18.51851
2023-12-15,18.24417
2023-12-16,15.86648
2023-12-17,18.01554
2023-12-18,19.38728
2023-12-19,16.96387
2023-12-20,18.06127
2023-12-21,16.59807
2023-12-22,21.4449
2023-12-23,18.15272
2023-12-24,17.96982
2023-12-25,18.97576
2023-12-26,23.09099
2023-12-27,20.48468
2023-12-28,20.07315
2023-12-29,19.84453
2023-12-30,19.89026
2023-12-31,17.60402
2024-01-01,20.11888
2024-01-02,21.99359
2024-01-03,24.91998
2024-01-04,20.94192
2024-01-05,19.93598
2024-01-06,19.25011
2024-01-07,21.35345
2024-01-08,20.07315
2024-01-09,19.89026
2024-01-10,25.37722
2024-01-11,22.22222
2024-01-12,21.39917
2024-01-13,22.35939
2024-01-14,20.75903
2024-01-15,21.21627
2024-01-16,20.43895
2024-01-17,26.42889
2024-01-18,22.49657
2024-01-19,23.36534
2024-01-20,24.09693
2024-01-21,23.41106
2024-01-22,26.52034
2024-01-23,22.17649
2024-01-24,25.01143
2024-01-25,21.262
2024-01-26,20.62185
2024-01-27,20.62185
2024-01-28,22.03932
2024-01-29,21.17055
2024-01-30,22.67946
2024-01-31,19.38728
2024-02-01,31.41289
2024-02-02,27.84636
2024-02-03,21.53635
2024-02-04,20.7133
2024-02-05,22.58802
2024-02-06,24.09693
2024-02-07,19.52446
2024-02-08,21.58207
2024-02-09,20.75903
2024-02-10,19.02149
2024-02-11,19.79881
2024-02-12,21.21627
2024-02-13,23.18244
2024-02-14,21.85642
2024-02-15,21.85642
2024-02-16,20.66758
2024-02-17,21.53635
2024-02-18,21.12482
2024-02-19,22.49657
2024-02-20,21.39917
2024-02-21,20.85048
2024-02-22,20.66758
2024-02-23,22.08504
2024-02-24,24.87425
2024-02-25,24.87425
2024-02-26,25.19433
2024-02-27,21.67352
2024-02-28,21.262
2024-02-29,19.57018
2024-03-01,21.90214
2024-03-02,22.17649
2024-03-03,20.8962
2024-03-04,19.52446
2024-03-05,19.02149
2024-03-06,21.03337
2024-03-07,22.26794
2024-03-08,19.75308
2024-03-09,20.8962
2024-03-10,17.1925
2024-03-11,21.6278
2024-03-12,20.94192
2024-03-13,21.17055
2024-03-14,21.12482
2024-03-15,21.49062
2024-03-16,21.94787
2024-03-17,18.65569
2024-03-18,21.30772
2024-03-19,23.04526
2024-03-20,20.7133
