date,전세자금대출
2023-05-30,37.54414
2023-05-31,33.55986
2023-06-01,30.97474
2023-06-02,25.79119
2023-06-03,18.71543
2023-06-04,23.49923
2023-06-05,33.5532
2023-06-06,25.79119
2023-06-07,37.68405
2023-06-08,31.98747
2023-06-09,28.35631
2023-06-10,19.98134
2023-06-11,21.22726
2023-06-12,37.211
2023-06-13,33.86634
2023-06-14,30.82816
2023-06-15,29.78879
2023-06-16,27.22366
2023-06-17,19.16849
2023-06-18,21.64701
2023-06-19,35.95176
2023-06-20,31.72096
2023-06-21,32.30728
2023-06-22,29.34905
2023-06-23,25.93777
2023-06-24,18.2757
2023-06-25,19.50163
2023-06-26,32.18069
2023-06-27,29.97534
2023-06-28,28.08981
2023-06-29,26.2176
2023-06-30,23.86568
2023-07-01,18.60217
2023-07-02,20.84749
2023-07-03,33.84635
2023-07-04,33.3733
2023-07-05,30.32846
2023-07-06,27.89659
2023-07-07,24.44533
2023-07-08,18.47558
2023-07-09,21.06735
2023-07-10,34.79245
2023-07-11,30.10193
2023-07-12,29.05589
2023-07-13,28.34299
2023-07-14,25.49803
2023-07-15,18.31567
2023-07-16,20.63428
2023-07-17,33.73975
2023-07-18,32.15404
2023-07-19,29.7688
2023-07-20,27.73669
2023-07-21,23.69911
2023-07-22,18.90865
2023-07-23,20.42774
2023-07-24,32.767
2023-07-25,30.50836
2023-07-26,30.54833
2023-07-27,29.1092
2023-07-28,25.38476
2023-07-29,19.57492
2023-07-30,19.72816
2023-07-31,30.91478
2023-08-01,28.38297
2023-08-02,26.13765
2023-08-03,24.21213
2023-08-04,22.37324
2023-08-05,19.0419
2023-08-06,19.53494
2023-08-07,32.3739
2023-08-08,29.6089
2023-08-09,27.88327
2023-08-10,25.87114
2023-08-11,25.38476
2023-08-12,19.58158
2023-08-13,21.17396
2023-08-14,31.63435
2023-08-15,25.53134
2023-08-16,35.39209
2023-08-17,32.79365
2023-08-18,27.25697
2023-08-19,20.28782
2023-08-20,21.03404
2023-08-21,34.83909
2023-08-22,33.43993
2023-08-23,31.69431
2023-08-24,30.50836
2023-08-25,26.51742
2023-08-26,19.42834
2023-08-27,22.21333
2023-08-28,36.59137
2023-08-29,37.00446
2023-08-30,32.58711
2023-08-31,29.08921
2023-09-01,25.20487
2023-09-02,21.04737
2023-09-03,21.8269
2023-09-04,34.84575
2023-09-05,32.18735
2023-09-06,30.1086
2023-09-07,27.27696
2023-09-08,23.9856
2023-09-09,19.22846
2023-09-10,20.47438
2023-09-11,33.32667
2023-09-12,30.8215
2023-09-13,28.57618
2023-09-14,26.4308
2023-09-15,24.1655
2023-09-16,18.42227
2023-09-17,18.69544
2023-09-18,31.11466
2023-09-19,28.48957
2023-09-20,25.27816
2023-09-21,23.22606
2023-09-22,20.96075
2023-09-23,16.13032
2023-09-24,17.22299
2023-09-25,28.27636
2023-09-26,22.83962
2023-09-27,17.66273
2023-09-28,11.23992
2023-09-29,11.37317
2023-09-30,12.19268
2023-10-01,12.32593
2023-10-02,15.9371
2023-10-03,20.7742
2023-10-04,33.67312
2023-10-05,33.79305
2023-10-06,27.82996
2023-10-07,17.14304
2023-10-08,16.74995
2023-10-09,23.96562
2023-10-10,34.75914
2023-10-11,31.48111
2023-10-12,28.98927
2023-10-13,24.99833
2023-10-14,17.76933
2023-10-15,18.34899
2023-10-16,31.93417
2023-10-17,30.02864
2023-10-18,27.41022
2023-10-19,26.9838
2023-10-20,23.47924
2023-10-21,17.22299
2023-10-22,17.22299
2023-10-23,31.16796
2023-10-24,27.57012
2023-10-25,26.9305
2023-10-26,24.67852
2023-10-27,22.26664
2023-10-28,15.76387
2023-10-29,18.14244
2023-10-30,32.82697
2023-10-31,28.64281
2023-11-01,28.36298
2023-11-02,25.09827
2023-11-03,23.89899
2023-11-04,18.20241
2023-11-05,18.58218
2023-11-06,29.08921
2023-11-07,26.85721
2023-11-08,26.01106
2023-11-09,23.34599
2023-11-10,20.54767
2023-11-11,15.97708
2023-11-12,16.72996
2023-11-13,29.04923
2023-11-14,28.31634
2023-11-15,26.59071
2023-11-16,24.29209
2023-11-17,20.3278
2023-11-18,23.94563
2023-11-19,20.37444
2023-11-20,34.49263
2023-11-21,31.22792
2023-11-22,28.1098
2023-11-23,25.83783
2023-11-24,22.79965
2023-11-25,17.22299
2023-11-26,18.04917
2023-11-27,30.81484
2023-11-28,29.04923
2023-11-29,26.41082
2023-11-30,23.85235
2023-12-01,20.0413
2023-12-02,16.88986
2023-12-03,19.41501
2023-12-04,30.09527
2023-12-05,28.65613
2023-12-06,26.76394
2023-12-07,24.22546
2023-12-08,22.22666
2023-12-09,17.41621
2023-12-10,18.882
2023-12-11,30.94809
2023-12-12,27.81664
2023-12-13,27.35025
2023-12-14,24.78512
2023-12-15,22.58644
2023-12-16,16.31687
2023-12-17,17.78932
2023-12-18,27.99653
2023-12-19,25.80451
2023-12-20,24.3254
2023-12-21,22.23998
2023-12-22,18.87534
2023-12-23,14.37137
2023-12-24,12.87227
2023-12-25,16.95649
2023-12-26,30.78819
2023-12-27,29.84209
2023-12-28,26.15763
2023-12-29,22.14671
2023-12-30,16.68998
2023-12-31,16.51009
2024-01-01,20.08128
2024-01-02,35.72523
2024-01-03,33.09347
2024-01-04,32.72036
2024-01-05,28.97594
2024-01-06,22.45985
2024-01-07,24.93837
2024-01-08,37.54414
2024-01-09,39.98267
2024-01-10,35.59197
2024-01-11,33.20007
2024-01-12,28.85601
2024-01-13,22.0401
2024-01-14,25.44473
2024-01-15,39.6562
2024-01-16,35.65194
2024-01-17,34.43267
2024-01-18,32.66706
2024-01-19,28.09647
2024-01-20,21.42714
2024-01-21,25.31814
2024-01-22,36.63135
2024-01-23,36.5514
2024-01-24,43.52721
2024-01-25,33.19341
2024-01-26,34.1595
2024-01-27,35.59197
2024-01-28,37.79065
2024-01-29,50.36977
2024-01-30,39.85608
2024-01-31,42.58111
2024-02-01,32.48717
2024-02-02,28.22306
2024-02-03,20.87414
2024-02-04,25.02498
2024-02-05,36.96448
2024-02-06,30.38177
2024-02-07,26.56406
2024-02-08,21.53374
2024-02-09,14.01159
2024-02-10,14.72449
2024-02-11,16.63002
2024-02-12,22.77966
2024-02-13,39.04324
2024-02-14,32.12072
2024-02-15,30.20854
2024-02-16,27.76334
2024-02-17,21.52708
2024-02-18,21.90685
2024-02-19,35.2122
2024-02-20,33.39329
2024-02-21,30.63495
2024-02-22,26.65067
2024-02-23,27.92324
2024-02-24,20.05463
2024-02-25,23.33932
2024-02-26,39.2631
2024-02-27,32.78699
2024-02-28,27.8766
2024-02-29,25.41141
2024-03-01,19.08188
2024-03-02,18.55553
2024-03-03,20.96741
2024-03-04,33.73975
2024-03-05,30.56832
2024-03-06,28.47624
2024-03-07,26.79059
2024-03-08,24.06556
2024-03-09,17.66273
2024-03-10,20.42108
2024-03-11,32.43387
2024-03-12,27.51016
2024-03-13,26.93717
2024-03-14,26.19095
2024-03-15,22.51315
2024-03-16,18.00919
2024-03-17,19.74815
2024-03-18,30.91478
2024-03-19,26.96382
2024-03-20,25.07162
