date,노후자금
2023-05-30,42.04275
2023-05-31,28.0285
2023-06-01,34.4418
2023-06-02,27.79097
2023-06-03,26.36579
2023-06-04,28.50356
2023-06-05,34.20427
2023-06-06,37.52969
2023-06-07,37.29216
2023-06-08,41.09263
2023-06-09,42.28028
2023-06-10,32.77909
2023-06-11,29.92874
2023-06-12,44.65558
2023-06-13,39.90498
2023-06-14,62.4703
2023-06-15,50.35629
2023-06-16,40.14251
2023-06-17,36.10451
2023-06-18,38.95486
2023-06-19,38.00475
2023-06-20,33.49168
2023-06-21,44.89311
2023-06-22,38.24228
2023-06-23,33.49168
2023-06-24,31.35391
2023-06-25,23.75296
2023-06-26,44.18052
2023-06-27,39.42992
2023-06-28,38.24228
2023-06-29,35.15439
2023-06-30,30.87885
2023-07-01,20.90261
2023-07-02,29.21615
2023-07-03,36.10451
2023-07-04,37.52969
2023-07-05,38.24228
2023-07-06,30.64133
2023-07-07,63.89548
2023-07-08,48.45605
2023-07-09,37.29216
2023-07-10,39.90498
2023-07-11,36.34204
2023-07-12,40.38004
2023-07-13,40.8551
2023-07-14,33.96674
2023-07-15,27.79097
2023-07-16,28.50356
2023-07-17,33.49168
2023-07-18,33.96674
2023-07-19,30.64133
2023-07-20,33.96674
2023-07-21,28.50356
2023-07-22,25.89073
2023-07-23,25.17814
2023-07-24,29.69121
2023-07-25,30.87885
2023-07-26,33.01662
2023-07-27,31.59144
2023-07-28,29.21615
2023-07-29,38.95486
2023-07-30,33.01662
2023-07-31,33.01662
2023-08-01,34.91686
2023-08-02,34.67933
2023-08-03,27.79097
2023-08-04,25.17814
2023-08-05,25.6532
2023-08-06,27.31591
2023-08-07,35.62945
2023-08-08,36.57957
2023-08-09,30.64133
2023-08-10,32.30403
2023-08-11,31.82897
2023-08-12,26.12826
2023-08-13,39.90498
2023-08-14,38.24228
2023-08-15,39.19239
2023-08-16,38.71733
2023-08-17,36.10451
2023-08-18,33.96674
2023-08-19,22.80285
2023-08-20,37.52969
2023-08-21,37.52969
2023-08-22,35.86698
2023-08-23,40.8551
2023-08-24,36.10451
2023-08-25,36.34204
2023-08-26,32.54156
2023-08-27,40.61757
2023-08-28,39.66745
2023-08-29,35.86698
2023-08-30,39.90498
2023-08-31,29.92874
2023-09-01,35.62945
2023-09-02,34.67933
2023-09-03,39.42992
2023-09-04,34.91686
2023-09-05,39.42992
2023-09-06,42.75534
2023-09-07,35.15439
2023-09-08,34.91686
2023-09-09,26.60332
2023-09-10,33.01662
2023-09-11,31.82897
2023-09-12,41.09263
2023-09-13,39.19239
2023-09-14,33.49168
2023-09-15,37.76722
2023-09-16,30.4038
2023-09-17,38.95486
2023-09-18,42.75534
2023-09-19,35.86698
2023-09-20,33.96674
2023-09-21,35.39192
2023-09-22,31.35391
2023-09-23,22.80285
2023-09-24,32.0665
2023-09-25,33.49168
2023-09-26,29.69121
2023-09-27,22.32779
2023-09-28,24.46555
2023-09-29,30.16627
2023-09-30,27.31591
2023-10-01,32.30403
2023-10-02,35.62945
2023-10-03,38.95486
2023-10-04,35.39192
2023-10-05,26.60332
2023-10-06,31.59144
2023-10-07,25.89073
2023-10-08,36.57957
2023-10-09,38.95486
2023-10-10,39.19239
2023-10-11,40.61757
2023-10-12,34.67933
2023-10-13,28.26603
2023-10-14,26.60332
2023-10-15,36.10451
2023-10-16,40.61757
2023-10-17,32.77909
2023-10-18,43.94299
2023-10-19,33.49168
2023-10-20,33.49168
2023-10-21,26.60332
2023-10-22,28.0285
2023-10-23,36.34204
2023-10-24,35.39192
2023-10-25,51.06888
2023-10-26,39.66745
2023-10-27,32.77909
2023-10-28,54.15676
2023-10-29,44.18052
2023-10-30,43.70546
2023-10-31,38.95486
2023-11-01,38.00475
2023-11-02,31.82897
2023-11-03,37.76722
2023-11-04,34.67933
2023-11-05,34.4418
2023-11-06,43.46793
2023-11-07,35.86698
2023-11-08,31.59144
2023-11-09,35.15439
2023-11-10,35.86698
2023-11-11,23.04038
2023-11-12,26.60332
2023-11-13,38.71733
2023-11-14,30.4038
2023-11-15,34.67933
2023-11-16,33.49168
2023-11-17,30.4038
2023-11-18,20.90261
2023-11-19,20.42755
2023-11-20,30.4038
2023-11-21,36.10451
2023-11-22,28.50356
2023-11-23,30.16627
2023-11-24,28.0285
2023-11-25,23.99049
2023-11-26,77.43467
2023-11-27,100.0
2023-11-28,59.85748
2023-11-29,44.89311
2023-11-30,30.4038
2023-12-01,33.49168
2023-12-02,29.21615
2023-12-03,36.10451
2023-12-04,42.28028
2023-12-05,36.34204
2023-12-06,30.4038
2023-12-07,35.62945
2023-12-08,36.34204
2023-12-09,29.21615
2023-12-10,35.62945
2023-12-11,34.67933
2023-12-12,34.4418
2023-12-13,36.57957
2023-12-14,35.62945
2023-12-15,30.4038
2023-12-16,26.60332
2023-12-17,34.91686
2023-12-18,27.79097
2023-12-19,33.25415
2023-12-20,33.25415
2023-12-21,31.82897
2023-12-22,30.16627
2023-12-23,34.67933
2023-12-24,29.69121
2023-12-25,39.19239
2023-12-26,28.74109
2023-12-27,30.87885
2023-12-28,27.79097
2023-12-29,31.35391
2023-12-30,33.49168
2023-12-31,27.79097
2024-01-01,31.35391
2024-01-02,27.55344
2024-01-03,32.54156
2024-01-04,27.79097
2024-01-05,33.72921
2024-01-06,30.64133
2024-01-07,32.77909
2024-01-08,34.20427
2024-01-09,45.13064
2024-01-10,51.30641
2024-01-11,39.66745
2024-01-12,29.21615
2024-01-13,32.30403
2024-01-14,35.15439
2024-01-15,36.57957
2024-01-16,37.29216
2024-01-17,30.87885
2024-01-18,30.16627
2024-01-19,31.35391
2024-01-20,37.52969
2024-01-21,40.14251
2024-01-22,35.62945
2024-01-23,31.11638
2024-01-24,33.72921
2024-01-25,36.10451
2024-01-26,34.91686
2024-01-27,30.64133
2024-01-28,31.59144
2024-01-29,34.67933
2024-01-30,35.39192
2024-01-31,36.10451
2024-02-01,33.49168
2024-02-02,31.11638
2024-02-03,24.46555
2024-02-04,34.4418
2024-02-05,34.67933
2024-02-06,27.79097
2024-02-07,22.56532
2024-02-08,27.55344
2024-02-09,25.6532
2024-02-10,26.60332
2024-02-11,35.39192
2024-02-12,38.00475
2024-02-13,42.04275
2024-02-14,32.54156
2024-02-15,34.20427
2024-02-16,30.87885
2024-02-17,31.35391
2024-02-18,35.86698
2024-02-19,34.20427
2024-02-20,36.8171
2024-02-21,35.39192
2024-02-22,31.11638
2024-02-23,30.4038
2024-02-24,32.30403
2024-02-25,44.89311
2024-02-26,39.90498
2024-02-27,40.14251
2024-02-28,32.54156
2024-02-29,38.24228
2024-03-01,34.20427
2024-03-02,34.4418
2024-03-03,33.96674
2024-03-04,34.4418
2024-03-05,41.80522
2024-03-06,30.16627
2024-03-07,35.39192
2024-03-08,24.94061
2024-03-09,27.79097
2024-03-10,35.39192
2024-03-11,34.91686
2024-03-12,31.59144
2024-03-13,32.54156
2024-03-14,35.62945
2024-03-15,28.74109
2024-03-16,27.07838
2024-03-17,26.12826
2024-03-18,37.52969
2024-03-19,37.29216
2024-03-20,36.57957
