date,소득공제
2023-05-31,10.12563
2023-06-01,6.11158
2023-06-02,5.53662
2023-06-03,3.22614
2023-06-04,3.50298
2023-06-05,5.39821
2023-06-06,4.46124
2023-06-07,6.56942
2023-06-08,4.89778
2023-06-09,5.54727
2023-06-10,3.85434
2023-06-11,3.83304
2023-06-12,5.70698
2023-06-13,5.71763
2023-06-14,6.27129
2023-06-15,5.96252
2023-06-16,4.67419
2023-06-17,3.86499
2023-06-18,3.54557
2023-06-19,4.97231
2023-06-20,5.87734
2023-06-21,5.61115
2023-06-22,5.33432
2023-06-23,4.87649
2023-06-24,3.37521
2023-06-25,3.91822
2023-06-26,5.10008
2023-06-27,5.07879
2023-06-28,6.11158
2023-06-29,6.50553
2023-06-30,8.89054
2023-07-01,6.0477
2023-07-02,5.19591
2023-07-03,7.02725
2023-07-04,6.32453
2023-07-05,6.31388
2023-07-06,5.67504
2023-07-07,4.92972
2023-07-08,5.4408
2023-07-09,8.12393
2023-07-10,8.44335
2023-07-11,7.0166
2023-07-12,6.27129
2023-07-13,5.52597
2023-07-14,4.68483
2023-07-15,3.71592
2023-07-16,3.64139
2023-07-17,5.19591
2023-07-18,4.80195
2023-07-19,4.90843
2023-07-20,5.32367
2023-07-21,5.04684
2023-07-22,3.5988
2023-07-23,3.8011
2023-07-24,4.66354
2023-07-25,5.17461
2023-07-26,4.91908
2023-07-27,5.81345
2023-07-28,6.06899
2023-07-29,2.98126
2023-07-30,3.2155
2023-07-31,5.31303
2023-08-01,5.53662
2023-08-02,4.98296
2023-08-03,4.79131
2023-08-04,4.32282
2023-08-05,3.27938
2023-08-06,2.92802
2023-08-07,4.55706
2023-08-08,5.04684
2023-08-09,4.51448
2023-08-10,5.17461
2023-08-11,4.51448
2023-08-12,3.35391
2023-08-13,3.40715
2023-08-14,4.59965
2023-08-15,3.56686
2023-08-16,5.34497
2023-08-17,4.88713
2023-08-18,4.87649
2023-08-19,3.14097
2023-08-20,3.53492
2023-08-21,5.04684
2023-08-22,5.90928
2023-08-23,5.17461
2023-08-24,6.05834
2023-08-25,5.51533
2023-08-26,3.55621
2023-08-27,4.33347
2023-08-28,6.0264
2023-08-29,6.12223
2023-08-30,5.34497
2023-08-31,5.86669
2023-09-01,4.91908
2023-09-02,3.93952
2023-09-03,3.77981
2023-09-04,5.19591
2023-09-05,5.63245
2023-09-06,5.55792
2023-09-07,5.39821
2023-09-08,4.85519
2023-09-09,3.77981
2023-09-10,4.0247
2023-09-11,5.2385
2023-09-12,5.08943
2023-09-13,5.32367
2023-09-14,4.90843
2023-09-15,4.6316
2023-09-16,3.34327
2023-09-17,3.43909
2023-09-18,5.08943
2023-09-19,5.18526
2023-09-20,5.2385
2023-09-21,4.86584
2023-09-22,4.25894
2023-09-23,3.72657
2023-09-24,3.69463
2023-09-25,5.07879
2023-09-26,4.8339
2023-09-27,4.39735
2023-09-28,3.04514
2023-09-29,2.69378
2023-09-30,2.53407
2023-10-01,3.09838
2023-10-02,3.6201
2023-10-03,3.58816
2023-10-04,5.24914
2023-10-05,5.65374
2023-10-06,4.85519
2023-10-07,3.20485
2023-10-08,3.17291
2023-10-09,3.72657
2023-10-10,6.19676
2023-10-11,5.63245
2023-10-12,4.92972
2023-10-13,4.87649
2023-10-14,3.4178
2023-10-15,3.56686
2023-10-16,5.17461
2023-10-17,5.17461
2023-10-18,4.33347
2023-10-19,4.72742
2023-10-20,4.84454
2023-10-21,3.13032
2023-10-22,3.63074
2023-10-23,5.4408
2023-10-24,7.51703
2023-10-25,9.58262
2023-10-26,8.635
2023-10-27,5.98381
2023-10-28,4.12052
2023-10-29,4.12052
2023-10-30,5.94122
2023-10-31,7.2189
2023-11-01,10.23211
2023-11-02,7.57027
2023-11-03,15.52385
2023-11-04,5.20655
2023-11-05,4.6316
2023-11-06,7.36797
2023-11-07,6.93143
2023-11-08,10.4557
2023-11-09,11.94633
2023-11-10,8.74148
2023-11-11,6.11158
2023-11-12,4.73807
2023-11-13,7.60221
2023-11-14,9.79557
2023-11-15,16.01362
2023-11-16,14.51235
2023-11-17,10.17887
2023-11-18,6.26064
2023-11-19,5.96252
2023-11-20,9.29514
2023-11-21,10.35988
2023-11-22,8.51788
2023-11-23,8.95442
2023-11-24,8.39011
2023-11-25,6.01575
2023-11-26,6.00511
2023-11-27,8.07069
2023-11-28,12.39352
2023-11-29,12.67035
2023-11-30,12.14863
2023-12-01,12.65971
2023-12-02,8.35817
2023-12-03,12.19122
2023-12-04,12.30834
2023-12-05,12.39352
2023-12-06,15.63032
2023-12-07,21.09241
2023-12-08,15.09795
2023-12-09,8.4327
2023-12-10,10.00851
2023-12-11,14.54429
2023-12-12,16.05621
2023-12-13,18.87776
2023-12-14,17.96209
2023-12-15,13.45826
2023-12-16,10.92419
2023-12-17,10.61541
2023-12-18,12.90459
2023-12-19,19.64437
2023-12-20,19.5379
2023-12-21,16.81218
2023-12-22,15.56643
2023-12-23,9.18867
2023-12-24,8.8373
2023-12-25,10.87095
2023-12-26,15.65161
2023-12-27,14.21422
2023-12-28,16.22657
2023-12-29,15.72614
2023-12-30,10.50894
2023-12-31,11.27555
2024-01-01,9.80621
2024-01-02,15.72614
2024-01-03,19.23977
2024-01-04,17.9195
2024-01-05,17.42972
2024-01-06,10.14693
2024-01-07,10.40247
2024-01-08,15.45996
2024-01-09,19.9425
2024-01-10,24.32921
2024-01-11,23.29642
2024-01-12,21.66737
2024-01-13,12.70229
2024-01-14,13.71379
2024-01-15,75.03194
2024-01-16,63.40502
2024-01-17,53.55621
2024-01-18,52.31047
2024-01-19,40.43867
2024-01-20,22.3488
2024-01-21,24.55281
2024-01-22,70.57069
2024-01-23,62.67035
2024-01-24,51.25638
2024-01-25,44.03747
2024-01-26,31.40971
2024-01-27,14.87436
2024-01-28,15.45996
2024-01-29,32.08049
2024-01-30,31.07964
2024-01-31,26.20315
2024-02-01,22.13586
2024-02-02,17.9195
2024-02-03,8.8586
2024-02-04,9.0396
2024-02-05,19.04812
2024-02-06,17.85562
2024-02-07,16.08816
2024-02-08,13.80962
2024-02-09,6.78236
2024-02-10,6.51618
2024-02-11,6.6333
2024-02-12,7.34667
2024-02-13,15.64097
2024-02-14,16.71635
2024-02-15,16.5034
2024-02-16,13.17078
2024-02-17,6.71848
2024-02-18,6.55877
2024-02-19,13.20272
2024-02-20,15.20442
2024-02-21,16.42887
2024-02-22,14.91695
2024-02-23,13.61797
2024-02-24,6.99531
2024-02-25,6.70783
2024-02-26,12.67035
2024-02-27,10.90289
2024-02-28,12.25511
2024-02-29,13.57538
2024-03-01,7.85775
2024-03-02,6.03705
2024-03-03,6.79301
2024-03-04,9.75298
2024-03-05,11.78662
2024-03-06,10.78577
2024-03-07,9.12478
2024-03-08,9.17802
2024-03-09,5.70698
2024-03-10,5.96252
2024-03-11,7.63415
2024-03-12,7.48509
2024-03-13,6.52683
2024-03-14,5.53662
2024-03-15,5.33432
2024-03-16,4.17376
2024-03-17,3.91822
2024-03-18,5.04684
2024-03-19,5.60051
2024-03-20,5.55792
