date,코스피200종목
2023-05-29,0.03893
2023-05-30,0.0824
2023-05-31,0.07697
2023-06-01,0.08602
2023-06-02,0.07516
2023-06-03,0.03622
2023-06-04,0.0652
2023-06-05,0.07606
2023-06-06,0.05976
2023-06-07,0.07697
2023-06-08,0.09327
2023-06-09,0.10685
2023-06-10,0.08874
2023-06-11,0.06972
2023-06-12,0.09689
2023-06-13,0.06248
2023-06-14,0.07697
2023-06-15,0.04799
2023-06-16,0.07878
2023-06-17,0.04708
2023-06-18,0.03622
2023-06-19,0.05523
2023-06-20,0.05523
2023-06-21,0.07335
2023-06-22,0.05433
2023-06-23,0.0652
2023-06-24,0.03984
2023-06-25,0.03984
2023-06-26,0.05342
2023-06-27,0.06248
2023-06-28,0.05161
2023-06-29,0.06882
2023-06-30,0.07606
2023-07-01,0.02354
2023-07-02,0.0489
2023-07-03,0.09327
2023-07-04,0.07697
2023-07-05,0.06972
2023-07-06,0.05433
2023-07-07,0.07335
2023-07-08,0.04075
2023-07-09,0.04527
2023-07-10,0.07063
2023-07-11,0.07968
2023-07-12,0.07425
2023-07-13,0.06701
2023-07-14,0.06972
2023-07-15,0.04618
2023-07-16,0.03984
2023-07-17,0.05976
2023-07-18,0.08512
2023-07-19,0.10051
2023-07-20,0.08965
2023-07-21,0.08784
2023-07-22,0.0489
2023-07-23,0.06338
2023-07-24,0.07606
2023-07-25,0.09417
2023-07-26,0.09961
2023-07-27,0.08693
2023-07-28,0.08512
2023-07-29,0.04075
2023-07-30,0.05252
2023-07-31,0.0661
2023-08-01,0.09146
2023-08-02,0.06701
2023-08-03,0.07244
2023-08-04,0.05976
2023-08-05,0.05161
2023-08-06,0.02988
2023-08-07,0.07516
2023-08-08,0.04799
2023-08-09,0.07425
2023-08-10,0.06972
2023-08-11,0.06791
2023-08-12,0.04075
2023-08-13,0.04256
2023-08-14,0.0489
2023-08-15,0.04527
2023-08-16,0.0498
2023-08-17,0.06157
2023-08-18,0.05523
2023-08-19,0.0489
2023-08-20,0.05342
2023-08-21,0.05252
2023-08-22,0.06791
2023-08-23,0.06882
2023-08-24,0.08693
2023-08-25,0.07697
2023-08-26,0.05161
2023-08-27,0.04256
2023-08-28,0.06338
2023-08-29,0.0824
2023-08-30,0.07968
2023-08-31,0.05976
2023-09-01,0.05252
2023-09-02,0.04256
2023-09-03,0.06067
2023-09-04,0.07063
2023-09-05,0.06157
2023-09-06,0.06338
2023-09-07,0.0652
2023-09-08,0.05252
2023-09-09,0.03893
2023-09-10,0.03893
2023-09-11,0.05886
2023-09-12,0.06248
2023-09-13,0.07244
2023-09-14,0.08512
2023-09-15,0.09689
2023-09-16,0.04799
2023-09-17,0.02626
2023-09-18,0.04437
2023-09-19,0.05886
2023-09-20,0.05705
2023-09-21,0.04527
2023-09-22,0.04346
2023-09-23,0.02626
2023-09-24,0.04165
2023-09-25,0.07516
2023-09-26,0.04708
2023-09-27,0.0489
2023-09-28,0.02173
2023-09-29,0.01992
2023-09-30,0.02082
2023-10-01,0.02535
2023-10-02,0.02263
2023-10-03,0.0163
2023-10-04,0.05161
2023-10-05,0.05976
2023-10-06,0.05252
2023-10-07,0.02807
2023-10-08,0.02354
2023-10-09,0.02535
2023-10-10,0.04527
2023-10-11,0.0326
2023-10-12,0.0489
2023-10-13,0.05252
2023-10-14,0.01901
2023-10-15,0.02082
2023-10-16,0.04437
2023-10-17,0.05523
2023-10-18,0.06972
2023-10-19,0.06882
2023-10-20,0.05433
2023-10-21,0.02173
2023-10-22,0.03622
2023-10-23,0.05252
2023-10-24,0.05614
2023-10-25,0.05161
2023-10-26,0.05886
2023-10-27,0.07063
2023-10-28,0.04527
2023-10-29,0.03622
2023-10-30,0.06791
2023-10-31,0.04437
2023-11-01,0.05795
2023-11-02,0.04799
2023-11-03,0.06701
2023-11-04,0.09236
2023-11-05,0.28615
2023-11-06,0.32872
2023-11-07,0.14941
2023-11-08,0.08512
2023-11-09,0.08059
2023-11-10,0.06067
2023-11-11,0.03803
2023-11-12,0.05252
2023-11-13,0.08059
2023-11-14,0.05886
2023-11-15,0.07697
2023-11-16,0.08059
2023-11-17,0.05705
2023-11-18,0.03622
2023-11-19,0.03984
2023-11-20,0.08512
2023-11-21,0.08331
2023-11-22,0.08331
2023-11-23,0.11953
2023-11-24,0.15394
2023-11-25,0.07968
2023-11-26,0.06791
2023-11-27,0.11047
2023-11-28,0.10142
2023-11-29,0.10504
2023-11-30,0.07425
2023-12-01,0.05795
2023-12-02,0.03441
2023-12-03,0.04165
2023-12-04,0.05614
2023-12-05,0.08421
2023-12-06,0.07606
2023-12-07,0.0987
2023-12-08,0.07516
2023-12-09,0.03622
2023-12-10,0.04346
2023-12-11,0.08965
2023-12-12,0.07697
2023-12-13,0.04256
2023-12-14,0.06791
2023-12-15,0.07606
2023-12-16,0.06157
2023-12-17,0.05433
2023-12-18,0.05976
2023-12-19,0.05705
2023-12-20,0.07968
2023-12-21,0.05886
2023-12-22,0.04799
2023-12-23,0.04346
2023-12-24,0.05071
2023-12-25,0.03169
2023-12-26,0.07697
2023-12-27,0.09508
2023-12-28,0.07153
2023-12-29,0.0498
2023-12-30,0.02716
2023-12-31,0.03712
2024-01-01,0.04618
2024-01-02,0.09508
2024-01-03,0.08331
2024-01-04,0.06972
2024-01-05,0.06338
2024-01-06,0.03712
2024-01-07,0.04527
2024-01-08,0.05161
2024-01-09,0.05342
2024-01-10,0.06972
2024-01-11,0.0498
2024-01-12,0.05433
2024-01-13,0.03441
2024-01-14,0.0489
2024-01-15,0.0326
2024-01-16,0.05886
2024-01-17,0.07606
2024-01-18,0.07787
2024-01-19,0.06882
2024-01-20,0.03169
2024-01-21,0.02445
2024-01-22,0.07063
2024-01-23,0.07425
2024-01-24,0.07606
2024-01-25,0.09327
2024-01-26,0.08512
2024-01-27,0.03531
2024-01-28,0.03984
2024-01-29,0.07425
2024-01-30,0.08059
2024-01-31,0.07787
2024-02-01,0.10323
2024-02-02,0.09417
2024-02-03,0.07153
2024-02-04,0.04799
2024-02-05,0.07697
2024-02-06,0.09327
2024-02-07,0.10414
2024-02-08,0.09055
2024-02-09,0.04165
2024-02-10,0.0326
2024-02-11,0.04075
2024-02-12,0.04165
2024-02-13,0.08421
2024-02-14,0.06157
2024-02-15,0.06157
2024-02-16,0.08874
2024-02-17,0.03712
2024-02-18,0.0335
2024-02-19,0.07425
2024-02-20,0.05614
2024-02-21,0.08602
2024-02-22,0.05976
2024-02-23,0.05795
2024-02-24,0.04437
2024-02-25,0.03893
2024-02-26,0.06067
2024-02-27,0.07516
2024-02-28,0.07697
2024-02-29,0.0824
2024-03-01,0.04527
2024-03-02,0.04075
2024-03-03,0.03078
2024-03-04,0.05795
2024-03-05,0.07697
2024-03-06,0.06882
2024-03-07,0.09055
2024-03-08,0.05976
2024-03-09,0.03078
2024-03-10,0.03803
2024-03-11,0.05614
2024-03-12,0.07153
2024-03-13,0.04708
2024-03-14,0.06882
2024-03-15,0.07787
2024-03-16,0.04437
2024-03-17,0.0498
2024-03-18,0.05886
2024-03-19,0.06701
2024-03-20,0.04799
