date,삼성전자주식
2023-05-30,18.25388
2023-05-31,15.96823
2023-06-01,12.69575
2023-06-02,12.95701
2023-06-03,2.46181
2023-06-04,1.77657
2023-06-05,11.74029
2023-06-06,2.73352
2023-06-07,10.88485
2023-06-08,10.26081
2023-06-09,11.84181
2023-06-10,2.1707
2023-06-11,1.70491
2023-06-12,10.48474
2023-06-13,11.48052
2023-06-14,11.28943
2023-06-15,11.38049
2023-06-16,10.11898
2023-06-17,1.81986
2023-06-18,1.41976
2023-06-19,9.62184
2023-06-20,9.98014
2023-06-21,9.53824
2023-06-22,9.84727
2023-06-23,9.62781
2023-06-24,1.71834
2023-06-25,1.34063
2023-06-26,10.7057
2023-06-27,10.56536
2023-06-28,9.97267
2023-06-29,10.84902
2023-06-30,9.99507
2023-07-01,1.87659
2023-07-02,1.32272
2023-07-03,10.81319
2023-07-04,10.49221
2023-07-05,9.88907
2023-07-06,9.52032
2023-07-07,11.97468
2023-07-08,2.0647
2023-07-09,1.34063
2023-07-10,10.11749
2023-07-11,10.63553
2023-07-12,10.63702
2023-07-13,10.9162
2023-07-14,12.30162
2023-07-15,2.07963
2023-07-16,1.53621
2023-07-17,11.30286
2023-07-18,10.49072
2023-07-19,10.11301
2023-07-20,9.36058
2023-07-21,10.29962
2023-07-22,1.75716
2023-07-23,1.37497
2023-07-24,10.37576
2023-07-25,9.93237
2023-07-26,11.91496
2023-07-27,12.60618
2023-07-28,11.1267
2023-07-29,1.94079
2023-07-30,1.39289
2023-07-31,9.99955
2023-08-01,10.5579
2023-08-02,10.29664
2023-08-03,10.59223
2023-08-04,9.76367
2023-08-05,1.68251
2023-08-06,1.32869
2023-08-07,10.10554
2023-08-08,10.24588
2023-08-09,10.44891
2023-08-10,9.27698
2023-08-11,9.78457
2023-08-12,1.76761
2023-08-13,1.35706
2023-08-14,9.07394
2023-08-15,2.4439
2023-08-16,9.78009
2023-08-17,9.54271
2023-08-18,9.05005
2023-08-19,1.73327
2023-08-20,1.40632
2023-08-21,9.33669
2023-08-22,8.84552
2023-08-23,8.79924
2023-08-24,9.73829
2023-08-25,8.43348
2023-08-26,1.62727
2023-08-27,1.30928
2023-08-28,8.58277
2023-08-29,8.75147
2023-08-30,8.66936
2023-08-31,8.43348
2023-09-01,14.27974
2023-09-02,2.87983
2023-09-03,1.91093
2023-09-04,12.73606
2023-09-05,10.46982
2023-09-06,8.89479
2023-09-07,9.94132
2023-09-08,8.74848
2023-09-09,1.67654
2023-09-10,1.31824
2023-09-11,8.79924
2023-09-12,8.6395
2023-09-13,8.95301
2023-09-14,9.36655
2023-09-15,10.23991
2023-09-16,1.74671
2023-09-17,1.32272
2023-09-18,9.07543
2023-09-19,8.69026
2023-09-20,8.14535
2023-09-21,7.93335
2023-09-22,7.22422
2023-09-23,1.44364
2023-09-24,1.17193
2023-09-25,7.42427
2023-09-26,7.13464
2023-09-27,6.43446
2023-09-28,1.3481
2023-09-29,1.06295
2023-09-30,1.17492
2023-10-01,1.04952
2023-10-02,1.60637
2023-10-03,1.40931
2023-10-04,8.23791
2023-10-05,7.76465
2023-10-06,7.375
2023-10-07,1.56457
2023-10-08,1.18089
2023-10-09,1.84524
2023-10-10,8.40511
2023-10-11,11.01921
2023-10-12,9.53077
2023-10-13,7.52728
2023-10-14,1.38542
2023-10-15,1.03309
2023-10-16,7.17644
2023-10-17,8.1752
2023-10-18,9.21129
2023-10-19,8.04084
2023-10-20,7.76764
2023-10-21,1.56457
2023-10-22,1.08236
2023-10-23,7.60939
2023-10-24,7.49891
2023-10-25,7.39292
2023-10-26,8.16625
2023-10-27,7.46607
2023-10-28,1.40931
2023-10-29,1.06892
2023-10-30,7.35261
2023-10-31,7.84527
2023-11-01,8.36928
2023-11-02,9.32475
2023-11-03,8.66936
2023-11-04,1.57353
2023-11-05,1.33317
2023-11-06,12.66291
2023-11-07,10.81617
2023-11-08,8.82761
2023-11-09,8.77237
2023-11-10,7.62581
2023-11-11,1.369
2023-11-12,1.04354
2023-11-13,7.84527
2023-11-14,8.35286
2023-11-15,10.84454
2023-11-16,11.32824
2023-11-17,9.5039
2023-11-18,1.5795
2023-11-19,1.18836
2023-11-20,9.35311
2023-11-21,9.77113
2023-11-22,8.60815
2023-11-23,8.45289
2023-11-24,7.58102
2023-11-25,1.34362
2023-11-26,1.00622
2023-11-27,7.50787
2023-11-28,8.31554
2023-11-29,7.93186
2023-11-30,7.95127
2023-12-01,7.11225
2023-12-02,1.49142
2023-12-03,1.11222
2023-12-04,7.8811
2023-12-05,7.58401
2023-12-06,8.01397
2023-12-07,7.53474
2023-12-08,8.10952
2023-12-09,1.55412
2023-12-10,1.17343
2023-12-11,7.99456
2023-12-12,8.97541
2023-12-13,8.73803
2023-12-14,10.86096
2023-12-15,9.78307
2023-12-16,1.73924
2023-12-17,1.21224
2023-12-18,8.4081
2023-12-19,8.18118
2023-12-20,10.87887
2023-12-21,10.42652
2023-12-22,11.6955
2023-12-23,2.2125
2023-12-24,1.48395
2023-12-25,1.67355
2023-12-26,11.64325
2023-12-27,14.38872
2023-12-28,14.55294
2023-12-29,8.60218
2023-12-30,2.08112
2023-12-31,1.64519
2024-01-01,1.70938
2024-01-02,16.37281
2024-01-03,13.61987
2024-01-04,11.57308
2024-01-05,11.20433
2024-01-06,1.93034
2024-01-07,1.475
2024-01-08,10.18765
2024-01-09,11.55069
2024-01-10,10.50565
2024-01-11,10.38472
2024-01-12,9.48598
2024-01-13,1.80194
2024-01-14,1.46753
2024-01-15,9.798
2024-01-16,9.49942
2024-01-17,9.66215
2024-01-18,9.9891
2024-01-19,11.61936
2024-01-20,2.13785
2024-01-21,1.46753
2024-01-22,10.88186
2024-01-23,10.31605
2024-01-24,9.40686
2024-01-25,9.63826
2024-01-26,8.88285
2024-01-27,1.62877
2024-01-28,1.18985
2024-01-29,9.91893
2024-01-30,9.40985
2024-01-31,8.65294
2024-02-01,9.76367
2024-02-02,11.87614
2024-02-03,2.35731
2024-02-04,1.65713
2024-02-05,11.97169
2024-02-06,10.17123
2024-02-07,10.3041
2024-02-08,9.4412
2024-02-09,2.26773
2024-02-10,1.77209
2024-02-11,1.68998
2024-02-12,1.78254
2024-02-13,11.84628
2024-02-14,10.20408
2024-02-15,9.83831
2024-02-16,9.66215
2024-02-17,1.71237
2024-02-18,1.28241
2024-02-19,10.18467
2024-02-20,9.19636
2024-02-21,8.9978
2024-02-22,9.38447
2024-02-23,9.39044
2024-02-24,1.69296
2024-02-25,1.38841
2024-02-26,9.2919
2024-02-27,9.26503
2024-02-28,9.93386
2024-02-29,9.19188
2024-03-01,2.18413
2024-03-02,1.58398
2024-03-03,1.20478
2024-03-04,10.81169
2024-03-05,9.62333
2024-03-06,8.91569
2024-03-07,9.31281
2024-03-08,9.2307
2024-03-09,1.75716
2024-03-10,1.38542
2024-03-11,8.69922
2024-03-12,9.18889
2024-03-13,9.49494
2024-03-14,9.30534
2024-03-15,8.78282
2024-03-16,1.53322
2024-03-17,1.30928
2024-03-18,8.48125
2024-03-19,8.40362
2024-03-20,16.5206
