date,유언
2023-05-29,4.38448
2023-05-30,6.91399
2023-05-31,5.52276
2023-06-01,4.63743
2023-06-02,3.92074
2023-06-03,4.00505
2023-06-04,4.59527
2023-06-05,5.90219
2023-06-06,4.4688
2023-06-07,4.55311
2023-06-08,5.31197
2023-06-09,5.10118
2023-06-10,4.42664
2023-06-11,4.67959
2023-06-12,5.18549
2023-06-13,4.30016
2023-06-14,4.63743
2023-06-15,5.22765
2023-06-16,6.11298
2023-06-17,4.30016
2023-06-18,4.08937
2023-06-19,5.31197
2023-06-20,3.87858
2023-06-21,4.30016
2023-06-22,4.17369
2023-06-23,4.63743
2023-06-24,4.04721
2023-06-25,4.42664
2023-06-26,4.08937
2023-06-27,4.59527
2023-06-28,4.34232
2023-06-29,3.62563
2023-06-30,3.58347
2023-07-01,3.49915
2023-07-02,2.95109
2023-07-03,3.79426
2023-07-04,4.08937
2023-07-05,3.37268
2023-07-06,4.08937
2023-07-07,4.63743
2023-07-08,3.92074
2023-07-09,2.90893
2023-07-10,4.25801
2023-07-11,4.55311
2023-07-12,6.78752
2023-07-13,4.9747
2023-07-14,4.13153
2023-07-15,3.83642
2023-07-16,3.7521
2023-07-17,4.08937
2023-07-18,4.17369
2023-07-19,3.20404
2023-07-20,3.7521
2023-07-21,3.79426
2023-07-22,2.86677
2023-07-23,2.90893
2023-07-24,3.49915
2023-07-25,4.34232
2023-07-26,3.9629
2023-07-27,3.9629
2023-07-28,3.33052
2023-07-29,3.45699
2023-07-30,3.2462
2023-07-31,4.00505
2023-08-01,4.25801
2023-08-02,3.70994
2023-08-03,3.49915
2023-08-04,3.92074
2023-08-05,3.7521
2023-08-06,3.2462
2023-08-07,3.49915
2023-08-08,2.90893
2023-08-09,4.63743
2023-08-10,4.42664
2023-08-11,4.67959
2023-08-12,3.2462
2023-08-13,3.45699
2023-08-14,4.25801
2023-08-15,3.20404
2023-08-16,4.34232
2023-08-17,4.34232
2023-08-18,4.59527
2023-08-19,2.95109
2023-08-20,3.87858
2023-08-21,3.54131
2023-08-22,3.87858
2023-08-23,4.17369
2023-08-24,4.08937
2023-08-25,3.49915
2023-08-26,4.00505
2023-08-27,3.45699
2023-08-28,4.17369
2023-08-29,4.55311
2023-08-30,3.54131
2023-08-31,5.69139
2023-09-01,4.93254
2023-09-02,3.37268
2023-09-03,3.62563
2023-09-04,4.59527
2023-09-05,5.94435
2023-09-06,4.9747
2023-09-07,3.79426
2023-09-08,5.14333
2023-09-09,5.31197
2023-09-10,6.40809
2023-09-11,3.9629
2023-09-12,4.34232
2023-09-13,3.79426
2023-09-14,4.72175
2023-09-15,4.67959
2023-09-16,4.13153
2023-09-17,4.34232
2023-09-18,5.39629
2023-09-19,4.30016
2023-09-20,4.59527
2023-09-21,4.34232
2023-09-22,3.83642
2023-09-23,3.66779
2023-09-24,3.83642
2023-09-25,3.79426
2023-09-26,3.62563
2023-09-27,4.25801
2023-09-28,3.49915
2023-09-29,3.41483
2023-09-30,3.07757
2023-10-01,3.33052
2023-10-02,4.25801
2023-10-03,5.05902
2023-10-04,4.17369
2023-10-05,4.25801
2023-10-06,5.14333
2023-10-07,4.13153
2023-10-08,3.66779
2023-10-09,4.25801
2023-10-10,4.67959
2023-10-11,4.63743
2023-10-12,4.89038
2023-10-13,4.08937
2023-10-14,3.41483
2023-10-15,4.4688
2023-10-16,4.4688
2023-10-17,4.42664
2023-10-18,5.4806
2023-10-19,5.31197
2023-10-20,3.7521
2023-10-21,4.08937
2023-10-22,4.84822
2023-10-23,5.81787
2023-10-24,3.37268
2023-10-25,4.04721
2023-10-26,4.04721
2023-10-27,4.17369
2023-10-28,4.04721
2023-10-29,3.45699
2023-10-30,4.30016
2023-10-31,4.04721
2023-11-01,4.80607
2023-11-02,3.87858
2023-11-03,3.66779
2023-11-04,3.41483
2023-11-05,4.17369
2023-11-06,4.76391
2023-11-07,3.7521
2023-11-08,5.01686
2023-11-09,5.43844
2023-11-10,3.07757
2023-11-11,2.99325
2023-11-12,4.00505
2023-11-13,4.72175
2023-11-14,3.83642
2023-11-15,4.4688
2023-11-16,3.83642
2023-11-17,3.33052
2023-11-18,4.89038
2023-11-19,3.92074
2023-11-20,4.51096
2023-11-21,3.87858
2023-11-22,4.17369
2023-11-23,4.80607
2023-11-24,4.30016
2023-11-25,2.99325
2023-11-26,5.18549
2023-11-27,4.63743
2023-11-28,5.43844
2023-11-29,4.84822
2023-11-30,5.22765
2023-12-01,4.93254
2023-12-02,4.59527
2023-12-03,3.83642
2023-12-04,3.83642
2023-12-05,4.25801
2023-12-06,4.13153
2023-12-07,3.70994
2023-12-08,4.08937
2023-12-09,3.20404
2023-12-10,4.34232
2023-12-11,3.70994
2023-12-12,3.45699
2023-12-13,4.13153
2023-12-14,3.7521
2023-12-15,4.04721
2023-12-16,3.20404
2023-12-17,3.70994
2023-12-18,4.00505
2023-12-19,3.62563
2023-12-20,3.70994
2023-12-21,3.92074
2023-12-22,3.45699
2023-12-23,3.62563
2023-12-24,2.86677
2023-12-25,3.07757
2023-12-26,4.84822
2023-12-27,5.14333
2023-12-28,5.81787
2023-12-29,3.79426
2023-12-30,3.41483
2023-12-31,3.66779
2024-01-01,2.82462
2024-01-02,4.08937
2024-01-03,3.7521
2024-01-04,3.9629
2024-01-05,4.13153
2024-01-06,3.9629
2024-01-07,3.58347
2024-01-08,3.79426
2024-01-09,3.92074
2024-01-10,4.55311
2024-01-11,4.08937
2024-01-12,4.04721
2024-01-13,2.86677
2024-01-14,3.33052
2024-01-15,4.63743
2024-01-16,4.30016
2024-01-17,4.55311
2024-01-18,3.87858
2024-01-19,4.17369
2024-01-20,2.78246
2024-01-21,3.20404
2024-01-22,3.83642
2024-01-23,4.21585
2024-01-24,3.7521
2024-01-25,3.66779
2024-01-26,4.25801
2024-01-27,2.86677
2024-01-28,3.70994
2024-01-29,4.04721
2024-01-30,3.9629
2024-01-31,4.00505
2024-02-01,3.66779
2024-02-02,4.08937
2024-02-03,4.00505
2024-02-04,4.13153
2024-02-05,3.92074
2024-02-06,4.63743
2024-02-07,3.28836
2024-02-08,2.65598
2024-02-09,3.2462
2024-02-10,2.90893
2024-02-11,3.49915
2024-02-12,3.83642
2024-02-13,4.51096
2024-02-14,4.80607
2024-02-15,4.00505
2024-02-16,3.7521
2024-02-17,3.07757
2024-02-18,3.54131
2024-02-19,4.34232
2024-02-20,4.13153
2024-02-21,3.70994
2024-02-22,3.33052
2024-02-23,3.79426
2024-02-24,4.13153
2024-02-25,2.7403
2024-02-26,4.30016
2024-02-27,3.9629
2024-02-28,4.17369
2024-02-29,3.70994
2024-03-01,2.86677
2024-03-02,4.04721
2024-03-03,3.87858
2024-03-04,2.86677
2024-03-05,2.82462
2024-03-06,3.7521
2024-03-07,4.17369
2024-03-08,3.92074
2024-03-09,3.58347
2024-03-10,4.38448
2024-03-11,3.54131
2024-03-12,3.54131
2024-03-13,3.58347
2024-03-14,3.41483
2024-03-15,4.00505
2024-03-16,2.95109
2024-03-17,4.42664
2024-03-18,3.58347
2024-03-19,3.28836
2024-03-20,4.00505
