date,주식장마감시간
2023-07-03,0.46797
2023-07-04,0.42472
2023-07-05,0.45421
2023-07-06,0.4896
2023-07-07,0.55646
2023-07-08,0.03146
2023-07-09,0.01376
2023-07-10,0.57219
2023-07-11,0.42865
2023-07-12,0.45618
2023-07-13,0.55646
2023-07-14,0.91629
2023-07-15,0.03342
2023-07-16,0.01376
2023-07-17,0.55056
2023-07-18,0.67444
2023-07-19,0.69606
2023-07-20,0.55646
2023-07-21,0.81404
2023-07-22,0.03539
2023-07-23,0.02162
2023-07-24,0.95365
2023-07-25,1.22303
2023-07-26,2.40281
2023-07-27,1.44522
2023-07-28,1.30168
2023-07-29,0.05702
2023-07-30,0.02359
2023-07-31,1.05393
2023-08-01,1.12472
2023-08-02,0.93399
2023-08-03,1.03427
2023-08-04,0.81404
2023-08-05,0.05309
2023-08-06,0.01376
2023-08-07,0.80421
2023-08-08,0.78258
2023-08-09,0.63904
2023-08-10,0.65477
2023-08-11,0.75505
2023-08-12,0.03735
2023-08-13,0.02556
2023-08-14,0.71769
2023-08-15,0.06095
2023-08-16,0.73539
2023-08-17,0.73539
2023-08-18,0.52106
2023-08-19,0.05112
2023-08-20,0.02949
2023-08-21,0.58005
2023-08-22,0.58988
2023-08-23,0.36573
2023-08-24,0.41685
2023-08-25,0.60168
2023-08-26,0.02359
2023-08-28,0.51123
2023-08-29,0.49943
2023-08-30,0.45421
2023-08-31,0.55646
2023-09-01,0.63118
2023-09-02,0.03146
2023-09-03,0.03539
2023-09-04,0.53679
2023-09-05,0.44831
2023-09-06,0.4837
2023-09-07,0.40309
2023-09-08,0.46207
2023-09-09,0.02949
2023-09-10,0.00983
2023-09-11,0.38342
2023-09-12,0.43651
2023-09-13,0.36179
2023-09-14,0.40898
2023-09-15,0.45028
2023-09-16,0.01376
2023-09-17,0.01179
2023-09-18,0.34016
2023-09-19,0.35
2023-09-20,0.35393
2023-09-21,0.38736
2023-09-22,0.44634
2023-09-23,0.01966
2023-09-24,0.01376
2023-09-25,0.44831
2023-09-26,0.50533
2023-09-27,0.62331
2023-09-28,0.03735
2023-09-29,0.02949
2023-09-30,0.01966
2023-10-01,0.01573
2023-10-02,0.02949
2023-10-03,0.01376
2023-10-04,0.42275
2023-10-05,0.78455
2023-10-06,0.39719
2023-10-07,0.02162
2023-10-09,0.01179
2023-10-10,0.38932
2023-10-11,0.3264
2023-10-12,0.26348
2023-10-13,0.29887
2023-10-14,0.01573
2023-10-15,0.01573
2023-10-16,0.32247
2023-10-17,0.35
2023-10-18,0.37163
2023-10-19,0.33427
2023-10-20,0.35786
2023-10-23,0.28707
2023-10-24,0.29101
2023-10-25,0.30477
2023-10-26,0.36966
2023-10-27,0.34803
2023-10-28,0.01966
2023-10-29,0.01179
2023-10-30,0.33623
2023-10-31,0.29101
2023-11-01,0.33033
2023-11-02,0.38539
2023-11-03,0.42078
2023-11-05,0.01573
2023-11-06,0.8868
2023-11-07,0.56432
2023-11-08,0.41292
2023-11-09,0.38342
2023-11-10,0.34606
2023-11-11,0.01179
2023-11-12,0.01573
2023-11-13,0.39915
2023-11-14,0.38539
2023-11-15,0.40309
2023-11-16,2.31236
2023-11-17,0.38146
2023-11-18,0.01966
2023-11-19,0.02556
2023-11-20,0.35786
2023-11-21,0.3382
2023-11-22,0.33623
2023-11-23,0.29494
2023-11-24,0.44241
2023-11-25,0.01573
2023-11-26,0.01376
2023-11-27,0.42078
2023-11-28,0.41685
2023-11-29,0.41685
2023-11-30,0.39129
2023-12-01,0.29101
2023-12-02,0.02162
2023-12-03,0.01966
2023-12-04,0.45224
2023-12-05,0.38146
2023-12-06,0.47977
2023-12-07,0.40112
2023-12-08,0.5132
2023-12-09,0.02752
2023-12-10,0.01573
2023-12-11,0.47387
2023-12-12,0.57809
2023-12-13,0.58399
2023-12-14,0.7
2023-12-15,0.72949
2023-12-16,0.03735
2023-12-17,0.04129
2023-12-18,0.60168
2023-12-19,0.46601
2023-12-20,0.47781
2023-12-21,0.64691
2023-12-22,0.82584
2023-12-23,0.09438
2023-12-24,0.05702
2023-12-25,0.10421
2023-12-26,0.76882
2023-12-27,0.94382
2023-12-28,1.28989
2023-12-29,1.52388
2023-12-30,0.02162
2023-12-31,0.02949
2024-01-01,0.03932
2024-01-02,1.46489
2024-01-03,0.40505
2024-01-04,0.30477
2024-01-05,0.35983
2024-01-06,0.01769
2024-01-07,0.01573
2024-01-08,0.3146
2024-01-09,0.34803
2024-01-10,0.35196
2024-01-11,0.43455
2024-01-12,0.41685
2024-01-13,0.02359
2024-01-14,0.01376
2024-01-15,0.37949
2024-01-16,0.35196
2024-01-17,0.4837
2024-01-18,0.31657
2024-01-19,0.39522
2024-01-20,0.01966
2024-01-22,0.44438
2024-01-23,0.32247
2024-01-24,0.30674
2024-01-25,0.42472
2024-01-26,0.44831
2024-01-27,0.02556
2024-01-28,0.00983
2024-01-29,0.55842
2024-01-30,0.38736
2024-01-31,0.4955
2024-02-01,0.54466
2024-02-02,0.77275
2024-02-03,0.03342
2024-02-04,0.02949
2024-02-05,0.62135
2024-02-06,0.55056
2024-02-07,0.77865
2024-02-08,0.91039
2024-02-09,0.09044
2024-02-10,0.03539
2024-02-11,0.02556
2024-02-12,0.02752
2024-02-13,0.61741
2024-02-14,0.66657
2024-02-15,0.67837
2024-02-16,0.79438
2024-02-17,0.03932
2024-02-18,0.01573
2024-02-19,0.61545
2024-02-20,0.64101
2024-02-21,0.75309
2024-02-22,0.62724
2024-02-23,0.73932
2024-02-24,0.02949
2024-02-25,0.02162
2024-02-26,0.60365
2024-02-27,0.74522
2024-02-28,0.59775
2024-02-29,0.6941
2024-03-01,0.05505
2024-03-02,0.01769
2024-03-03,0.02162
2024-03-04,0.65477
2024-03-05,0.55252
2024-03-06,0.46207
2024-03-07,0.53286
2024-03-08,0.71966
2024-03-09,0.02162
2024-03-10,0.02556
2024-03-11,0.58792
2024-03-12,0.56826
2024-03-13,0.65084
2024-03-14,0.65674
2024-03-15,0.57219
2024-03-16,0.05505
2024-03-17,0.01769
2024-03-18,0.57809
2024-03-19,0.48174
2024-03-20,0.78455
