date,중개수수료
2023-05-29,16.09464
2023-05-30,25.065
2023-05-31,22.6469
2023-06-01,21.06084
2023-06-02,20.0988
2023-06-03,15.96463
2023-06-04,9.12636
2023-06-05,19.21476
2023-06-06,15.70462
2023-06-07,21.26885
2023-06-08,19.47477
2023-06-09,20.28081
2023-06-10,15.93863
2023-06-11,9.69838
2023-06-12,20.80083
2023-06-13,20.59282
2023-06-14,19.78679
2023-06-15,19.94279
2023-06-16,20.0988
2023-06-17,13.52054
2023-06-18,9.88039
2023-06-19,21.19084
2023-06-20,19.47477
2023-06-21,20.0988
2023-06-22,19.31877
2023-06-23,20.64482
2023-06-24,15.54862
2023-06-25,9.82839
2023-06-26,22.46489
2023-06-27,21.32085
2023-06-28,21.47685
2023-06-29,21.94487
2023-06-30,19.76079
2023-07-01,15.96463
2023-07-02,10.0624
2023-07-03,20.80083
2023-07-04,18.43473
2023-07-05,19.50078
2023-07-06,20.1768
2023-07-07,18.56474
2023-07-08,14.84659
2023-07-09,9.69838
2023-07-10,19.86479
2023-07-11,18.79875
2023-07-12,19.86479
2023-07-13,18.90275
2023-07-14,18.87675
2023-07-15,14.40457
2023-07-16,9.36037
2023-07-17,19.86479
2023-07-18,19.73478
2023-07-19,19.29277
2023-07-20,21.37285
2023-07-21,19.03276
2023-07-22,16.69266
2023-07-23,9.07436
2023-07-24,21.52886
2023-07-25,22.15288
2023-07-26,20.1768
2023-07-27,19.05876
2023-07-28,18.56474
2023-07-29,15.1326
2023-07-30,9.25637
2023-07-31,19.96879
2023-08-01,19.78679
2023-08-02,18.20072
2023-08-03,16.97867
2023-08-04,16.74466
2023-08-05,13.57254
2023-08-06,9.64638
2023-08-07,19.76079
2023-08-08,18.40873
2023-08-09,18.25273
2023-08-10,17.47269
2023-08-11,16.92667
2023-08-12,13.70254
2023-08-13,9.93239
2023-08-14,20.0468
2023-08-15,16.48465
2023-08-16,22.5429
2023-08-17,22.10088
2023-08-18,20.77483
2023-08-19,15.96463
2023-08-20,9.23036
2023-08-21,21.08684
2023-08-22,21.55486
2023-08-23,18.09672
2023-08-24,17.91471
2023-08-25,19.08476
2023-08-26,16.27665
2023-08-27,10.42641
2023-08-28,22.82891
2023-08-29,20.2288
2023-08-30,20.54082
2023-08-31,21.45085
2023-09-01,18.82475
2023-09-02,15.52262
2023-09-03,11.12844
2023-09-04,20.72282
2023-09-05,20.2288
2023-09-06,18.04472
2023-09-07,18.92875
2023-09-08,19.70878
2023-09-09,13.83255
2023-09-10,10.32241
2023-09-11,18.25273
2023-09-12,19.73478
2023-09-13,18.12272
2023-09-14,18.56474
2023-09-15,19.76079
2023-09-16,13.13052
2023-09-17,8.68434
2023-09-18,20.0988
2023-09-19,17.91471
2023-09-20,18.98075
2023-09-21,17.44669
2023-09-22,17.29069
2023-09-23,13.62454
2023-09-24,9.59438
2023-09-25,18.25273
2023-09-26,18.56474
2023-09-27,13.20852
2023-09-28,5.56422
2023-09-29,4.05616
2023-09-30,4.81019
2023-10-01,5.85023
2023-10-02,8.11232
2023-10-03,11.02444
2023-10-04,20.2288
2023-10-05,18.66874
2023-10-06,19.86479
2023-10-07,14.61258
2023-10-08,8.06032
2023-10-09,12.87051
2023-10-10,21.37285
2023-10-11,19.81279
2023-10-12,20.41081
2023-10-13,21.19084
2023-10-14,15.62662
2023-10-15,10.2444
2023-10-16,20.93083
2023-10-17,19.68278
2023-10-18,20.0988
2023-10-19,17.94071
2023-10-20,20.1508
2023-10-21,12.6885
2023-10-22,9.95839
2023-10-23,19.57878
2023-10-24,19.24076
2023-10-25,18.53874
2023-10-26,17.05668
2023-10-27,18.74674
2023-10-28,13.75455
2023-10-29,9.59438
2023-10-30,20.90483
2023-10-31,20.51482
2023-11-01,19.11076
2023-11-02,19.83879
2023-11-03,19.08476
2023-11-04,14.11856
2023-11-05,8.68434
2023-11-06,18.51274
2023-11-07,18.12272
2023-11-08,16.90067
2023-11-09,17.03068
2023-11-10,17.16068
2023-11-11,11.77847
2023-11-12,8.63234
2023-11-13,17.94071
2023-11-14,16.27665
2023-11-15,18.27873
2023-11-16,16.58866
2023-11-17,14.92459
2023-11-18,11.77847
2023-11-19,9.41237
2023-11-20,18.27873
2023-11-21,19.37077
2023-11-22,17.6807
2023-11-23,16.64066
2023-11-24,16.95267
2023-11-25,10.45241
2023-11-26,8.34633
2023-11-27,18.90275
2023-11-28,18.53874
2023-11-29,17.94071
2023-11-30,20.25481
2023-12-01,17.96671
2023-12-02,12.7145
2023-12-03,8.08632
2023-12-04,19.68278
2023-12-05,18.09672
2023-12-06,17.6807
2023-12-07,16.97867
2023-12-08,17.18668
2023-12-09,13.44253
2023-12-10,9.38637
2023-12-11,18.59074
2023-12-12,18.48673
2023-12-13,19.57878
2023-12-14,17.5767
2023-12-15,18.07072
2023-12-16,14.32657
2023-12-17,8.91835
2023-12-18,17.6547
2023-12-19,16.95267
2023-12-20,18.22672
2023-12-21,16.51066
2023-12-22,16.64066
2023-12-23,12.37649
2023-12-24,6.42225
2023-12-25,7.35829
2023-12-26,18.46073
2023-12-27,17.78471
2023-12-28,17.91471
2023-12-29,17.16068
2023-12-30,12.22048
2023-12-31,7.35829
2024-01-01,7.22828
2024-01-02,17.5247
2024-01-03,19.76079
2024-01-04,20.51482
2024-01-05,19.73478
2024-01-06,15.73062
2024-01-07,10.94643
2024-01-08,18.17472
2024-01-09,20.87883
2024-01-10,19.55278
2024-01-11,20.1508
2024-01-12,18.17472
2024-01-13,15.91263
2024-01-14,12.24648
2024-01-15,20.98283
2024-01-16,21.99687
2024-01-17,18.95475
2024-01-18,20.38481
2024-01-19,20.0468
2024-01-20,17.10868
2024-01-21,10.58242
2024-01-22,19.81279
2024-01-23,21.52886
2024-01-24,20.1768
2024-01-25,22.10088
2024-01-26,21.32085
2024-01-27,16.27665
2024-01-28,11.64846
2024-01-29,23.03692
2024-01-30,23.86895
2024-01-31,24.46697
2024-02-01,22.17888
2024-02-02,20.1508
2024-02-03,17.99271
2024-02-04,11.25845
2024-02-05,22.7249
2024-02-06,20.1248
2024-02-07,17.6287
2024-02-08,17.18668
2024-02-09,7.12428
2024-02-10,5.30421
2024-02-11,6.78627
2024-02-12,9.38637
2024-02-13,23.21892
2024-02-14,23.14092
2024-02-15,25.039
2024-02-16,24.25897
2024-02-17,21.34685
2024-02-18,13.00052
2024-02-19,24.25897
2024-02-20,25.61102
2024-02-21,22.5949
2024-02-22,21.06084
2024-02-23,21.63286
2024-02-24,17.13468
2024-02-25,13.54654
2024-02-26,24.23296
2024-02-27,23.01092
2024-02-28,24.62298
2024-02-29,23.68694
2024-03-01,16.90067
2024-03-02,14.32657
2024-03-03,11.15444
2024-03-04,21.16484
2024-03-05,21.55486
2024-03-06,20.54082
2024-03-07,20.46281
2024-03-08,20.38481
2024-03-09,16.17264
2024-03-10,11.36245
2024-03-11,21.37285
2024-03-12,21.08684
2024-03-13,19.31877
2024-03-14,19.86479
2024-03-15,21.00884
2024-03-16,14.56058
2024-03-17,9.56838
2024-03-18,20.80083
2024-03-19,20.1768
2024-03-20,21.71086
