date,휴림로봇주가
2023-06-04,0.75757
2023-06-05,6.33821
2023-06-06,1.08535
2023-06-07,6.66432
2023-06-08,5.59736
2023-06-09,6.22282
2023-06-10,0.91812
2023-06-11,0.73081
2023-06-12,5.61408
2023-06-13,5.87497
2023-06-14,5.31808
2023-06-15,5.59569
2023-06-16,5.76292
2023-06-17,0.75423
2023-06-18,0.69569
2023-06-19,6.64425
2023-06-20,5.38497
2023-06-21,4.88995
2023-06-22,5.25954
2023-06-23,4.87156
2023-06-24,0.55354
2023-06-25,0.50839
2023-06-26,5.37326
2023-06-27,5.73616
2023-06-28,5.47528
2023-06-29,5.21774
2023-06-30,4.90835
2023-07-01,0.65723
2023-07-02,0.6104
2023-07-03,5.93685
2023-07-04,4.93845
2023-07-05,4.73443
2023-07-06,4.71268
2023-07-07,4.20429
2023-07-08,0.61877
2023-07-09,0.47327
2023-07-10,4.81637
2023-07-11,4.94347
2023-07-12,6.09739
2023-07-13,6.47033
2023-07-14,5.11572
2023-07-15,0.63549
2023-07-16,0.48999
2023-07-17,5.64586
2023-07-18,4.83142
2023-07-19,4.68258
2023-07-20,4.24777
2023-07-21,4.47354
2023-07-22,0.57194
2023-07-23,0.57361
2023-07-24,5.01538
2023-07-25,4.92507
2023-07-26,5.73282
2023-07-27,6.63422
2023-07-28,5.8733
2023-07-29,0.80941
2023-07-30,0.62211
2023-07-31,5.64753
2023-08-01,7.00883
2023-08-02,10.93718
2023-08-03,7.55903
2023-08-04,7.2279
2023-08-05,1.3362
2023-08-06,1.02347
2023-08-07,12.35701
2023-08-08,10.60104
2023-08-09,9.3936
2023-08-10,7.96207
2023-08-11,8.63268
2023-08-12,1.44156
2023-08-13,1.38136
2023-08-14,6.13418
2023-08-15,1.3362
2023-08-16,6.27299
2023-08-17,6.27466
2023-08-18,5.61241
2023-08-19,0.90641
2023-08-20,0.70406
2023-08-21,5.21774
2023-08-22,4.96688
2023-08-23,4.76453
2023-08-24,5.07893
2023-08-25,3.91999
2023-08-26,0.63214
2023-08-27,0.48498
2023-08-28,4.84313
2023-08-29,5.41675
2023-08-30,6.40845
2023-08-31,6.97371
2023-09-01,5.88835
2023-09-02,0.92146
2023-09-03,0.86795
2023-09-04,8.74974
2023-09-05,7.96374
2023-09-06,7.21118
2023-09-07,22.58679
2023-09-08,18.51127
2023-09-09,2.61388
2023-09-10,2.19245
2023-09-11,13.34704
2023-09-12,9.46049
2023-09-13,7.80654
2023-09-14,7.63094
2023-09-15,7.10582
2023-09-16,1.10876
2023-09-17,0.96661
2023-09-18,6.44357
2023-09-19,5.28965
2023-09-20,5.51709
2023-09-21,5.34651
2023-09-22,5.37159
2023-09-23,0.79102
2023-09-24,0.62545
2023-09-25,5.11238
2023-09-26,4.74613
2023-09-27,5.68098
2023-09-28,0.73249
2023-09-29,0.50839
2023-09-30,0.64218
2023-10-01,0.55856
2023-10-02,0.69904
2023-10-03,0.70907
2023-10-04,4.8933
2023-10-05,4.34644
2023-10-06,4.03705
2023-10-07,0.66225
2023-10-08,0.35621
2023-10-09,0.4532
2023-10-10,4.32135
2023-10-11,4.42671
2023-10-12,4.39661
2023-10-13,4.08722
2023-10-14,0.65054
2023-10-15,0.50003
2023-10-16,3.77282
2023-10-17,4.42504
2023-10-18,3.92166
2023-10-19,3.39989
2023-10-20,3.2962
2023-10-21,0.46825
2023-10-22,0.38296
2023-10-23,3.77115
2023-10-24,3.69924
2023-10-25,3.36142
2023-10-26,3.07712
2023-10-27,3.29955
2023-10-28,0.43481
2023-10-29,0.28262
2023-10-30,3.85644
2023-10-31,3.37313
2023-11-01,3.64907
2023-11-02,5.24617
2023-11-03,4.62238
2023-11-04,0.63549
2023-11-05,0.58866
2023-11-06,6.07064
2023-11-07,4.59896
2023-11-08,3.95678
2023-11-09,3.62566
2023-11-10,2.87979
2023-11-11,0.41641
2023-11-12,0.23747
2023-11-13,3.20088
2023-11-14,3.39153
2023-11-15,4.609
2023-11-16,4.8632
2023-11-17,3.50023
2023-11-18,0.41474
2023-11-19,0.35788
2023-11-20,4.56886
2023-11-21,4.14743
2023-11-22,3.59054
2023-11-23,3.84139
2023-11-24,3.33299
2023-11-25,0.45487
2023-11-26,0.39634
2023-11-27,3.44504
2023-11-28,4.75617
2023-11-29,4.57221
2023-11-30,4.06548
2023-12-01,3.65743
2023-12-02,0.50839
2023-12-03,0.39133
2023-12-04,3.28951
2023-12-05,2.93665
2023-12-06,3.27446
2023-12-07,2.97846
2023-12-08,3.26944
2023-12-09,0.41139
2023-12-10,0.32109
2023-12-11,3.80794
2023-12-12,3.83303
2023-12-13,3.01525
2023-12-14,4.89832
2023-12-15,4.99197
2023-12-16,0.63047
2023-12-17,0.59034
2023-12-18,3.83135
2023-12-19,3.35808
2023-12-20,3.57381
2023-12-21,3.50357
2023-12-22,3.09385
2023-12-23,0.41641
2023-12-24,0.34617
2023-12-25,0.40972
2023-12-26,2.94166
2023-12-27,3.29286
2023-12-28,3.74272
2023-12-29,1.41982
2023-12-30,0.42477
2023-12-31,0.36624
2024-01-01,0.39634
2024-01-02,4.57053
2024-01-03,3.61897
2024-01-04,3.37815
2024-01-05,3.25105
2024-01-06,0.42644
2024-01-07,0.36122
2024-01-08,3.139
2024-01-09,3.31125
2024-01-10,3.26108
2024-01-11,3.44337
2024-01-12,4.33473
2024-01-13,0.71409
2024-01-14,0.57361
2024-01-15,5.68767
2024-01-16,4.73944
2024-01-17,3.64238
2024-01-18,4.15579
2024-01-19,9.05244
2024-01-20,1.99511
2024-01-21,1.88641
2024-01-22,7.4637
2024-01-23,5.95524
2024-01-24,4.46852
2024-01-25,3.7862
2024-01-26,3.83637
2024-01-27,0.54518
2024-01-28,0.42979
2024-01-29,4.11064
2024-01-30,3.38149
2024-01-31,3.19586
2024-02-01,3.35306
2024-02-02,4.81303
2024-02-03,0.69737
2024-02-04,0.56023
2024-02-05,4.30463
2024-02-06,2.56037
2024-02-07,2.25934
2024-02-08,2.00515
2024-02-09,0.50337
2024-02-10,0.33112
2024-02-11,0.40638
2024-02-12,0.4532
2024-02-13,2.73764
2024-02-14,2.27272
2024-02-15,1.89979
2024-02-16,1.53187
2024-02-17,0.4833
2024-02-18,1.01511
2024-02-19,2.12388
2024-02-20,2.12388
2024-02-21,1.78774
2024-02-22,1.44156
2024-02-23,1.31112
2024-02-24,0.50003
2024-02-25,0.4532
2024-02-26,1.80446
2024-02-27,2.31453
2024-02-28,8.39521
2024-02-29,5.02876
2024-03-01,0.89136
2024-03-02,0.61542
2024-03-03,0.50672
2024-03-04,5.23111
2024-03-05,4.13572
2024-03-06,3.97518
2024-03-07,3.12061
2024-03-08,3.39989
2024-03-09,0.53515
2024-03-10,0.49836
2024-03-11,3.21091
2024-03-12,3.83972
2024-03-13,4.11064
2024-03-14,4.09726
2024-03-15,3.726
2024-03-16,0.57696
2024-03-17,0.55354
2024-03-18,3.99692
2024-03-19,3.74774
2024-03-20,3.91664
