date,공모주
2023-05-30,4.63847
2023-05-31,4.11932
2023-06-01,4.55571
2023-06-02,3.81837
2023-06-03,1.30915
2023-06-04,1.4427
2023-06-05,4.39583
2023-06-06,1.97313
2023-06-07,5.37581
2023-06-08,8.90828
2023-06-09,5.9213
2023-06-10,1.68158
2023-06-11,1.91671
2023-06-12,5.36641
2023-06-13,9.47069
2023-06-14,5.1595
2023-06-15,5.81408
2023-06-16,5.47174
2023-06-17,2.87788
2023-06-18,3.39515
2023-06-19,13.75931
2023-06-20,18.26047
2023-06-21,15.62147
2023-06-22,9.93153
2023-06-23,6.06049
2023-06-24,1.99006
2023-06-25,2.3719
2023-06-26,10.44503
2023-06-27,9.80738
2023-06-28,8.93085
2023-06-29,13.07839
2023-06-30,17.25039
2023-07-01,4.03656
2023-07-02,3.72056
2023-07-03,11.34414
2023-07-04,15.41644
2023-07-05,19.79346
2023-07-06,25.40064
2023-07-07,13.92107
2023-07-08,4.66481
2023-07-09,5.18584
2023-07-10,21.77789
2023-07-11,21.302
2023-07-12,17.29553
2023-07-13,16.261
2023-07-14,30.03912
2023-07-15,8.19163
2023-07-16,8.66375
2023-07-17,33.06748
2023-07-18,31.70942
2023-07-19,20.4123
2023-07-20,18.00278
2023-07-21,12.28274
2023-07-22,5.19524
2023-07-23,7.13828
2023-07-24,21.81927
2023-07-25,22.70521
2023-07-26,27.47347
2023-07-27,27.82145
2023-07-28,13.12166
2023-07-29,3.45722
2023-07-30,3.55503
2023-07-31,15.32616
2023-08-01,16.39267
2023-08-02,12.48401
2023-08-03,9.24873
2023-08-04,10.2607
2023-08-05,2.75374
2023-08-06,3.32367
2023-08-07,11.378
2023-08-08,8.90264
2023-08-09,8.78225
2023-08-10,12.28462
2023-08-11,8.98916
2023-08-12,2.3324
2023-08-13,2.57693
2023-08-14,8.59416
2023-08-15,3.25784
2023-08-16,9.15092
2023-08-17,7.11571
2023-08-18,4.9225
2023-08-19,1.76999
2023-08-20,2.12549
2023-08-21,6.94831
2023-08-22,7.63486
2023-08-23,5.88368
2023-08-24,6.4743
2023-08-25,3.61522
2023-08-26,1.69099
2023-08-27,1.80761
2023-08-28,5.12941
2023-08-29,5.08426
2023-08-30,5.39838
2023-08-31,3.78827
2023-09-01,3.58137
2023-09-02,1.57061
2023-09-03,1.89225
2023-09-04,5.02783
2023-09-05,4.90181
2023-09-06,4.26416
2023-09-07,4.18892
2023-09-08,3.30674
2023-09-09,1.74366
2023-09-10,2.06906
2023-09-11,7.30569
2023-09-12,6.8599
2023-09-13,7.88691
2023-09-14,8.73523
2023-09-15,9.41238
2023-09-16,3.54375
2023-09-17,4.43909
2023-09-18,18.79843
2023-09-19,24.81002
2023-09-20,21.11955
2023-09-21,25.0395
2023-09-22,23.13031
2023-09-23,4.41652
2023-09-24,3.16943
2023-09-25,13.76307
2023-09-26,8.50011
2023-09-27,8.34023
2023-09-28,2.30607
2023-09-29,2.19321
2023-09-30,1.88473
2023-10-01,2.11797
2023-10-02,2.65969
2023-10-03,3.9632
2023-10-04,14.51546
2023-10-05,24.77428
2023-10-06,17.60777
2023-10-07,4.40335
2023-10-08,4.48423
2023-10-09,5.55827
2023-10-10,19.84425
2023-10-11,18.34888
2023-10-12,11.51719
2023-10-13,8.79918
2023-10-14,3.30674
2023-10-15,3.5682
2023-10-16,12.45015
2023-10-17,16.21021
2023-10-18,17.7432
2023-10-19,17.43849
2023-10-20,9.71898
2023-10-21,2.86095
2023-10-22,3.73184
2023-10-23,16.64096
2023-10-24,15.99202
2023-10-25,13.1668
2023-10-26,12.9298
2023-10-27,11.42126
2023-10-28,2.64652
2023-10-29,3.69422
2023-10-30,16.27981
2023-10-31,18.52193
2023-11-01,18.17771
2023-11-02,17.14129
2023-11-03,12.168
2023-11-04,3.08855
2023-11-05,3.91994
2023-11-06,15.66849
2023-11-07,19.92325
2023-11-08,18.38085
2023-11-09,18.99781
2023-11-10,11.26514
2023-11-11,2.63524
2023-11-12,3.34624
2023-11-13,14.7976
2023-11-14,12.05138
2023-11-15,11.3573
2023-11-16,10.8833
2023-11-17,15.16251
2023-11-18,3.63403
2023-11-19,4.0422
2023-11-20,14.82017
2023-11-21,17.24663
2023-11-22,13.62576
2023-11-23,11.29147
2023-11-24,17.18456
2023-11-25,4.96012
2023-11-26,4.96388
2023-11-27,16.11993
2023-11-28,20.76781
2023-11-29,12.21879
2023-11-30,13.82138
2023-12-01,19.22729
2023-12-02,4.76638
2023-12-03,5.78022
2023-12-04,25.81257
2023-12-05,18.36204
2023-12-06,16.29298
2023-12-07,10.61244
2023-12-08,7.70634
2023-12-09,3.58889
2023-12-10,4.45414
2023-12-11,12.70032
2023-12-12,27.62583
2023-12-13,31.99157
2023-12-14,28.02836
2023-12-15,20.61545
2023-12-16,4.87359
2023-12-17,4.06478
2023-12-18,11.81626
2023-12-19,8.46061
2023-12-20,7.22293
2023-12-21,6.68497
2023-12-22,15.7964
2023-12-23,4.61778
2023-12-24,3.22022
2023-12-25,3.50801
2023-12-26,7.68753
2023-12-27,5.74636
2023-12-28,5.03536
2023-12-29,3.89549
2023-12-30,2.68038
2023-12-31,2.44902
2024-01-01,4.10616
2024-01-02,9.51583
2024-01-03,8.63366
2024-01-04,8.29696
2024-01-05,6.60033
2024-01-06,3.10924
2024-01-07,3.57572
2024-01-08,7.85305
2024-01-09,8.51704
2024-01-10,8.23113
2024-01-11,8.38537
2024-01-12,8.26687
2024-01-13,4.91498
2024-01-14,6.41787
2024-01-15,25.25769
2024-01-16,38.88721
2024-01-17,40.07787
2024-01-18,29.67421
2024-01-19,14.80701
2024-01-20,5.73508
2024-01-21,6.52697
2024-01-22,19.16898
2024-01-23,22.79173
2024-01-24,34.58919
2024-01-25,29.12685
2024-01-26,30.11812
2024-01-27,7.84929
2024-01-28,8.40982
2024-01-29,21.77225
2024-01-30,13.30787
2024-01-31,10.29267
2024-02-01,17.36513
2024-02-02,10.99051
2024-02-03,4.59145
2024-02-04,5.80279
2024-02-05,12.8903
2024-02-06,15.26408
2024-02-07,11.09961
2024-02-08,10.42246
2024-02-09,5.97961
2024-02-10,5.64291
2024-02-11,7.19659
2024-02-12,13.61071
2024-02-13,62.51598
2024-02-14,67.74885
2024-02-15,45.1264
2024-02-16,20.77533
2024-02-17,7.62357
2024-02-18,6.33511
2024-02-19,19.44925
2024-02-20,16.4096
2024-02-21,12.96742
2024-02-22,15.44089
2024-02-23,15.3713
2024-02-24,5.77646
2024-02-25,6.90316
2024-02-26,24.18365
2024-02-27,25.41757
2024-02-28,12.40689
2024-02-29,10.43375
2024-03-01,4.36761
2024-03-02,4.01587
2024-03-03,5.2686
2024-03-04,17.80716
2024-03-05,19.13701
2024-03-06,17.13189
2024-03-07,15.13994
2024-03-08,8.01482
2024-03-09,3.56444
2024-03-10,4.74004
2024-03-11,17.34632
2024-03-12,22.80678
2024-03-13,24.57866
2024-03-14,20.59852
2024-03-15,14.66782
2024-03-16,4.1908
2024-03-17,4.82845
2024-03-18,16.71807
2024-03-19,13.16304
2024-03-20,9.62493
