date,홍콩H
2023-06-02,35.01268
2023-06-03,4.94581
2023-06-04,2.46714
2023-06-05,26.43532
2023-06-06,28.19921
2023-06-07,30.06686
2023-06-08,26.60825
2023-06-09,28.17615
2023-06-10,3.65459
2023-06-11,2.07516
2023-06-12,27.33456
2023-06-13,30.21673
2023-06-14,26.71201
2023-06-15,33.6177
2023-06-16,36.56905
2023-06-17,4.16186
2023-06-18,2.04058
2023-06-19,27.48443
2023-06-20,26.94258
2023-06-21,24.93659
2023-06-22,13.02743
2023-06-23,24.40627
2023-06-24,2.91676
2023-06-25,1.69471
2023-06-26,22.48097
2023-06-27,26.55061
2023-06-28,25.97417
2023-06-29,24.67143
2023-06-30,22.97671
2023-07-01,3.43555
2023-07-02,1.42955
2023-07-03,28.7987
2023-07-04,26.71201
2023-07-05,23.28798
2023-07-06,29.94005
2023-07-07,23.58773
2023-07-08,3.19345
2023-07-09,1.95988
2023-07-10,23.01129
2023-07-11,24.24486
2023-07-12,26.23933
2023-07-13,30.85081
2023-07-14,28.27991
2023-07-15,3.00899
2023-07-16,2.01752
2023-07-17,21.13211
2023-07-18,25.24786
2023-07-19,27.93405
2023-07-20,25.43232
2023-07-21,23.44938
2023-07-22,3.20498
2023-07-23,2.08669
2023-07-24,25.91653
2023-07-25,42.16047
2023-07-26,33.47936
2023-07-27,37.20313
2023-07-28,41.07678
2023-07-29,5.36084
2023-07-30,3.41249
2023-07-31,50.51879
2023-08-01,48.35139
2023-08-02,35.8658
2023-08-03,35.48535
2023-08-04,32.15356
2023-08-05,4.2195
2023-08-06,2.66313
2023-08-07,30.75858
2023-08-08,31.05833
2023-08-09,30.17062
2023-08-10,28.68342
2023-08-11,28.38367
2023-08-12,3.17039
2023-08-13,2.39797
2023-08-14,31.47336
2023-08-15,28.26838
2023-08-16,31.93451
2023-08-17,34.36707
2023-08-18,35.58911
2023-08-19,6.68664
2023-08-20,3.96587
2023-08-21,42.12589
2023-08-22,43.78602
2023-08-23,36.96103
2023-08-24,37.89485
2023-08-25,30.59718
2023-08-26,4.3809
2023-08-27,2.52478
2023-08-28,35.9465
2023-08-29,37.45676
2023-08-30,37.15702
2023-08-31,32.1305
2023-09-01,22.42333
2023-09-02,4.08116
2023-09-03,2.53631
2023-09-04,39.67027
2023-09-05,33.57159
2023-09-06,30.59718
2023-09-07,28.91399
2023-09-08,20.10606
2023-09-09,3.95434
2023-09-10,2.40949
2023-09-11,30.44731
2023-09-12,28.76412
2023-09-13,27.12704
2023-09-14,28.41826
2023-09-15,30.8047
2023-09-16,4.11574
2023-09-17,2.36338
2023-09-18,27.43832
2023-09-19,28.67189
2023-09-20,25.84735
2023-09-21,26.80424
2023-09-22,28.40673
2023-09-23,4.68065
2023-09-24,2.66313
2023-09-25,26.57366
2023-09-26,28.01475
2023-09-27,23.53008
2023-09-28,21.09753
2023-09-29,25.12105
2023-09-30,5.51072
2023-10-01,3.07816
2023-10-02,9.29213
2023-10-03,40.50034
2023-10-04,33.6984
2023-10-05,29.42125
2023-10-06,29.79017
2023-10-07,4.86511
2023-10-08,2.70924
2023-10-09,26.15863
2023-10-10,36.21166
2023-10-11,35.543
2023-10-12,37.64122
2023-10-13,29.12151
2023-10-14,4.84205
2023-10-15,2.83606
2023-10-16,27.70348
2023-10-17,28.72953
2023-10-18,28.68342
2023-10-19,27.51902
2023-10-20,27.26539
2023-10-21,4.85358
2023-10-22,2.88217
2023-10-23,18.38828
2023-10-24,32.26884
2023-10-25,31.92298
2023-10-26,30.47037
2023-10-27,31.24279
2023-10-28,5.39543
2023-10-29,2.76688
2023-10-30,30.65483
2023-10-31,28.90246
2023-11-01,29.52501
2023-11-02,33.01821
2023-11-03,38.2753
2023-11-04,6.94028
2023-11-05,3.49319
2023-11-06,47.37145
2023-11-07,36.71893
2023-11-08,30.77011
2023-11-09,30.79317
2023-11-10,28.25685
2023-11-11,4.88817
2023-11-12,2.82453
2023-11-13,31.92298
2023-11-14,35.91192
2023-11-15,48.84712
2023-11-16,43.42863
2023-11-17,35.79663
2023-11-18,5.5453
2023-11-19,3.2165
2023-11-20,39.18607
2023-11-21,44.05118
2023-11-22,34.77057
2023-11-23,37.79109
2023-11-24,37.12243
2023-11-25,6.60594
2023-11-26,6.73276
2023-11-27,45.30781
2023-11-28,41.71086
2023-11-29,48.3975
2023-11-30,43.68226
2023-12-01,43.55545
2023-12-02,9.73022
2023-12-03,6.16785
2023-12-04,43.84367
2023-12-05,48.50126
2023-12-06,43.63615
2023-12-07,44.71985
2023-12-08,47.94789
2023-12-09,7.83952
2023-12-10,5.43002
2023-12-11,53.7353
2023-12-12,45.68826
2023-12-13,43.42863
2023-12-14,50.86465
2023-12-15,56.1448
2023-12-16,10.14526
2023-12-17,5.56836
2023-12-18,40.4427
2023-12-19,41.67627
2023-12-20,42.54092
2023-12-21,40.7655
2023-12-22,54.32326
2023-12-23,9.85704
2023-12-24,5.47613
2023-12-25,10.43347
2023-12-26,28.14157
2023-12-27,47.33686
2023-12-28,59.05003
2023-12-29,52.17892
2023-12-30,9.13073
2023-12-31,4.68065
2024-01-01,6.32925
2024-01-02,47.08323
2024-01-03,40.69633
2024-01-04,43.34793
2024-01-05,42.87525
2024-01-06,7.17085
2024-01-07,5.52225
2024-01-08,43.52086
2024-01-09,48.90477
2024-01-10,44.38551
2024-01-11,47.85566
2024-01-12,42.94443
2024-01-13,7.77034
2024-01-14,6.92875
2024-01-15,46.19552
2024-01-16,51.39497
2024-01-17,74.01429
2024-01-18,61.0445
2024-01-19,58.76181
2024-01-20,10.88309
2024-01-21,7.93175
2024-01-22,78.8794
2024-01-23,84.00968
2024-01-24,87.9525
2024-01-25,90.2813
2024-01-26,72.72308
2024-01-27,11.10214
2024-01-28,6.69817
2024-01-29,69.50657
2024-01-30,64.7798
2024-01-31,57.24002
2024-02-01,52.36338
2024-02-02,59.81092
2024-02-03,9.85704
2024-02-04,6.31773
2024-02-05,58.08162
2024-02-06,75.51302
2024-02-07,72.56167
2024-02-08,55.04957
2024-02-09,29.99769
2024-02-10,7.8741
2024-02-11,5.43002
2024-02-12,11.0445
2024-02-13,27.77265
2024-02-14,57.42448
2024-02-15,56.50219
2024-02-16,67.28153
2024-02-17,12.01291
2024-02-18,7.24002
2024-02-19,58.19691
2024-02-20,55.41849
2024-02-21,75.88194
2024-02-22,75.37468
2024-02-23,68.15771
2024-02-24,10.83698
2024-02-25,7.33225
2024-02-26,56.55983
2024-02-27,66.48605
2024-02-28,63.23495
2024-02-29,57.67811
2024-03-01,45.49227
2024-03-02,10.27207
2024-03-03,6.3062
2024-03-04,56.02951
2024-03-05,56.17938
2024-03-06,61.09061
2024-03-07,53.96587
2024-03-08,52.74383
2024-03-09,8.56582
2024-03-10,5.66059
2024-03-11,61.2866
2024-03-12,78.92552
2024-03-13,73.34563
2024-03-14,57.65506
2024-03-15,49.79248
2024-03-16,7.90869
2024-03-17,4.58842
2024-03-18,50.18445
2024-03-19,46.18399
2024-03-20,46.79501
