date,코인상장
2023-06-03,0.50517
2023-06-04,0.45466
2023-06-05,0.80828
2023-06-06,0.55569
2023-06-07,0.75776
2023-06-08,0.80828
2023-06-09,0.8588
2023-06-10,0.63147
2023-06-11,0.4294
2023-06-12,0.37888
2023-06-13,0.90932
2023-06-14,0.53043
2023-06-15,0.75776
2023-06-16,0.75776
2023-06-17,0.50517
2023-06-18,0.37888
2023-06-19,0.95983
2023-06-20,1.1619
2023-06-21,0.53043
2023-06-22,0.88406
2023-06-23,0.75776
2023-06-24,0.55569
2023-06-25,0.40414
2023-06-26,0.65673
2023-06-27,1.41449
2023-06-28,1.03561
2023-06-29,1.03561
2023-06-30,0.8588
2023-07-01,0.50517
2023-07-02,0.27784
2023-07-03,0.75776
2023-07-04,0.78302
2023-07-05,1.08613
2023-07-06,0.93457
2023-07-07,0.35362
2023-07-08,0.47991
2023-07-09,0.58095
2023-07-10,0.58095
2023-07-11,0.70724
2023-07-12,0.88406
2023-07-13,0.70724
2023-07-14,1.31346
2023-07-15,0.55569
2023-07-16,0.4294
2023-07-17,0.83354
2023-07-18,0.88406
2023-07-19,0.80828
2023-07-20,0.93457
2023-07-21,0.65673
2023-07-22,0.40414
2023-07-23,0.45466
2023-07-24,1.13665
2023-07-25,0.80828
2023-07-26,0.83354
2023-07-27,0.98509
2023-07-28,0.78302
2023-07-29,0.50517
2023-07-30,0.40414
2023-07-31,0.8588
2023-08-01,0.47991
2023-08-02,0.63147
2023-08-03,0.63147
2023-08-04,0.70724
2023-08-05,0.50517
2023-08-06,0.47991
2023-08-07,0.55569
2023-08-08,0.78302
2023-08-09,0.68199
2023-08-10,0.70724
2023-08-11,0.75776
2023-08-12,0.4294
2023-08-13,0.60621
2023-08-14,0.83354
2023-08-15,0.88406
2023-08-16,3.35943
2023-08-17,1.99545
2023-08-18,1.08613
2023-08-19,0.53043
2023-08-20,0.68199
2023-08-21,0.95983
2023-08-22,0.80828
2023-08-23,0.93457
2023-08-24,0.50517
2023-08-25,0.55569
2023-08-26,0.35362
2023-08-27,0.53043
2023-08-28,0.78302
2023-08-29,0.55569
2023-08-30,1.11139
2023-08-31,0.60621
2023-09-01,0.98509
2023-09-02,0.4294
2023-09-03,0.55569
2023-09-04,0.93457
2023-09-05,0.88406
2023-09-06,0.7325
2023-09-07,0.88406
2023-09-08,0.75776
2023-09-09,0.55569
2023-09-10,0.60621
2023-09-11,0.83354
2023-09-12,0.83354
2023-09-13,1.11139
2023-09-14,0.8588
2023-09-15,0.75776
2023-09-16,0.40414
2023-09-17,0.3031
2023-09-18,0.90932
2023-09-19,0.88406
2023-09-20,0.53043
2023-09-21,0.63147
2023-09-22,0.53043
2023-09-23,0.32836
2023-09-24,0.20207
2023-09-25,0.83354
2023-09-26,0.98509
2023-09-27,1.01035
2023-09-28,0.22733
2023-09-29,0.25258
2023-09-30,0.35362
2023-10-01,0.27784
2023-10-02,0.53043
2023-10-03,0.37888
2023-10-04,0.78302
2023-10-05,0.98509
2023-10-06,0.50517
2023-10-07,0.32836
2023-10-08,0.25258
2023-10-09,0.27784
2023-10-10,0.88406
2023-10-11,0.68199
2023-10-12,0.55569
2023-10-13,0.78302
2023-10-14,0.37888
2023-10-15,0.25258
2023-10-16,0.75776
2023-10-17,1.1619
2023-10-18,1.36398
2023-10-19,1.21242
2023-10-20,0.63147
2023-10-21,0.45466
2023-10-22,0.75776
2023-10-23,0.53043
2023-10-24,6.71886
2023-10-25,3.9909
2023-10-26,2.02071
2023-10-27,1.46501
2023-10-28,0.90932
2023-10-29,1.03561
2023-10-30,1.03561
2023-10-31,1.59131
2023-11-01,1.31346
2023-11-02,0.8588
2023-11-03,1.41449
2023-11-04,0.93457
2023-11-05,0.88406
2023-11-06,1.51553
2023-11-07,1.79338
2023-11-08,1.49027
2023-11-09,1.84389
2023-11-10,1.49027
2023-11-11,1.01035
2023-11-12,0.75776
2023-11-13,1.31346
2023-11-14,1.36398
2023-11-15,0.98509
2023-11-16,1.13665
2023-11-17,1.1619
2023-11-18,0.65673
2023-11-19,0.60621
2023-11-20,0.7325
2023-11-21,1.11139
2023-11-22,0.95983
2023-11-23,1.08613
2023-11-24,1.41449
2023-11-25,0.68199
2023-11-26,0.98509
2023-11-27,1.38923
2023-11-28,1.11139
2023-11-29,0.80828
2023-11-30,1.08613
2023-12-01,0.98509
2023-12-02,0.4294
2023-12-03,0.55569
2023-12-04,1.49027
2023-12-05,1.76812
2023-12-06,1.43975
2023-12-07,1.08613
2023-12-08,1.26294
2023-12-09,0.70724
2023-12-10,0.60621
2023-12-11,1.01035
2023-12-12,6.8199
2023-12-13,4.74867
2023-12-14,2.04597
2023-12-15,2.12174
2023-12-16,0.78302
2023-12-17,0.98509
2023-12-18,2.75322
2023-12-19,1.81864
2023-12-20,1.64182
2023-12-21,1.54079
2023-12-22,1.23768
2023-12-23,0.63147
2023-12-24,0.80828
2023-12-25,0.90932
2023-12-26,1.21242
2023-12-27,1.1619
2023-12-28,1.31346
2023-12-29,1.51553
2023-12-30,0.8588
2023-12-31,1.18716
2024-01-01,1.26294
2024-01-02,1.11139
2024-01-03,1.38923
2024-01-04,1.46501
2024-01-05,1.06087
2024-01-06,1.08613
2024-01-07,0.90932
2024-01-08,1.36398
2024-01-09,2.12174
2024-01-10,2.19752
2024-01-11,7.57767
2024-01-12,2.12174
2024-01-13,1.1619
2024-01-14,0.75776
2024-01-15,1.66708
2024-01-16,0.93457
2024-01-17,1.13665
2024-01-18,2.47537
2024-01-19,2.2733
2024-01-20,0.8588
2024-01-21,0.63147
2024-01-22,0.95983
2024-01-23,0.78302
2024-01-24,0.63147
2024-01-25,1.08613
2024-01-26,0.8588
2024-01-27,0.65673
2024-01-28,0.60621
2024-01-29,0.98509
2024-01-30,1.23768
2024-01-31,1.03561
2024-02-01,1.03561
2024-02-02,1.56605
2024-02-03,0.55569
2024-02-04,0.65673
2024-02-05,0.90932
2024-02-06,1.51553
2024-02-07,1.21242
2024-02-08,1.03561
2024-02-09,1.21242
2024-02-10,1.03561
2024-02-11,1.51553
2024-02-12,1.56605
2024-02-13,1.89441
2024-02-14,1.51553
2024-02-15,1.61656
2024-02-16,1.46501
2024-02-17,0.95983
2024-02-18,0.93457
2024-02-19,1.56605
2024-02-20,2.29856
2024-02-21,2.12174
2024-02-22,2.60166
2024-02-23,3.33417
2024-02-24,1.79338
2024-02-25,1.18716
2024-02-26,1.51553
2024-02-27,3.23313
2024-02-28,3.03106
2024-02-29,2.24804
2024-03-01,1.84389
2024-03-02,1.7176
2024-03-03,1.56605
2024-03-04,2.12174
2024-03-05,3.03106
2024-03-06,2.29856
2024-03-07,2.75322
2024-03-08,1.94493
2024-03-09,1.61656
2024-03-10,1.99545
2024-03-11,2.65218
2024-03-12,3.10684
2024-03-13,3.30891
2024-03-14,3.23313
2024-03-15,2.22278
2024-03-16,1.84389
2024-03-17,1.74286
2024-03-18,2.02071
2024-03-19,2.07123
2024-03-20,1.86915
