date,증여계약서
2023-05-29,7.88091
2023-05-30,27.67075
2023-05-31,23.11733
2023-06-01,26.61996
2023-06-02,22.9422
2023-06-03,8.23117
2023-06-04,10.85814
2023-06-05,29.24693
2023-06-06,11.55866
2023-06-07,36.25218
2023-06-08,33.62521
2023-06-09,24.16812
2023-06-10,4.90367
2023-06-11,8.93169
2023-06-12,34.15061
2023-06-13,26.61996
2023-06-14,29.77232
2023-06-15,25.7443
2023-06-16,21.19089
2023-06-17,5.6042
2023-06-18,3.85288
2023-06-19,30.82311
2023-06-20,24.34325
2023-06-21,31.8739
2023-06-22,21.54115
2023-06-23,20.31523
2023-06-24,5.95446
2023-06-25,8.23117
2023-06-26,26.09457
2023-06-27,30.29772
2023-06-28,24.16812
2023-06-29,23.64273
2023-06-30,18.21366
2023-07-01,6.83012
2023-07-02,10.50788
2023-07-03,27.49562
2023-07-04,28.02101
2023-07-05,29.0718
2023-07-06,30.47285
2023-07-07,26.44483
2023-07-08,6.47985
2023-07-09,10.15761
2023-07-10,37.4781
2023-07-11,28.5464
2023-07-12,22.24168
2023-07-13,25.04378
2023-07-14,21.71628
2023-07-15,7.88091
2023-07-16,8.75656
2023-07-17,26.61996
2023-07-18,25.04378
2023-07-19,23.29246
2023-07-20,22.41681
2023-07-21,20.66549
2023-07-22,6.30472
2023-07-23,10.68301
2023-07-24,28.72154
2023-07-25,24.86865
2023-07-26,28.37127
2023-07-27,28.02101
2023-07-28,20.84063
2023-07-29,5.77933
2023-07-30,7.88091
2023-07-31,30.29772
2023-08-01,23.64273
2023-08-02,20.84063
2023-08-03,24.69352
2023-08-04,19.61471
2023-08-05,9.63222
2023-08-06,6.83012
2023-08-07,33.45008
2023-08-08,28.72154
2023-08-09,31.69877
2023-08-10,21.36602
2023-08-11,21.71628
2023-08-12,7.00525
2023-08-13,4.72854
2023-08-14,26.2697
2023-08-15,8.23117
2023-08-16,21.89141
2023-08-17,26.2697
2023-08-18,23.29246
2023-08-19,7.00525
2023-08-20,4.90367
2023-08-21,28.37127
2023-08-22,28.19614
2023-08-23,23.64273
2023-08-24,26.09457
2023-08-25,21.36602
2023-08-26,7.35551
2023-08-27,5.0788
2023-08-28,27.67075
2023-08-29,26.09457
2023-08-30,25.04378
2023-08-31,24.51838
2023-09-01,17.86339
2023-09-02,8.93169
2023-09-03,7.18038
2023-09-04,24.34325
2023-09-05,30.99824
2023-09-06,24.51838
2023-09-07,26.44483
2023-09-08,21.01576
2023-09-09,7.00525
2023-09-10,11.03327
2023-09-11,29.77232
2023-09-12,26.09457
2023-09-13,28.5464
2023-09-14,23.99299
2023-09-15,16.98774
2023-09-16,7.88091
2023-09-17,9.28196
2023-09-18,33.97548
2023-09-19,28.37127
2023-09-20,29.0718
2023-09-21,23.11733
2023-09-22,22.9422
2023-09-23,6.30472
2023-09-24,7.88091
2023-09-25,22.9422
2023-09-26,26.61996
2023-09-27,14.36077
2023-09-28,4.55341
2023-09-29,2.45183
2023-09-30,3.50262
2023-10-01,4.55341
2023-10-02,5.42907
2023-10-03,7.53064
2023-10-04,31.8739
2023-10-05,29.59719
2023-10-06,23.11733
2023-10-07,4.55341
2023-10-08,5.6042
2023-10-09,9.45709
2023-10-10,33.09982
2023-10-11,30.12259
2023-10-12,27.67075
2023-10-13,21.36602
2023-10-14,4.90367
2023-10-15,8.75656
2023-10-16,32.22416
2023-10-17,32.57443
2023-10-18,22.59194
2023-10-19,23.81786
2023-10-20,18.21366
2023-10-21,6.30472
2023-10-22,4.20315
2023-10-23,25.39404
2023-10-24,33.97548
2023-10-25,21.71628
2023-10-26,23.99299
2023-10-27,19.96497
2023-10-28,6.47985
2023-10-29,8.75656
2023-10-30,26.61996
2023-10-31,26.44483
2023-11-01,19.61471
2023-11-02,30.47285
2023-11-03,25.7443
2023-11-04,5.25394
2023-11-05,7.53064
2023-11-06,29.24693
2023-11-07,27.14535
2023-11-08,25.04378
2023-11-09,27.14535
2023-11-10,24.34325
2023-11-11,6.30472
2023-11-12,8.23117
2023-11-13,22.76707
2023-11-14,28.72154
2023-11-15,23.64273
2023-11-16,19.26444
2023-11-17,18.21366
2023-11-18,6.83012
2023-11-19,4.55341
2023-11-20,37.30297
2023-11-21,28.02101
2023-11-22,26.79509
2023-11-23,26.61996
2023-11-24,18.21366
2023-11-25,4.55341
2023-11-26,8.4063
2023-11-27,32.22416
2023-11-28,21.89141
2023-11-29,20.84063
2023-11-30,20.31523
2023-12-01,17.86339
2023-12-02,6.30472
2023-12-03,7.00525
2023-12-04,31.8739
2023-12-05,26.79509
2023-12-06,26.2697
2023-12-07,21.89141
2023-12-08,15.76182
2023-12-09,5.42907
2023-12-10,9.28196
2023-12-11,27.67075
2023-12-12,26.44483
2023-12-13,30.99824
2023-12-14,26.2697
2023-12-15,20.66549
2023-12-16,4.90367
2023-12-17,9.28196
2023-12-18,27.67075
2023-12-19,23.4676
2023-12-20,22.24168
2023-12-21,24.69352
2023-12-22,18.38879
2023-12-23,4.37828
2023-12-24,2.62697
2023-12-25,6.65499
2023-12-26,37.4781
2023-12-27,29.42206
2023-12-28,26.09457
2023-12-29,17.86339
2023-12-30,4.72854
2023-12-31,4.72854
2024-01-01,5.95446
2024-01-02,30.64798
2024-01-03,29.77232
2024-01-04,29.77232
2024-01-05,27.32049
2024-01-06,7.35551
2024-01-07,12.60945
2024-01-08,29.0718
2024-01-09,34.15061
2024-01-10,30.12259
2024-01-11,27.84588
2024-01-12,25.91943
2024-01-13,5.25394
2024-01-14,9.28196
2024-01-15,35.37653
2024-01-16,32.57443
2024-01-17,28.37127
2024-01-18,34.85113
2024-01-19,26.44483
2024-01-20,10.15761
2024-01-21,11.2084
2024-01-22,38.70402
2024-01-23,37.4781
2024-01-24,30.99824
2024-01-25,25.04378
2024-01-26,26.61996
2024-01-27,7.70577
2024-01-28,10.33274
2024-01-29,33.80035
2024-01-30,29.94746
2024-01-31,32.04903
2024-02-01,32.22416
2024-02-02,30.29772
2024-02-03,8.05604
2024-02-04,11.2084
2024-02-05,37.30297
2024-02-06,32.92469
2024-02-07,23.81786
2024-02-08,22.76707
2024-02-09,4.20315
2024-02-10,7.00525
2024-02-11,7.18038
2024-02-12,9.63222
2024-02-13,40.45534
2024-02-14,28.89667
2024-02-15,33.09982
2024-02-16,28.72154
2024-02-17,10.15761
2024-02-18,9.45709
2024-02-19,30.82311
2024-02-20,34.15061
2024-02-21,30.47285
2024-02-22,30.12259
2024-02-23,29.0718
2024-02-24,6.83012
2024-02-25,7.70577
2024-02-26,32.92469
2024-02-27,25.39404
2024-02-28,26.79509
2024-02-29,21.19089
2024-03-01,5.25394
2024-03-02,7.88091
2024-03-03,7.70577
2024-03-04,30.12259
2024-03-05,25.56917
2024-03-06,28.89667
2024-03-07,27.67075
2024-03-08,25.56917
2024-03-09,5.95446
2024-03-10,8.05604
2024-03-11,27.84588
2024-03-12,31.52364
2024-03-13,35.02626
2024-03-14,26.79509
2024-03-15,22.59194
2024-03-16,6.12959
2024-03-17,7.00525
2024-03-18,36.60245
2024-03-19,30.82311
2024-03-20,25.7443
