date,싱가포르환율
2023-05-30,46.52861
2023-05-31,42.70708
2023-06-01,40.08603
2023-06-02,40.31612
2023-06-03,27.63105
2023-06-04,24.5098
2023-06-05,43.18727
2023-06-06,31.64265
2023-06-07,44.07763
2023-06-08,41.41656
2023-06-09,45.56822
2023-06-10,27.47098
2023-06-11,27.15086
2023-06-12,50.19007
2023-06-13,58.16326
2023-06-14,53.32132
2023-06-15,52.33093
2023-06-16,47.79911
2023-06-17,28.68147
2023-06-18,29.82192
2023-06-19,52.93117
2023-06-20,52.31092
2023-06-21,49.61984
2023-06-22,49.20968
2023-06-23,47.93917
2023-06-24,29.14165
2023-06-25,31.14245
2023-06-26,55.96238
2023-06-27,50.79031
2023-06-28,47.509
2023-06-29,48.61944
2023-06-30,47.10884
2023-07-01,32.09283
2023-07-02,30.64225
2023-07-03,55.17206
2023-07-04,53.57142
2023-07-05,52.23089
2023-07-06,45.10804
2023-07-07,43.29731
2023-07-08,29.56182
2023-07-09,30.35214
2023-07-10,48.73949
2023-07-11,49.58983
2023-07-12,46.47859
2023-07-13,55.44217
2023-07-14,47.2689
2023-07-15,28.86154
2023-07-16,28.5214
2023-07-17,52.82112
2023-07-18,49.28971
2023-07-19,49.38975
2023-07-20,46.11844
2023-07-21,44.60784
2023-07-22,27.94117
2023-07-23,29.23169
2023-07-24,50.42016
2023-07-25,48.27931
2023-07-26,45.34813
2023-07-27,48.92957
2023-07-28,47.79911
2023-07-29,28.44137
2023-07-30,28.87154
2023-07-31,48.74949
2023-08-01,46.16846
2023-08-02,49.14965
2023-08-03,46.04841
2023-08-04,44.2577
2023-08-05,31.15246
2023-08-06,28.69147
2023-08-07,48.47939
2023-08-08,47.509
2023-08-09,44.95798
2023-08-10,44.22769
2023-08-11,43.93757
2023-08-12,30.33213
2023-08-13,28.69147
2023-08-14,50.69027
2023-08-15,39.0156
2023-08-16,52.28091
2023-08-17,46.03841
2023-08-18,42.11684
2023-08-19,27.97118
2023-08-20,26.29051
2023-08-21,48.43937
2023-08-22,46.04841
2023-08-23,41.18647
2023-08-24,46.48859
2023-08-25,41.78671
2023-08-26,25.46018
2023-08-27,25.7503
2023-08-28,41.66666
2023-08-29,42.05682
2023-08-30,38.30532
2023-08-31,39.57583
2023-09-01,36.48459
2023-09-02,22.519
2023-09-03,24.06962
2023-09-04,38.90556
2023-09-05,39.36574
2023-09-06,38.66546
2023-09-07,36.46458
2023-09-08,31.88275
2023-09-09,21.58863
2023-09-10,21.91876
2023-09-11,36.08443
2023-09-12,35.79431
2023-09-13,34.73389
2023-09-14,33.23329
2023-09-15,32.20288
2023-09-16,21.80872
2023-09-17,22.27891
2023-09-18,38.7655
2023-09-19,38.31532
2023-09-20,35.64425
2023-09-21,38.53541
2023-09-22,33.57342
2023-09-23,20.35814
2023-09-24,21.5086
2023-09-25,37.47498
2023-09-26,41.11644
2023-09-27,40.77631
2023-09-28,25.85034
2023-09-29,26.54061
2023-09-30,23.87955
2023-10-01,22.82913
2023-10-02,27.88115
2023-10-03,28.83153
2023-10-04,47.47899
2023-10-05,40.45618
2023-10-06,36.31452
2023-10-07,20.82833
2023-10-08,19.2577
2023-10-09,27.66106
2023-10-10,39.63585
2023-10-11,37.39495
2023-10-12,33.73349
2023-10-13,32.19287
2023-10-14,29.81192
2023-10-15,25.83033
2023-10-16,37.43497
2023-10-17,34.90396
2023-10-18,34.14365
2023-10-19,34.90396
2023-10-20,34.62384
2023-10-21,31.49259
2023-10-22,26.82072
2023-10-23,34.35374
2023-10-24,34.33373
2023-10-25,32.7531
2023-10-26,34.15366
2023-10-27,31.07242
2023-10-28,27.2609
2023-10-29,22.62905
2023-10-30,33.7635
2023-10-31,32.70308
2023-11-01,33.42336
2023-11-02,37.53501
2023-11-03,42.82713
2023-11-04,25.7603
2023-11-05,23.40936
2023-11-06,48.81952
2023-11-07,41.81672
2023-11-08,38.06522
2023-11-09,34.98399
2023-11-10,33.60344
2023-11-11,22.19887
2023-11-12,23.64945
2023-11-13,35.16406
2023-11-14,35.64425
2023-11-15,40.67627
2023-11-16,49.13965
2023-11-17,38.22529
2023-11-18,20.72829
2023-11-19,39.5158
2023-11-20,41.30652
2023-11-21,38.32533
2023-11-22,34.94397
2023-11-23,32.68307
2023-11-24,30.68227
2023-11-25,21.82873
2023-11-26,63.74549
2023-11-27,43.97759
2023-11-28,40.43617
2023-11-29,34.28371
2023-11-30,34.39375
2023-12-01,33.19327
2023-12-02,24.96998
2023-12-03,22.85914
2023-12-04,35.30412
2023-12-05,35.61424
2023-12-06,33.69347
2023-12-07,36.96478
2023-12-08,34.88395
2023-12-09,22.63905
2023-12-10,23.45938
2023-12-11,36.15446
2023-12-12,35.35414
2023-12-13,32.2729
2023-12-14,39.77591
2023-12-15,32.07282
2023-12-16,21.64865
2023-12-17,22.87915
2023-12-18,34.88395
2023-12-19,33.83353
2023-12-20,31.78271
2023-12-21,28.86154
2023-12-22,28.74149
2023-12-23,19.83793
2023-12-24,18.69747
2023-12-25,21.10844
2023-12-26,35.34413
2023-12-27,32.56302
2023-12-28,34.03361
2023-12-29,29.96198
2023-12-30,21.88875
2023-12-31,22.61904
2024-01-01,24.16966
2024-01-02,45.14805
2024-01-03,42.73709
2024-01-04,39.96598
2024-01-05,38.47539
2024-01-06,26.92076
2024-01-07,28.59143
2024-01-08,39.86594
2024-01-09,42.92717
2024-01-10,48.02921
2024-01-11,48.83953
2024-01-12,42.04681
2024-01-13,28.80152
2024-01-14,27.7711
2024-01-15,44.40776
2024-01-16,47.66906
2024-01-17,57.87314
2024-01-18,57.66306
2024-01-19,42.41696
2024-01-20,29.29171
2024-01-21,27.84113
2024-01-22,49.16966
2024-01-23,46.95878
2024-01-24,41.60664
2024-01-25,44.61784
2024-01-26,40.7563
2024-01-27,26.11044
2024-01-28,24.2697
2024-01-29,41.81672
2024-01-30,39.0056
2024-01-31,37.2749
2024-02-01,37.82513
2024-02-02,38.22529
2024-02-03,23.17927
2024-02-04,22.92917
2024-02-05,41.87675
2024-02-06,39.65586
2024-02-07,36.0244
2024-02-08,31.89275
2024-02-09,23.79951
2024-02-10,21.82873
2024-02-11,22.24889
2024-02-12,24.97999
2024-02-13,39.87595
2024-02-14,37.13485
2024-02-15,36.46458
2024-02-16,32.0128
2024-02-17,24.15966
2024-02-18,23.45938
2024-02-19,37.34493
2024-02-20,35.98439
2024-02-21,36.45458
2024-02-22,35.85434
2024-02-23,36.0144
2024-02-24,23.99959
2024-02-25,23.39935
2024-02-26,34.80392
2024-02-27,32.28291
2024-02-28,32.92316
2024-02-29,29.61184
2024-03-01,22.44897
2024-03-02,20.93837
2024-03-03,20.88835
2024-03-04,31.81272
2024-03-05,29.58183
2024-03-06,33.30332
2024-03-07,33.14325
2024-03-08,31.98279
2024-03-09,26.72068
2024-03-10,100.0
2024-03-11,55.60224
2024-03-12,48.71948
2024-03-13,43.44737
2024-03-14,35.38415
2024-03-15,34.93397
2024-03-16,26.19047
2024-03-17,32.39295
2024-03-18,56.5026
2024-03-19,61.5246
2024-03-20,49.14965
