date,일본증시
2023-05-30,11.29446
2023-05-31,6.29719
2023-06-01,5.88464
2023-06-02,5.36311
2023-06-03,1.66575
2023-06-04,1.06639
2023-06-05,6.18821
2023-06-06,11.11543
2023-06-07,7.75278
2023-06-08,6.01696
2023-06-09,5.29306
2023-06-10,1.26877
2023-06-11,1.22985
2023-06-12,5.55771
2023-06-13,7.54261
2023-06-14,9.8233
2023-06-15,7.46477
2023-06-16,7.01331
2023-06-17,2.28847
2023-06-18,2.73215
2023-06-19,10.39931
2023-06-20,12.4854
2023-06-21,8.64793
2023-06-22,6.32054
2023-06-23,8.00965
2023-06-24,1.34661
2023-06-25,1.2065
2023-06-26,5.6589
2023-06-27,5.46431
2023-06-28,6.63189
2023-06-29,5.58885
2023-06-30,4.6937
2023-07-01,1.13645
2023-07-02,0.89515
2023-07-03,5.26192
2023-07-04,5.63555
2023-07-05,5.55771
2023-07-06,5.96248
2023-07-07,5.92356
2023-07-08,0.86401
2023-07-09,0.87958
2023-07-10,5.47209
2023-07-11,4.03206
2023-07-12,5.23079
2023-07-13,5.19187
2023-07-14,4.51467
2023-07-15,0.80952
2023-07-16,0.70055
2023-07-17,4.91165
2023-07-18,4.02428
2023-07-19,3.82968
2023-07-20,3.95423
2023-07-21,3.78298
2023-07-22,0.78617
2023-07-23,0.53709
2023-07-24,3.48719
2023-07-25,4.37456
2023-07-26,4.7871
2023-07-27,3.97758
2023-07-28,7.21569
2023-07-29,1.08974
2023-07-30,0.7239
2023-07-31,4.41348
2023-08-01,4.34342
2023-08-02,6.85763
2023-08-03,6.76422
2023-08-04,4.63921
2023-08-05,0.58379
2023-08-06,3.89195
2023-08-07,4.91165
2023-08-08,4.33564
2023-08-09,4.14882
2023-08-10,3.674
2023-08-11,4.31229
2023-08-12,0.66941
2023-08-13,0.49038
2023-08-14,4.48353
2023-08-15,7.6438
2023-08-16,7.3558
2023-08-17,7.00552
2023-08-18,6.25048
2023-08-19,0.91071
2023-08-20,0.78617
2023-08-21,4.82602
2023-08-22,4.65478
2023-08-23,4.50688
2023-08-24,3.94644
2023-08-25,4.51467
2023-08-26,0.80952
2023-08-27,0.59157
2023-08-28,4.26558
2023-08-29,4.24223
2023-08-30,3.93087
2023-08-31,4.12547
2023-09-01,3.55725
2023-09-02,0.84066
2023-09-03,0.69276
2023-09-04,3.32373
2023-09-05,3.61952
2023-09-06,4.07877
2023-09-07,3.87639
2023-09-08,3.89195
2023-09-09,0.54487
2023-09-10,0.576
2023-09-11,3.50276
2023-09-12,3.89195
2023-09-13,3.56503
2023-09-14,3.13691
2023-09-15,2.86448
2023-09-16,0.59936
2023-09-17,0.64606
2023-09-18,5.63555
2023-09-19,3.85303
2023-09-20,3.32373
2023-09-21,4.38234
2023-09-22,4.34342
2023-09-23,0.65384
2023-09-24,0.49038
2023-09-25,4.00871
2023-09-26,4.2578
2023-09-27,3.68179
2023-09-28,8.7102
2023-09-29,5.51101
2023-09-30,1.33105
2023-10-01,0.54487
2023-10-02,12.16626
2023-10-03,17.93414
2023-10-04,10.27477
2023-10-05,6.26605
2023-10-06,4.00871
2023-10-07,0.58379
2023-10-08,0.4826
2023-10-09,30.84766
2023-10-10,10.42266
2023-10-11,5.1763
2023-10-12,4.19553
2023-10-13,4.51467
2023-10-14,0.56822
2023-10-15,0.52152
2023-10-16,5.78345
2023-10-17,3.78298
2023-10-18,3.85303
2023-10-19,5.92356
2023-10-20,6.25827
2023-10-21,0.82509
2023-10-22,0.58379
2023-10-23,5.82237
2023-10-24,6.41394
2023-10-25,4.60807
2023-10-26,8.09527
2023-10-27,5.23079
2023-10-28,0.59157
2023-10-29,0.54487
2023-10-30,4.76375
2023-10-31,8.25095
2023-11-01,5.19965
2023-11-02,4.46018
2023-11-03,5.223
2023-11-04,0.75504
2023-11-05,0.69276
2023-11-06,6.80314
2023-11-07,5.51101
2023-11-08,5.20744
2023-11-09,4.32785
2023-11-10,4.10212
2023-11-11,0.63049
2023-11-12,0.46703
2023-11-13,5.07511
2023-11-14,3.88417
2023-11-15,4.46796
2023-11-16,5.09068
2023-11-17,4.0165
2023-11-18,0.60714
2023-11-19,0.69276
2023-11-20,4.94278
2023-11-21,5.6122
2023-11-22,4.46796
2023-11-23,4.72483
2023-11-24,3.99315
2023-11-25,0.56044
2023-11-26,0.36584
2023-11-27,3.71292
2023-11-28,3.73628
2023-11-29,3.47941
2023-11-30,3.47162
2023-12-01,3.56503
2023-12-02,0.63828
2023-12-03,0.59936
2023-12-04,3.3393
2023-12-05,3.95423
2023-12-06,3.47162
2023-12-07,3.99315
2023-12-08,5.40982
2023-12-09,0.97298
2023-12-10,0.5293
2023-12-11,3.78298
2023-12-12,3.42492
2023-12-13,3.51054
2023-12-14,4.51467
2023-12-15,3.59617
2023-12-16,0.58379
2023-12-17,0.40476
2023-12-18,3.674
2023-12-19,3.35486
2023-12-20,3.61173
2023-12-21,3.31594
2023-12-22,3.15248
2023-12-23,0.51373
2023-12-24,0.41254
2023-12-25,4.8883
2023-12-26,3.90752
2023-12-27,2.97345
2023-12-28,3.33151
2023-12-29,4.28893
2023-12-30,0.95742
2023-12-31,0.45925
2024-01-01,1.40888
2024-01-02,5.72896
2024-01-03,6.06367
2024-01-04,4.86494
2024-01-05,3.71292
2024-01-06,0.70833
2024-01-07,0.43589
2024-01-08,4.04763
2024-01-09,4.03206
2024-01-10,8.0797
2024-01-11,7.65159
2024-01-12,9.88557
2024-01-13,3.00459
2024-01-14,1.61905
2024-01-15,8.58566
2024-01-16,11.419
2024-01-17,18.80594
2024-01-18,8.92037
2024-01-19,6.00918
2024-01-20,2.125
2024-01-21,1.96154
2024-01-22,9.21615
2024-01-23,11.16213
2024-01-24,9.1928
2024-01-25,7.8851
2024-01-26,5.86907
2024-01-27,1.41667
2024-01-28,2.48306
2024-01-29,6.49957
2024-01-30,7.9863
2024-01-31,6.67081
2024-02-01,6.25048
2024-02-02,6.17264
2024-02-03,1.72024
2024-02-04,1.63462
2024-02-05,6.21935
2024-02-06,5.90021
2024-02-07,5.49544
2024-02-08,5.13738
2024-02-09,7.65159
2024-02-10,3.12135
2024-02-11,1.36996
2024-02-12,8.6635
2024-02-13,9.20059
2024-02-14,8.25873
2024-02-15,7.38693
2024-02-16,7.51926
2024-02-17,2.6621
2024-02-18,1.66575
2024-02-19,6.32054
2024-02-20,6.49178
2024-02-21,6.18043
2024-02-22,16.9378
2024-02-23,16.77434
2024-02-24,3.97758
2024-02-25,2.79442
2024-02-26,15.66902
2024-02-27,14.2757
2024-02-28,10.71067
2024-02-29,7.13006
2024-03-01,8.78025
2024-03-02,3.36265
2024-03-03,2.3196
2024-03-04,16.00373
2024-03-05,12.7267
2024-03-06,9.06048
2024-03-07,10.16579
2024-03-08,8.01743
2024-03-09,2.0316
2024-03-10,1.61127
2024-03-11,13.25601
2024-03-12,9.63649
2024-03-13,7.06779
2024-03-14,6.42951
2024-03-15,6.56962
2024-03-16,1.46337
2024-03-17,1.21429
2024-03-18,7.90067
2024-03-19,13.27936
2024-03-20,8.4689
