date,아파트실거래가조회
2023-05-29,16.18059
2023-05-30,17.89119
2023-05-31,17.33735
2023-06-01,16.39792
2023-06-02,15.75995
2023-06-03,13.78996
2023-06-04,13.94419
2023-06-05,17.19012
2023-06-06,16.92372
2023-06-07,16.99383
2023-06-08,17.31632
2023-06-09,15.6618
2023-06-10,14.32277
2023-06-11,14.62422
2023-06-12,16.87464
2023-06-13,17.75098
2023-06-14,16.27874
2023-06-15,16.35586
2023-06-16,14.8065
2023-06-17,13.29921
2023-06-18,12.5
2023-06-19,15.07291
2023-06-20,16.26472
2023-06-21,14.82052
2023-06-22,14.61721
2023-06-23,15.19209
2023-06-24,12.32473
2023-06-25,11.96017
2023-06-26,15.32529
2023-06-27,15.61273
2023-06-28,15.88614
2023-06-29,15.37436
2023-06-30,14.04234
2023-07-01,13.96522
2023-07-02,12.9627
2023-07-03,15.08693
2023-07-04,14.85558
2023-07-05,15.86511
2023-07-06,15.50757
2023-07-07,14.57515
2023-07-08,12.82249
2023-07-09,13.14498
2023-07-10,15.07291
2023-07-11,14.30874
2023-07-12,14.69433
2023-07-13,14.49803
2023-07-14,13.36932
2023-07-15,13.44643
2023-07-16,12.91362
2023-07-17,15.38137
2023-07-18,15.91418
2023-07-19,14.82052
2023-07-20,14.65227
2023-07-21,14.6733
2023-07-22,16.51009
2023-07-23,14.02131
2023-07-24,19.69293
2023-07-25,19.68592
2023-07-26,16.30678
2023-07-27,15.40942
2023-07-28,15.32529
2023-07-29,13.84604
2023-07-30,12.71031
2023-07-31,14.63123
2023-08-01,14.79248
2023-08-02,13.48149
2023-08-03,14.64526
2023-08-04,13.50953
2023-08-05,12.6332
2023-08-06,12.14946
2023-08-07,13.88109
2023-08-08,14.09842
2023-08-09,14.0844
2023-08-10,14.37885
2023-08-11,14.07038
2023-08-12,13.60768
2023-08-13,13.0959
2023-08-14,14.43494
2023-08-15,14.75042
2023-08-16,16.86763
2023-08-17,16.1245
2023-08-18,15.24817
2023-08-19,13.10291
2023-08-20,12.88558
2023-08-21,14.64526
2023-08-22,16.91671
2023-08-23,15.54963
2023-08-24,14.477
2023-08-25,15.10796
2023-08-26,14.52607
2023-08-27,12.82249
2023-08-28,16.29276
2023-08-29,15.96326
2023-08-30,16.25771
2023-08-31,15.52159
2023-09-01,14.7434
2023-09-02,13.79697
2023-09-03,12.96971
2023-09-04,15.0028
2023-09-05,16.01233
2023-09-06,16.23667
2023-09-07,16.42596
2023-09-08,15.04486
2023-09-09,13.2291
2023-09-10,13.16601
2023-09-11,16.7765
2023-09-12,16.17358
2023-09-13,14.76444
2023-09-14,15.43746
2023-09-15,15.03084
2023-09-16,14.4139
2023-09-17,14.27369
2023-09-18,16.36287
2023-09-19,13.83903
2023-09-20,13.72686
2023-09-21,13.63572
2023-09-22,12.61217
2023-09-23,12.0443
2023-09-24,11.81295
2023-09-25,12.81547
2023-09-26,12.71733
2023-09-27,10.61413
2023-09-28,10.80342
2023-09-29,10.31968
2023-09-30,10.13039
2023-10-01,10.18648
2023-10-02,12.26864
2023-10-03,12.78042
2023-10-04,14.51205
2023-10-05,13.67077
2023-10-06,14.23864
2023-10-07,12.34576
2023-10-08,10.76836
2023-10-09,14.22462
2023-10-10,14.87661
2023-10-11,15.3323
2023-10-12,14.52607
2023-10-13,12.54206
2023-10-14,11.96719
2023-10-15,11.7779
2023-10-16,14.63123
2023-10-17,14.72938
2023-10-18,13.69181
2023-10-19,16.34183
2023-10-20,21.64189
2023-10-21,14.96074
2023-10-22,14.77846
2023-10-23,24.96494
2023-10-24,23.83623
2023-10-25,23.68199
2023-10-26,23.91334
2023-10-27,21.41054
2023-10-28,14.46298
2023-10-29,14.42793
2023-10-30,25.17526
2023-10-31,25.31547
2023-11-01,23.47868
2023-11-02,23.47167
2023-11-03,22.61637
2023-11-04,15.78098
2023-11-05,14.82052
2023-11-06,24.42512
2023-11-07,22.16769
2023-11-08,22.08356
2023-11-09,24.05356
2023-11-10,21.34744
2023-11-11,14.51906
2023-11-12,15.37436
2023-11-13,23.59786
2023-11-14,25.30846
2023-11-15,23.38053
2023-11-16,23.4226
2023-11-17,19.4756
2023-11-18,14.8696
2023-11-19,14.44896
2023-11-20,24.31295
2023-11-21,25.14722
2023-11-22,22.86876
2023-11-23,23.99046
2023-11-24,21.01093
2023-11-25,14.56113
2023-11-26,14.5401
2023-11-27,24.71256
2023-11-28,23.07206
2023-11-29,22.11862
2023-11-30,20.63937
2023-12-01,20.42204
2023-12-02,15.18508
2023-12-03,15.41643
2023-12-04,24.85277
2023-12-05,24.98597
2023-12-06,22.74957
2023-12-07,22.46214
2023-12-08,21.96438
2023-12-09,16.13151
2023-12-10,16.69237
2023-12-11,25.77117
2023-12-12,24.09562
2023-12-13,20.82865
2023-12-14,22.46915
2023-12-15,20.73051
2023-12-16,15.05888
2023-12-17,16.41895
2023-12-18,22.18171
2023-12-19,20.84969
2023-12-20,19.90325
2023-12-21,20.42204
2023-12-22,19.16012
2023-12-23,14.0844
2023-12-24,13.93718
2023-12-25,16.57319
2023-12-26,23.8853
2023-12-27,22.38502
2023-12-28,21.61385
2023-12-29,19.42652
2023-12-30,15.19209
2023-12-31,13.13095
2024-01-01,14.78547
2024-01-02,22.86876
2024-01-03,23.50673
2024-01-04,22.55328
2024-01-05,21.36848
2024-01-06,16.43297
2024-01-07,17.78603
2024-01-08,22.06253
2024-01-09,23.31043
2024-01-10,23.51374
2024-01-11,23.87128
2024-01-12,23.01598
2024-01-13,17.94727
2024-01-14,17.06393
2024-01-15,29.6761
2024-01-16,29.32557
2024-01-17,27.10319
2024-01-18,26.4512
2024-01-19,23.03
2024-01-20,17.51962
2024-01-21,17.89119
2024-01-22,24.56533
2024-01-23,26.81575
2024-01-24,34.26808
2024-01-25,32.87296
2024-01-26,27.83931
2024-01-27,18.95681
2024-01-28,20.00841
2024-01-29,26.87184
2024-01-30,27.53785
2024-01-31,22.5042
2024-02-01,24.7406
2024-02-02,21.65591
2024-02-03,18.50112
2024-02-04,26.85081
2024-02-05,27.57992
2024-02-06,22.1747
2024-02-07,19.1461
2024-02-08,18.5572
2024-02-09,11.96017
2024-02-10,12.74537
2024-02-11,14.91166
2024-02-12,17.77201
2024-02-13,36.70779
2024-02-14,34.68872
2024-02-15,34.32417
2024-02-16,29.9355
2024-02-17,21.4526
2024-02-18,21.58581
2024-02-19,31.20443
2024-02-20,28.80678
2024-02-21,26.10768
2024-02-22,25.0701
2024-02-23,22.84772
2024-02-24,18.43802
2024-02-25,17.60375
2024-02-26,23.61189
2024-02-27,23.89231
2024-02-28,21.03897
2024-02-29,20.80061
2024-03-01,16.7765
2024-03-02,16.78351
2024-03-03,15.24817
2024-03-04,21.52972
2024-03-05,21.06001
2024-03-06,21.1231
2024-03-07,21.77509
2024-03-08,19.91727
2024-03-09,16.89568
2024-03-10,15.29725
2024-03-11,22.04851
2024-03-12,22.10459
2024-03-13,19.91026
2024-03-14,20.65339
2024-03-15,19.25827
2024-03-16,14.86259
2024-03-17,14.51906
2024-03-18,20.51318
2024-03-19,22.85473
2024-03-20,18.13656
