date,자산관리
2023-05-31,27.85087
2023-06-01,25.65789
2023-06-02,25.21929
2023-06-03,13.37719
2023-06-04,13.37719
2023-06-05,22.80701
2023-06-06,18.42105
2023-06-07,32.45614
2023-06-08,28.94736
2023-06-09,29.82456
2023-06-10,13.15789
2023-06-11,22.80701
2023-06-12,33.55263
2023-06-13,31.35964
2023-06-14,28.28947
2023-06-15,31.35964
2023-06-16,31.79824
2023-06-17,11.4035
2023-06-18,14.25438
2023-06-19,24.5614
2023-06-20,27.63157
2023-06-21,32.89473
2023-06-22,24.3421
2023-06-23,24.3421
2023-06-24,13.81578
2023-06-25,16.00877
2023-06-26,21.49122
2023-06-27,23.24561
2023-06-28,26.97368
2023-06-29,25.21929
2023-06-30,20.17543
2023-07-01,14.69298
2023-07-02,13.37719
2023-07-03,27.63157
2023-07-04,22.80701
2023-07-05,21.27192
2023-07-06,25.65789
2023-07-07,19.29824
2023-07-08,11.6228
2023-07-09,10.96491
2023-07-10,26.97368
2023-07-11,22.58771
2023-07-12,23.46491
2023-07-13,24.5614
2023-07-14,26.53508
2023-07-15,10.08771
2023-07-16,14.91228
2023-07-17,24.3421
2023-07-18,23.46491
2023-07-19,19.73684
2023-07-20,25.21929
2023-07-21,17.76315
2023-07-22,14.25438
2023-07-23,15.13157
2023-07-24,24.7807
2023-07-25,22.80701
2023-07-26,23.68421
2023-07-27,23.24561
2023-07-28,21.92982
2023-07-29,12.2807
2023-07-30,12.2807
2023-07-31,23.02631
2023-08-01,20.17543
2023-08-02,25.65789
2023-08-03,28.94736
2023-08-04,18.64035
2023-08-05,10.96491
2023-08-06,12.93859
2023-08-07,27.41228
2023-08-08,23.24561
2023-08-09,30.70175
2023-08-10,22.14912
2023-08-11,20.83333
2023-08-12,9.21052
2023-08-13,11.18421
2023-08-14,18.42105
2023-08-15,17.76315
2023-08-16,27.19298
2023-08-17,24.7807
2023-08-18,18.64035
2023-08-19,12.5
2023-08-20,13.37719
2023-08-21,25.21929
2023-08-22,25.87719
2023-08-23,26.09649
2023-08-24,25.65789
2023-08-25,25.0
2023-08-26,13.37719
2023-08-27,21.92982
2023-08-28,37.2807
2023-08-29,35.30701
2023-08-30,28.28947
2023-08-31,26.75438
2023-09-01,20.39473
2023-09-02,10.52631
2023-09-03,15.57017
2023-09-04,26.75438
2023-09-05,29.38596
2023-09-06,26.31578
2023-09-07,28.28947
2023-09-08,21.71052
2023-09-09,12.5
2023-09-10,14.25438
2023-09-11,32.01754
2023-09-12,21.71052
2023-09-13,22.14912
2023-09-14,24.7807
2023-09-15,23.68421
2023-09-16,14.69298
2023-09-17,17.54385
2023-09-18,30.92105
2023-09-19,28.50877
2023-09-20,31.35964
2023-09-21,25.0
2023-09-22,17.98245
2023-09-23,14.03508
2023-09-24,16.22807
2023-09-25,22.58771
2023-09-26,25.65789
2023-09-27,17.54385
2023-09-28,7.67543
2023-09-29,7.67543
2023-09-30,9.21052
2023-10-01,12.71929
2023-10-02,12.93859
2023-10-03,15.57017
2023-10-04,20.39473
2023-10-05,25.0
2023-10-06,25.65789
2023-10-07,12.5
2023-10-08,8.11403
2023-10-09,14.69298
2023-10-10,24.3421
2023-10-11,26.09649
2023-10-12,26.75438
2023-10-13,22.80701
2023-10-14,15.35087
2023-10-15,12.0614
2023-10-16,25.43859
2023-10-17,26.09649
2023-10-18,29.38596
2023-10-19,25.65789
2023-10-20,22.36842
2023-10-21,14.69298
2023-10-22,15.57017
2023-10-23,27.63157
2023-10-24,30.48245
2023-10-25,31.35964
2023-10-26,24.7807
2023-10-27,29.82456
2023-10-28,11.4035
2023-10-29,12.2807
2023-10-30,26.53508
2023-10-31,26.75438
2023-11-01,27.85087
2023-11-02,25.65789
2023-11-03,18.85964
2023-11-04,12.5
2023-11-05,15.35087
2023-11-06,25.65789
2023-11-07,26.31578
2023-11-08,23.46491
2023-11-09,22.80701
2023-11-10,20.39473
2023-11-11,11.4035
2023-11-12,14.69298
2023-11-13,24.1228
2023-11-14,21.92982
2023-11-15,22.14912
2023-11-16,24.3421
2023-11-17,14.25438
2023-11-18,10.30701
2023-11-19,12.2807
2023-11-20,22.14912
2023-11-21,27.63157
2023-11-22,28.28947
2023-11-23,24.5614
2023-11-24,25.21929
2023-11-25,10.96491
2023-11-26,14.91228
2023-11-27,23.24561
2023-11-28,25.87719
2023-11-29,23.24561
2023-11-30,26.75438
2023-12-01,20.39473
2023-12-02,7.45614
2023-12-03,15.78947
2023-12-04,23.02631
2023-12-05,22.80701
2023-12-06,22.36842
2023-12-07,21.92982
2023-12-08,19.73684
2023-12-09,14.47368
2023-12-10,17.76315
2023-12-11,22.58771
2023-12-12,25.0
2023-12-13,29.16666
2023-12-14,26.97368
2023-12-15,18.64035
2023-12-16,11.6228
2023-12-17,13.59649
2023-12-18,22.36842
2023-12-19,24.7807
2023-12-20,22.14912
2023-12-21,21.92982
2023-12-22,17.10526
2023-12-23,12.0614
2023-12-24,10.08771
2023-12-25,16.22807
2023-12-26,23.02631
2023-12-27,29.16666
2023-12-28,23.46491
2023-12-29,19.29824
2023-12-30,11.6228
2023-12-31,14.25438
2024-01-01,20.39473
2024-01-02,25.87719
2024-01-03,23.68421
2024-01-04,23.9035
2024-01-05,21.05263
2024-01-06,15.78947
2024-01-07,20.39473
2024-01-08,23.24561
2024-01-09,27.19298
2024-01-10,26.75438
2024-01-11,28.28947
2024-01-12,24.7807
2024-01-13,12.5
2024-01-14,15.57017
2024-01-15,26.75438
2024-01-16,28.50877
2024-01-17,24.5614
2024-01-18,23.24561
2024-01-19,27.41228
2024-01-20,14.69298
2024-01-21,17.32456
2024-01-22,24.7807
2024-01-23,26.31578
2024-01-24,26.09649
2024-01-25,25.87719
2024-01-26,21.92982
2024-01-27,14.47368
2024-01-28,21.49122
2024-01-29,24.1228
2024-01-30,26.53508
2024-01-31,24.3421
2024-02-01,25.43859
2024-02-02,19.73684
2024-02-03,15.78947
2024-02-04,17.54385
2024-02-05,20.61403
2024-02-06,23.9035
2024-02-07,21.27192
2024-02-08,18.20175
2024-02-09,9.42982
2024-02-10,10.08771
2024-02-11,10.30701
2024-02-12,19.07894
2024-02-13,26.75438
2024-02-14,28.72807
2024-02-15,28.50877
2024-02-16,22.58771
2024-02-17,11.4035
2024-02-18,16.66666
2024-02-19,21.27192
2024-02-20,24.3421
2024-02-21,27.85087
2024-02-22,25.65789
2024-02-23,25.21929
2024-02-24,16.66666
2024-02-25,17.98245
2024-02-26,27.19298
2024-02-27,30.26315
2024-02-28,25.87719
2024-02-29,26.31578
2024-03-01,15.78947
2024-03-02,16.44736
2024-03-03,19.07894
2024-03-04,28.72807
2024-03-05,28.07017
2024-03-06,24.3421
2024-03-07,30.70175
2024-03-08,23.9035
2024-03-09,18.64035
2024-03-10,20.61403
2024-03-11,33.77192
2024-03-12,24.5614
2024-03-13,23.9035
2024-03-14,28.07017
2024-03-15,26.53508
2024-03-16,13.15789
2024-03-17,14.47368
2024-03-18,26.53508
2024-03-19,30.48245
2024-03-20,23.9035
