date,1가구2주택취득세
2023-05-29,9.92705
2023-05-30,11.25911
2023-05-31,9.13415
2023-06-01,9.73675
2023-06-02,8.21439
2023-06-03,8.91214
2023-06-04,9.4196
2023-06-05,10.78338
2023-06-06,11.2274
2023-06-07,10.11734
2023-06-08,10.59308
2023-06-09,9.54646
2023-06-10,8.21439
2023-06-11,8.24611
2023-06-12,11.38598
2023-06-13,10.0222
2023-06-14,9.67332
2023-06-15,9.19758
2023-06-16,8.59498
2023-06-17,7.73866
2023-06-18,7.51665
2023-06-19,10.18078
2023-06-20,10.27592
2023-06-21,9.70504
2023-06-22,8.40469
2023-06-23,9.48303
2023-06-24,8.24611
2023-06-25,7.64351
2023-06-26,12.8449
2023-06-27,10.75166
2023-06-28,9.35616
2023-06-29,8.30954
2023-06-30,8.6267
2023-07-01,7.13606
2023-07-02,7.16777
2023-07-03,9.07072
2023-07-04,8.91214
2023-07-05,9.48303
2023-07-06,8.81699
2023-07-07,8.15096
2023-07-08,6.66032
2023-07-09,7.19949
2023-07-10,9.51474
2023-07-11,8.91214
2023-07-12,8.27783
2023-07-13,8.21439
2023-07-14,9.16587
2023-07-15,6.69203
2023-07-16,7.4215
2023-07-17,10.75166
2023-07-18,10.91024
2023-07-19,9.92705
2023-07-20,9.95876
2023-07-21,8.40469
2023-07-22,8.97557
2023-07-23,7.58008
2023-07-24,10.52965
2023-07-25,11.32254
2023-07-26,10.94196
2023-07-27,9.48303
2023-07-28,9.67332
2023-07-29,7.99238
2023-07-30,6.88233
2023-07-31,9.38788
2023-08-01,8.30954
2023-08-02,8.46812
2023-08-03,8.88043
2023-08-04,8.46812
2023-08-05,7.92895
2023-08-06,7.38978
2023-08-07,9.4196
2023-08-08,10.46622
2023-08-09,9.76847
2023-08-10,7.4215
2023-08-11,9.54646
2023-08-12,8.40469
2023-08-13,9.57817
2023-08-14,10.11734
2023-08-15,12.74976
2023-08-16,11.25911
2023-08-17,11.83
2023-08-18,9.29273
2023-08-19,9.26102
2023-08-20,8.30954
2023-08-21,10.68823
2023-08-22,10.68823
2023-08-23,11.54456
2023-08-24,11.2274
2023-08-25,10.56137
2023-08-26,8.59498
2023-08-27,7.80209
2023-08-28,11.44941
2023-08-29,10.52965
2023-08-30,11.10053
2023-08-31,9.73675
2023-09-01,8.97557
2023-09-02,9.70504
2023-09-03,9.60989
2023-09-04,10.87852
2023-09-05,11.67142
2023-09-06,10.6248
2023-09-07,12.30574
2023-09-08,10.87852
2023-09-09,9.35616
2023-09-10,10.08563
2023-09-11,13.66952
2023-09-12,13.06692
2023-09-13,10.52965
2023-09-14,12.27402
2023-09-15,9.54646
2023-09-16,8.84871
2023-09-17,8.94386
2023-09-18,12.02029
2023-09-19,10.46622
2023-09-20,7.8338
2023-09-21,8.11925
2023-09-22,8.69013
2023-09-23,7.8338
2023-09-24,7.04091
2023-09-25,8.24611
2023-09-26,7.48493
2023-09-27,5.86742
2023-09-28,4.28163
2023-09-29,4.66222
2023-09-30,4.53536
2023-10-01,5.83571
2023-10-02,8.18268
2023-10-03,8.11925
2023-10-04,10.71994
2023-10-05,9.19758
2023-10-06,7.89724
2023-10-07,8.08753
2023-10-08,6.72375
2023-10-09,9.19758
2023-10-10,11.0371
2023-10-11,9.19758
2023-10-12,8.30954
2023-10-13,9.51474
2023-10-14,10.40279
2023-10-15,9.13415
2023-10-16,11.16397
2023-10-17,10.78338
2023-10-18,10.78338
2023-10-19,10.05391
2023-10-20,9.48303
2023-10-21,8.69013
2023-10-22,8.65842
2023-10-23,11.32254
2023-10-24,10.14906
2023-10-25,9.80019
2023-10-26,9.48303
2023-10-27,7.38978
2023-10-28,7.04091
2023-10-29,7.4215
2023-10-30,10.46622
2023-10-31,9.95876
2023-11-01,10.97367
2023-11-02,8.94386
2023-11-03,9.35616
2023-11-04,7.58008
2023-11-05,8.94386
2023-11-06,10.68823
2023-11-07,10.33935
2023-11-08,8.65842
2023-11-09,9.03901
2023-11-10,8.72185
2023-11-11,6.24801
2023-11-12,7.29464
2023-11-13,9.26102
2023-11-14,9.16587
2023-11-15,8.4364
2023-11-16,9.45131
2023-11-17,7.4215
2023-11-18,6.66032
2023-11-19,7.32635
2023-11-20,10.24421
2023-11-21,10.08563
2023-11-22,9.51474
2023-11-23,9.32445
2023-11-24,8.18268
2023-11-25,7.00919
2023-11-26,7.4215
2023-11-27,10.46622
2023-11-28,9.8319
2023-11-29,9.29273
2023-11-30,8.97557
2023-12-01,6.56517
2023-12-02,6.12115
2023-12-03,6.75547
2023-12-04,9.35616
2023-12-05,9.26102
2023-12-06,9.10244
2023-12-07,9.03901
2023-12-08,8.15096
2023-12-09,6.85061
2023-12-10,8.91214
2023-12-11,10.40279
2023-12-12,9.10244
2023-12-13,8.59498
2023-12-14,7.86552
2023-12-15,7.61179
2023-12-16,6.75547
2023-12-17,6.37488
2023-12-18,7.45321
2023-12-19,8.88043
2023-12-20,7.51665
2023-12-21,7.00919
2023-12-22,7.67522
2023-12-23,5.74056
2023-12-24,6.12115
2023-12-25,7.51665
2023-12-26,9.00729
2023-12-27,9.95876
2023-12-28,8.0241
2023-12-29,7.2312
2023-12-30,6.15287
2023-12-31,7.13606
2024-01-01,5.93085
2024-01-02,9.57817
2024-01-03,7.38978
2024-01-04,11.13225
2024-01-05,11.0371
2024-01-06,9.92705
2024-01-07,10.46622
2024-01-08,11.25911
2024-01-09,10.18078
2024-01-10,11.2274
2024-01-11,11.0371
2024-01-12,11.6397
2024-01-13,10.59308
2024-01-14,10.05391
2024-01-15,12.11544
2024-01-16,11.73485
2024-01-17,10.75166
2024-01-18,10.81509
2024-01-19,9.64161
2024-01-20,8.6267
2024-01-21,7.73866
2024-01-22,11.25911
2024-01-23,9.19758
2024-01-24,10.97367
2024-01-25,8.69013
2024-01-26,9.03901
2024-01-27,8.91214
2024-01-28,9.70504
2024-01-29,10.24421
2024-01-30,10.91024
2024-01-31,8.46812
2024-02-01,9.10244
2024-02-02,9.73675
2024-02-03,8.11925
2024-02-04,8.97557
2024-02-05,9.26102
2024-02-06,8.59498
2024-02-07,7.26292
2024-02-08,6.78718
2024-02-09,4.88423
2024-02-10,7.19949
2024-02-11,6.97748
2024-02-12,8.56327
2024-02-13,10.6248
2024-02-14,10.6248
2024-02-15,10.08563
2024-02-16,8.97557
2024-02-17,9.4196
2024-02-18,8.75356
2024-02-19,11.13225
2024-02-20,11.25911
2024-02-21,12.33745
2024-02-22,10.68823
2024-02-23,8.78528
2024-02-24,10.49793
2024-02-25,10.81509
2024-02-26,14.01839
2024-02-27,10.4345
2024-02-28,9.48303
2024-02-29,9.35616
2024-03-01,7.35807
2024-03-02,8.05581
2024-03-03,8.81699
2024-03-04,10.37107
2024-03-05,9.67332
2024-03-06,10.21249
2024-03-07,8.75356
2024-03-08,9.03901
2024-03-09,9.03901
2024-03-10,8.46812
2024-03-11,10.30764
2024-03-12,9.10244
2024-03-13,11.48112
2024-03-14,8.30954
2024-03-15,8.4364
2024-03-16,8.11925
2024-03-17,8.56327
2024-03-18,10.40279
2024-03-19,10.68823
2024-03-20,9.80019
