date,주식거래수수료
2023-05-30,6.40394
2023-05-31,7.09359
2023-06-01,7.04433
2023-06-02,8.2266
2023-06-03,3.74384
2023-06-04,2.51231
2023-06-05,5.22167
2023-06-06,3.1527
2023-06-07,6.84729
2023-06-08,6.35467
2023-06-09,7.98029
2023-06-10,3.20197
2023-06-11,2.21674
2023-06-12,6.99507
2023-06-13,8.07881
2023-06-14,6.65024
2023-06-15,6.79802
2023-06-16,6.55172
2023-06-17,3.05418
2023-06-18,2.56157
2023-06-19,6.15763
2023-06-20,7.48768
2023-06-21,6.50246
2023-06-22,6.55172
2023-06-23,4.0394
2023-06-24,2.66009
2023-06-25,1.77339
2023-06-26,5.27093
2023-06-27,6.30541
2023-06-28,5.46798
2023-06-29,4.77832
2023-06-30,6.30541
2023-07-01,2.16748
2023-07-02,1.77339
2023-07-03,6.60098
2023-07-04,5.46798
2023-07-05,6.99507
2023-07-06,5.91133
2023-07-07,5.51724
2023-07-08,2.61083
2023-07-09,1.62561
2023-07-10,5.91133
2023-07-11,6.99507
2023-07-12,6.89655
2023-07-13,8.2266
2023-07-14,9.40886
2023-07-15,3.34975
2023-07-16,3.69458
2023-07-17,6.10837
2023-07-18,7.63546
2023-07-19,9.1133
2023-07-20,7.3399
2023-07-21,7.38916
2023-07-22,4.58128
2023-07-23,3.25123
2023-07-24,9.31034
2023-07-25,9.31034
2023-07-26,9.26108
2023-07-27,10.2463
2023-07-28,8.81773
2023-07-29,3.10344
2023-07-30,4.23645
2023-07-31,8.71921
2023-08-01,8.66995
2023-08-02,7.78325
2023-08-03,8.02955
2023-08-04,6.74876
2023-08-05,1.82266
2023-08-06,1.97044
2023-08-07,7.3399
2023-08-08,6.15763
2023-08-09,8.32512
2023-08-10,8.17733
2023-08-11,6.84729
2023-08-12,2.80788
2023-08-13,2.06896
2023-08-14,5.86206
2023-08-15,2.51231
2023-08-16,6.25615
2023-08-17,7.48768
2023-08-18,7.24137
2023-08-19,2.266
2023-08-20,2.51231
2023-08-21,5.71428
2023-08-22,6.6995
2023-08-23,6.10837
2023-08-24,5.27093
2023-08-25,7.3399
2023-08-26,3.1527
2023-08-27,2.36453
2023-08-28,7.04433
2023-08-29,6.6995
2023-08-30,7.83251
2023-08-31,6.40394
2023-09-01,6.99507
2023-09-02,2.75862
2023-09-03,2.06896
2023-09-04,6.10837
2023-09-05,5.96059
2023-09-06,5.91133
2023-09-07,5.46798
2023-09-08,6.4532
2023-09-09,2.56157
2023-09-10,1.72413
2023-09-11,4.77832
2023-09-12,4.9261
2023-09-13,4.53201
2023-09-14,7.09359
2023-09-15,6.35467
2023-09-16,2.66009
2023-09-17,2.51231
2023-09-18,6.35467
2023-09-19,5.27093
2023-09-20,5.12315
2023-09-21,4.43349
2023-09-22,4.23645
2023-09-23,1.62561
2023-09-24,1.72413
2023-09-25,3.74384
2023-09-26,3.69458
2023-09-27,3.49753
2023-09-28,1.97044
2023-09-29,1.08374
2023-09-30,1.03448
2023-10-01,1.42857
2023-10-02,1.72413
2023-10-03,1.67487
2023-10-04,3.99014
2023-10-05,4.53201
2023-10-06,4.28571
2023-10-07,2.06896
2023-10-08,1.03448
2023-10-09,1.67487
2023-10-10,3.59605
2023-10-11,5.5665
2023-10-12,4.82758
2023-10-13,4.87684
2023-10-14,1.33004
2023-10-15,2.0197
2023-10-16,3.94088
2023-10-17,4.18719
2023-10-18,4.38423
2023-10-19,3.49753
2023-10-20,5.5665
2023-10-21,2.11822
2023-10-22,1.133
2023-10-23,4.0394
2023-10-24,5.32019
2023-10-25,4.13793
2023-10-26,5.32019
2023-10-27,3.59605
2023-10-28,1.57635
2023-10-29,1.77339
2023-10-30,3.74384
2023-10-31,4.43349
2023-11-01,4.53201
2023-11-02,5.51724
2023-11-03,6.00985
2023-11-04,2.41379
2023-11-05,2.95566
2023-11-06,7.5862
2023-11-07,5.91133
2023-11-08,5.22167
2023-11-09,4.87684
2023-11-10,5.27093
2023-11-11,1.72413
2023-11-12,1.57635
2023-11-13,4.13793
2023-11-14,4.43349
2023-11-15,6.99507
2023-11-16,6.94581
2023-11-17,5.96059
2023-11-18,1.62561
2023-11-19,1.92118
2023-11-20,4.6798
2023-11-21,6.05911
2023-11-22,4.9261
2023-11-23,5.71428
2023-11-24,6.40394
2023-11-25,2.61083
2023-11-26,1.42857
2023-11-27,5.27093
2023-11-28,5.71428
2023-11-29,6.10837
2023-11-30,5.02463
2023-12-01,6.05911
2023-12-02,2.11822
2023-12-03,1.47783
2023-12-04,5.22167
2023-12-05,5.27093
2023-12-06,5.86206
2023-12-07,5.41871
2023-12-08,6.35467
2023-12-09,2.85714
2023-12-10,2.61083
2023-12-11,4.77832
2023-12-12,7.68472
2023-12-13,6.30541
2023-12-14,6.30541
2023-12-15,7.14285
2023-12-16,3.54679
2023-12-17,2.51231
2023-12-18,5.5665
2023-12-19,6.50246
2023-12-20,8.02955
2023-12-21,6.84729
2023-12-22,7.5862
2023-12-23,3.20197
2023-12-24,2.41379
2023-12-25,3.00492
2023-12-26,6.00985
2023-12-27,6.84729
2023-12-28,8.66995
2023-12-29,6.15763
2023-12-30,2.21674
2023-12-31,2.0197
2024-01-01,1.77339
2024-01-02,8.42364
2024-01-03,7.09359
2024-01-04,6.35467
2024-01-05,6.6995
2024-01-06,3.59605
2024-01-07,2.80788
2024-01-08,5.8128
2024-01-09,7.38916
2024-01-10,6.20689
2024-01-11,8.2266
2024-01-12,6.25615
2024-01-13,3.10344
2024-01-14,2.80788
2024-01-15,5.07389
2024-01-16,6.15763
2024-01-17,7.48768
2024-01-18,7.3399
2024-01-19,9.50738
2024-01-20,3.7931
2024-01-21,2.46305
2024-01-22,5.17241
2024-01-23,7.78325
2024-01-24,7.88177
2024-01-25,7.68472
2024-01-26,7.48768
2024-01-27,3.54679
2024-01-28,3.30049
2024-01-29,7.43842
2024-01-30,7.24137
2024-01-31,5.71428
2024-02-01,7.24137
2024-02-02,11.133
2024-02-03,2.95566
2024-02-04,3.64532
2024-02-05,7.73399
2024-02-06,8.12807
2024-02-07,7.68472
2024-02-08,8.2266
2024-02-09,2.95566
2024-02-10,3.05418
2024-02-11,2.266
2024-02-12,3.69458
2024-02-13,10.04926
2024-02-14,8.37438
2024-02-15,8.2266
2024-02-16,8.37438
2024-02-17,3.20197
2024-02-18,3.54679
2024-02-19,7.24137
2024-02-20,6.65024
2024-02-21,8.62068
2024-02-22,8.42364
2024-02-23,7.48768
2024-02-24,3.49753
2024-02-25,3.10344
2024-02-26,6.4532
2024-02-27,8.2266
2024-02-28,8.12807
2024-02-29,6.84729
2024-03-01,3.54679
2024-03-02,3.00492
2024-03-03,3.39901
2024-03-04,7.83251
2024-03-05,7.19211
2024-03-06,7.83251
2024-03-07,7.53694
2024-03-08,8.66995
2024-03-09,4.43349
2024-03-10,2.85714
2024-03-11,6.4532
2024-03-12,7.68472
2024-03-13,8.96551
2024-03-14,8.52216
2024-03-15,7.09359
2024-03-16,3.49753
2024-03-17,1.87192
2024-03-18,7.19211
2024-03-19,6.6995
2024-03-20,7.19211
