date,전당사
2023-06-01,38.76923
2023-06-02,35.07692
2023-06-03,30.76923
2023-06-04,31.79487
2023-06-05,30.5641
2023-06-06,31.28205
2023-06-07,36.51282
2023-06-08,36.30769
2023-06-09,35.6923
2023-06-10,29.53846
2023-06-11,34.25641
2023-06-12,41.33333
2023-06-13,36.30769
2023-06-14,33.43589
2023-06-15,35.07692
2023-06-16,32.61538
2023-06-17,28.10256
2023-06-18,26.05128
2023-06-19,31.6923
2023-06-20,33.23076
2023-06-21,37.74358
2023-06-22,31.17948
2023-06-23,30.87179
2023-06-24,29.33333
2023-06-25,29.84615
2023-06-26,34.76923
2023-06-27,35.17948
2023-06-28,33.74358
2023-06-29,37.02564
2023-06-30,33.02564
2023-07-01,30.46153
2023-07-02,27.48717
2023-07-03,34.35897
2023-07-04,31.58974
2023-07-05,30.05128
2023-07-06,33.02564
2023-07-07,29.64102
2023-07-08,28.0
2023-07-09,29.84615
2023-07-10,34.46153
2023-07-11,31.38461
2023-07-12,32.71794
2023-07-13,31.89743
2023-07-14,33.64102
2023-07-15,27.6923
2023-07-16,28.92307
2023-07-17,31.58974
2023-07-18,31.89743
2023-07-19,30.76923
2023-07-20,33.23076
2023-07-21,31.07692
2023-07-22,27.6923
2023-07-23,25.53846
2023-07-24,31.48717
2023-07-25,30.35897
2023-07-26,31.38461
2023-07-27,35.38461
2023-07-28,29.23076
2023-07-29,27.48717
2023-07-30,25.84615
2023-07-31,28.30769
2023-08-01,30.25641
2023-08-02,29.43589
2023-08-03,28.0
2023-08-04,29.23076
2023-08-05,24.71794
2023-08-06,23.6923
2023-08-07,26.76923
2023-08-08,25.94871
2023-08-09,29.64102
2023-08-10,28.71794
2023-08-11,28.20512
2023-08-12,25.1282
2023-08-13,27.79487
2023-08-14,30.97435
2023-08-15,23.6923
2023-08-16,30.97435
2023-08-17,32.51282
2023-08-18,28.92307
2023-08-19,28.30769
2023-08-20,28.41025
2023-08-21,29.33333
2023-08-22,28.41025
2023-08-23,29.53846
2023-08-24,30.76923
2023-08-25,32.0
2023-08-26,26.25641
2023-08-27,24.20512
2023-08-28,26.35897
2023-08-29,29.74358
2023-08-30,30.05128
2023-08-31,29.43589
2023-09-01,29.33333
2023-09-02,29.1282
2023-09-03,27.79487
2023-09-04,33.1282
2023-09-05,30.35897
2023-09-06,32.71794
2023-09-07,32.30769
2023-09-08,31.89743
2023-09-09,29.53846
2023-09-10,28.20512
2023-09-11,33.43589
2023-09-12,28.41025
2023-09-13,31.89743
2023-09-14,28.0
2023-09-15,32.82051
2023-09-16,25.1282
2023-09-17,24.20512
2023-09-18,30.66666
2023-09-19,28.82051
2023-09-20,26.87179
2023-09-21,30.15384
2023-09-22,28.41025
2023-09-23,25.02564
2023-09-24,26.87179
2023-09-25,26.15384
2023-09-26,26.76923
2023-09-27,27.6923
2023-09-28,24.92307
2023-09-29,25.02564
2023-09-30,25.43589
2023-10-01,26.25641
2023-10-02,24.71794
2023-10-03,25.84615
2023-10-04,26.05128
2023-10-05,29.43589
2023-10-06,28.0
2023-10-07,25.33333
2023-10-08,23.28205
2023-10-09,27.48717
2023-10-10,29.94871
2023-10-11,30.25641
2023-10-12,30.25641
2023-10-13,29.84615
2023-10-14,24.61538
2023-10-15,22.97435
2023-10-16,28.92307
2023-10-17,29.53846
2023-10-18,30.15384
2023-10-19,30.87179
2023-10-20,27.38461
2023-10-21,25.74358
2023-10-22,23.6923
2023-10-23,28.0
2023-10-24,26.76923
2023-10-25,28.92307
2023-10-26,31.17948
2023-10-27,30.05128
2023-10-28,27.6923
2023-10-29,23.38461
2023-10-30,32.10256
2023-10-31,32.61538
2023-11-01,31.07692
2023-11-02,32.41025
2023-11-03,34.66666
2023-11-04,27.79487
2023-11-05,23.6923
2023-11-06,28.71794
2023-11-07,29.1282
2023-11-08,26.66666
2023-11-09,28.51282
2023-11-10,24.92307
2023-11-11,26.66666
2023-11-12,24.20512
2023-11-13,27.89743
2023-11-14,27.6923
2023-11-15,29.1282
2023-11-16,26.05128
2023-11-17,27.38461
2023-11-18,22.97435
2023-11-19,27.6923
2023-11-20,27.58974
2023-11-21,29.53846
2023-11-22,28.20512
2023-11-23,28.71794
2023-11-24,26.15384
2023-11-25,27.38461
2023-11-26,21.1282
2023-11-27,28.30769
2023-11-28,24.71794
2023-11-29,26.05128
2023-11-30,27.6923
2023-12-01,30.15384
2023-12-02,26.25641
2023-12-03,25.02564
2023-12-04,28.30769
2023-12-05,25.23076
2023-12-06,27.79487
2023-12-07,26.97435
2023-12-08,27.48717
2023-12-09,22.66666
2023-12-10,23.6923
2023-12-11,25.43589
2023-12-12,30.5641
2023-12-13,26.25641
2023-12-14,26.76923
2023-12-15,27.38461
2023-12-16,22.15384
2023-12-17,24.30769
2023-12-18,27.38461
2023-12-19,28.41025
2023-12-20,28.51282
2023-12-21,30.5641
2023-12-22,26.76923
2023-12-23,26.46153
2023-12-24,26.15384
2023-12-25,26.15384
2023-12-26,29.23076
2023-12-27,28.82051
2023-12-28,28.10256
2023-12-29,27.79487
2023-12-30,24.41025
2023-12-31,21.1282
2024-01-01,22.5641
2024-01-02,26.5641
2024-01-03,28.61538
2024-01-04,28.82051
2024-01-05,26.66666
2024-01-06,23.28205
2024-01-07,20.61538
2024-01-08,27.07692
2024-01-09,28.51282
2024-01-10,28.41025
2024-01-11,28.51282
2024-01-12,23.48717
2024-01-13,20.71794
2024-01-14,22.46153
2024-01-15,24.30769
2024-01-16,24.61538
2024-01-17,29.1282
2024-01-18,27.6923
2024-01-19,29.64102
2024-01-20,23.89743
2024-01-21,23.28205
2024-01-22,28.71794
2024-01-23,29.53846
2024-01-24,26.97435
2024-01-25,26.46153
2024-01-26,23.58974
2024-01-27,22.76923
2024-01-28,24.82051
2024-01-29,28.92307
2024-01-30,30.35897
2024-01-31,27.38461
2024-02-01,34.66666
2024-02-02,28.20512
2024-02-03,27.58974
2024-02-04,24.61538
2024-02-05,31.6923
2024-02-06,29.23076
2024-02-07,29.53846
2024-02-08,26.25641
2024-02-09,26.66666
2024-02-10,23.58974
2024-02-11,21.94871
2024-02-12,24.71794
2024-02-13,27.07692
2024-02-14,28.41025
2024-02-15,25.74358
2024-02-16,29.33333
2024-02-17,24.82051
2024-02-18,26.97435
2024-02-19,29.53846
2024-02-20,30.25641
2024-02-21,29.43589
2024-02-22,26.5641
2024-02-23,27.38461
2024-02-24,24.0
2024-02-25,26.76923
2024-02-26,24.92307
2024-02-27,29.94871
2024-02-28,32.30769
2024-02-29,28.20512
2024-03-01,25.1282
2024-03-02,25.74358
2024-03-03,24.41025
2024-03-04,33.43589
2024-03-05,35.6923
2024-03-06,29.84615
2024-03-07,28.51282
2024-03-08,25.94871
2024-03-09,24.71794
2024-03-10,22.46153
2024-03-11,28.10256
2024-03-12,29.02564
2024-03-13,26.25641
2024-03-14,27.58974
2024-03-15,26.97435
2024-03-16,27.28205
2024-03-17,26.15384
2024-03-18,29.43589
2024-03-19,31.6923
2024-03-20,29.53846
