date,캐나다환율
2023-05-30,30.52597
2023-05-31,30.80707
2023-06-01,27.21768
2023-06-02,27.77447
2023-06-03,14.25752
2023-06-04,11.14925
2023-06-05,25.23379
2023-06-06,19.46321
2023-06-07,30.21784
2023-06-08,30.10432
2023-06-09,32.03416
2023-06-10,15.70625
2023-06-11,12.86285
2023-06-12,31.06654
2023-06-13,44.72944
2023-06-14,40.08324
2023-06-15,35.05054
2023-06-16,30.92869
2023-06-17,16.66576
2023-06-18,13.29801
2023-06-19,29.99081
2023-06-20,31.89902
2023-06-21,29.19617
2023-06-22,30.78004
2023-06-23,30.7422
2023-06-24,19.06319
2023-06-25,15.44137
2023-06-26,35.32353
2023-06-27,35.63706
2023-06-28,32.94772
2023-06-29,29.97999
2023-06-30,30.96383
2023-07-01,16.36034
2023-07-02,13.4818
2023-07-03,31.7882
2023-07-04,32.9315
2023-07-05,31.66387
2023-07-06,29.33401
2023-07-07,28.74209
2023-07-08,15.20622
2023-07-09,12.18444
2023-07-10,26.6609
2023-07-11,32.67473
2023-07-12,31.08546
2023-07-13,38.98048
2023-07-14,34.52889
2023-07-15,18.15773
2023-07-16,14.29536
2023-07-17,37.69663
2023-07-18,39.61295
2023-07-19,32.44769
2023-07-20,29.33672
2023-07-21,27.57446
2023-07-22,14.75214
2023-07-23,12.15741
2023-07-24,28.89345
2023-07-25,28.86101
2023-07-26,29.0394
2023-07-27,28.97453
2023-07-28,28.35018
2023-07-29,15.13325
2023-07-30,11.8682
2023-07-31,30.42596
2023-08-01,26.99335
2023-08-02,26.05546
2023-08-03,25.75004
2023-08-04,25.0527
2023-08-05,13.84399
2023-08-06,11.13033
2023-08-07,24.72836
2023-08-08,25.44732
2023-08-09,25.70679
2023-08-10,24.02832
2023-08-11,24.93918
2023-08-12,16.67117
2023-08-13,13.37099
2023-08-14,30.44218
2023-08-15,22.2066
2023-08-16,33.52883
2023-08-17,30.53408
2023-08-18,30.24758
2023-08-19,14.93053
2023-08-20,12.88448
2023-08-21,27.63392
2023-08-22,30.05297
2023-08-23,27.65825
2023-08-24,35.56138
2023-08-25,33.29369
2023-08-26,16.01978
2023-08-27,12.6196
2023-08-28,31.11519
2023-08-29,31.73685
2023-08-30,28.63938
2023-08-31,25.80139
2023-09-01,26.44467
2023-09-02,15.83058
2023-09-03,12.15741
2023-09-04,28.19071
2023-09-05,26.31763
2023-09-06,26.32034
2023-09-07,24.70944
2023-09-08,24.07967
2023-09-09,13.18719
2023-09-10,11.51954
2023-09-11,23.22017
2023-09-12,25.39326
2023-09-13,23.11206
2023-09-14,23.07151
2023-09-15,23.10124
2023-09-16,13.16557
2023-09-17,10.73571
2023-09-18,24.23914
2023-09-19,25.60949
2023-09-20,28.01773
2023-09-21,29.28806
2023-09-22,28.16098
2023-09-23,14.62511
2023-09-24,12.23849
2023-09-25,28.87453
2023-09-26,39.11292
2023-09-27,40.2346
2023-09-28,25.67436
2023-09-29,21.34709
2023-09-30,18.14422
2023-10-01,15.4711
2023-10-02,18.23341
2023-10-03,21.43629
2023-10-04,37.61554
2023-10-05,37.06957
2023-10-06,29.96648
2023-10-07,15.61976
2023-10-08,12.02227
2023-10-09,15.49543
2023-10-10,29.72052
2023-10-11,31.06384
2023-10-12,27.46905
2023-10-13,24.28239
2023-10-14,14.11697
2023-10-15,11.74928
2023-10-16,24.55267
2023-10-17,24.7689
2023-10-18,24.74187
2023-10-19,24.96621
2023-10-20,25.66625
2023-10-21,13.25206
2023-10-22,11.00329
2023-10-23,24.46348
2023-10-24,27.62581
2023-10-25,28.49613
2023-10-26,25.12838
2023-10-27,26.8555
2023-10-28,14.45483
2023-10-29,10.93842
2023-10-30,26.52575
2023-10-31,27.72582
2023-11-01,23.93642
2023-11-02,32.08822
2023-11-03,39.0021
2023-11-04,20.11189
2023-11-05,14.3332
2023-11-06,43.10503
2023-11-07,38.7183
2023-11-08,38.12368
2023-11-09,33.78561
2023-11-10,27.45553
2023-11-11,14.35212
2023-11-12,11.41953
2023-11-13,24.35266
2023-11-14,25.31217
2023-11-15,32.92069
2023-11-16,32.15308
2023-11-17,37.71555
2023-11-18,16.12519
2023-11-19,12.79528
2023-11-20,29.74755
2023-11-21,35.34245
2023-11-22,28.81236
2023-11-23,28.17179
2023-11-24,26.39331
2023-11-25,14.77377
2023-11-26,12.17903
2023-11-27,26.75279
2023-11-28,27.90961
2023-11-29,27.67717
2023-11-30,27.9015
2023-12-01,24.31482
2023-12-02,13.91967
2023-12-03,10.98708
2023-12-04,24.38239
2023-12-05,24.6743
2023-12-06,23.95264
2023-12-07,24.53646
2023-12-08,25.47705
2023-12-09,14.4224
2023-12-10,11.15735
2023-12-11,23.36342
2023-12-12,25.10946
2023-12-13,23.48235
2023-12-14,30.26379
2023-12-15,25.48786
2023-12-16,14.54132
2023-12-17,11.106
2023-12-18,24.83647
2023-12-19,24.577
2023-12-20,25.37975
2023-12-21,22.8688
2023-12-22,22.37418
2023-12-23,13.55748
2023-12-24,10.46813
2023-12-25,10.40326
2023-12-26,25.22839
2023-12-27,25.23379
2023-12-28,28.77452
2023-12-29,23.8148
2023-12-30,14.16833
2023-12-31,10.70057
2024-01-01,11.106
2024-01-02,24.50402
2024-01-03,25.63381
2024-01-04,23.85804
2024-01-05,23.48505
2024-01-06,14.2359
2024-01-07,11.4871
2024-01-08,20.91194
2024-01-09,24.56348
2024-01-10,23.41748
2024-01-11,23.71209
2024-01-12,22.36066
2024-01-13,13.3791
2024-01-14,11.45467
2024-01-15,23.57154
2024-01-16,24.96621
2024-01-17,31.39629
2024-01-18,28.15287
2024-01-19,25.16081
2024-01-20,14.97648
2024-01-21,12.16822
2024-01-22,25.81761
2024-01-23,30.32596
2024-01-24,27.7123
2024-01-25,29.3259
2024-01-26,23.65262
2024-01-27,13.86561
2024-01-28,12.35201
2024-01-29,25.06351
2024-01-30,26.65008
2024-01-31,23.99859
2024-02-01,24.6689
2024-02-02,25.36623
2024-02-03,13.91696
2024-02-04,10.50056
2024-02-05,25.55543
2024-02-06,31.40169
2024-02-07,26.12843
2024-02-08,22.10119
2024-02-09,13.84669
2024-02-10,11.5844
2024-02-11,10.10865
2024-02-12,12.11957
2024-02-13,25.16081
2024-02-14,25.25812
2024-02-15,22.79852
2024-02-16,20.60111
2024-02-17,11.56819
2024-02-18,9.93567
2024-02-19,19.70647
2024-02-20,21.11465
2024-02-21,22.66338
2024-02-22,22.44445
2024-02-23,21.54981
2024-02-24,12.06281
2024-02-25,10.39245
2024-02-26,22.07957
2024-02-27,20.9687
2024-02-28,21.48224
2024-02-29,22.55797
2024-03-01,13.46018
2024-03-02,10.65462
2024-03-03,9.12752
2024-03-04,22.87961
2024-03-05,21.48494
2024-03-06,19.99297
2024-03-07,20.00378
2024-03-08,20.20649
2024-03-09,13.65208
2024-03-10,10.60327
2024-03-11,27.84745
2024-03-12,26.49332
2024-03-13,23.37964
2024-03-14,21.99308
2024-03-15,20.32542
2024-03-16,11.70063
2024-03-17,9.65998
2024-03-18,19.95783
2024-03-19,20.49029
2024-03-20,20.46597
