date,대출
2023-05-31,51.12152
2023-06-01,37.54175
2023-06-02,28.0229
2023-06-03,14.81626
2023-06-04,15.36726
2023-06-05,29.35485
2023-06-06,19.60171
2023-06-07,31.43737
2023-06-08,27.92312
2023-06-09,25.80155
2023-06-10,15.48874
2023-06-11,15.74905
2023-06-12,36.43975
2023-06-13,33.10772
2023-06-14,31.22912
2023-06-15,30.16616
2023-06-16,25.68875
2023-06-17,14.77287
2023-06-18,14.24356
2023-06-19,31.36795
2023-06-20,28.42639
2023-06-21,28.33094
2023-06-22,26.72567
2023-06-23,23.35459
2023-06-24,13.82706
2023-06-25,15.29784
2023-06-26,32.99926
2023-06-27,30.77356
2023-06-28,26.83413
2023-06-29,25.27658
2023-06-30,23.25914
2023-07-01,13.67087
2023-07-02,14.01362
2023-07-03,30.06638
2023-07-04,26.66926
2023-07-05,26.89053
2023-07-06,25.10304
2023-07-07,22.73851
2023-07-08,12.69469
2023-07-09,14.18716
2023-07-10,32.61312
2023-07-11,27.9101
2023-07-12,28.05761
2023-07-13,25.96641
2023-07-14,24.70389
2023-07-15,14.59065
2023-07-16,15.39763
2023-07-17,32.29207
2023-07-18,31.45472
2023-07-19,29.16829
2023-07-20,28.25285
2023-07-21,24.244
2023-07-22,15.42366
2023-07-23,14.89001
2023-07-24,33.04264
2023-07-25,30.46119
2023-07-26,28.73877
2023-07-27,27.41984
2023-07-28,23.30686
2023-07-29,13.36283
2023-07-30,12.83786
2023-07-31,28.52184
2023-08-01,26.17467
2023-08-02,24.72992
2023-08-03,22.84263
2023-08-04,20.69504
2023-08-05,12.56887
2023-08-06,13.66219
2023-08-07,27.87105
2023-08-08,26.65191
2023-08-09,26.09223
2023-08-10,27.10312
2023-08-11,27.65846
2023-08-12,14.92472
2023-08-13,15.62757
2023-08-14,31.99704
2023-08-15,20.46943
2023-08-16,32.00572
2023-08-17,30.35706
2023-08-18,26.95995
2023-08-19,15.51911
2023-08-20,16.57772
2023-08-21,33.1728
2023-08-22,30.27463
2023-08-23,29.68458
2023-08-24,27.40682
2023-08-25,26.15731
2023-08-26,14.92472
2023-08-27,15.41932
2023-08-28,30.73452
2023-08-29,29.78871
2023-08-30,27.07709
2023-08-31,26.08356
2023-09-01,22.61269
2023-09-02,13.49733
2023-09-03,14.53859
2023-09-04,29.71929
2023-09-05,27.55
2023-09-06,26.37424
2023-09-07,24.23966
2023-09-08,23.54982
2023-09-09,13.32812
2023-09-10,14.34335
2023-09-11,31.69334
2023-09-12,28.11835
2023-09-13,28.99908
2023-09-14,29.9232
2023-09-15,26.26578
2023-09-16,15.28048
2023-09-17,14.75552
2023-09-18,32.66519
2023-09-19,28.18777
2023-09-20,26.43498
2023-09-21,26.13996
2023-09-22,23.22009
2023-09-23,13.19363
2023-09-24,14.50822
2023-09-25,31.14234
2023-09-26,27.7192
2023-09-27,23.02919
2023-09-28,11.21957
2023-09-29,9.62731
2023-09-30,9.15874
2023-10-01,10.83344
2023-10-02,14.33901
2023-10-03,16.07445
2023-10-04,32.36149
2023-10-05,28.96004
2023-10-06,25.24187
2023-10-07,13.44093
2023-10-08,12.09163
2023-10-09,17.7448
2023-10-10,33.23354
2023-10-11,30.30934
2023-10-12,28.51316
2023-10-13,25.57594
2023-10-14,14.62536
2023-10-15,14.83795
2023-10-16,33.48084
2023-10-17,29.09887
2023-10-18,27.9665
2023-10-19,27.19423
2023-10-20,25.58896
2023-10-21,13.85309
2023-10-22,14.51689
2023-10-23,33.80623
2023-10-24,31.7671
2023-10-25,30.55664
2023-10-26,28.80385
2023-10-27,23.99236
2023-10-28,13.09818
2023-10-29,14.92472
2023-10-30,31.39398
2023-10-31,29.58913
2023-11-01,27.15085
2023-11-02,25.52388
2023-11-03,23.30252
2023-11-04,13.36283
2023-11-05,15.35424
2023-11-06,29.60649
2023-11-07,27.99253
2023-11-08,26.73868
2023-11-09,26.59551
2023-11-10,24.10082
2023-11-11,13.90949
2023-11-12,14.71647
2023-11-13,32.09249
2023-11-14,29.28977
2023-11-15,30.01431
2023-11-16,26.05319
2023-11-17,22.88602
2023-11-18,13.70124
2023-11-19,14.23489
2023-11-20,31.64562
2023-11-21,28.48713
2023-11-22,26.46535
2023-11-23,26.2007
2023-11-24,24.67352
2023-11-25,13.91383
2023-11-26,14.9117
2023-11-27,32.1836
2023-11-28,28.86459
2023-11-29,27.07709
2023-11-30,25.58462
2023-12-01,23.74072
2023-12-02,12.90294
2023-12-03,13.75764
2023-12-04,29.61082
2023-12-05,28.14004
2023-12-06,26.10959
2023-12-07,23.98802
2023-12-08,22.59967
2023-12-09,13.88346
2023-12-10,19.23727
2023-12-11,32.00138
2023-12-12,29.23771
2023-12-13,27.46323
2023-12-14,27.32873
2023-12-15,24.57807
2023-12-16,13.49299
2023-12-17,15.1243
2023-12-18,29.58045
2023-12-19,27.24196
2023-12-20,26.80376
2023-12-21,25.00325
2023-12-22,22.78189
2023-12-23,12.61226
2023-12-24,11.96581
2023-12-25,16.72957
2023-12-26,32.35715
2023-12-27,32.79101
2023-12-28,30.32235
2023-12-29,23.56718
2023-12-30,14.52991
2023-12-31,12.64696
2024-01-01,15.76641
2024-01-02,31.01219
2024-01-03,27.76693
2024-01-04,26.53043
2024-01-05,23.51511
2024-01-06,14.3824
2024-01-07,15.09826
2024-01-08,28.66501
2024-01-09,32.89947
2024-01-10,31.02086
2024-01-11,27.87105
2024-01-12,24.2223
2024-01-13,14.49086
2024-01-14,15.4627
2024-01-15,34.1056
2024-01-16,29.14226
2024-01-17,26.65625
2024-01-18,26.91656
2024-01-19,25.51954
2024-01-20,14.70779
2024-01-21,16.56904
2024-01-22,32.29641
2024-01-23,29.35485
2024-01-24,28.79951
2024-01-25,29.5631
2024-01-26,25.09436
2024-01-27,15.38461
2024-01-28,16.69052
2024-01-29,33.09471
2024-01-30,32.05345
2024-01-31,30.17484
2024-02-01,28.14438
2024-02-02,24.03141
2024-02-03,13.93119
2024-02-04,16.47359
2024-02-05,28.99041
2024-02-06,25.75382
2024-02-07,23.21575
2024-02-08,21.4326
2024-02-09,12.12633
2024-02-10,10.61651
2024-02-11,10.79005
2024-02-12,15.11128
2024-02-13,33.48952
2024-02-14,29.87114
2024-02-15,30.45251
2024-02-16,25.92737
2024-02-17,15.91392
2024-02-18,15.59286
2024-02-19,30.93843
2024-02-20,30.65208
2024-02-21,29.6195
2024-02-22,26.21371
2024-02-23,24.4132
2024-02-24,15.61889
2024-02-25,20.55186
2024-02-26,40.64818
2024-02-27,30.87769
2024-02-28,28.92967
2024-02-29,25.67573
2024-03-01,14.99414
2024-03-02,13.05913
2024-03-03,14.47785
2024-03-04,31.02086
2024-03-05,29.19432
2024-03-06,26.47837
2024-03-07,25.14642
2024-03-08,23.95765
2024-03-09,14.04399
2024-03-10,15.7881
2024-03-11,31.28552
2024-03-12,30.37008
2024-03-13,29.47633
2024-03-14,27.9665
2024-03-15,25.69742
2024-03-16,14.608
2024-03-17,15.32387
2024-03-18,31.91027
2024-03-19,29.9796
2024-03-20,28.94268
