date,병합
2023-06-05,30.58035
2023-06-06,31.02678
2023-06-07,35.26785
2023-06-08,35.04464
2023-06-09,36.38392
2023-06-10,25.89285
2023-06-11,27.00892
2023-06-12,34.59821
2023-06-13,43.97321
2023-06-14,43.75
2023-06-15,35.04464
2023-06-16,29.46428
2023-06-17,30.58035
2023-06-18,37.5
2023-06-19,38.61607
2023-06-20,40.17857
2023-06-21,40.40178
2023-06-22,33.48214
2023-06-23,35.49107
2023-06-24,31.47321
2023-06-25,35.26785
2023-06-26,36.38392
2023-06-27,35.04464
2023-06-28,37.27678
2023-06-29,30.80357
2023-06-30,30.13392
2023-07-01,21.875
2023-07-02,28.34821
2023-07-03,33.70535
2023-07-04,37.72321
2023-07-05,33.25892
2023-07-06,25.89285
2023-07-07,25.66964
2023-07-08,11.16071
2023-07-09,19.19642
2023-07-10,26.11607
2023-07-11,24.10714
2023-07-12,30.13392
2023-07-13,26.78571
2023-07-14,25.44642
2023-07-15,10.26785
2023-07-16,12.94642
2023-07-17,26.5625
2023-07-18,28.79464
2023-07-19,23.88392
2023-07-20,25.0
2023-07-21,20.3125
2023-07-22,10.71428
2023-07-23,13.83928
2023-07-24,25.66964
2023-07-25,26.11607
2023-07-26,23.88392
2023-07-27,27.00892
2023-07-28,26.33928
2023-07-29,14.50892
2023-07-30,9.59821
2023-07-31,20.53571
2023-08-01,24.33035
2023-08-02,25.89285
2023-08-03,20.75892
2023-08-04,17.85714
2023-08-05,10.26785
2023-08-06,11.60714
2023-08-07,20.08928
2023-08-08,20.53571
2023-08-09,29.91071
2023-08-10,23.88392
2023-08-11,32.14285
2023-08-12,14.95535
2023-08-13,9.59821
2023-08-14,26.11607
2023-08-15,16.74107
2023-08-16,30.13392
2023-08-17,26.78571
2023-08-18,26.11607
2023-08-19,15.625
2023-08-20,14.28571
2023-08-21,27.00892
2023-08-22,25.66964
2023-08-23,29.01785
2023-08-24,22.99107
2023-08-25,29.6875
2023-08-26,11.38392
2023-08-27,12.94642
2023-08-28,24.55357
2023-08-29,27.67857
2023-08-30,25.89285
2023-08-31,26.5625
2023-09-01,23.21428
2023-09-02,15.40178
2023-09-03,20.75892
2023-09-04,27.90178
2023-09-05,28.79464
2023-09-06,31.25
2023-09-07,30.35714
2023-09-08,26.5625
2023-09-09,17.41071
2023-09-10,17.63392
2023-09-11,32.58928
2023-09-12,26.11607
2023-09-13,34.82142
2023-09-14,28.125
2023-09-15,30.80357
2023-09-16,17.41071
2023-09-17,22.54464
2023-09-18,28.34821
2023-09-19,31.69642
2023-09-20,32.8125
2023-09-21,29.01785
2023-09-22,28.125
2023-09-23,25.44642
2023-09-24,22.54464
2023-09-25,29.6875
2023-09-26,27.67857
2023-09-27,25.66964
2023-09-28,16.29464
2023-09-29,11.38392
2023-09-30,15.40178
2023-10-01,14.0625
2023-10-02,19.19642
2023-10-03,21.65178
2023-10-04,26.5625
2023-10-05,35.49107
2023-10-06,34.15178
2023-10-07,20.08928
2023-10-08,17.85714
2023-10-09,24.77678
2023-10-10,32.58928
2023-10-11,36.16071
2023-10-12,35.71428
2023-10-13,37.27678
2023-10-14,17.1875
2023-10-15,25.44642
2023-10-16,35.49107
2023-10-17,35.04464
2023-10-18,37.72321
2023-10-19,54.6875
2023-10-20,45.53571
2023-10-21,19.41964
2023-10-22,24.10714
2023-10-23,33.25892
2023-10-24,40.40178
2023-10-25,42.41071
2023-10-26,32.14285
2023-10-27,24.33035
2023-10-28,16.07142
2023-10-29,20.3125
2023-10-30,39.0625
2023-10-31,53.125
2023-11-01,52.67857
2023-11-02,40.40178
2023-11-03,31.91964
2023-11-04,19.64285
2023-11-05,17.41071
2023-11-06,43.75
2023-11-07,38.83928
2023-11-08,32.36607
2023-11-09,38.83928
2023-11-10,31.25
2023-11-11,20.53571
2023-11-12,30.35714
2023-11-13,100.0
2023-11-14,43.52678
2023-11-15,33.25892
2023-11-16,32.58928
2023-11-17,33.92857
2023-11-18,24.55357
2023-11-19,34.375
2023-11-20,31.25
2023-11-21,36.83035
2023-11-22,37.72321
2023-11-23,35.9375
2023-11-24,30.35714
2023-11-25,26.5625
2023-11-26,33.25892
2023-11-27,41.96428
2023-11-28,37.27678
2023-11-29,46.875
2023-11-30,43.08035
2023-12-01,33.70535
2023-12-02,31.25
2023-12-03,43.75
2023-12-04,42.63392
2023-12-05,39.50892
2023-12-06,36.83035
2023-12-07,39.50892
2023-12-08,39.28571
2023-12-09,32.8125
2023-12-10,39.28571
2023-12-11,44.19642
2023-12-12,40.84821
2023-12-13,37.72321
2023-12-14,35.04464
2023-12-15,31.69642
2023-12-16,15.625
2023-12-17,20.3125
2023-12-18,32.8125
2023-12-19,32.14285
2023-12-20,29.46428
2023-12-21,27.00892
2023-12-22,21.65178
2023-12-23,11.83035
2023-12-24,9.82142
2023-12-25,8.48214
2023-12-26,27.00892
2023-12-27,26.78571
2023-12-28,23.88392
2023-12-29,16.74107
2023-12-30,9.82142
2023-12-31,12.72321
2024-01-01,10.04464
2024-01-02,23.66071
2024-01-03,28.34821
2024-01-04,27.00892
2024-01-05,25.66964
2024-01-06,12.94642
2024-01-07,15.625
2024-01-08,23.66071
2024-01-09,28.125
2024-01-10,23.4375
2024-01-11,29.24107
2024-01-12,25.66964
2024-01-13,13.16964
2024-01-14,11.38392
2024-01-15,22.32142
2024-01-16,25.89285
2024-01-17,26.78571
2024-01-18,30.58035
2024-01-19,21.65178
2024-01-20,13.39285
2024-01-21,14.28571
2024-01-22,27.45535
2024-01-23,27.67857
2024-01-24,26.11607
2024-01-25,26.33928
2024-01-26,23.4375
2024-01-27,17.63392
2024-01-28,14.73214
2024-01-29,28.57142
2024-01-30,29.24107
2024-01-31,28.79464
2024-02-01,26.78571
2024-02-02,26.5625
2024-02-03,19.41964
2024-02-04,10.71428
2024-02-05,28.79464
2024-02-06,28.79464
2024-02-07,22.99107
2024-02-08,18.30357
2024-02-09,10.9375
2024-02-10,5.35714
2024-02-11,7.14285
2024-02-12,15.84821
2024-02-13,22.99107
2024-02-14,29.24107
2024-02-15,29.46428
2024-02-16,28.125
2024-02-17,13.83928
2024-02-18,14.50892
2024-02-19,24.10714
2024-02-20,26.78571
2024-02-21,23.4375
2024-02-22,35.26785
2024-02-23,24.33035
2024-02-24,12.5
2024-02-25,14.28571
2024-02-26,24.33035
2024-02-27,28.57142
2024-02-28,26.11607
2024-02-29,25.0
2024-03-01,13.83928
2024-03-02,7.36607
2024-03-03,8.92857
2024-03-04,21.875
2024-03-05,29.91071
2024-03-06,27.00892
2024-03-07,24.77678
2024-03-08,29.91071
2024-03-09,13.39285
2024-03-10,14.50892
2024-03-11,26.33928
2024-03-12,31.25
2024-03-13,25.89285
2024-03-14,26.33928
2024-03-15,25.44642
2024-03-16,18.75
2024-03-17,18.52678
2024-03-18,27.45535
2024-03-19,30.58035
2024-03-20,29.91071
