date,리비안주가
2024-02-23,25.34223
2024-02-24,12.79514
2024-02-25,3.30444
2024-02-26,7.15707
2024-02-27,11.88252
2024-02-28,10.1522
2024-02-29,9.18751
2024-03-01,7.35613
2024-03-02,5.86469
2024-03-03,1.85587
2024-03-04,4.802
2024-03-05,10.01439
2024-03-06,8.8292
2024-03-07,10.35739
2024-03-08,18.71803
2024-03-09,14.00483
2024-03-10,3.58006
2024-03-11,8.08501
2024-03-12,12.66958
2024-03-13,12.08464
2024-03-14,11.2057
2024-03-15,10.80452
2024-03-16,6.50476
2024-03-17,2.14375
2024-03-18,6.45576
2024-03-19,9.72345
2024-03-20,8.12789
