date,염승환
2023-10-07,2.20525
2023-10-08,1.78117
2023-10-09,1.88719
2023-10-10,6.97625
2023-10-11,6.04325
2023-10-12,2.52332
2023-10-13,2.4385
2023-10-14,1.78117
2023-10-15,1.42069
2023-10-16,3.15945
2023-10-17,3.49872
2023-10-18,2.88379
2023-10-19,3.41391
2023-10-20,2.58693
2023-10-21,1.39949
2023-10-22,1.80237
2023-10-23,2.86259
2023-10-24,2.94741
2023-10-25,2.98982
2023-10-26,3.13825
2023-10-27,4.24088
2023-10-28,1.73876
2023-10-29,1.42069
2023-10-30,2.84139
2023-10-31,3.07463
2023-11-01,2.45971
2023-11-02,3.18066
2023-11-03,2.4173
2023-11-04,1.88719
2023-11-05,6.00084
2023-11-06,9.77523
2023-11-07,12.48939
2023-11-08,7.03986
2023-11-09,5.70398
2023-11-10,2.88379
2023-11-11,1.56912
2023-11-12,1.9296
2023-11-13,6.65818
2023-11-14,4.8134
2023-11-15,4.91942
2023-11-16,3.45631
2023-11-17,2.94741
2023-11-18,3.22307
2023-11-19,5.53435
2023-11-20,3.45631
2023-11-21,3.47752
2023-11-22,4.09245
2023-11-23,2.69296
2023-11-24,2.82018
2023-11-25,1.63273
2023-11-26,1.99321
2023-11-27,2.58693
2023-11-28,2.4173
2023-11-29,2.52332
2023-11-30,3.24427
2023-12-01,2.62934
2023-12-02,1.50551
2023-12-03,1.82357
2023-12-04,3.3715
2023-12-05,3.09584
2023-12-06,2.94741
2023-12-07,2.65055
2023-12-08,1.82357
2023-12-09,1.63273
2023-12-10,2.22646
2023-12-11,2.18405
2023-12-12,2.54452
2023-12-13,2.905
2023-12-14,2.94741
2023-12-15,2.73536
2023-12-16,1.59033
2023-12-17,1.97201
2023-12-18,4.8134
2023-12-19,7.20949
2023-12-20,4.85581
2023-12-21,3.30788
2023-12-22,3.81679
2023-12-23,2.82018
2023-12-24,2.07803
2023-12-25,2.62934
2023-12-26,3.77438
2023-12-27,4.19847
2023-12-28,4.30449
2023-12-29,3.20186
2023-12-30,2.98982
2023-12-31,3.30788
2024-01-01,2.9262
2024-01-02,6.34011
2024-01-03,5.08905
2024-01-04,3.58354
2024-01-05,3.83799
2024-01-06,1.90839
2024-01-07,3.3927
2024-01-08,3.75318
2024-01-09,3.79558
2024-01-10,5.70398
2024-01-11,3.58354
2024-01-12,2.82018
2024-01-13,1.75996
2024-01-14,1.67514
2024-01-15,2.73536
2024-01-16,3.73197
2024-01-17,4.00763
2024-01-18,3.51993
2024-01-19,3.8592
2024-01-20,2.22646
2024-01-21,1.97201
2024-01-22,3.3715
2024-01-23,4.30449
2024-01-24,3.79558
2024-01-25,3.22307
2024-01-26,2.60814
2024-01-27,1.9296
2024-01-28,3.07463
2024-01-29,3.07463
2024-01-30,2.79898
2024-01-31,3.75318
2024-02-01,2.75657
2024-02-02,2.94741
2024-02-03,2.54452
2024-02-04,2.905
2024-02-05,3.51993
2024-02-06,3.54113
2024-02-07,2.75657
2024-02-08,2.52332
2024-02-09,1.18744
2024-02-10,1.35708
2024-02-11,1.31467
2024-02-12,2.18405
2024-02-13,2.94741
2024-02-14,3.20186
2024-02-15,3.26547
2024-02-16,3.51993
2024-02-17,3.01102
2024-02-18,2.20525
2024-02-19,3.47752
2024-02-20,7.08227
2024-02-21,4.00763
2024-02-22,3.58354
2024-02-23,2.39609
2024-02-24,3.35029
2024-02-25,2.96861
2024-02-26,3.09584
2024-02-27,4.15606
2024-02-28,3.8804
2024-02-29,3.64715
2024-03-01,3.54113
2024-03-02,3.90161
2024-03-03,2.22646
2024-03-04,3.41391
2024-03-05,3.8592
2024-03-06,3.75318
2024-03-07,3.90161
2024-03-08,3.41391
2024-03-09,2.07803
2024-03-10,1.88719
2024-03-11,3.30788
2024-03-12,4.05004
2024-03-13,4.11365
2024-03-14,3.66836
2024-03-15,3.66836
2024-03-16,1.99321
2024-03-17,1.9296
2024-03-18,3.05343
2024-03-19,2.905
2024-03-20,3.35029
