date,연금
2023-06-02,32.43478
2023-06-03,17.36956
2023-06-04,16.76086
2023-06-05,18.32608
2023-06-06,15.13043
2023-06-07,21.95652
2023-06-08,38.13043
2023-06-09,29.69565
2023-06-10,18.47826
2023-06-11,17.30434
2023-06-12,23.71739
2023-06-13,20.30434
2023-06-14,20.67391
2023-06-15,36.63043
2023-06-16,29.5
2023-06-17,17.0
2023-06-18,16.3913
2023-06-19,18.45652
2023-06-20,18.43478
2023-06-21,21.10869
2023-06-22,34.0
2023-06-23,31.2826
2023-06-24,16.41304
2023-06-25,16.13043
2023-06-26,19.17391
2023-06-27,18.52173
2023-06-28,20.19565
2023-06-29,33.71739
2023-06-30,28.47826
2023-07-01,17.3913
2023-07-02,16.3913
2023-07-03,17.82608
2023-07-04,17.36956
2023-07-05,19.17391
2023-07-06,34.80434
2023-07-07,32.41304
2023-07-08,17.43478
2023-07-09,14.43478
2023-07-10,19.36956
2023-07-11,17.76086
2023-07-12,20.15217
2023-07-13,33.45652
2023-07-14,26.30434
2023-07-15,17.19565
2023-07-16,14.71739
2023-07-17,17.06521
2023-07-18,16.21739
2023-07-19,17.41304
2023-07-20,31.26086
2023-07-21,27.54347
2023-07-22,14.8913
2023-07-23,14.65217
2023-07-24,17.02173
2023-07-25,18.2826
2023-07-26,15.54347
2023-07-27,28.69565
2023-07-28,24.04347
2023-07-29,16.45652
2023-07-30,12.80434
2023-07-31,17.2826
2023-08-01,17.19565
2023-08-02,16.93478
2023-08-03,29.43478
2023-08-04,22.97826
2023-08-05,15.65217
2023-08-06,13.93478
2023-08-07,17.15217
2023-08-08,16.76086
2023-08-09,15.02173
2023-08-10,28.82608
2023-08-11,24.30434
2023-08-12,14.86956
2023-08-13,14.58695
2023-08-14,15.56521
2023-08-15,12.76086
2023-08-16,17.23913
2023-08-17,32.15217
2023-08-18,29.82608
2023-08-19,18.80434
2023-08-20,14.73913
2023-08-21,19.2826
2023-08-22,18.2826
2023-08-23,21.13043
2023-08-24,32.60869
2023-08-25,29.30434
2023-08-26,17.19565
2023-08-27,14.43478
2023-08-28,19.47826
2023-08-29,18.93478
2023-08-30,18.15217
2023-08-31,31.04347
2023-09-01,48.5
2023-09-02,28.21739
2023-09-03,20.34782
2023-09-04,25.8913
2023-09-05,23.21739
2023-09-06,18.91304
2023-09-07,32.93478
2023-09-08,33.63043
2023-09-09,17.08695
2023-09-10,17.52173
2023-09-11,25.82608
2023-09-12,21.69565
2023-09-13,18.2826
2023-09-14,31.76086
2023-09-15,26.21739
2023-09-16,16.60869
2023-09-17,16.34782
2023-09-18,20.10869
2023-09-19,16.76086
2023-09-20,17.76086
2023-09-21,30.8913
2023-09-22,22.65217
2023-09-23,15.34782
2023-09-24,16.34782
2023-09-25,20.91304
2023-09-26,17.95652
2023-09-27,15.15217
2023-09-28,26.47826
2023-09-29,22.91304
2023-09-30,19.84782
2023-10-01,19.0
2023-10-02,18.13043
2023-10-03,18.26086
2023-10-04,21.56521
2023-10-05,33.08695
2023-10-06,26.41304
2023-10-07,18.3913
2023-10-08,20.08695
2023-10-09,16.43478
2023-10-10,22.21739
2023-10-11,19.08695
2023-10-12,32.54347
2023-10-13,28.71739
2023-10-14,16.30434
2023-10-15,16.60869
2023-10-16,21.3913
2023-10-17,19.32608
2023-10-18,19.19565
2023-10-19,29.7826
2023-10-20,25.2826
2023-10-21,15.08695
2023-10-22,14.0
2023-10-23,17.47826
2023-10-24,18.86956
2023-10-25,19.54347
2023-10-26,81.91304
2023-10-27,100.0
2023-10-28,29.73913
2023-10-29,20.08695
2023-10-30,33.95652
2023-10-31,26.56521
2023-11-01,21.54347
2023-11-02,30.8913
2023-11-03,31.73913
2023-11-04,16.10869
2023-11-05,17.30434
2023-11-06,18.45652
2023-11-07,18.15217
2023-11-08,19.02173
2023-11-09,30.8913
2023-11-10,24.21739
2023-11-11,15.10869
2023-11-12,14.13043
2023-11-13,20.0
2023-11-14,17.60869
2023-11-15,16.73913
2023-11-16,38.15217
2023-11-17,27.73913
2023-11-18,15.47826
2023-11-19,16.3913
2023-11-20,23.04347
2023-11-21,20.97826
2023-11-22,21.32608
2023-11-23,30.08695
2023-11-24,27.52173
2023-11-25,15.52173
2023-11-26,17.69565
2023-11-27,21.0
2023-11-28,18.58695
2023-11-29,19.43478
2023-11-30,30.71739
2023-12-01,26.54347
2023-12-02,16.41304
2023-12-03,16.56521
2023-12-04,18.7826
2023-12-05,19.47826
2023-12-06,19.06521
2023-12-07,31.69565
2023-12-08,26.97826
2023-12-09,18.19565
2023-12-10,17.7826
2023-12-11,19.3913
2023-12-12,19.58695
2023-12-13,25.36956
2023-12-14,37.73913
2023-12-15,28.84782
2023-12-16,17.0
2023-12-17,15.58695
2023-12-18,18.08695
2023-12-19,17.45652
2023-12-20,19.2826
2023-12-21,30.58695
2023-12-22,28.0
2023-12-23,18.84782
2023-12-24,14.7826
2023-12-25,13.26086
2023-12-26,20.49999
2023-12-27,21.15217
2023-12-28,32.65217
2023-12-29,31.95652
2023-12-30,20.06521
2023-12-31,17.41304
2024-01-01,20.80434
2024-01-02,25.13043
2024-01-03,23.69565
2024-01-04,33.52173
2024-01-05,29.36956
2024-01-06,18.82608
2024-01-07,16.97826
2024-01-08,17.54347
2024-01-09,22.21739
2024-01-10,22.45652
2024-01-11,33.13043
2024-01-12,27.04347
2024-01-13,17.5
2024-01-14,16.3913
2024-01-15,21.15217
2024-01-16,19.69565
2024-01-17,20.19565
2024-01-18,36.80434
2024-01-19,28.52173
2024-01-20,19.73913
2024-01-21,17.56521
2024-01-22,23.32608
2024-01-23,22.15217
2024-01-24,21.67391
2024-01-25,40.2826
2024-01-26,30.76086
2024-01-27,19.52173
2024-01-28,20.67391
2024-01-29,21.45652
2024-01-30,21.60869
2024-01-31,22.23913
2024-02-01,34.97826
2024-02-02,29.3913
2024-02-03,19.02173
2024-02-04,18.2826
2024-02-05,18.80434
2024-02-06,17.26086
2024-02-07,17.36956
2024-02-08,30.21739
2024-02-09,24.36956
2024-02-10,20.0
2024-02-11,17.36956
2024-02-12,15.23913
2024-02-13,23.26086
2024-02-14,22.23913
2024-02-15,34.71739
2024-02-16,30.08695
2024-02-17,18.54347
2024-02-18,15.80434
2024-02-19,17.47826
2024-02-20,19.15217
2024-02-21,20.56521
2024-02-22,38.02173
2024-02-23,30.82608
2024-02-24,19.0
2024-02-25,16.06521
2024-02-26,22.73913
2024-02-27,18.65217
2024-02-28,20.26086
2024-02-29,30.97826
2024-03-01,24.45652
2024-03-02,17.5
2024-03-03,15.34782
2024-03-04,20.67391
2024-03-05,19.45652
2024-03-06,19.04347
2024-03-07,33.43478
2024-03-08,30.13043
2024-03-09,19.36956
2024-03-10,15.06521
2024-03-11,23.67391
2024-03-12,19.60869
2024-03-13,23.54347
2024-03-14,36.34782
2024-03-15,28.32608
2024-03-16,17.8913
2024-03-17,16.41304
2024-03-18,19.36956
2024-03-19,20.06521
2024-03-20,23.19565
