date,비트코인차트
2023-05-30,3.56172
2023-05-31,4.61817
2023-06-01,4.04467
2023-06-02,4.10504
2023-06-03,3.2297
2023-06-04,3.01841
2023-06-05,3.2297
2023-06-06,6.30848
2023-06-07,5.25203
2023-06-08,4.5578
2023-06-09,4.22577
2023-06-10,5.46332
2023-06-11,4.5578
2023-06-12,4.49743
2023-06-13,4.82945
2023-06-14,5.04074
2023-06-15,4.49743
2023-06-16,4.1654
2023-06-17,3.35043
2023-06-18,4.13522
2023-06-19,4.7389
2023-06-20,3.01841
2023-06-21,5.1313
2023-06-22,6.91216
2023-06-23,5.1313
2023-06-24,5.76516
2023-06-25,5.3124
2023-06-26,5.64443
2023-06-27,4.76909
2023-06-28,5.07093
2023-06-29,4.79927
2023-06-30,5.19166
2023-07-01,3.53154
2023-07-02,3.53154
2023-07-03,5.46332
2023-07-04,4.52761
2023-07-05,4.43706
2023-07-06,3.9843
2023-07-07,3.71264
2023-07-08,3.38062
2023-07-09,5.04074
2023-07-10,4.7389
2023-07-11,4.52761
2023-07-12,4.82945
2023-07-13,3.83338
2023-07-14,4.52761
2023-07-15,4.01448
2023-07-16,3.32025
2023-07-17,3.50135
2023-07-18,4.25596
2023-07-19,4.40688
2023-07-20,3.13914
2023-07-21,2.98822
2023-07-22,2.47509
2023-07-23,2.50528
2023-07-24,2.95804
2023-07-25,3.74283
2023-07-26,3.95412
2023-07-27,4.70872
2023-07-28,3.68246
2023-07-29,2.50528
2023-07-30,2.50528
2023-07-31,3.50135
2023-08-01,3.47117
2023-08-02,3.80319
2023-08-03,4.34651
2023-08-04,4.5578
2023-08-05,4.04467
2023-08-06,5.25203
2023-08-07,4.22577
2023-08-08,5.10111
2023-08-09,5.61424
2023-08-10,3.77301
2023-08-11,3.9843
2023-08-12,3.80319
2023-08-13,3.32025
2023-08-14,3.35043
2023-08-15,4.22577
2023-08-16,5.3124
2023-08-17,4.61817
2023-08-18,6.94234
2023-08-19,4.67853
2023-08-20,4.64835
2023-08-21,4.88982
2023-08-22,5.1313
2023-08-23,4.61817
2023-08-24,4.10504
2023-08-25,3.71264
2023-08-26,3.95412
2023-08-27,3.59191
2023-08-28,4.40688
2023-08-29,3.9843
2023-08-30,4.85964
2023-08-31,4.10504
2023-09-01,3.86356
2023-09-02,4.40688
2023-09-03,3.80319
2023-09-04,3.89375
2023-09-05,3.95412
2023-09-06,3.44099
2023-09-07,3.10896
2023-09-08,2.95804
2023-09-09,2.80712
2023-09-10,3.62209
2023-09-11,3.16933
2023-09-12,3.95412
2023-09-13,3.86356
2023-09-14,3.80319
2023-09-15,2.92785
2023-09-16,2.53546
2023-09-17,3.10896
2023-09-18,3.16933
2023-09-19,3.04859
2023-09-20,3.44099
2023-09-21,3.47117
2023-09-22,3.2297
2023-09-23,2.41472
2023-09-24,2.38454
2023-09-25,2.98822
2023-09-26,3.10896
2023-09-27,2.86749
2023-09-28,2.05252
2023-09-29,3.01841
2023-09-30,2.32417
2023-10-01,2.29399
2023-10-02,4.07485
2023-10-03,3.25988
2023-10-04,3.50135
2023-10-05,3.01841
2023-10-06,2.95804
2023-10-07,1.84123
2023-10-08,2.02233
2023-10-09,2.68638
2023-10-10,2.86749
2023-10-11,2.6562
2023-10-12,4.28614
2023-10-13,3.95412
2023-10-14,2.98822
2023-10-15,2.68638
2023-10-16,4.49743
2023-10-17,3.80319
2023-10-18,3.16933
2023-10-19,2.8373
2023-10-20,4.31632
2023-10-21,3.74283
2023-10-22,3.47117
2023-10-23,5.43314
2023-10-24,12.97917
2023-10-25,8.14971
2023-10-26,7.214
2023-10-27,4.85964
2023-10-28,3.71264
2023-10-29,3.77301
2023-10-30,5.1313
2023-10-31,5.97645
2023-11-01,5.49351
2023-11-02,6.27829
2023-11-03,5.16148
2023-11-04,4.85964
2023-11-05,3.9843
2023-11-06,4.79927
2023-11-07,4.04467
2023-11-08,3.74283
2023-11-09,5.73498
2023-11-10,7.48566
2023-11-11,4.95019
2023-11-12,5.52369
2023-11-13,5.58406
2023-11-14,4.25596
2023-11-15,4.43706
2023-11-16,6.00664
2023-11-17,5.97645
2023-11-18,3.35043
2023-11-19,3.35043
2023-11-20,5.01056
2023-11-21,5.64443
2023-11-22,5.3124
2023-11-23,4.92001
2023-11-24,4.13522
2023-11-25,4.22577
2023-11-26,4.07485
2023-11-27,6.00664
2023-11-28,5.58406
2023-11-29,5.07093
2023-11-30,5.1313
2023-12-01,4.37669
2023-12-02,4.07485
2023-12-03,4.92001
2023-12-04,12.43585
2023-12-05,11.40959
2023-12-06,17.20495
2023-12-07,12.04346
2023-12-08,8.11952
2023-12-09,7.0329
2023-12-10,5.52369
2023-12-11,8.27044
2023-12-12,6.48958
2023-12-13,5.94627
2023-12-14,6.6405
2023-12-15,5.40295
2023-12-16,4.34651
2023-12-17,4.49743
2023-12-18,6.00664
2023-12-19,5.10111
2023-12-20,5.19166
2023-12-21,4.52761
2023-12-22,4.70872
2023-12-23,3.29006
2023-12-24,3.32025
2023-12-25,4.43706
2023-12-26,5.43314
2023-12-27,4.40688
2023-12-28,5.07093
2023-12-29,4.49743
2023-12-30,4.13522
2023-12-31,4.70872
2024-01-01,4.64835
2024-01-02,6.67069
2024-01-03,8.24026
2024-01-04,6.94234
2024-01-05,5.3124
2024-01-06,4.82945
2024-01-07,4.25596
2024-01-08,5.67461
2024-01-09,8.90431
2024-01-10,8.84394
2024-01-11,15.99758
2024-01-12,10.29278
2024-01-13,7.81768
2024-01-14,5.91608
2024-01-15,8.5421
2024-01-16,5.40295
2024-01-17,5.73498
2024-01-18,5.91608
2024-01-19,6.67069
2024-01-20,4.28614
2024-01-21,4.28614
2024-01-22,6.24811
2024-01-23,8.63265
2024-01-24,7.24418
2024-01-25,4.98038
2024-01-26,4.64835
2024-01-27,4.7389
2024-01-28,5.67461
2024-01-29,5.67461
2024-01-30,6.79142
2024-01-31,5.40295
2024-02-01,5.73498
2024-02-02,5.22185
2024-02-03,4.34651
2024-02-04,5.1313
2024-02-05,6.00664
2024-02-06,4.92001
2024-02-07,5.16148
2024-02-08,5.70479
2024-02-09,5.64443
2024-02-10,4.82945
2024-02-11,4.95019
2024-02-12,5.58406
2024-02-13,11.65107
2024-02-14,10.4437
2024-02-15,14.54874
2024-02-16,10.53425
2024-02-17,7.30455
2024-02-18,6.76124
2024-02-19,8.69302
2024-02-20,8.57229
2024-02-21,7.81768
2024-02-22,7.45547
2024-02-23,6.58013
2024-02-24,5.43314
2024-02-25,6.48958
2024-02-26,6.61032
2024-02-27,20.04225
2024-02-28,25.50558
2024-02-29,31.42167
2024-03-01,15.48445
2024-03-02,15.27316
2024-03-03,13.06972
2024-03-04,21.06851
2024-03-05,36.46242
2024-03-06,32.02535
2024-03-07,18.56323
2024-03-08,17.80863
2024-03-09,14.91095
2024-03-10,15.45427
2024-03-11,29.97283
2024-03-12,27.82976
2024-03-13,26.86386
2024-03-14,22.12496
2024-03-15,23.72472
2024-03-16,15.84666
2024-03-17,17.80863
2024-03-18,16.42016
2024-03-19,18.8047
2024-03-20,21.21943
