date,TDF
2023-05-31,51.46299
2023-06-01,43.37349
2023-06-02,37.69363
2023-06-03,14.62994
2023-06-04,23.06368
2023-06-05,34.25129
2023-06-06,23.75215
2023-06-07,47.84853
2023-06-08,49.22547
2023-06-09,47.67641
2023-06-10,19.96557
2023-06-11,26.67814
2023-06-12,61.6179
2023-06-13,61.27366
2023-06-14,57.14285
2023-06-15,58.51979
2023-06-16,48.537
2023-06-17,25.12908
2023-06-18,21.68674
2023-06-19,52.66781
2023-06-20,82.09982
2023-06-21,72.46127
2023-06-22,68.15834
2023-06-23,48.537
2023-06-24,19.96557
2023-06-25,22.71944
2023-06-26,47.16006
2023-06-27,68.33046
2023-06-28,55.76592
2023-06-29,59.03614
2023-06-30,55.42168
2023-07-01,22.03098
2023-07-02,21.34251
2023-07-03,58.51979
2023-07-04,55.76592
2023-07-05,57.6592
2023-07-06,66.26506
2023-07-07,64.716
2023-07-08,20.65404
2023-07-09,23.75215
2023-07-10,70.22375
2023-07-11,70.39586
2023-07-12,90.36144
2023-07-13,75.90361
2023-07-14,47.84853
2023-07-15,21.34251
2023-07-16,18.93287
2023-07-17,46.98795
2023-07-18,45.43889
2023-07-19,59.38037
2023-07-20,46.12736
2023-07-21,47.33218
2023-07-22,22.89156
2023-07-23,20.99827
2023-07-24,39.07056
2023-07-25,38.20998
2023-07-26,40.27538
2023-07-27,43.71772
2023-07-28,36.48881
2023-07-29,18.93287
2023-07-30,14.80206
2023-07-31,31.66953
2023-08-01,38.38209
2023-08-02,45.95524
2023-08-03,42.16867
2023-08-04,33.21858
2023-08-05,15.66265
2023-08-06,20.82616
2023-08-07,31.66953
2023-08-08,30.63683
2023-08-09,35.97246
2023-08-10,26.67814
2023-08-11,29.25989
2023-08-12,13.08089
2023-08-13,11.87607
2023-08-14,23.2358
2023-08-15,13.76936
2023-08-16,34.59552
2023-08-17,29.43201
2023-08-18,23.92426
2023-08-19,12.73666
2023-08-20,14.97418
2023-08-21,34.93975
2023-08-22,36.83304
2023-08-23,32.01376
2023-08-24,37.34939
2023-08-25,30.46471
2023-08-26,16.69535
2023-08-27,18.41652
2023-08-28,37.52151
2023-08-29,38.03786
2023-08-30,37.86574
2023-08-31,36.14457
2023-09-01,38.38209
2023-09-02,17.03958
2023-09-03,14.80206
2023-09-04,35.80034
2023-09-05,34.4234
2023-09-06,38.72633
2023-09-07,30.98106
2023-09-08,25.12908
2023-09-09,14.62994
2023-09-10,19.44922
2023-09-11,31.3253
2023-09-12,30.80895
2023-09-13,28.05507
2023-09-14,24.61273
2023-09-15,27.3666
2023-09-16,12.90877
2023-09-17,14.28571
2023-09-18,33.73493
2023-09-19,32.70223
2023-09-20,27.53872
2023-09-21,25.98967
2023-09-22,20.65404
2023-09-23,11.35972
2023-09-24,16.00688
2023-09-25,34.59552
2023-09-26,33.3907
2023-09-27,21.51462
2023-09-28,10.49913
2023-09-29,9.29432
2023-09-30,11.01549
2023-10-01,12.56454
2023-10-02,11.01549
2023-10-03,13.94148
2023-10-04,26.85025
2023-10-05,28.05507
2023-10-06,26.50602
2023-10-07,12.73666
2023-10-08,13.25301
2023-10-09,17.55593
2023-10-10,26.3339
2023-10-11,29.60413
2023-10-12,36.31669
2023-10-13,32.01376
2023-10-14,13.94148
2023-10-15,24.09638
2023-10-16,28.57142
2023-10-17,29.43201
2023-10-18,30.63683
2023-10-19,34.59552
2023-10-20,32.87435
2023-10-21,14.11359
2023-10-22,21.68674
2023-10-23,32.358
2023-10-24,35.62822
2023-10-25,41.65232
2023-10-26,27.02237
2023-10-27,22.54733
2023-10-28,10.1549
2023-10-29,10.32702
2023-10-30,19.96557
2023-10-31,27.02237
2023-11-01,29.43201
2023-11-02,27.71084
2023-11-03,27.88296
2023-11-04,14.45783
2023-11-05,14.62994
2023-11-06,32.18588
2023-11-07,31.49741
2023-11-08,28.91566
2023-11-09,28.39931
2023-11-10,24.2685
2023-11-11,14.62994
2023-11-12,12.73666
2023-11-13,24.2685
2023-11-14,26.85025
2023-11-15,29.25989
2023-11-16,30.29259
2023-11-17,21.51462
2023-11-18,13.94148
2023-11-19,10.1549
2023-11-20,24.78485
2023-11-21,32.18588
2023-11-22,25.47332
2023-11-23,32.53012
2023-11-24,39.07056
2023-11-25,14.45783
2023-11-26,16.35111
2023-11-27,37.17728
2023-11-28,34.07917
2023-11-29,38.20998
2023-11-30,33.73493
2023-12-01,31.15318
2023-12-02,16.179
2023-12-03,16.52323
2023-12-04,37.34939
2023-12-05,37.69363
2023-12-06,38.89845
2023-12-07,34.93975
2023-12-08,29.25989
2023-12-09,16.52323
2023-12-10,18.2444
2023-12-11,38.55421
2023-12-12,41.13597
2023-12-13,40.27538
2023-12-14,34.93975
2023-12-15,39.58691
2023-12-16,18.41652
2023-12-17,17.72805
2023-12-18,36.31669
2023-12-19,44.92254
2023-12-20,54.04475
2023-12-21,47.84853
2023-12-22,40.79173
2023-12-23,19.2771
2023-12-24,18.2444
2023-12-25,20.65404
2023-12-26,49.39759
2023-12-27,65.40447
2023-12-28,61.79001
2023-12-29,64.54388
2023-12-30,34.25129
2023-12-31,18.41652
2024-01-01,20.99827
2024-01-02,65.57659
2024-01-03,61.96213
2024-01-04,49.39759
2024-01-05,43.02925
2024-01-06,17.72805
2024-01-07,24.61273
2024-01-08,38.38209
2024-01-09,44.75043
2024-01-10,45.09466
2024-01-11,52.49569
2024-01-12,49.22547
2024-01-13,23.58003
2024-01-14,26.3339
2024-01-15,45.09466
2024-01-16,49.5697
2024-01-17,44.23407
2024-01-18,36.31669
2024-01-19,35.45611
2024-01-20,20.82616
2024-01-21,20.30981
2024-01-22,45.26678
2024-01-23,42.16867
2024-01-24,49.91394
2024-01-25,54.90533
2024-01-26,42.16867
2024-01-27,23.06368
2024-01-28,30.29259
2024-01-29,48.02065
2024-01-30,48.537
2024-01-31,51.46299
2024-02-01,48.02065
2024-02-02,48.88123
2024-02-03,26.85025
2024-02-04,27.88296
2024-02-05,46.12736
2024-02-06,51.80722
2024-02-07,44.57831
2024-02-08,40.27538
2024-02-09,20.82616
2024-02-10,21.85886
2024-02-11,22.20309
2024-02-12,25.98967
2024-02-13,54.90533
2024-02-14,77.10843
2024-02-15,73.14974
2024-02-16,53.87263
2024-02-17,22.89156
2024-02-18,26.85025
2024-02-19,46.98795
2024-02-20,43.71772
2024-02-21,45.78313
2024-02-22,45.09466
2024-02-23,48.70912
2024-02-24,24.95697
2024-02-25,23.92426
2024-02-26,43.71772
2024-02-27,47.16006
2024-02-28,46.12736
2024-02-29,38.03786
2024-03-01,22.54733
2024-03-02,22.03098
2024-03-03,21.34251
2024-03-04,43.71772
2024-03-05,45.95524
2024-03-06,50.25817
2024-03-07,45.61101
2024-03-08,42.5129
2024-03-09,19.96557
2024-03-10,21.51462
2024-03-11,36.83304
2024-03-12,42.16867
2024-03-13,46.64371
2024-03-14,42.85714
2024-03-15,46.81583
2024-03-16,18.07228
2024-03-17,14.62994
2024-03-18,32.53012
2024-03-19,40.79173
2024-03-20,42.5129
