date,코스피시총순위
2023-05-29,2.27637
2023-05-30,14.24429
2023-05-31,12.68969
2023-06-01,12.07279
2023-06-02,12.11597
2023-06-03,2.0111
2023-06-04,1.5731
2023-06-05,11.20913
2023-06-06,2.3504
2023-06-07,11.64713
2023-06-08,10.37014
2023-06-09,12.2702
2023-06-10,2.06045
2023-06-11,1.43738
2023-06-12,10.93769
2023-06-13,12.92412
2023-06-14,13.37446
2023-06-15,12.43059
2023-06-16,12.04811
2023-06-17,1.73349
2023-06-18,1.5731
2023-06-19,12.25786
2023-06-20,11.21529
2023-06-21,12.18383
2023-06-22,10.63541
2023-06-23,10.84515
2023-06-24,1.76434
2023-06-25,1.20913
2023-06-26,10.45033
2023-06-27,11.24614
2023-06-28,11.30166
2023-06-29,10.70326
2023-06-30,10.30845
2023-07-01,2.02344
2023-07-02,1.45589
2023-07-03,13.05367
2023-07-04,11.24614
2023-07-05,10.56755
2023-07-06,10.21591
2023-07-07,10.46884
2023-07-08,2.47378
2023-07-09,1.28932
2023-07-10,10.5367
2023-07-11,11.2338
2023-07-12,11.70882
2023-07-13,12.15299
2023-07-14,12.74521
2023-07-15,2.29487
2023-07-16,1.46822
2023-07-17,12.13448
2023-07-18,14.55891
2023-07-19,13.8433
2023-07-20,11.71499
2023-07-21,14.25663
2023-07-22,3.34361
2023-07-23,2.28871
2023-07-24,23.42381
2023-07-25,19.93214
2023-07-26,27.39666
2023-07-27,21.07958
2023-07-28,15.33004
2023-07-29,2.76989
2023-07-30,2.0913
2023-07-31,13.41147
2023-08-01,14.21344
2023-08-02,13.3251
2023-08-03,13.19555
2023-08-04,11.5731
2023-08-05,2.26403
2023-08-06,1.64096
2023-08-07,13.12769
2023-08-08,12.28254
2023-08-09,12.33806
2023-08-10,11.63479
2023-08-11,10.82048
2023-08-12,2.06045
2023-08-13,1.50524
2023-08-14,10.82665
2023-08-15,2.19
2023-08-16,11.54842
2023-08-17,11.77051
2023-08-18,11.51758
2023-08-19,1.79518
2023-08-20,1.29549
2023-08-21,10.82048
2023-08-22,10.16039
2023-08-23,10.31462
2023-08-24,11.77668
2023-08-25,9.73473
2023-08-26,2.0111
2023-08-27,1.35718
2023-08-28,10.1974
2023-08-29,9.96915
2023-08-30,10.1974
2023-08-31,10.44417
2023-09-01,12.29487
2023-09-02,2.15299
2023-09-03,1.47439
2023-09-04,11.30166
2023-09-05,10.85749
2023-09-06,9.75323
2023-09-07,10.05552
2023-09-08,9.90129
2023-09-09,2.07279
2023-09-10,1.32017
2023-09-11,10.00616
2023-09-12,10.42566
2023-09-13,10.38247
2023-09-14,10.36397
2023-09-15,11.36335
2023-09-16,2.24552
2023-09-17,1.70265
2023-09-18,10.74028
2023-09-19,9.24737
2023-09-20,9.69771
2023-09-21,10.51202
2023-09-22,9.11165
2023-09-23,1.73966
2023-09-24,1.16594
2023-09-25,10.29611
2023-09-26,9.66687
2023-09-27,9.17951
2023-09-28,1.62862
2023-09-29,1.1536
2023-09-30,1.06724
2023-10-01,0.78963
2023-10-02,1.35718
2023-10-03,1.65946
2023-10-04,11.77051
2023-10-05,11.23997
2023-10-06,9.08081
2023-10-07,1.60394
2023-10-08,1.06107
2023-10-09,1.53608
2023-10-10,10.65391
2023-10-11,11.34484
2023-10-12,10.02467
2023-10-13,9.1425
2023-10-14,1.40653
2023-10-15,1.06107
2023-10-16,8.9636
2023-10-17,10.01233
2023-10-18,10.06169
2023-10-19,10.05552
2023-10-20,11.80135
2023-10-21,1.82603
2023-10-22,1.27698
2023-10-23,10.64157
2023-10-24,11.19679
2023-10-25,12.40592
2023-10-26,14.6206
2023-10-27,11.91239
2023-10-28,2.23318
2023-10-29,1.51758
2023-10-30,10.38247
2023-10-31,12.43059
2023-11-01,12.4491
2023-11-02,12.65268
2023-11-03,11.85687
2023-11-04,2.18383
2023-11-05,1.81986
2023-11-06,21.65946
2023-11-07,16.98334
2023-11-08,12.81924
2023-11-09,11.88772
2023-11-10,11.48056
2023-11-11,1.78285
2023-11-12,1.54225
2023-11-13,11.6533
2023-11-14,11.29549
2023-11-15,13.23874
2023-11-16,12.91795
2023-11-17,11.98025
2023-11-18,1.80752
2023-11-19,1.30783
2023-11-20,11.1351
2023-11-21,12.3689
2023-11-22,11.11042
2023-11-23,11.01172
2023-11-24,10.35163
2023-11-25,1.77668
2023-11-26,1.35101
2023-11-27,10.48118
2023-11-28,10.62924
2023-11-29,11.00555
2023-11-30,10.39481
2023-12-01,9.80876
2023-12-02,2.05428
2023-12-03,1.41887
2023-12-04,10.78963
2023-12-05,10.20974
2023-12-06,11.35718
2023-12-07,10.54287
2023-12-08,10.34546
2023-12-09,2.02961
2023-12-10,1.38186
2023-12-11,10.14805
2023-12-12,10.74645
2023-12-13,10.55521
2023-12-14,13.89882
2023-12-15,13.41764
2023-12-16,2.28254
2023-12-17,1.72732
2023-12-18,11.76434
2023-12-19,10.8945
2023-12-20,13.08451
2023-12-21,11.9309
2023-12-22,12.18383
2023-12-23,2.0111
2023-12-24,1.5731
2023-12-25,1.15977
2023-12-26,9.35842
2023-12-27,10.41949
2023-12-28,10.92535
2023-12-29,4.07772
2023-12-30,1.30783
2023-12-31,0.88217
2024-01-01,1.04873
2024-01-02,14.20111
2024-01-03,13.63972
2024-01-04,11.752
2024-01-05,10.83281
2024-01-06,2.06662
2024-01-07,1.46822
2024-01-08,9.8396
2024-01-09,11.71499
2024-01-10,10.58605
2024-01-11,11.72732
2024-01-12,12.21468
2024-01-13,2.20851
2024-01-14,1.66563
2024-01-15,11.14127
2024-01-16,10.59222
2024-01-17,13.73226
2024-01-18,11.54842
2024-01-19,11.28315
2024-01-20,2.25169
2024-01-21,1.69648
2024-01-22,12.2702
2024-01-23,11.8322
2024-01-24,10.62924
2024-01-25,11.32634
2024-01-26,10.91918
2024-01-27,2.56014
2024-01-28,1.752
2024-01-29,11.91856
2024-01-30,11.94941
2024-01-31,12.52313
2024-02-01,14.23812
2024-02-02,16.75508
2024-02-03,3.11536
2024-02-04,2.58482
2024-02-05,14.07772
2024-02-06,11.87538
2024-02-07,12.72054
2024-02-08,11.73349
2024-02-09,2.60333
2024-02-10,2.03578
2024-02-11,1.53608
2024-02-12,2.13448
2024-02-13,13.77544
2024-02-14,11.86921
2024-02-15,10.8945
2024-02-16,11.56693
2024-02-17,2.50462
2024-02-18,1.79518
2024-02-19,12.07896
2024-02-20,11.20913
2024-02-21,10.47501
2024-02-22,12.03578
2024-02-23,12.10363
2024-02-24,2.6095
2024-02-25,2.03578
2024-02-26,10.876
2024-02-27,11.17211
2024-02-28,10.1974
2024-02-29,10.75879
2024-03-01,2.59099
2024-03-02,1.99259
2024-03-03,1.41887
2024-03-04,11.88155
2024-03-05,10.90067
2024-03-06,10.59839
2024-03-07,11.01172
2024-03-08,11.19679
2024-03-09,3.64589
2024-03-10,2.31955
2024-03-11,11.00555
2024-03-12,11.07341
2024-03-13,10.91918
2024-03-14,11.4127
2024-03-15,9.80876
2024-03-16,2.34423
2024-03-17,1.71499
2024-03-18,9.51264
2024-03-19,10.25909
2024-03-20,12.06045
