date,배당주
2023-05-31,10.06408
2023-06-01,9.53976
2023-06-02,9.45237
2023-06-03,6.17535
2023-06-04,6.48121
2023-06-05,8.31634
2023-06-06,6.78706
2023-06-07,8.40372
2023-06-08,12.62743
2023-06-09,10.6321
2023-06-10,7.92309
2023-06-11,7.79201
2023-06-12,10.36993
2023-06-13,10.20972
2023-06-14,11.14185
2023-06-15,9.03
2023-06-16,8.37459
2023-06-17,5.78211
2023-06-18,6.61229
2023-06-19,8.5348
2023-06-20,8.91348
2023-06-21,9.67084
2023-06-22,8.86979
2023-06-23,8.92805
2023-06-24,5.59277
2023-06-25,5.30148
2023-06-26,9.08826
2023-06-27,11.75356
2023-06-28,11.62248
2023-06-29,9.90387
2023-06-30,8.9863
2023-07-01,6.26274
2023-07-02,7.79201
2023-07-03,9.30672
2023-07-04,10.47189
2023-07-05,9.19021
2023-07-06,9.20477
2023-07-07,9.33585
2023-07-08,5.43256
2023-07-09,5.418
2023-07-10,8.66588
2023-07-11,9.81648
2023-07-12,10.67579
2023-07-13,9.71453
2023-07-14,9.27759
2023-07-15,6.24817
2023-07-16,7.31138
2023-07-17,10.3845
2023-07-18,12.58374
2023-07-19,9.75822
2023-07-20,9.20477
2023-07-21,8.3309
2023-07-22,5.66559
2023-07-23,5.88406
2023-07-24,8.79697
2023-07-25,10.15147
2023-07-26,16.16661
2023-07-27,11.05447
2023-07-28,9.69997
2023-07-29,6.5249
2023-07-30,6.48121
2023-07-31,9.21934
2023-08-01,9.81648
2023-08-02,11.14185
2023-08-03,9.65627
2023-08-04,10.3408
2023-08-05,6.68511
2023-08-06,7.06379
2023-08-07,9.39411
2023-08-08,10.3845
2023-08-09,10.1369
2023-08-10,11.36032
2023-08-11,10.42819
2023-08-12,6.83076
2023-08-13,7.07835
2023-08-14,11.17098
2023-08-15,9.04456
2023-08-16,11.24381
2023-08-17,11.0836
2023-08-18,9.67084
2023-08-19,6.2773
2023-08-20,5.95688
2023-08-21,8.91348
2023-08-22,10.41363
2023-08-23,9.99126
2023-08-24,9.51063
2023-08-25,7.86484
2023-08-26,5.38887
2023-08-27,6.56859
2023-08-28,11.18555
2023-08-29,11.50597
2023-08-30,10.82143
2023-08-31,9.99126
2023-09-01,9.81648
2023-09-02,7.96679
2023-09-03,6.78706
2023-09-04,9.86018
2023-09-05,11.69531
2023-09-06,10.3408
2023-09-07,9.61258
2023-09-08,9.40868
2023-09-09,6.30643
2023-09-10,6.53946
2023-09-11,10.7923
2023-09-12,10.73405
2023-09-13,10.35537
2023-09-14,11.15642
2023-09-15,13.37023
2023-09-16,8.17069
2023-09-17,6.67055
2023-09-18,10.7923
2023-09-19,9.933
2023-09-20,11.21468
2023-09-21,8.76784
2023-09-22,8.06874
2023-09-23,6.11709
2023-09-24,5.72385
2023-09-25,9.08826
2023-09-26,10.00582
2023-09-27,8.31634
2023-09-28,5.28692
2023-09-29,4.55869
2023-09-30,5.14127
2023-10-01,5.11214
2023-10-02,6.46664
2023-10-03,7.80658
2023-10-04,11.17098
2023-10-05,9.933
2023-10-06,10.00582
2023-10-07,6.01514
2023-10-08,5.69472
2023-10-09,6.51034
2023-10-10,10.1369
2023-10-11,11.84095
2023-10-12,10.96708
2023-10-13,8.47655
2023-10-14,5.49082
2023-10-15,5.94232
2023-10-16,9.39411
2023-10-17,10.89426
2023-10-18,11.44771
2023-10-19,10.06408
2023-10-20,9.75822
2023-10-21,5.11214
2023-10-22,5.21409
2023-10-23,8.41829
2023-10-24,9.01543
2023-10-25,9.4815
2023-10-26,10.51558
2023-10-27,9.08826
2023-10-28,5.47625
2023-10-29,5.75298
2023-10-30,9.37955
2023-10-31,10.80687
2023-11-01,8.59306
2023-11-02,8.94261
2023-11-03,10.00582
2023-11-04,7.02009
2023-11-05,6.7288
2023-11-06,11.59335
2023-11-07,12.42353
2023-11-08,13.51587
2023-11-09,13.57413
2023-11-10,10.31168
2023-11-11,5.08301
2023-11-12,6.58316
2023-11-13,11.84095
2023-11-14,13.86542
2023-11-15,18.55519
2023-11-16,15.5986
2023-11-17,13.35566
2023-11-18,7.60267
2023-11-19,8.52024
2023-11-20,15.84619
2023-11-21,17.47742
2023-11-22,16.35595
2023-11-23,13.53043
2023-11-24,13.63239
2023-11-25,7.55898
2023-11-26,7.15117
2023-11-27,12.54005
2023-11-28,13.53043
2023-11-29,13.76347
2023-11-30,33.64404
2023-12-01,18.36586
2023-12-02,11.20011
2023-12-03,12.3944
2023-12-04,17.04048
2023-12-05,22.10894
2023-12-06,27.97844
2023-12-07,20.60879
2023-12-08,17.94348
2023-12-09,11.41858
2023-12-10,12.08855
2023-12-11,19.32711
2023-12-12,23.2741
2023-12-13,19.26886
2023-12-14,21.64287
2023-12-15,21.36615
2023-12-16,13.25371
2023-12-17,12.20506
2023-12-18,22.48762
2023-12-19,25.5316
2023-12-20,27.36673
2023-12-21,23.5217
2023-12-22,27.81823
2023-12-23,13.71977
2023-12-24,12.32158
2023-12-25,15.1034
2023-12-26,45.06262
2023-12-27,30.83309
2023-12-28,20.82726
2023-12-29,12.61287
2023-12-30,9.36498
2023-12-31,8.7824
2024-01-01,11.84095
2024-01-02,17.55024
2024-01-03,15.88989
2024-01-04,15.17623
2024-01-05,12.62743
2024-01-06,9.84561
2024-01-07,8.76784
2024-01-08,12.26332
2024-01-09,12.87503
2024-01-10,12.78764
2024-01-11,12.87503
2024-01-12,11.44771
2024-01-13,7.41334
2024-01-14,8.15613
2024-01-15,10.61753
2024-01-16,10.95251
2024-01-17,11.02534
2024-01-18,11.12729
2024-01-19,10.44276
2024-01-20,8.24351
2024-01-21,8.5348
2024-01-22,11.34576
2024-01-23,11.52053
2024-01-24,13.58869
2024-01-25,14.53539
2024-01-26,15.30731
2024-01-27,9.91843
2024-01-28,10.00582
2024-01-29,15.1034
2024-01-30,13.28284
2024-01-31,14.82668
2024-02-01,18.33673
2024-02-02,17.89979
2024-02-03,10.44276
2024-02-04,11.62248
2024-02-05,15.86076
2024-02-06,17.09874
2024-02-07,16.57442
2024-02-08,15.91902
2024-02-09,10.51558
2024-02-10,11.63705
2024-02-11,11.27293
2024-02-12,13.7489
2024-02-13,19.76405
2024-02-14,17.65219
2024-02-15,17.44829
2024-02-16,15.71511
2024-02-17,10.60297
2024-02-18,12.01572
2024-02-19,19.2106
2024-02-20,21.19137
2024-02-21,19.6184
2024-02-22,18.94844
2024-02-23,19.31255
2024-02-24,13.21002
2024-02-25,17.4046
2024-02-26,22.38566
2024-02-27,19.89513
2024-02-28,19.57471
2024-02-29,17.25895
2024-03-01,11.33119
2024-03-02,11.54966
2024-03-03,11.47684
2024-03-04,16.58898
2024-03-05,16.72006
2024-03-06,15.8025
2024-03-07,17.20069
2024-03-08,15.93358
2024-03-09,12.61287
2024-03-10,13.00611
2024-03-11,17.73958
2024-03-12,20.84182
2024-03-13,19.98252
2024-03-14,21.75939
2024-03-15,15.8025
2024-03-16,10.44276
2024-03-17,11.41858
2024-03-18,16.09379
2024-03-19,16.35595
2024-03-20,18.06
