date,1돈가격
2023-05-29,13.19616
2023-05-30,13.37353
2023-05-31,15.04079
2023-06-01,15.75026
2023-06-02,13.79921
2023-06-03,15.32458
2023-06-04,13.62185
2023-06-05,15.75026
2023-06-06,14.68605
2023-06-07,15.07626
2023-06-08,13.87016
2023-06-09,35.8283
2023-06-10,95.88506
2023-06-11,100.0
2023-06-12,66.69031
2023-06-13,59.38275
2023-06-14,55.26782
2023-06-15,52.0752
2023-06-16,52.32351
2023-06-17,72.6144
2023-06-18,70.23767
2023-06-19,47.39269
2023-06-20,40.04966
2023-06-21,38.66619
2023-06-22,34.0901
2023-06-23,39.76587
2023-06-24,49.30826
2023-06-25,47.00248
2023-06-26,35.26073
2023-06-27,34.33841
2023-06-28,30.54274
2023-06-29,32.38737
2023-06-30,30.96842
2023-07-01,36.14757
2023-07-02,36.07662
2023-07-03,29.54948
2023-07-04,26.81802
2023-07-05,23.16424
2023-07-06,20.85846
2023-07-07,22.77403
2023-07-08,29.72685
2023-07-09,24.08655
2023-07-10,21.56793
2023-07-11,19.61688
2023-07-12,22.38382
2023-07-13,21.70982
2023-07-14,25.43455
2023-07-15,26.17949
2023-07-16,25.54097
2023-07-17,21.78077
2023-07-18,19.08478
2023-07-19,18.87194
2023-07-20,18.48173
2023-07-21,19.61688
2023-07-22,22.45477
2023-07-23,21.74529
2023-07-24,17.02731
2023-07-25,17.41752
2023-07-26,17.45299
2023-07-27,17.27562
2023-07-28,16.74352
2023-07-29,18.30436
2023-07-30,16.03405
2023-07-31,22.17098
2023-08-01,21.95814
2023-08-02,16.84994
2023-08-03,18.37531
2023-08-04,15.92763
2023-08-05,17.8432
2023-08-06,16.21142
2023-08-07,16.03405
2023-08-08,16.38879
2023-08-09,15.07626
2023-08-10,16.14047
2023-08-11,16.70805
2023-08-12,17.09826
2023-08-13,15.82121
2023-08-14,16.42426
2023-08-15,16.42426
2023-08-16,16.60163
2023-08-17,16.49521
2023-08-18,16.14047
2023-08-19,18.58815
2023-08-20,15.57289
2023-08-21,16.49521
2023-08-22,14.96984
2023-08-23,16.14047
2023-08-24,15.82121
2023-08-25,16.70805
2023-08-26,15.82121
2023-08-27,16.60163
2023-08-28,18.23341
2023-08-29,16.38879
2023-08-30,16.45973
2023-08-31,17.94962
2023-09-01,17.3111
2023-09-02,18.26888
2023-09-03,16.92089
2023-09-04,18.30436
2023-09-05,15.82121
2023-09-06,14.47321
2023-09-07,16.88542
2023-09-08,17.34657
2023-09-09,17.52394
2023-09-10,16.53068
2023-09-11,16.60163
2023-09-12,18.02057
2023-09-13,14.54416
2023-09-14,17.34657
2023-09-15,15.89216
2023-09-16,16.67257
2023-09-17,14.26037
2023-09-18,15.9631
2023-09-19,14.43774
2023-09-20,13.62185
2023-09-21,14.54416
2023-09-22,15.32458
2023-09-23,15.92763
2023-09-24,13.44448
2023-09-25,15.82121
2023-09-26,15.14721
2023-09-27,14.61511
2023-09-28,16.84994
2023-09-29,20.89393
2023-09-30,18.23341
2023-10-01,17.06278
2023-10-02,15.92763
2023-10-03,16.60163
2023-10-04,18.12699
2023-10-05,16.53068
2023-10-06,14.72153
2023-10-07,14.93437
2023-10-08,14.11848
2023-10-09,14.40227
2023-10-10,17.52394
2023-10-11,16.92089
2023-10-12,16.92089
2023-10-13,14.47321
2023-10-14,16.70805
2023-10-15,13.94111
2023-10-16,15.99858
2023-10-17,14.04753
2023-10-18,15.04079
2023-10-19,18.83646
2023-10-20,18.41078
2023-10-21,15.431
2023-10-22,14.68605
2023-10-23,16.70805
2023-10-24,16.14047
2023-10-25,14.8989
2023-10-26,14.93437
2023-10-27,15.2891
2023-10-28,17.8432
2023-10-29,15.89216
2023-10-30,20.96488
2023-10-31,28.55622
2023-11-01,26.78254
2023-11-02,19.68783
2023-11-03,18.97836
2023-11-04,17.24015
2023-11-05,16.84994
2023-11-06,16.77899
2023-11-07,16.74352
2023-11-08,17.55941
2023-11-09,16.60163
2023-11-10,16.95636
2023-11-11,16.31784
2023-11-12,13.37353
2023-11-13,16.60163
2023-11-14,14.33132
2023-11-15,17.52394
2023-11-16,15.431
2023-11-17,16.38879
2023-11-18,24.72507
2023-11-19,22.2774
2023-11-20,19.0493
2023-11-21,18.44625
2023-11-22,18.37531
2023-11-23,18.37531
2023-11-24,20.04256
2023-11-25,19.33309
2023-11-26,17.02731
2023-11-27,17.63036
2023-11-28,22.73855
2023-11-29,19.0493
2023-11-30,18.55267
2023-12-01,18.69457
2023-12-02,19.93614
2023-12-03,23.41255
2023-12-04,28.41433
2023-12-05,27.49201
2023-12-06,22.06456
2023-12-07,19.40404
2023-12-08,18.62362
2023-12-09,24.08655
2023-12-10,23.94466
2023-12-11,19.7233
2023-12-12,20.00709
2023-12-13,21.70982
2023-12-14,20.14898
2023-12-15,22.77403
2023-12-16,22.49024
2023-12-17,18.76551
2023-12-18,21.81624
2023-12-19,20.3973
2023-12-20,19.47499
2023-12-21,19.43951
2023-12-22,20.82298
2023-12-23,17.77225
2023-12-24,17.45299
2023-12-25,19.0493
2023-12-26,19.93614
2023-12-27,19.43951
2023-12-28,22.77403
2023-12-29,22.98687
2023-12-30,29.01738
2023-12-31,21.53245
2024-01-01,28.13054
2024-01-02,25.64739
2024-01-03,21.63887
2024-01-04,20.21993
2024-01-05,23.98013
2024-01-06,22.17098
2024-01-07,21.10677
2024-01-08,20.14898
2024-01-09,18.16246
2024-01-10,18.12699
2024-01-11,20.75203
2024-01-12,20.96488
2024-01-13,20.50372
2024-01-14,23.69634
2024-01-15,19.33309
2024-01-16,19.54593
2024-01-17,19.97162
2024-01-18,17.87868
2024-01-19,18.97836
2024-01-20,19.54593
2024-01-21,18.55267
2024-01-22,18.76551
2024-01-23,16.6371
2024-01-24,15.92763
2024-01-25,18.73004
2024-01-26,22.9514
2024-01-27,25.3636
2024-01-28,26.53423
2024-01-29,22.70308
2024-01-30,20.9294
2024-01-31,19.29762
2024-02-01,19.58141
2024-02-02,21.28414
2024-02-03,20.14898
2024-02-04,25.11528
2024-02-05,19.43951
2024-02-06,20.11351
2024-02-07,17.87868
2024-02-08,18.55267
2024-02-09,25.18623
2024-02-10,31.39411
2024-02-11,23.51897
2024-02-12,19.15572
2024-02-13,20.2554
2024-02-14,24.76055
2024-02-15,20.68109
2024-02-16,19.8652
2024-02-17,20.18446
2024-02-18,22.56119
2024-02-19,18.44625
2024-02-20,18.48173
2024-02-21,19.08478
2024-02-22,18.23341
2024-02-23,18.19794
2024-02-24,45.61901
2024-02-25,32.49379
2024-02-26,23.90918
2024-02-27,20.82298
2024-02-28,20.96488
2024-02-29,22.10003
2024-03-01,21.28414
2024-03-02,20.53919
2024-03-03,20.43277
2024-03-04,23.19971
2024-03-05,36.00567
2024-03-06,30.50727
2024-03-07,24.44129
2024-03-08,35.15431
2024-03-09,34.48031
2024-03-10,31.57147
2024-03-11,27.52749
2024-03-12,25.43455
2024-03-13,22.8095
2024-03-14,21.78077
2024-03-15,22.84498
2024-03-16,22.59666
2024-03-17,21.67435
2024-03-18,19.36857
2024-03-19,18.5172
2024-03-20,19.15572
