date,채권금리
2023-05-30,30.88791
2023-05-31,29.34497
2023-06-01,24.86171
2023-06-02,22.73653
2023-06-03,7.88937
2023-06-04,5.73508
2023-06-05,19.30131
2023-06-06,10.50946
2023-06-07,21.77583
2023-06-08,22.24163
2023-06-09,18.83551
2023-06-10,7.88937
2023-06-11,6.34643
2023-06-12,18.92285
2023-06-13,21.10625
2023-06-14,21.77583
2023-06-15,23.52256
2023-06-16,20.262
2023-06-17,6.754
2023-06-18,5.73508
2023-06-19,18.89374
2023-06-20,18.89374
2023-06-21,17.75836
2023-06-22,19.12663
2023-06-23,16.79767
2023-06-24,6.11353
2023-06-25,5.5604
2023-06-26,16.885
2023-06-27,17.03056
2023-06-28,14.73071
2023-06-29,15.89519
2023-06-30,18.51528
2023-07-01,6.22998
2023-07-02,5.03639
2023-07-03,15.4294
2023-07-04,16.24454
2023-07-05,15.83697
2023-07-06,19.24308
2023-07-07,22.73653
2023-07-08,7.07423
2023-07-09,6.08442
2023-07-10,23.08588
2023-07-11,22.21251
2023-07-12,21.16448
2023-07-13,25.35662
2023-07-14,20.7278
2023-07-15,7.74381
2023-07-16,6.66666
2023-07-17,20.55312
2023-07-18,19.41775
2023-07-19,18.71906
2023-07-20,19.01018
2023-07-21,16.91411
2023-07-22,5.88064
2023-07-23,4.89082
2023-07-24,16.1572
2023-07-25,17.00145
2023-07-26,16.73944
2023-07-27,20.61135
2023-07-28,21.80494
2023-07-29,6.22998
2023-07-30,5.99708
2023-07-31,17.23435
2023-08-01,17.14701
2023-08-02,23.23144
2023-08-03,25.24017
2023-08-04,28.32605
2023-08-05,9.34497
2023-08-06,7.13245
2023-08-07,23.63901
2023-08-08,24.16302
2023-08-09,21.6885
2023-08-10,20.64046
2023-08-11,20.262
2023-08-12,9.31586
2023-08-13,7.42358
2023-08-14,20.262
2023-08-15,13.97379
2023-08-16,25.73508
2023-08-17,31.87772
2023-08-18,33.508
2023-08-19,11.8195
2023-08-20,7.04512
2023-08-21,26.63755
2023-08-22,32.7802
2023-08-23,29.28675
2023-08-24,29.81077
2023-08-25,24.86171
2023-08-26,10.18922
2023-08-27,6.98689
2023-08-28,22.62008
2023-08-29,23.55167
2023-08-30,25.18195
2023-08-31,21.01892
2023-09-01,17.23435
2023-09-02,8.61717
2023-09-03,5.5604
2023-09-04,15.54585
2023-09-05,20.0
2023-09-06,22.06695
2023-09-07,22.73653
2023-09-08,21.19359
2023-09-09,6.37554
2023-09-10,5.41484
2023-09-11,21.19359
2023-09-12,21.65938
2023-09-13,20.37845
2023-09-14,20.58224
2023-09-15,19.38864
2023-09-16,7.19068
2023-09-17,5.96797
2023-09-18,21.89228
2023-09-19,20.84425
2023-09-20,21.19359
2023-09-21,28.18049
2023-09-22,31.55749
2023-09-23,10.39301
2023-09-24,7.86026
2023-09-25,24.39592
2023-09-26,30.04366
2023-09-27,23.60989
2023-09-28,15.54585
2023-09-29,13.77001
2023-09-30,8.76273
2023-10-01,6.14264
2023-10-02,12.51819
2023-10-03,21.07714
2023-10-04,83.23144
2023-10-05,56.53566
2023-10-06,41.60116
2023-10-07,17.08879
2023-10-08,11.12081
2023-10-09,16.82678
2023-10-10,38.54439
2023-10-11,35.4294
2023-10-12,32.0524
2023-10-13,33.91557
2023-10-14,12.75109
2023-10-15,9.60698
2023-10-16,28.47161
2023-10-17,31.64483
2023-10-18,33.36244
2023-10-19,56.04075
2023-10-20,58.71906
2023-10-21,23.58078
2023-10-22,12.72197
2023-10-23,48.32605
2023-10-24,46.31732
2023-10-25,38.48617
2023-10-26,50.39301
2023-10-27,38.10771
2023-10-28,14.17758
2023-10-29,11.5866
2023-10-30,36.04075
2023-10-31,35.45851
2023-11-01,33.65356
2023-11-02,42.79475
2023-11-03,35.57496
2023-11-04,15.25473
2023-11-05,10.27656
2023-11-06,36.885
2023-11-07,35.25473
2023-11-08,31.8195
2023-11-09,32.31441
2023-11-10,31.35371
2023-11-11,12.45997
2023-11-12,7.62736
2023-11-13,27.54002
2023-11-14,28.99563
2023-11-15,35.60407
2023-11-16,33.44978
2023-11-17,30.30567
2023-11-18,10.01455
2023-11-19,8.23871
2023-11-20,30.30567
2023-11-21,28.00582
2023-11-22,30.01455
2023-11-23,25.64774
2023-11-24,23.28966
2023-11-25,9.25764
2023-11-26,5.7933
2023-11-27,22.27074
2023-11-28,24.89082
2023-11-29,29.75254
2023-11-30,28.23871
2023-12-01,24.97816
2023-12-02,12.25618
2023-12-03,8.35516
2023-12-04,26.31732
2023-12-05,28.70451
2023-12-06,32.69286
2023-12-07,31.93595
2023-12-08,27.74381
2023-12-09,11.70305
2023-12-10,9.37409
2023-12-11,26.63755
2023-12-12,25.64774
2023-12-13,27.13245
2023-12-14,43.40611
2023-12-15,33.77001
2023-12-16,9.95633
2023-12-17,6.87045
2023-12-18,27.97671
2023-12-19,31.14992
2023-12-20,29.31586
2023-12-21,27.4818
2023-12-22,23.02765
2023-12-23,9.78165
2023-12-24,5.76419
2023-12-25,7.10334
2023-12-26,24.22125
2023-12-27,24.77438
2023-12-28,27.65647
2023-12-29,18.51528
2023-12-30,9.86899
2023-12-31,5.93886
2024-01-01,7.16157
2024-01-02,33.2751
2024-01-03,32.83842
2024-01-04,30.18922
2024-01-05,30.91703
2024-01-06,15.1965
2024-01-07,10.8588
2024-01-08,27.13245
2024-01-09,26.60844
2024-01-10,26.25909
2024-01-11,27.01601
2024-01-12,22.73653
2024-01-13,8.32605
2024-01-14,8.18049
2024-01-15,21.01892
2024-01-16,23.377
2024-01-17,28.06404
2024-01-18,26.37554
2024-01-19,23.98835
2024-01-20,9.14119
2024-01-21,6.5211
2024-01-22,23.72634
2024-01-23,25.7933
2024-01-24,22.85298
2024-01-25,23.63901
2024-01-26,20.43668
2024-01-27,7.65647
2024-01-28,6.0262
2024-01-29,20.55312
2024-01-30,26.14264
2024-01-31,23.75545
2024-02-01,27.59825
2024-02-02,26.87045
2024-02-03,11.35371
2024-02-04,6.754
2024-02-05,24.36681
2024-02-06,26.89956
2024-02-07,21.92139
2024-02-08,18.86462
2024-02-09,9.28675
2024-02-10,6.37554
2024-02-11,5.76419
2024-02-12,8.18049
2024-02-13,23.23144
2024-02-14,27.7147
2024-02-15,25.15283
2024-02-16,21.83406
2024-02-17,8.03493
2024-02-18,6.72489
2024-02-19,20.64046
2024-02-20,21.28093
2024-02-21,19.09752
2024-02-22,23.58078
2024-02-23,19.65065
2024-02-24,9.57787
2024-02-25,6.22998
2024-02-26,18.39883
2024-02-27,19.97088
2024-02-28,18.5735
2024-02-29,17.46724
2024-03-01,10.68413
2024-03-02,8.41339
2024-03-03,6.81222
2024-03-04,20.7278
2024-03-05,20.43668
2024-03-06,22.50363
2024-03-07,23.60989
2024-03-08,22.4163
2024-03-09,8.2096
2024-03-10,5.88064
2024-03-11,20.96069
2024-03-12,23.46433
2024-03-13,21.4556
2024-03-14,20.81513
2024-03-15,22.53275
2024-03-16,7.56914
2024-03-17,5.47307
2024-03-18,19.09752
2024-03-19,22.44541
2024-03-20,20.14556
