date,우량주
2023-05-30,10.02104
2023-05-31,8.65334
2023-06-01,7.52235
2023-06-02,7.65386
2023-06-03,5.81273
2023-06-04,5.99684
2023-06-05,8.07469
2023-06-06,7.68016
2023-06-07,9.28458
2023-06-08,8.96896
2023-06-09,9.02156
2023-06-10,6.97001
2023-06-11,7.46975
2023-06-12,8.89005
2023-06-13,9.81062
2023-06-14,9.17937
2023-06-15,9.4687
2023-06-16,9.91583
2023-06-17,6.54918
2023-06-18,5.89163
2023-06-19,7.60126
2023-06-20,8.04839
2023-06-21,7.75907
2023-06-22,7.86428
2023-06-23,7.36454
2023-06-24,5.68122
2023-06-25,6.7596
2023-06-26,8.65334
2023-06-27,8.67964
2023-06-28,7.10152
2023-06-29,5.10257
2023-06-30,5.20778
2023-07-01,3.84008
2023-07-02,3.60336
2023-07-03,6.02314
2023-07-04,6.25986
2023-07-05,6.23356
2023-07-06,6.57548
2023-07-07,6.94371
2023-07-08,4.20831
2023-07-09,3.99789
2023-07-10,4.97106
2023-07-11,5.4708
2023-07-12,5.70752
2023-07-13,5.65491
2023-07-14,6.02314
2023-07-15,3.65597
2023-07-16,3.31404
2023-07-17,5.57601
2023-07-18,6.20725
2023-07-19,5.5234
2023-07-20,4.57653
2023-07-21,4.31351
2023-07-22,2.91951
2023-07-23,2.31457
2023-07-24,5.15518
2023-07-25,5.54971
2023-07-26,7.44345
2023-07-27,5.5234
2023-07-28,4.49763
2023-07-29,2.60389
2023-07-30,2.63019
2023-07-31,4.05049
2023-08-01,5.97054
2023-08-02,5.4708
2023-08-03,4.60284
2023-08-04,4.41872
2023-08-05,2.63019
2023-08-06,3.23513
2023-08-07,4.78695
2023-08-08,4.49763
2023-08-09,4.91846
2023-08-10,4.70804
2023-08-11,4.20831
2023-08-12,2.47238
2023-08-13,2.57759
2023-08-14,4.0768
2023-08-15,3.28774
2023-08-16,4.78695
2023-08-17,5.4445
2023-08-18,4.28721
2023-08-19,3.18253
2023-08-20,2.23566
2023-08-21,4.1031
2023-08-22,3.84008
2023-08-23,4.97106
2023-08-24,4.49763
2023-08-25,4.47133
2023-08-26,3.05102
2023-08-27,2.7091
2023-08-28,4.57653
2023-08-29,4.70804
2023-08-30,4.94476
2023-08-31,4.47133
2023-09-01,4.91846
2023-09-02,3.34034
2023-09-03,2.99842
2023-09-04,4.31351
2023-09-05,4.89216
2023-09-06,4.1294
2023-09-07,4.91846
2023-09-08,4.0768
2023-09-09,2.63019
2023-09-10,2.99842
2023-09-11,5.04997
2023-09-12,5.10257
2023-09-13,4.33982
2023-09-14,4.39242
2023-09-15,4.1031
2023-09-16,7.91688
2023-09-17,2.94581
2023-09-18,3.57706
2023-09-19,3.97159
2023-09-20,4.23461
2023-09-21,3.41925
2023-09-22,3.31404
2023-09-23,2.02524
2023-09-24,2.10415
2023-09-25,3.60336
2023-09-26,3.86638
2023-09-27,4.78695
2023-09-28,2.52498
2023-09-29,2.41977
2023-09-30,2.07785
2023-10-01,1.57811
2023-10-02,1.97264
2023-10-03,2.84061
2023-10-04,3.34034
2023-10-05,4.0768
2023-10-06,2.94581
2023-10-07,2.28826
2023-10-08,2.36717
2023-10-09,2.99842
2023-10-10,5.36559
2023-10-11,5.68122
2023-10-12,4.0768
2023-10-13,3.28774
2023-10-14,2.28826
2023-10-15,2.47238
2023-10-16,3.49815
2023-10-17,4.26091
2023-10-18,4.05049
2023-10-19,3.73487
2023-10-20,3.86638
2023-10-21,2.28826
2023-10-22,2.55128
2023-10-23,4.02419
2023-10-24,3.78748
2023-10-25,3.91899
2023-10-26,4.44502
2023-10-27,3.70857
2023-10-28,2.55128
2023-10-29,2.26196
2023-10-30,3.31404
2023-10-31,4.1031
2023-11-01,3.28774
2023-11-02,4.02419
2023-11-03,3.57706
2023-11-04,2.10415
2023-11-05,2.13045
2023-11-06,4.70804
2023-11-07,4.91846
2023-11-08,3.73487
2023-11-09,3.84008
2023-11-10,3.55076
2023-11-11,2.31457
2023-11-12,2.15675
2023-11-13,3.07732
2023-11-14,3.28774
2023-11-15,4.49763
2023-11-16,4.55023
2023-11-17,3.39295
2023-11-18,1.84113
2023-11-19,2.84061
2023-11-20,4.60284
2023-11-21,4.86586
2023-11-22,4.33982
2023-11-23,3.52446
2023-11-24,4.94476
2023-11-25,2.23566
2023-11-26,2.02524
2023-11-27,4.44502
2023-11-28,4.39242
2023-11-29,3.70857
2023-11-30,3.89268
2023-12-01,4.44502
2023-12-02,2.99842
2023-12-03,2.65649
2023-12-04,4.02419
2023-12-05,4.73435
2023-12-06,5.07627
2023-12-07,4.73435
2023-12-08,4.0768
2023-12-09,2.7091
2023-12-10,2.7354
2023-12-11,4.70804
2023-12-12,4.57653
2023-12-13,4.47133
2023-12-14,5.12887
2023-12-15,4.62914
2023-12-16,2.60389
2023-12-17,3.10362
2023-12-18,4.1031
2023-12-19,3.84008
2023-12-20,4.97106
2023-12-21,4.86586
2023-12-22,4.39242
2023-12-23,2.57759
2023-12-24,2.47238
2023-12-25,2.91951
2023-12-26,4.78695
2023-12-27,5.10257
2023-12-28,5.23408
2023-12-29,3.65597
2023-12-30,2.57759
2023-12-31,2.89321
2024-01-01,2.8143
2024-01-02,5.12887
2024-01-03,4.86586
2024-01-04,5.4708
2024-01-05,4.39242
2024-01-06,2.84061
2024-01-07,3.34034
2024-01-08,3.70857
2024-01-09,5.31299
2024-01-10,5.57601
2024-01-11,5.5234
2024-01-12,4.41872
2024-01-13,3.15623
2024-01-14,2.89321
2024-01-15,4.55023
2024-01-16,4.182
2024-01-17,4.47133
2024-01-18,4.94476
2024-01-19,5.04997
2024-01-20,2.65649
2024-01-21,2.788
2024-01-22,4.57653
2024-01-23,4.52393
2024-01-24,4.70804
2024-01-25,5.31299
2024-01-26,4.86586
2024-01-27,2.89321
2024-01-28,3.05102
2024-01-29,5.18148
2024-01-30,4.83955
2024-01-31,4.65544
2024-02-01,4.86586
2024-02-02,4.94476
2024-02-03,2.60389
2024-02-04,2.86691
2024-02-05,4.97106
2024-02-06,6.04944
2024-02-07,4.94476
2024-02-08,4.86586
2024-02-09,3.39295
2024-02-10,3.68227
2024-02-11,3.47185
2024-02-12,4.76065
2024-02-13,6.65439
2024-02-14,5.94423
2024-02-15,5.57601
2024-02-16,5.91793
2024-02-17,4.28721
2024-02-18,4.44502
2024-02-19,5.76012
2024-02-20,5.4708
2024-02-21,6.23356
2024-02-22,5.89163
2024-02-23,5.5234
2024-02-24,3.97159
2024-02-25,3.78748
2024-02-26,6.07574
2024-02-27,6.18095
2024-02-28,6.49658
2024-02-29,5.70752
2024-03-01,3.10362
2024-03-02,3.47185
2024-03-03,2.97211
2024-03-04,5.62861
2024-03-05,5.62861
2024-03-06,4.86586
2024-03-07,5.78642
2024-03-08,7.49605
2024-03-09,3.81378
2024-03-10,3.65597
2024-03-11,5.86533
2024-03-12,5.36559
2024-03-13,6.02314
2024-03-14,5.83903
2024-03-15,5.33929
2024-03-16,3.10362
2024-03-17,2.89321
2024-03-18,4.76065
2024-03-19,5.36559
2024-03-20,5.70752
